capital,faixa_remuneracao_media_sm,CLT U/ PJ Ind,CLT U/ PF Ind,CLT R/ PJ Ind,CLT R/ PF Ind,Estatutário,Estatutário RGPS,Estatutário não Efetivo,Avulso,Temporário,Aprendiz,CLT U/ PJ Determinado,CLT U/ PF Determinado,CLT R/ PJ Determinado,CLT R/ PF Determinado,Diretor,Contrat Prazo Determinado,Contrat TMP Determinado,Contrat Lei Estadual,Contrat Lei Municipal,sexo,ano
belo_horizonte___mg,"06:4,01_a_5,00",19.256,35,42,0,20.676,7,2.154,2,35,0,396,1,1,0,11,45,37,0,160,M,2016
belo_horizonte___mg,"07:5,01_a_7,00",20.344,31,41,0,30.592,6,873,3,23,0,330,0,0,0,29,42,43,0,106,M,2016
belo_horizonte___mg,"08:7,01_a_10,00",17.160,19,22,0,16.682,8,645,2,17,0,220,0,0,0,2,28,9,0,149,M,2016
belo_horizonte___mg,"09:10,01_a_15,00",11.049,9,4,0,10.691,2,445,0,6,0,113,0,0,0,9,15,0,0,16,M,2016
belo_horizonte___mg,"10:15,01_a_20,00",3.676,6,1,0,6.490,2,155,0,3,0,28,0,0,0,17,8,8,0,2,M,2016
belo_horizonte___mg,"11:mais_de_20,00",3.395,10,2,0,7.707,2,173,0,0,0,65,0,0,0,138,1,4,0,0,M,2016
vitoria___es,"00:ate_0,50",319,1,0,0,4,0,45,91,0,867,40,0,0,0,8,24,0,0,0,M,2016
vitoria___es,"01:0,51_a_1,00",2.652,7,2,2,12,3,104,275,1,276,270,1,0,0,2,44,0,0,0,M,2016
vitoria___es,"02:1,01_a_1,50",17.327,51,23,19,527,5,640,143,12,1,477,3,0,0,6,162,0,0,0,M,2016
vitoria___es,"03:1,51_a_2,00",13.335,21,19,7,519,1,821,62,5,0,288,0,1,0,5,77,0,0,0,M,2016
vitoria___es,"04:2,01_a_3,00",12.208,23,12,2,2.436,5,2.536,92,6,0,195,0,1,0,13,45,3,0,0,M,2016
vitoria___es,"05:3,01_a_4,00",5.995,8,5,1,3.964,15,1.625,127,7,0,95,0,0,0,15,14,25,6,0,M,2016
vitoria___es,"06:4,01_a_5,00",3.512,4,3,0,4.462,38,1.010,122,3,0,73,0,0,0,15,1,15,5,0,M,2016
vitoria___es,"07:5,01_a_7,00",4.224,4,3,0,4.348,6,522,279,0,0,53,0,0,0,14,2,7,0,0,M,2016
vitoria___es,"08:7,01_a_10,00",3.390,2,2,0,3.242,7,217,467,3,0,45,0,0,0,7,25,1,0,0,M,2016
vitoria___es,"09:10,01_a_15,00",2.451,0,0,0,2.005,10,61,444,0,0,16,0,0,0,4,0,0,0,0,M,2016
vitoria___es,"10:15,01_a_20,00",1.224,1,0,0,1.607,0,12,88,0,0,2,0,0,0,3,2,9,0,0,M,2016
vitoria___es,"11:mais_de_20,00",1.172,3,0,0,987,1,1,23,0,0,2,0,0,0,37,1,0,0,0,M,2016
rio_de_janeiro___rj,"00:ate_0,50",4.892,16,14,0,140,6,95,13,107,2.127,506,1,0,0,1,15,1,7,0,M,2016
rio_de_janeiro___rj,"01:0,51_a_1,00",34.805,84,82,10,225,21,1.054,43,508,6.642,2.638,0,2,0,80,88,7,114,0,M,2016
rio_de_janeiro___rj,"02:1,01_a_1,50",248.619,1.071,747,142,3.636,23,2.496,70,1.514,166,4.413,8,0,0,31,1.175,327,110,0,M,2016
rio_de_janeiro___rj,"03:1,51_a_2,00",189.678,549,458,176,6.917,37,2.064,93,790,10,2.190,1,2,0,28,840,436,161,0,M,2016
rio_de_janeiro___rj,"04:2,01_a_3,00",183.291,357,408,34,23.066,60,4.769,230,675,8,1.757,1,1,0,45,538,469,212,0,M,2016
rio_de_janeiro___rj,"05:3,01_a_4,00",71.643,185,130,55,28.147,35,2.710,193,299,4,677,0,4,0,26,155,376,5,1,M,2016
rio_de_janeiro___rj,"06:4,01_a_5,00",35.388,127,42,7,22.636,8,923,116,242,0,321,0,0,0,21,95,56,1,0,M,2016
rio_de_janeiro___rj,"07:5,01_a_7,00",40.717,115,39,22,41.623,35,1.360,145,100,0,560,0,0,0,41,72,18,26,0,M,2016
rio_de_janeiro___rj,"08:7,01_a_10,00",31.880,68,16,0,29.785,84,1.378,104,78,1,363,0,1,0,20,83,36,13,0,M,2016
rio_de_janeiro___rj,"09:10,01_a_15,00",26.184,64,12,0,20.850,43,1.032,31,28,0,179,0,0,0,25,78,405,0,0,M,2016
rio_de_janeiro___rj,"10:15,01_a_20,00",14.320,16,4,0,8.295,7,340,4,5,0,57,0,0,0,24,63,12,0,0,M,2016
rio_de_janeiro___rj,"11:mais_de_20,00",21.573,39,12,0,9.649,12,151,0,3,0,111,0,0,0,252,46,0,0,0,M,2016
sao_paulo___sp,"00:ate_0,50",7.407,43,3,1,1.727,265,63,4,1.076,2.568,1.325,10,5,0,5,28,1,151,0,M,2016
sao_paulo___sp,"01:0,51_a_1,00",55.180,130,59,22,3.732,1.573,162,17,6.131,12.905,6.781,5,7,0,143,264,0,569,1,M,2016
sao_paulo___sp,"02:1,01_a_1,50",398.266,720,436,147,7.378,2.958,682,15,13.565,959,12.136,14,8,1,59,1.378,317,461,0,M,2016
sao_paulo___sp,"03:1,51_a_2,00",464.670,661,455,65,8.242,4.094,140,21,6.376,85,9.448,11,11,0,87,1.936,4,255,2,M,2016
sao_paulo___sp,"04:2,01_a_3,00",462.237,733,430,33,23.936,11.712,1.094,23,3.484,14,6.171,0,10,0,105,1.027,208,42,2,M,2016
sao_paulo___sp,"05:3,01_a_4,00",211.237,372,171,2,63.651,12.221,306,4,1.091,1,2.337,0,1,0,42,425,86,0,1,M,2016
sao_paulo___sp,"06:4,01_a_5,00",115.107,211,108,2,43.957,2.988,219,2,449,2,1.270,1,0,0,36,217,69,0,0,M,2016
sao_paulo___sp,"07:5,01_a_7,00",131.380,274,87,5,47.087,5.289,1.431,3,299,1,1.547,1,2,0,88,205,66,0,0,M,2016
sao_paulo___sp,"08:7,01_a_10,00",109.188,217,58,2,26.714,2.581,861,0,159,0,1.293,0,1,0,37,112,16,0,0,M,2016
sao_paulo___sp,"09:10,01_a_15,00",93.472,189,75,1,16.618,2.207,1.081,0,45,1,920,0,0,0,54,80,2,0,0,M,2016
sao_paulo___sp,"10:15,01_a_20,00",40.928,81,33,1,10.218,783,464,0,12,0,315,0,0,0,46,29,4,0,0,M,2016
sao_paulo___sp,"11:mais_de_20,00",56.352,177,60,0,11.677,679,92,0,4,0,338,0,0,0,681,22,0,1,0,M,2016
curitiba___pr,"00:ate_0,50",1.495,3,0,0,7,7,11,159,226,182,309,0,2,0,6,41,0,228,0,M,2016
curitiba___pr,"01:0,51_a_1,00",11.398,17,30,2,91,60,49,389,1.322,2.842,1.586,0,0,0,55,765,3,847,3,M,2016
curitiba___pr,"02:1,01_a_1,50",66.123,229,165,40,300,73,228,397,3.245,300,2.698,5,1,2,25,1.349,148,1.273,22,M,2016
curitiba___pr,"03:1,51_a_2,00",74.106,193,90,25,605,72,376,83,1.751,3,1.610,1,1,0,37,291,7,1.408,36,M,2016
curitiba___pr,"04:2,01_a_3,00",84.314,165,72,49,3.819,209,897,24,873,3,1.289,0,2,0,79,821,92,4.542,55,M,2016
curitiba___pr,"05:3,01_a_4,00",35.224,81,38,45,7.729,481,681,6,123,1,351,0,0,0,29,337,39,157,11,M,2016
curitiba___pr,"06:4,01_a_5,00",18.058,38,19,2,14.644,13,469,1,52,0,162,0,0,0,22,69,25,37,3,M,2016
curitiba___pr,"07:5,01_a_7,00",18.730,41,14,5,15.610,14,897,1,36,2,162,0,0,0,36,75,40,16,0,M,2016
curitiba___pr,"08:7,01_a_10,00",14.568,18,8,2,7.886,102,691,0,13,0,102,0,0,0,10,24,21,10,0,M,2016
curitiba___pr,"09:10,01_a_15,00",9.810,10,3,0,6.021,6,466,1,4,0,44,0,0,0,15,12,0,0,0,M,2016
curitiba___pr,"10:15,01_a_20,00",3.468,3,1,0,4.369,0,301,0,3,0,13,0,0,0,24,2,3,0,0,M,2016
curitiba___pr,"11:mais_de_20,00",2.940,3,1,0,5.083,0,55,0,0,0,27,0,0,0,78,3,0,0,0,M,2016
florianopolis___sc,"00:ate_0,50",461,1,0,0,23,0,5,0,7,98,96,0,0,0,0,2,0,0,0,M,2016
florianopolis___sc,"01:0,51_a_1,00",3.150,3,0,1,752,1,22,0,27,643,476,1,0,0,6,9,0,0,111,M,2016
florianopolis___sc,"02:1,01_a_1,50",16.413,34,1,5,667,0,144,0,33,7,668,6,0,0,6,19,104,0,8,M,2016
florianopolis___sc,"03:1,51_a_2,00",20.589,50,3,2,413,0,155,0,21,0,472,1,0,1,11,12,1,0,12,M,2016
florianopolis___sc,"04:2,01_a_3,00",20.650,61,0,6,1.219,2,692,3,4,0,335,1,0,0,15,11,67,0,15,M,2016
florianopolis___sc,"05:3,01_a_4,00",8.381,23,1,1,1.840,3,660,0,2,0,95,1,0,0,6,7,36,0,13,M,2016
florianopolis___sc,"06:4,01_a_5,00",4.611,8,1,0,6.012,0,726,0,0,0,36,1,0,0,4,3,32,0,6,M,2016
florianopolis___sc,"07:5,01_a_7,00",4.883,17,0,0,10.312,6,769,0,1,0,32,0,0,0,7,0,40,0,11,M,2016
florianopolis___sc,"08:7,01_a_10,00",3.661,7,0,0,8.860,2,736,0,2,0,30,0,0,0,11,3,2,0,6,M,2016
florianopolis___sc,"09:10,01_a_15,00",2.671,3,0,0,6.103,0,157,0,0,0,11,0,0,0,12,0,3,0,4,M,2016
florianopolis___sc,"10:15,01_a_20,00",1.027,2,0,0,3.442,0,95,0,0,0,4,0,0,0,9,0,5,0,0,M,2016
florianopolis___sc,"11:mais_de_20,00",877,1,0,0,3.182,0,36,0,0,0,3,0,0,0,49,0,0,0,0,M,2016
porto_alegre___rs,"00:ate_0,50",1.147,4,0,0,6,3,6,33,64,561,279,0,0,0,2,1,0,2,0,M,2016
porto_alegre___rs,"01:0,51_a_1,00",7.376,19,3,1,19,4,13,52,348,2.323,970,0,0,0,37,14,9,174,0,M,2016
porto_alegre___rs,"02:1,01_a_1,50",48.147,168,8,29,766,257,8,38,946,11,1.740,1,1,0,7,101,113,1.645,30,M,2016
porto_alegre___rs,"03:1,51_a_2,00",54.438,139,13,33,2.990,96,1,13,501,1,1.128,0,0,1,15,40,2,883,74,M,2016
porto_alegre___rs,"04:2,01_a_3,00",47.427,168,48,13,3.666,331,679,51,192,0,788,0,0,0,13,17,96,3.144,63,M,2016
porto_alegre___rs,"05:3,01_a_4,00",20.323,108,36,2,3.389,373,298,40,44,0,288,0,0,0,5,4,18,787,19,M,2016
porto_alegre___rs,"06:4,01_a_5,00",11.384,50,34,1,5.618,336,61,15,19,0,173,0,0,0,3,2,7,65,1,M,2016
porto_alegre___rs,"07:5,01_a_7,00",12.817,54,36,1,12.252,356,167,30,21,0,162,0,0,0,23,6,2,117,1,M,2016
porto_alegre___rs,"08:7,01_a_10,00",11.087,41,32,0,9.327,406,33,11,1,0,111,0,0,0,22,6,5,16,0,M,2016
porto_alegre___rs,"09:10,01_a_15,00",7.776,24,47,0,8.950,298,183,0,2,0,42,0,0,0,28,0,1,13,0,M,2016
porto_alegre___rs,"10:15,01_a_20,00",3.158,5,12,0,4.539,77,41,0,0,0,19,0,0,0,16,0,1,0,0,M,2016
porto_alegre___rs,"11:mais_de_20,00",3.024,7,21,0,5.094,48,8,0,0,0,26,0,0,0,108,1,0,0,0,M,2016
campo_grande___ms,"00:ate_0,50",509,7,1,3,5,0,0,2,14,476,165,0,1,0,0,1,75,0,0,M,2016
campo_grande___ms,"01:0,51_a_1,00",5.393,42,4,59,55,2,84,11,65,639,720,2,1,1,7,5,285,7,0,M,2016
campo_grande___ms,"02:1,01_a_1,50",32.188,444,70,479,470,65,857,19,122,36,1.082,4,6,3,1,31,366,128,0,M,2016
campo_grande___ms,"03:1,51_a_2,00",24.654,257,70,381,1.538,56,587,24,18,1,605,1,2,5,2,10,413,21,0,M,2016
campo_grande___ms,"04:2,01_a_3,00",19.340,165,86,248,3.078,108,844,90,2,0,313,0,3,9,4,11,912,78,0,M,2016
campo_grande___ms,"05:3,01_a_4,00",6.860,52,21,58,3.575,49,400,14,1,0,90,0,0,1,2,5,707,66,0,M,2016
campo_grande___ms,"06:4,01_a_5,00",3.327,20,14,20,4.369,30,311,2,1,0,31,0,0,0,1,1,355,23,0,M,2016
campo_grande___ms,"07:5,01_a_7,00",3.149,26,17,7,5.773,94,377,1,0,0,30,0,0,0,7,5,24,25,0,M,2016
campo_grande___ms,"08:7,01_a_10,00",1.610,7,5,5,4.118,26,249,0,0,0,15,0,0,0,4,1,5,17,0,M,2016
campo_grande___ms,"09:10,01_a_15,00",1.047,3,5,1,3.669,42,144,2,0,0,9,0,0,0,2,0,0,10,0,M,2016
campo_grande___ms,"10:15,01_a_20,00",399,2,1,0,1.668,4,48,0,0,0,2,0,0,0,0,0,8,7,0,M,2016
campo_grande___ms,"11:mais_de_20,00",341,0,0,0,2.062,0,36,0,0,0,0,0,0,0,6,0,1,5,0,M,2016
cuiaba___mt,"00:ate_0,50",351,5,1,0,3,0,2,0,3,571,111,0,0,0,0,1,0,1,0,M,2016
cuiaba___mt,"01:0,51_a_1,00",3.932,48,13,22,17,1,351,0,9,474,539,0,3,0,5,38,0,7,0,M,2016
cuiaba___mt,"02:1,01_a_1,50",24.658,177,54,85,545,4,625,6,16,47,1.128,5,2,0,0,76,43,40,0,M,2016
cuiaba___mt,"03:1,51_a_2,00",22.235,98,112,54,798,9,521,4,26,1,565,1,6,0,2,65,12,142,0,M,2016
cuiaba___mt,"04:2,01_a_3,00",17.618,47,166,31,1.259,11,566,2,1,1,389,0,2,0,4,12,11,531,0,M,2016
cuiaba___mt,"05:3,01_a_4,00",6.971,17,405,13,1.767,58,291,1,1,0,122,0,1,0,1,13,43,347,0,M,2016
cuiaba___mt,"06:4,01_a_5,00",3.155,9,221,2,2.108,60,345,0,0,0,56,0,1,0,2,2,32,235,0,M,2016
cuiaba___mt,"07:5,01_a_7,00",2.726,8,73,1,7.899,21,430,0,1,1,50,0,1,0,2,3,37,145,0,M,2016
cuiaba___mt,"08:7,01_a_10,00",1.637,0,45,0,7.214,57,169,0,0,1,34,0,0,0,2,4,1,44,0,M,2016
cuiaba___mt,"09:10,01_a_15,00",955,0,32,0,4.951,73,130,0,0,0,21,0,0,0,4,3,0,46,0,M,2016
cuiaba___mt,"10:15,01_a_20,00",338,0,24,0,2.489,6,19,0,0,0,4,0,0,0,2,1,3,6,0,M,2016
cuiaba___mt,"11:mais_de_20,00",436,2,34,0,2.740,0,9,0,0,0,0,0,0,0,16,0,0,7,0,M,2016
goiania___go,"00:ate_0,50",1.367,6,3,0,8,0,3,0,2,3.451,251,0,0,0,0,4,0,0,0,M,2016
goiania___go,"01:0,51_a_1,00",13.467,90,66,45,377,0,305,0,73,1.356,1.231,0,4,1,9,15,0,132,1,M,2016
goiania___go,"02:1,01_a_1,50",74.354,380,193,158,2.243,20,985,2,201,31,1.763,6,4,8,3,56,152,3.235,1,M,2016
goiania___go,"03:1,51_a_2,00",48.739,204,162,153,1.453,158,914,0,35,0,951,3,4,2,6,119,1,213,0,M,2016
goiania___go,"04:2,01_a_3,00",41.782,207,101,90,2.154,405,1.084,0,98,1,653,0,0,0,9,26,89,589,0,M,2016
goiania___go,"05:3,01_a_4,00",15.218,52,25,11,2.627,109,943,0,56,1,201,0,0,0,3,18,43,980,0,M,2016
goiania___go,"06:4,01_a_5,00",8.138,30,6,3,4.091,43,654,0,44,0,98,0,0,0,1,2,35,1.254,0,M,2016
goiania___go,"07:5,01_a_7,00",8.431,21,6,5,10.686,59,960,0,22,0,66,0,0,0,4,5,12,14,0,M,2016
goiania___go,"08:7,01_a_10,00",5.541,14,11,1,10.787,21,561,0,2,0,62,0,0,0,2,1,6,10,0,M,2016
goiania___go,"09:10,01_a_15,00",3.299,5,1,0,5.058,10,191,1,0,0,23,0,0,0,1,0,1,0,0,M,2016
goiania___go,"10:15,01_a_20,00",1.196,4,0,0,2.421,7,101,0,0,0,4,0,0,0,18,1,1,0,0,M,2016
goiania___go,"11:mais_de_20,00",952,7,1,0,2.974,0,48,0,0,0,31,0,0,0,22,0,0,0,0,M,2016
brasilia___df,"00:ate_0,50",1.910,12,5,5,149,1,20,0,2,3.333,455,5,0,2,1,4,2,0,0,M,2016
brasilia___df,"01:0,51_a_1,00",18.967,115,48,394,1.724,0,303,2,45,2.214,1.756,3,7,29,27,35,1.789,4,0,M,2016
brasilia___df,"02:1,01_a_1,50",129.140,377,568,1.007,1.493,5,1.657,10,65,191,3.124,11,18,58,14,178,1.475,5,1,M,2016
brasilia___df,"03:1,51_a_2,00",73.951,244,236,576,1.371,0,1.032,0,8,5,1.275,2,9,11,11,60,109,254,4,M,2016
brasilia___df,"04:2,01_a_3,00",68.129,266,160,384,2.749,2,4.292,7,25,3,872,2,0,6,19,72,115,101,0,M,2016
brasilia___df,"05:3,01_a_4,00",32.207,118,47,109,4.131,2,2.048,2,1,0,266,1,0,6,6,158,86,42,0,M,2016
brasilia___df,"06:4,01_a_5,00",15.558,52,20,31,6.823,0,1.827,1,1,0,176,0,0,0,5,124,29,1,0,M,2016
brasilia___df,"07:5,01_a_7,00",16.143,52,11,31,16.197,6,2.102,1,2,0,259,0,0,1,10,130,78,68,0,M,2016
brasilia___df,"08:7,01_a_10,00",15.768,44,9,7,27.409,24,1.774,0,0,0,172,1,0,1,10,265,52,2,0,M,2016
brasilia___df,"09:10,01_a_15,00",17.922,37,0,2,22.497,64,1.895,0,0,0,54,0,0,0,18,71,4,1,0,M,2016
brasilia___df,"10:15,01_a_20,00",6.991,11,1,1,12.902,35,528,0,0,0,7,0,0,0,15,1,22,0,0,M,2016
brasilia___df,"11:mais_de_20,00",7.235,21,1,0,20.764,90,164,0,0,0,13,0,0,0,236,1,1,0,0,M,2016
porto_velho___ro,"00:ate_0,50",223,1,0,0,7,1,1,0,0,309,35,0,0,0,0,0,0,0,0,F,2014
porto_velho___ro,"01:0,51_a_1,00",2.421,34,15,17,20,20,93,3,0,337,231,0,0,0,3,114,0,0,8,F,2014
porto_velho___ro,"02:1,01_a_1,50",14.626,101,29,36,351,17,565,1,0,12,330,0,0,0,6,48,0,0,115,F,2014
porto_velho___ro,"03:1,51_a_2,00",6.089,29,9,14,1.480,1,200,0,0,0,78,0,0,0,3,25,1,0,75,F,2014
porto_velho___ro,"04:2,01_a_3,00",3.323,16,28,2,5.275,19,342,0,0,0,52,0,0,0,0,11,4,0,65,F,2014
porto_velho___ro,"05:3,01_a_4,00",1.370,9,17,1,1.699,114,364,0,0,0,21,0,0,0,1,9,18,0,60,F,2014
porto_velho___ro,"06:4,01_a_5,00",641,2,20,0,1.505,5,102,0,0,0,11,0,0,0,2,1,11,0,19,F,2014
porto_velho___ro,"07:5,01_a_7,00",749,2,10,1,1.564,11,449,0,0,0,15,0,0,0,2,0,13,0,28,F,2014
porto_velho___ro,"08:7,01_a_10,00",400,0,0,0,1.213,2,133,0,0,0,6,0,0,0,0,0,6,0,43,F,2014
porto_velho___ro,"09:10,01_a_15,00",192,0,0,0,1.068,4,64,0,0,0,6,0,0,0,1,0,1,0,13,F,2014
porto_velho___ro,"10:15,01_a_20,00",50,0,0,0,452,0,6,0,0,0,1,0,0,0,0,0,0,0,0,F,2014
porto_velho___ro,"11:mais_de_20,00",42,0,0,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,F,2014
rio_branco___ac,"00:ate_0,50",149,2,0,1,2,0,1,0,0,225,22,0,0,0,0,1,0,0,0,F,2014
rio_branco___ac,"01:0,51_a_1,00",3.346,21,1,15,10,1,15,0,0,118,175,0,0,0,0,9,0,0,15,F,2014
rio_branco___ac,"02:1,01_a_1,50",11.294,77,1,24,113,36,415,0,0,6,195,0,0,0,0,11,0,1,93,F,2014
rio_branco___ac,"03:1,51_a_2,00",3.212,18,1,5,1.027,161,1.182,0,0,0,36,0,0,0,0,1,2,18,53,F,2014
rio_branco___ac,"04:2,01_a_3,00",2.078,13,0,2,2.445,978,1.674,0,0,0,28,0,0,0,3,4,15,35,68,F,2014
rio_branco___ac,"05:3,01_a_4,00",785,6,0,1,3.033,356,3.202,0,0,0,21,0,0,0,0,0,16,54,8,F,2014
rio_branco___ac,"06:4,01_a_5,00",459,3,0,0,1.941,224,892,0,0,0,21,0,0,0,1,1,5,21,11,F,2014
rio_branco___ac,"07:5,01_a_7,00",335,1,1,0,2.782,226,491,0,0,0,8,0,0,0,0,2,4,30,17,F,2014
rio_branco___ac,"08:7,01_a_10,00",239,1,0,0,1.842,87,358,0,0,0,0,0,0,0,0,0,2,16,2,F,2014
rio_branco___ac,"09:10,01_a_15,00",121,0,0,0,827,46,230,0,0,0,0,0,0,0,0,0,1,0,0,F,2014
rio_branco___ac,"10:15,01_a_20,00",38,0,0,0,244,8,47,0,0,0,0,0,0,0,0,0,0,0,0,F,2014
rio_branco___ac,"11:mais_de_20,00",30,0,0,0,172,8,15,0,0,0,0,0,0,0,0,0,0,0,0,F,2014
manaus___am,"00:ate_0,50",662,6,0,2,12,0,11,0,49,2.306,164,1,0,0,0,5,0,0,1,F,2014
manaus___am,"01:0,51_a_1,00",11.860,63,15,13,142,133,296,0,428,1.314,875,3,0,1,6,78,0,0,108,F,2014
manaus___am,"02:1,01_a_1,50",59.926,217,101,125,1.323,344,760,0,1.182,69,1.212,1,2,0,9,174,2,1,623,F,2014
manaus___am,"03:1,51_a_2,00",24.747,53,59,24,10.852,106,5.200,0,817,4,524,1,0,0,8,199,0,0,467,F,2014
manaus___am,"04:2,01_a_3,00",15.966,39,37,11,16.219,200,3.531,0,418,6,348,0,0,0,7,46,23,0,1.444,F,2014
manaus___am,"05:3,01_a_4,00",6.803,19,16,4,5.534,90,1.200,0,57,3,117,0,0,0,5,16,54,0,107,F,2014
manaus___am,"06:4,01_a_5,00",3.691,7,5,0,5.639,85,2.217,0,65,0,75,0,0,0,2,9,16,0,705,F,2014
manaus___am,"07:5,01_a_7,00",3.261,5,12,1,6.714,101,876,0,52,1,68,0,0,0,4,5,13,0,184,F,2014
manaus___am,"08:7,01_a_10,00",1.929,5,2,1,4.233,99,434,0,14,0,20,0,0,0,0,6,5,0,315,F,2014
manaus___am,"09:10,01_a_15,00",940,6,2,1,2.401,49,331,0,2,0,7,0,0,0,1,0,1,0,16,F,2014
manaus___am,"10:15,01_a_20,00",304,0,0,0,1.413,7,105,0,0,0,0,0,0,0,0,0,0,0,0,F,2014
manaus___am,"11:mais_de_20,00",214,0,0,0,1.094,1,18,0,0,0,1,0,0,0,4,0,0,0,0,F,2014
boa_vista___rr,"00:ate_0,50",121,0,1,0,21,3,8,0,0,171,40,0,0,0,0,0,0,4,1,F,2014
boa_vista___rr,"01:0,51_a_1,00",2.503,20,10,13,43,5,744,0,0,168,163,1,0,0,1,2,0,130,11,F,2014
boa_vista___rr,"02:1,01_a_1,50",11.143,85,15,33,923,60,1.992,0,0,1,326,0,0,1,1,1,1,364,112,F,2014
boa_vista___rr,"03:1,51_a_2,00",2.352,11,7,10,1.381,111,573,0,0,0,66,0,0,0,1,0,2,430,19,F,2014
boa_vista___rr,"04:2,01_a_3,00",1.984,1,2,1,2.585,68,755,0,0,0,19,0,0,0,0,2,34,685,10,F,2014
boa_vista___rr,"05:3,01_a_4,00",932,2,0,0,2.680,49,476,0,0,0,12,0,0,0,1,1,21,1.059,204,F,2014
boa_vista___rr,"06:4,01_a_5,00",337,0,1,0,3.113,84,303,0,1,0,3,0,0,0,0,1,4,371,12,F,2014
boa_vista___rr,"07:5,01_a_7,00",292,0,0,0,2.497,45,197,0,1,0,7,0,0,0,0,0,6,170,3,F,2014
boa_vista___rr,"08:7,01_a_10,00",147,0,0,0,1.920,29,114,0,0,0,1,0,0,0,0,0,0,56,0,F,2014
boa_vista___rr,"09:10,01_a_15,00",73,0,0,0,1.006,44,97,0,0,0,0,0,0,0,0,0,0,45,0,F,2014
boa_vista___rr,"10:15,01_a_20,00",31,0,0,0,269,1,28,0,0,0,0,0,0,0,0,0,0,6,0,F,2014
boa_vista___rr,"11:mais_de_20,00",32,0,0,0,233,0,7,0,0,0,0,0,0,0,2,0,0,2,0,F,2014
belem___pa,"00:ate_0,50",911,3,2,0,22,0,1,1,1,1.200,62,0,0,0,0,2,0,0,0,F,2014
belem___pa,"01:0,51_a_1,00",7.288,123,16,2,768,0,615,8,31,527,344,1,0,0,7,147,0,0,0,F,2014
belem___pa,"02:1,01_a_1,50",42.451,475,72,3,6.055,5,2.825,1,40,2,560,1,0,0,5,205,166,0,0,F,2014
belem___pa,"03:1,51_a_2,00",15.436,129,30,0,6.187,3,2.110,0,10,0,134,0,0,0,4,57,3,0,0,F,2014
belem___pa,"04:2,01_a_3,00",9.664,30,10,0,6.001,20,3.239,0,10,0,112,0,0,0,3,46,56,0,0,F,2014
belem___pa,"05:3,01_a_4,00",4.089,20,2,0,8.978,10,2.230,0,3,0,42,0,0,0,4,22,54,0,0,F,2014
belem___pa,"06:4,01_a_5,00",2.276,8,4,0,6.556,18,1.287,0,1,0,12,0,0,0,3,11,22,0,0,F,2014
belem___pa,"07:5,01_a_7,00",2.358,3,0,0,10.486,156,1.836,0,1,0,14,0,0,0,4,6,14,0,0,F,2014
belem___pa,"08:7,01_a_10,00",1.438,3,0,0,6.471,7,651,0,3,0,5,0,0,0,1,1,8,0,0,F,2014
belem___pa,"09:10,01_a_15,00",938,0,0,0,3.189,43,422,0,0,0,0,0,0,0,5,0,4,0,0,F,2014
belem___pa,"10:15,01_a_20,00",257,3,0,0,1.520,12,96,0,0,0,1,0,0,0,1,0,5,0,0,F,2014
belem___pa,"11:mais_de_20,00",203,0,0,0,1.679,11,49,0,0,0,0,0,0,0,3,0,0,0,0,F,2014
macapa___ap,"00:ate_0,50",135,1,0,0,73,0,17,0,0,236,21,0,0,0,0,3,0,0,0,F,2014
macapa___ap,"01:0,51_a_1,00",2.700,14,1,2,767,8,497,0,0,49,82,0,0,0,0,45,0,0,0,F,2014
macapa___ap,"02:1,01_a_1,50",11.238,74,4,4,465,41,667,2,0,0,128,0,0,0,1,306,0,3,3,F,2014
macapa___ap,"03:1,51_a_2,00",2.788,25,2,0,1.168,4,834,0,0,1,24,0,0,0,4,53,0,1,1,F,2014
macapa___ap,"04:2,01_a_3,00",1.858,7,0,0,1.476,7,1.541,0,0,0,13,0,0,0,0,132,2,0,0,F,2014
macapa___ap,"05:3,01_a_4,00",670,5,0,0,2.130,3,1.408,0,0,0,9,0,0,0,0,6,13,0,0,F,2014
macapa___ap,"06:4,01_a_5,00",383,1,0,0,2.945,0,415,0,0,0,1,0,0,0,0,5,1,0,1,F,2014
macapa___ap,"07:5,01_a_7,00",309,1,0,0,5.769,0,446,0,0,0,1,0,0,0,0,8,0,0,0,F,2014
macapa___ap,"08:7,01_a_10,00",179,0,0,0,3.523,0,310,0,0,0,2,0,0,0,1,1,0,0,0,F,2014
macapa___ap,"09:10,01_a_15,00",78,1,0,0,994,0,143,0,0,0,0,0,0,0,0,0,0,0,0,F,2014
macapa___ap,"10:15,01_a_20,00",33,0,0,0,302,0,11,0,0,0,0,0,0,0,0,0,0,0,0,F,2014
macapa___ap,"11:mais_de_20,00",33,0,0,0,366,0,95,0,0,0,0,0,0,0,1,0,0,0,0,F,2014
palmas___to,"00:ate_0,50",292,0,1,0,10,4,2,0,0,270,43,0,0,0,0,1,0,67,0,F,2014
palmas___to,"01:0,51_a_1,00",2.203,25,1,2,68,5,518,0,0,260,211,0,0,0,1,6,0,4.112,88,F,2014
palmas___to,"02:1,01_a_1,50",11.633,94,14,2,1.477,6,305,0,1,6,405,0,0,0,0,12,0,3.040,364,F,2014
