capital,faixa_remuneracao_media_sm,total_pessoas,sexo,ano
brasilia___df,"09:10,01_a_15,00",46.143,M,2006
brasilia___df,"10:15,01_a_20,00",22.270,M,2006
brasilia___df,"11:mais_de_20,00",47.615,M,2006
porto_velho___ro,"00:ate_0,50",425,F,2012
porto_velho___ro,"01:0,51_a_1,00",4.138,F,2012
porto_velho___ro,"02:1,01_a_1,50",22.777,F,2012
porto_velho___ro,"03:1,51_a_2,00",15.098,F,2012
porto_velho___ro,"04:2,01_a_3,00",12.253,F,2012
porto_velho___ro,"05:3,01_a_4,00",11.393,F,2012
porto_velho___ro,"06:4,01_a_5,00",3.216,F,2012
porto_velho___ro,"07:5,01_a_7,00",4.548,F,2012
porto_velho___ro,"08:7,01_a_10,00",2.519,F,2012
porto_velho___ro,"09:10,01_a_15,00",1.737,F,2012
porto_velho___ro,"10:15,01_a_20,00",687,F,2012
porto_velho___ro,"11:mais_de_20,00",655,F,2012
rio_branco___ac,"00:ate_0,50",173,F,2012
rio_branco___ac,"01:0,51_a_1,00",1.183,F,2012
rio_branco___ac,"02:1,01_a_1,50",12.481,F,2012
rio_branco___ac,"03:1,51_a_2,00",6.310,F,2012
rio_branco___ac,"04:2,01_a_3,00",6.667,F,2012
rio_branco___ac,"05:3,01_a_4,00",4.949,F,2012
rio_branco___ac,"06:4,01_a_5,00",4.801,F,2012
rio_branco___ac,"07:5,01_a_7,00",3.803,F,2012
rio_branco___ac,"08:7,01_a_10,00",1.866,F,2012
rio_branco___ac,"09:10,01_a_15,00",1.043,F,2012
rio_branco___ac,"10:15,01_a_20,00",403,F,2012
rio_branco___ac,"11:mais_de_20,00",448,F,2012
manaus___am,"00:ate_0,50",1.711,F,2012
manaus___am,"01:0,51_a_1,00",6.775,F,2012
manaus___am,"02:1,01_a_1,50",77.747,F,2012
manaus___am,"03:1,51_a_2,00",34.888,F,2012
manaus___am,"04:2,01_a_3,00",47.208,F,2012
manaus___am,"05:3,01_a_4,00",16.069,F,2012
manaus___am,"06:4,01_a_5,00",10.470,F,2012
manaus___am,"07:5,01_a_7,00",9.763,F,2012
manaus___am,"08:7,01_a_10,00",8.487,F,2012
manaus___am,"09:10,01_a_15,00",5.105,F,2012
manaus___am,"10:15,01_a_20,00",1.628,F,2012
manaus___am,"11:mais_de_20,00",1.723,F,2012
boa_vista___rr,"00:ate_0,50",115,F,2012
boa_vista___rr,"01:0,51_a_1,00",4.838,F,2012
boa_vista___rr,"02:1,01_a_1,50",13.976,F,2012
boa_vista___rr,"03:1,51_a_2,00",3.757,F,2012
boa_vista___rr,"04:2,01_a_3,00",5.319,F,2012
boa_vista___rr,"05:3,01_a_4,00",2.975,F,2012
boa_vista___rr,"06:4,01_a_5,00",2.506,F,2012
boa_vista___rr,"07:5,01_a_7,00",5.817,F,2012
boa_vista___rr,"08:7,01_a_10,00",1.636,F,2012
boa_vista___rr,"09:10,01_a_15,00",926,F,2012
boa_vista___rr,"10:15,01_a_20,00",302,F,2012
boa_vista___rr,"11:mais_de_20,00",325,F,2012
belem___pa,"00:ate_0,50",1.333,F,2012
belem___pa,"01:0,51_a_1,00",7.300,F,2012
belem___pa,"02:1,01_a_1,50",63.881,F,2012
belem___pa,"03:1,51_a_2,00",20.665,F,2012
belem___pa,"04:2,01_a_3,00",18.751,F,2012
belem___pa,"05:3,01_a_4,00",13.243,F,2012
belem___pa,"06:4,01_a_5,00",10.783,F,2012
belem___pa,"07:5,01_a_7,00",15.438,F,2012
belem___pa,"08:7,01_a_10,00",11.708,F,2012
belem___pa,"09:10,01_a_15,00",6.195,F,2012
belem___pa,"10:15,01_a_20,00",1.981,F,2012
belem___pa,"11:mais_de_20,00",2.475,F,2012
macapa___ap,"00:ate_0,50",329,F,2012
macapa___ap,"01:0,51_a_1,00",2.208,F,2012
macapa___ap,"02:1,01_a_1,50",12.039,F,2012
macapa___ap,"03:1,51_a_2,00",5.667,F,2012
macapa___ap,"04:2,01_a_3,00",3.021,F,2012
macapa___ap,"05:3,01_a_4,00",3.046,F,2012
macapa___ap,"06:4,01_a_5,00",4.265,F,2012
macapa___ap,"07:5,01_a_7,00",7.724,F,2012
macapa___ap,"08:7,01_a_10,00",3.923,F,2012
macapa___ap,"09:10,01_a_15,00",1.424,F,2012
macapa___ap,"10:15,01_a_20,00",419,F,2012
macapa___ap,"11:mais_de_20,00",455,F,2012
palmas___to,"00:ate_0,50",163,F,2012
palmas___to,"01:0,51_a_1,00",2.690,F,2012
palmas___to,"02:1,01_a_1,50",13.913,F,2012
palmas___to,"03:1,51_a_2,00",6.331,F,2012
palmas___to,"04:2,01_a_3,00",7.338,F,2012
palmas___to,"05:3,01_a_4,00",2.903,F,2012
palmas___to,"06:4,01_a_5,00",7.652,F,2012
palmas___to,"07:5,01_a_7,00",8.024,F,2012
palmas___to,"08:7,01_a_10,00",2.659,F,2012
palmas___to,"09:10,01_a_15,00",1.737,F,2012
palmas___to,"10:15,01_a_20,00",648,F,2012
palmas___to,"11:mais_de_20,00",810,F,2012
sao_luiz___ma,"00:ate_0,50",303,F,2012
sao_luiz___ma,"01:0,51_a_1,00",7.186,F,2012
sao_luiz___ma,"02:1,01_a_1,50",56.857,F,2012
sao_luiz___ma,"03:1,51_a_2,00",18.239,F,2012
sao_luiz___ma,"04:2,01_a_3,00",17.429,F,2012
sao_luiz___ma,"05:3,01_a_4,00",18.954,F,2012
sao_luiz___ma,"06:4,01_a_5,00",8.015,F,2012
sao_luiz___ma,"07:5,01_a_7,00",8.167,F,2012
sao_luiz___ma,"08:7,01_a_10,00",5.004,F,2012
sao_luiz___ma,"09:10,01_a_15,00",2.933,F,2012
sao_luiz___ma,"10:15,01_a_20,00",938,F,2012
sao_luiz___ma,"11:mais_de_20,00",1.163,F,2012
terezina___pi,"00:ate_0,50",479,F,2012
terezina___pi,"01:0,51_a_1,00",3.957,F,2012
terezina___pi,"02:1,01_a_1,50",51.324,F,2012
terezina___pi,"03:1,51_a_2,00",14.203,F,2012
terezina___pi,"04:2,01_a_3,00",13.013,F,2012
terezina___pi,"05:3,01_a_4,00",13.752,F,2012
terezina___pi,"06:4,01_a_5,00",3.969,F,2012
terezina___pi,"07:5,01_a_7,00",4.249,F,2012
terezina___pi,"08:7,01_a_10,00",3.185,F,2012
terezina___pi,"09:10,01_a_15,00",2.319,F,2012
terezina___pi,"10:15,01_a_20,00",716,F,2012
terezina___pi,"11:mais_de_20,00",688,F,2012
fortaleza___ce,"00:ate_0,50",2.358,F,2012
fortaleza___ce,"01:0,51_a_1,00",22.316,F,2012
fortaleza___ce,"02:1,01_a_1,50",174.770,F,2012
fortaleza___ce,"03:1,51_a_2,00",33.958,F,2012
fortaleza___ce,"04:2,01_a_3,00",33.893,F,2012
fortaleza___ce,"05:3,01_a_4,00",19.064,F,2012
fortaleza___ce,"06:4,01_a_5,00",11.244,F,2012
fortaleza___ce,"07:5,01_a_7,00",18.538,F,2012
fortaleza___ce,"08:7,01_a_10,00",9.799,F,2012
fortaleza___ce,"09:10,01_a_15,00",7.037,F,2012
fortaleza___ce,"10:15,01_a_20,00",3.132,F,2012
fortaleza___ce,"11:mais_de_20,00",3.093,F,2012
natal___rn,"00:ate_0,50",1.135,F,2012
natal___rn,"01:0,51_a_1,00",7.021,F,2012
natal___rn,"02:1,01_a_1,50",59.368,F,2012
natal___rn,"03:1,51_a_2,00",16.525,F,2012
natal___rn,"04:2,01_a_3,00",17.800,F,2012
natal___rn,"05:3,01_a_4,00",13.693,F,2012
natal___rn,"06:4,01_a_5,00",5.984,F,2012
natal___rn,"07:5,01_a_7,00",5.716,F,2012
natal___rn,"08:7,01_a_10,00",3.915,F,2012
natal___rn,"09:10,01_a_15,00",3.188,F,2012
natal___rn,"10:15,01_a_20,00",1.722,F,2012
natal___rn,"11:mais_de_20,00",1.528,F,2012
joao_pessoa___pb,"00:ate_0,50",485,F,2012
joao_pessoa___pb,"01:0,51_a_1,00",17.381,F,2012
joao_pessoa___pb,"02:1,01_a_1,50",49.731,F,2012
joao_pessoa___pb,"03:1,51_a_2,00",14.731,F,2012
joao_pessoa___pb,"04:2,01_a_3,00",16.895,F,2012
joao_pessoa___pb,"05:3,01_a_4,00",7.537,F,2012
joao_pessoa___pb,"06:4,01_a_5,00",3.467,F,2012
joao_pessoa___pb,"07:5,01_a_7,00",4.650,F,2012
joao_pessoa___pb,"08:7,01_a_10,00",3.095,F,2012
joao_pessoa___pb,"09:10,01_a_15,00",2.792,F,2012
joao_pessoa___pb,"10:15,01_a_20,00",1.138,F,2012
joao_pessoa___pb,"11:mais_de_20,00",1.027,F,2012
recife___pe,"00:ate_0,50",2.447,F,2012
recife___pe,"01:0,51_a_1,00",14.298,F,2012
recife___pe,"02:1,01_a_1,50",118.232,F,2012
recife___pe,"03:1,51_a_2,00",52.501,F,2012
recife___pe,"04:2,01_a_3,00",39.627,F,2012
recife___pe,"05:3,01_a_4,00",27.483,F,2012
recife___pe,"06:4,01_a_5,00",14.070,F,2012
recife___pe,"07:5,01_a_7,00",18.436,F,2012
recife___pe,"08:7,01_a_10,00",12.706,F,2012
recife___pe,"09:10,01_a_15,00",8.243,F,2012
recife___pe,"10:15,01_a_20,00",2.780,F,2012
recife___pe,"11:mais_de_20,00",3.043,F,2012
maceio___al,"00:ate_0,50",580,F,2012
maceio___al,"01:0,51_a_1,00",5.251,F,2012
maceio___al,"02:1,01_a_1,50",44.977,F,2012
maceio___al,"03:1,51_a_2,00",12.605,F,2012
maceio___al,"04:2,01_a_3,00",11.551,F,2012
maceio___al,"05:3,01_a_4,00",5.630,F,2012
maceio___al,"06:4,01_a_5,00",4.326,F,2012
maceio___al,"07:5,01_a_7,00",5.956,F,2012
maceio___al,"08:7,01_a_10,00",3.250,F,2012
maceio___al,"09:10,01_a_15,00",1.867,F,2012
maceio___al,"10:15,01_a_20,00",718,F,2012
maceio___al,"11:mais_de_20,00",797,F,2012
aracaju___se,"00:ate_0,50",1.101,F,2012
aracaju___se,"01:0,51_a_1,00",6.149,F,2012
aracaju___se,"02:1,01_a_1,50",37.035,F,2012
aracaju___se,"03:1,51_a_2,00",11.507,F,2012
aracaju___se,"04:2,01_a_3,00",10.196,F,2012
aracaju___se,"05:3,01_a_4,00",6.490,F,2012
aracaju___se,"06:4,01_a_5,00",4.698,F,2012
aracaju___se,"07:5,01_a_7,00",7.401,F,2012
aracaju___se,"08:7,01_a_10,00",4.906,F,2012
aracaju___se,"09:10,01_a_15,00",2.335,F,2012
aracaju___se,"10:15,01_a_20,00",990,F,2012
aracaju___se,"11:mais_de_20,00",1.016,F,2012
salvador___ba,"00:ate_0,50",2.104,F,2012
salvador___ba,"01:0,51_a_1,00",21.254,F,2012
salvador___ba,"02:1,01_a_1,50",134.307,F,2012
salvador___ba,"03:1,51_a_2,00",43.148,F,2012
salvador___ba,"04:2,01_a_3,00",41.037,F,2012
salvador___ba,"05:3,01_a_4,00",27.777,F,2012
salvador___ba,"06:4,01_a_5,00",23.328,F,2012
salvador___ba,"07:5,01_a_7,00",32.035,F,2012
salvador___ba,"08:7,01_a_10,00",19.635,F,2012
salvador___ba,"09:10,01_a_15,00",9.270,F,2012
salvador___ba,"10:15,01_a_20,00",3.632,F,2012
salvador___ba,"11:mais_de_20,00",4.118,F,2012
belo_horizonte___mg,"00:ate_0,50",4.503,F,2012
belo_horizonte___mg,"01:0,51_a_1,00",30.403,F,2012
belo_horizonte___mg,"02:1,01_a_1,50",239.688,F,2012
belo_horizonte___mg,"03:1,51_a_2,00",86.298,F,2012
belo_horizonte___mg,"04:2,01_a_3,00",113.050,F,2012
belo_horizonte___mg,"05:3,01_a_4,00",54.597,F,2012
belo_horizonte___mg,"06:4,01_a_5,00",36.161,F,2012
belo_horizonte___mg,"07:5,01_a_7,00",40.659,F,2012
belo_horizonte___mg,"08:7,01_a_10,00",21.915,F,2012
belo_horizonte___mg,"09:10,01_a_15,00",15.847,F,2012
belo_horizonte___mg,"10:15,01_a_20,00",7.429,F,2012
belo_horizonte___mg,"11:mais_de_20,00",8.477,F,2012
vitoria___es,"00:ate_0,50",1.491,F,2012
vitoria___es,"01:0,51_a_1,00",2.837,F,2012
vitoria___es,"02:1,01_a_1,50",36.078,F,2012
vitoria___es,"03:1,51_a_2,00",16.065,F,2012
vitoria___es,"04:2,01_a_3,00",13.585,F,2012
vitoria___es,"05:3,01_a_4,00",11.385,F,2012
vitoria___es,"06:4,01_a_5,00",7.646,F,2012
vitoria___es,"07:5,01_a_7,00",8.370,F,2012
vitoria___es,"08:7,01_a_10,00",5.918,F,2012
vitoria___es,"09:10,01_a_15,00",4.287,F,2012
vitoria___es,"10:15,01_a_20,00",1.479,F,2012
vitoria___es,"11:mais_de_20,00",1.295,F,2012
rio_de_janeiro___rj,"00:ate_0,50",3.417,F,2012
rio_de_janeiro___rj,"01:0,51_a_1,00",28.216,F,2012
rio_de_janeiro___rj,"02:1,01_a_1,50",374.650,F,2012
rio_de_janeiro___rj,"03:1,51_a_2,00",167.552,F,2012
rio_de_janeiro___rj,"04:2,01_a_3,00",141.477,F,2012
rio_de_janeiro___rj,"05:3,01_a_4,00",76.529,F,2012
rio_de_janeiro___rj,"06:4,01_a_5,00",58.633,F,2012
rio_de_janeiro___rj,"07:5,01_a_7,00",72.720,F,2012
rio_de_janeiro___rj,"08:7,01_a_10,00",52.411,F,2012
rio_de_janeiro___rj,"09:10,01_a_15,00",40.057,F,2012
rio_de_janeiro___rj,"10:15,01_a_20,00",17.181,F,2012
rio_de_janeiro___rj,"11:mais_de_20,00",19.595,F,2012
sao_paulo___sp,"00:ate_0,50",29.745,F,2012
sao_paulo___sp,"01:0,51_a_1,00",69.503,F,2012
sao_paulo___sp,"02:1,01_a_1,50",578.384,F,2012
sao_paulo___sp,"03:1,51_a_2,00",447.744,F,2012
sao_paulo___sp,"04:2,01_a_3,00",385.855,F,2012
sao_paulo___sp,"05:3,01_a_4,00",229.307,F,2012
sao_paulo___sp,"06:4,01_a_5,00",167.833,F,2012
sao_paulo___sp,"07:5,01_a_7,00",189.686,F,2012
sao_paulo___sp,"08:7,01_a_10,00",130.130,F,2012
sao_paulo___sp,"09:10,01_a_15,00",88.522,F,2012
sao_paulo___sp,"10:15,01_a_20,00",32.909,F,2012
sao_paulo___sp,"11:mais_de_20,00",34.220,F,2012
curitiba___pr,"00:ate_0,50",1.309,F,2012
curitiba___pr,"01:0,51_a_1,00",13.200,F,2012
curitiba___pr,"02:1,01_a_1,50",120.814,F,2012
curitiba___pr,"03:1,51_a_2,00",87.067,F,2012
curitiba___pr,"04:2,01_a_3,00",81.921,F,2012
curitiba___pr,"05:3,01_a_4,00",56.726,F,2012
curitiba___pr,"06:4,01_a_5,00",30.257,F,2012
curitiba___pr,"07:5,01_a_7,00",31.603,F,2012
curitiba___pr,"08:7,01_a_10,00",21.195,F,2012
curitiba___pr,"09:10,01_a_15,00",10.918,F,2012
curitiba___pr,"10:15,01_a_20,00",4.561,F,2012
curitiba___pr,"11:mais_de_20,00",4.488,F,2012
florianopolis___sc,"00:ate_0,50",302,F,2012
florianopolis___sc,"01:0,51_a_1,00",5.352,F,2012
florianopolis___sc,"02:1,01_a_1,50",26.440,F,2012
florianopolis___sc,"03:1,51_a_2,00",23.313,F,2012
florianopolis___sc,"04:2,01_a_3,00",18.667,F,2012
florianopolis___sc,"05:3,01_a_4,00",9.935,F,2012
florianopolis___sc,"06:4,01_a_5,00",9.440,F,2012
florianopolis___sc,"07:5,01_a_7,00",17.491,F,2012
florianopolis___sc,"08:7,01_a_10,00",9.449,F,2012
florianopolis___sc,"09:10,01_a_15,00",6.040,F,2012
florianopolis___sc,"10:15,01_a_20,00",2.383,F,2012
florianopolis___sc,"11:mais_de_20,00",2.285,F,2012
porto_alegre___rs,"00:ate_0,50",1.863,F,2012
porto_alegre___rs,"01:0,51_a_1,00",16.302,F,2012
porto_alegre___rs,"02:1,01_a_1,50",99.867,F,2012
porto_alegre___rs,"03:1,51_a_2,00",67.748,F,2012
porto_alegre___rs,"04:2,01_a_3,00",76.152,F,2012
porto_alegre___rs,"05:3,01_a_4,00",32.112,F,2012
porto_alegre___rs,"06:4,01_a_5,00",18.882,F,2012
porto_alegre___rs,"07:5,01_a_7,00",21.702,F,2012
porto_alegre___rs,"08:7,01_a_10,00",17.967,F,2012
porto_alegre___rs,"09:10,01_a_15,00",13.114,F,2012
porto_alegre___rs,"10:15,01_a_20,00",5.825,F,2012
porto_alegre___rs,"11:mais_de_20,00",5.852,F,2012
campo_grande___ms,"00:ate_0,50",414,F,2012
campo_grande___ms,"01:0,51_a_1,00",4.994,F,2012
campo_grande___ms,"02:1,01_a_1,50",46.826,F,2012
campo_grande___ms,"03:1,51_a_2,00",17.668,F,2012
campo_grande___ms,"04:2,01_a_3,00",13.163,F,2012
campo_grande___ms,"05:3,01_a_4,00",9.274,F,2012
campo_grande___ms,"06:4,01_a_5,00",6.216,F,2012
campo_grande___ms,"07:5,01_a_7,00",6.684,F,2012
campo_grande___ms,"08:7,01_a_10,00",5.995,F,2012
campo_grande___ms,"09:10,01_a_15,00",3.302,F,2012
campo_grande___ms,"10:15,01_a_20,00",1.102,F,2012
campo_grande___ms,"11:mais_de_20,00",1.162,F,2012
cuiaba___mt,"00:ate_0,50",611,F,2012
cuiaba___mt,"01:0,51_a_1,00",4.445,F,2012
cuiaba___mt,"02:1,01_a_1,50",32.958,F,2012
cuiaba___mt,"03:1,51_a_2,00",14.604,F,2012
cuiaba___mt,"04:2,01_a_3,00",12.924,F,2012
cuiaba___mt,"05:3,01_a_4,00",9.910,F,2012
cuiaba___mt,"06:4,01_a_5,00",6.816,F,2012
cuiaba___mt,"07:5,01_a_7,00",9.567,F,2012
cuiaba___mt,"08:7,01_a_10,00",5.826,F,2012
cuiaba___mt,"09:10,01_a_15,00",3.793,F,2012
cuiaba___mt,"10:15,01_a_20,00",1.431,F,2012
cuiaba___mt,"11:mais_de_20,00",1.359,F,2012
goiania___go,"00:ate_0,50",2.428,F,2012
goiania___go,"01:0,51_a_1,00",17.253,F,2012
goiania___go,"02:1,01_a_1,50",96.924,F,2012
goiania___go,"03:1,51_a_2,00",40.331,F,2012
goiania___go,"04:2,01_a_3,00",34.801,F,2012
goiania___go,"05:3,01_a_4,00",19.463,F,2012
goiania___go,"06:4,01_a_5,00",16.937,F,2012
goiania___go,"07:5,01_a_7,00",26.617,F,2012
goiania___go,"08:7,01_a_10,00",11.355,F,2012
goiania___go,"09:10,01_a_15,00",6.718,F,2012
goiania___go,"10:15,01_a_20,00",2.123,F,2012
goiania___go,"11:mais_de_20,00",1.912,F,2012
brasilia___df,"00:ate_0,50",1.864,F,2012
brasilia___df,"01:0,51_a_1,00",10.153,F,2012
brasilia___df,"02:1,01_a_1,50",135.740,F,2012
brasilia___df,"03:1,51_a_2,00",47.577,F,2012
brasilia___df,"04:2,01_a_3,00",37.881,F,2012
brasilia___df,"05:3,01_a_4,00",24.604,F,2012
brasilia___df,"06:4,01_a_5,00",19.715,F,2012
brasilia___df,"07:5,01_a_7,00",35.718,F,2012
brasilia___df,"08:7,01_a_10,00",38.144,F,2012
brasilia___df,"09:10,01_a_15,00",46.595,F,2012
brasilia___df,"10:15,01_a_20,00",15.268,F,2012
brasilia___df,"11:mais_de_20,00",22.114,F,2012
porto_velho___ro,"00:ate_0,50",429,M,2012
porto_velho___ro,"01:0,51_a_1,00",2.889,M,2012
porto_velho___ro,"02:1,01_a_1,50",17.699,M,2012
porto_velho___ro,"03:1,51_a_2,00",22.979,M,2012
porto_velho___ro,"04:2,01_a_3,00",22.996,M,2012
porto_velho___ro,"05:3,01_a_4,00",17.700,M,2012
porto_velho___ro,"06:4,01_a_5,00",7.191,M,2012
porto_velho___ro,"07:5,01_a_7,00",9.604,M,2012
porto_velho___ro,"08:7,01_a_10,00",5.545,M,2012
porto_velho___ro,"09:10,01_a_15,00",3.686,M,2012
porto_velho___ro,"10:15,01_a_20,00",1.908,M,2012
porto_velho___ro,"11:mais_de_20,00",1.932,M,2012
rio_branco___ac,"00:ate_0,50",198,M,2012
rio_branco___ac,"01:0,51_a_1,00",1.451,M,2012
rio_branco___ac,"02:1,01_a_1,50",15.995,M,2012
rio_branco___ac,"03:1,51_a_2,00",9.625,M,2012
rio_branco___ac,"04:2,01_a_3,00",9.276,M,2012
rio_branco___ac,"05:3,01_a_4,00",5.678,M,2012
rio_branco___ac,"06:4,01_a_5,00",3.420,M,2012
rio_branco___ac,"07:5,01_a_7,00",3.122,M,2012
rio_branco___ac,"08:7,01_a_10,00",2.080,M,2012
rio_branco___ac,"09:10,01_a_15,00",1.436,M,2012
rio_branco___ac,"10:15,01_a_20,00",628,M,2012
rio_branco___ac,"11:mais_de_20,00",972,M,2012
manaus___am,"00:ate_0,50",2.079,M,2012
manaus___am,"01:0,51_a_1,00",6.666,M,2012
manaus___am,"02:1,01_a_1,50",81.344,M,2012
manaus___am,"03:1,51_a_2,00",62.075,M,2012
manaus___am,"04:2,01_a_3,00",67.321,M,2012
manaus___am,"05:3,01_a_4,00",29.285,M,2012
manaus___am,"06:4,01_a_5,00",16.723,M,2012
manaus___am,"07:5,01_a_7,00",16.229,M,2012
manaus___am,"08:7,01_a_10,00",12.272,M,2012
manaus___am,"09:10,01_a_15,00",8.187,M,2012
manaus___am,"10:15,01_a_20,00",3.343,M,2012
manaus___am,"11:mais_de_20,00",4.218,M,2012
boa_vista___rr,"00:ate_0,50",136,M,2012
boa_vista___rr,"01:0,51_a_1,00",2.322,M,2012
boa_vista___rr,"02:1,01_a_1,50",13.727,M,2012
boa_vista___rr,"03:1,51_a_2,00",6.640,M,2012
boa_vista___rr,"04:2,01_a_3,00",5.654,M,2012
boa_vista___rr,"05:3,01_a_4,00",3.036,M,2012
boa_vista___rr,"06:4,01_a_5,00",2.023,M,2012
boa_vista___rr,"07:5,01_a_7,00",4.408,M,2012
boa_vista___rr,"08:7,01_a_10,00",1.668,M,2012
boa_vista___rr,"09:10,01_a_15,00",1.232,M,2012
boa_vista___rr,"10:15,01_a_20,00",474,M,2012
boa_vista___rr,"11:mais_de_20,00",713,M,2012
belem___pa,"00:ate_0,50",1.269,M,2012
belem___pa,"01:0,51_a_1,00",8.295,M,2012
belem___pa,"02:1,01_a_1,50",79.897,M,2012
belem___pa,"03:1,51_a_2,00",41.816,M,2012
belem___pa,"04:2,01_a_3,00",36.926,M,2012
belem___pa,"05:3,01_a_4,00",14.648,M,2012
belem___pa,"06:4,01_a_5,00",9.119,M,2012
belem___pa,"07:5,01_a_7,00",15.137,M,2012
belem___pa,"08:7,01_a_10,00",11.925,M,2012
belem___pa,"09:10,01_a_15,00",7.172,M,2012
belem___pa,"10:15,01_a_20,00",2.882,M,2012
belem___pa,"11:mais_de_20,00",3.823,M,2012
macapa___ap,"00:ate_0,50",378,M,2012
macapa___ap,"01:0,51_a_1,00",2.706,M,2012
macapa___ap,"02:1,01_a_1,50",15.694,M,2012
macapa___ap,"03:1,51_a_2,00",8.759,M,2012
macapa___ap,"04:2,01_a_3,00",6.197,M,2012
macapa___ap,"05:3,01_a_4,00",3.010,M,2012
macapa___ap,"06:4,01_a_5,00",4.106,M,2012
macapa___ap,"07:5,01_a_7,00",6.676,M,2012
macapa___ap,"08:7,01_a_10,00",3.301,M,2012
macapa___ap,"09:10,01_a_15,00",1.819,M,2012
macapa___ap,"10:15,01_a_20,00",760,M,2012
macapa___ap,"11:mais_de_20,00",931,M,2012
palmas___to,"00:ate_0,50",173,M,2012
palmas___to,"01:0,51_a_1,00",2.557,M,2012
palmas___to,"02:1,01_a_1,50",14.708,M,2012
palmas___to,"03:1,51_a_2,00",10.037,M,2012
palmas___to,"04:2,01_a_3,00",8.677,M,2012
palmas___to,"05:3,01_a_4,00",3.528,M,2012
palmas___to,"06:4,01_a_5,00",3.292,M,2012
palmas___to,"07:5,01_a_7,00",6.679,M,2012
palmas___to,"08:7,01_a_10,00",3.607,M,2012
palmas___to,"09:10,01_a_15,00",2.379,M,2012
palmas___to,"10:15,01_a_20,00",1.150,M,2012
palmas___to,"11:mais_de_20,00",1.788,M,2012
sao_luiz___ma,"00:ate_0,50",394,M,2012
sao_luiz___ma,"01:0,51_a_1,00",8.234,M,2012
sao_luiz___ma,"02:1,01_a_1,50",68.164,M,2012
sao_luiz___ma,"03:1,51_a_2,00",34.945,M,2012
sao_luiz___ma,"04:2,01_a_3,00",31.072,M,2012
sao_luiz___ma,"05:3,01_a_4,00",18.489,M,2012
sao_luiz___ma,"06:4,01_a_5,00",11.027,M,2012
sao_luiz___ma,"07:5,01_a_7,00",11.266,M,2012
sao_luiz___ma,"08:7,01_a_10,00",6.997,M,2012
sao_luiz___ma,"09:10,01_a_15,00",5.378,M,2012
sao_luiz___ma,"10:15,01_a_20,00",2.067,M,2012
sao_luiz___ma,"11:mais_de_20,00",2.659,M,2012
terezina___pi,"00:ate_0,50",743,M,2012
terezina___pi,"01:0,51_a_1,00",9.643,M,2012
terezina___pi,"02:1,01_a_1,50",72.160,M,2012
terezina___pi,"03:1,51_a_2,00",24.282,M,2012
terezina___pi,"04:2,01_a_3,00",18.966,M,2012
terezina___pi,"05:3,01_a_4,00",10.681,M,2012
terezina___pi,"06:4,01_a_5,00",3.849,M,2012
terezina___pi,"07:5,01_a_7,00",6.403,M,2012
terezina___pi,"08:7,01_a_10,00",5.464,M,2012
terezina___pi,"09:10,01_a_15,00",3.827,M,2012
terezina___pi,"10:15,01_a_20,00",1.575,M,2012
terezina___pi,"11:mais_de_20,00",1.561,M,2012
fortaleza___ce,"00:ate_0,50",2.000,M,2012
fortaleza___ce,"01:0,51_a_1,00",26.398,M,2012
fortaleza___ce,"02:1,01_a_1,50",213.910,M,2012
fortaleza___ce,"03:1,51_a_2,00",71.273,M,2012
fortaleza___ce,"04:2,01_a_3,00",47.350,M,2012
fortaleza___ce,"05:3,01_a_4,00",20.002,M,2012
fortaleza___ce,"06:4,01_a_5,00",21.396,M,2012
fortaleza___ce,"07:5,01_a_7,00",20.786,M,2012
fortaleza___ce,"08:7,01_a_10,00",12.146,M,2012
fortaleza___ce,"09:10,01_a_15,00",9.781,M,2012
fortaleza___ce,"10:15,01_a_20,00",4.791,M,2012
fortaleza___ce,"11:mais_de_20,00",5.882,M,2012
natal___rn,"00:ate_0,50",820,M,2012
natal___rn,"01:0,51_a_1,00",6.716,M,2012
natal___rn,"02:1,01_a_1,50",74.928,M,2012
natal___rn,"03:1,51_a_2,00",28.018,M,2012
natal___rn,"04:2,01_a_3,00",22.291,M,2012
natal___rn,"05:3,01_a_4,00",17.545,M,2012
natal___rn,"06:4,01_a_5,00",6.116,M,2012
natal___rn,"07:5,01_a_7,00",7.807,M,2012
natal___rn,"08:7,01_a_10,00",5.540,M,2012
natal___rn,"09:10,01_a_15,00",4.759,M,2012
natal___rn,"10:15,01_a_20,00",2.595,M,2012
natal___rn,"11:mais_de_20,00",3.239,M,2012
joao_pessoa___pb,"00:ate_0,50",535,M,2012
joao_pessoa___pb,"01:0,51_a_1,00",13.184,M,2012
joao_pessoa___pb,"02:1,01_a_1,50",73.052,M,2012
joao_pessoa___pb,"03:1,51_a_2,00",24.563,M,2012
joao_pessoa___pb,"04:2,01_a_3,00",22.873,M,2012
joao_pessoa___pb,"05:3,01_a_4,00",11.507,M,2012
joao_pessoa___pb,"06:4,01_a_5,00",4.314,M,2012
joao_pessoa___pb,"07:5,01_a_7,00",5.891,M,2012
joao_pessoa___pb,"08:7,01_a_10,00",4.712,M,2012
joao_pessoa___pb,"09:10,01_a_15,00",3.642,M,2012
joao_pessoa___pb,"10:15,01_a_20,00",1.823,M,2012
joao_pessoa___pb,"11:mais_de_20,00",2.261,M,2012
recife___pe,"00:ate_0,50",1.886,M,2012
