capital,faixa_remuneracao_media_sm,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,sexo,ano
campo_grande___ms,"06:4,01_a_5,00",0,1,186,902,3.290,3.357,2.127,117,F,2022
campo_grande___ms,"07:5,01_a_7,00",0,0,135,618,2.704,3.377,2.612,223,F,2022
campo_grande___ms,"08:7,01_a_10,00",0,0,57,252,1.633,1.940,1.540,127,F,2022
campo_grande___ms,"09:10,01_a_15,00",0,0,68,174,975,1.593,1.401,111,F,2022
campo_grande___ms,"10:15,01_a_20,00",0,0,43,78,299,557,619,50,F,2022
campo_grande___ms,"11:mais_de_20,00",0,0,37,99,409,516,445,37,F,2022
cuiaba___mt,"00:ate_0,50",9,397,346,86,160,114,44,4,F,2022
cuiaba___mt,"01:0,51_a_1,00",2,383,2.195,963,1.374,978,605,28,F,2022
cuiaba___mt,"02:1,01_a_1,50",0,108,7.733,5.472,9.369,7.081,4.033,181,F,2022
cuiaba___mt,"03:1,51_a_2,00",0,6,2.085,2.872,5.754,4.559,2.184,91,F,2022
cuiaba___mt,"04:2,01_a_3,00",0,5,1.028,2.322,5.326,4.448,2.547,158,F,2022
cuiaba___mt,"05:3,01_a_4,00",0,1,304,1.187,3.600,3.429,2.640,192,F,2022
cuiaba___mt,"06:4,01_a_5,00",0,2,117,664,2.294,2.059,1.423,123,F,2022
cuiaba___mt,"07:5,01_a_7,00",0,2,117,709,3.672,4.336,3.173,220,F,2022
cuiaba___mt,"08:7,01_a_10,00",0,0,77,211,2.050,2.749,1.768,136,F,2022
cuiaba___mt,"09:10,01_a_15,00",0,0,61,128,1.379,1.983,1.420,129,F,2022
cuiaba___mt,"10:15,01_a_20,00",0,0,28,52,333,788,849,66,F,2022
cuiaba___mt,"11:mais_de_20,00",0,0,35,94,464,622,556,79,F,2022
goiania___go,"00:ate_0,50",42,4.694,1.407,259,389,267,171,19,F,2022
goiania___go,"01:0,51_a_1,00",10,768,6.089,2.659,3.968,3.158,1.877,88,F,2022
goiania___go,"02:1,01_a_1,50",0,329,21.122,15.957,24.987,20.881,13.831,596,F,2022
goiania___go,"03:1,51_a_2,00",0,23,5.814,7.419,12.965,10.959,8.435,489,F,2022
goiania___go,"04:2,01_a_3,00",0,3,2.538,5.754,11.856,9.535,7.604,612,F,2022
goiania___go,"05:3,01_a_4,00",0,0,669,3.060,8.131,6.624,4.097,336,F,2022
goiania___go,"06:4,01_a_5,00",0,1,285,1.400,4.341,5.840,4.811,447,F,2022
goiania___go,"07:5,01_a_7,00",0,1,202,1.009,4.997,6.401,5.988,674,F,2022
goiania___go,"08:7,01_a_10,00",0,1,109,397,3.135,4.362,3.439,404,F,2022
goiania___go,"09:10,01_a_15,00",0,0,123,203,1.524,2.049,2.031,328,F,2022
goiania___go,"10:15,01_a_20,00",0,0,73,102,543,922,908,110,F,2022
goiania___go,"11:mais_de_20,00",0,0,76,284,888,995,760,108,F,2022
brasilia___df,"00:ate_0,50",31,1.816,2.607,464,575,482,306,25,F,2022
brasilia___df,"01:0,51_a_1,00",19,910,8.398,3.854,5.296,3.513,1.806,86,F,2022
brasilia___df,"02:1,01_a_1,50",0,215,30.593,25.828,38.973,32.407,18.891,729,F,2022
brasilia___df,"03:1,51_a_2,00",0,2,6.675,10.024,17.359,13.575,6.963,340,F,2022
brasilia___df,"04:2,01_a_3,00",0,6,3.003,7.944,18.280,14.721,7.601,575,F,2022
brasilia___df,"05:3,01_a_4,00",0,1,979,4.125,11.925,9.671,5.093,608,F,2022
brasilia___df,"06:4,01_a_5,00",0,2,594,3.087,11.037,8.948,5.998,1.155,F,2022
brasilia___df,"07:5,01_a_7,00",0,1,441,2.664,15.475,13.937,7.517,683,F,2022
brasilia___df,"08:7,01_a_10,00",0,0,272,1.615,15.051,18.792,10.551,914,F,2022
brasilia___df,"09:10,01_a_15,00",0,0,252,826,11.290,14.430,7.484,695,F,2022
brasilia___df,"10:15,01_a_20,00",0,0,121,257,3.146,6.956,4.991,352,F,2022
brasilia___df,"11:mais_de_20,00",0,0,90,476,4.063,6.844,5.397,690,F,2022
porto_velho___ro,"00:ate_0,50",7,159,162,62,93,63,40,4,M,2022
porto_velho___ro,"01:0,51_a_1,00",3,131,912,475,643,489,280,33,M,2022
porto_velho___ro,"02:1,01_a_1,50",0,27,4.824,3.554,4.862,3.241,2.258,224,M,2022
porto_velho___ro,"03:1,51_a_2,00",0,1,1.851,2.383,5.269,4.078,2.256,170,M,2022
porto_velho___ro,"04:2,01_a_3,00",0,0,925,1.613,4.577,3.574,2.760,721,M,2022
porto_velho___ro,"05:3,01_a_4,00",0,0,185,820,3.010,2.391,1.802,261,M,2022
porto_velho___ro,"06:4,01_a_5,00",0,0,77,394,3.052,2.522,1.991,289,M,2022
porto_velho___ro,"07:5,01_a_7,00",0,0,109,407,1.885,2.054,1.574,240,M,2022
porto_velho___ro,"08:7,01_a_10,00",0,0,53,184,1.098,950,949,172,M,2022
porto_velho___ro,"09:10,01_a_15,00",0,0,53,169,872,891,835,183,M,2022
porto_velho___ro,"10:15,01_a_20,00",0,0,56,49,324,417,428,97,M,2022
porto_velho___ro,"11:mais_de_20,00",0,0,30,54,350,477,592,118,M,2022
rio_branco___ac,"00:ate_0,50",6,119,221,34,63,24,9,2,M,2022
rio_branco___ac,"01:0,51_a_1,00",1,67,1.259,776,912,597,285,18,M,2022
rio_branco___ac,"02:1,01_a_1,50",0,5,3.564,3.110,4.589,3.105,1.780,170,M,2022
rio_branco___ac,"03:1,51_a_2,00",0,1,776,1.249,2.475,2.130,1.179,173,M,2022
rio_branco___ac,"04:2,01_a_3,00",0,1,372,1.103,2.610,2.213,1.453,209,M,2022
rio_branco___ac,"05:3,01_a_4,00",0,1,119,396,1.182,1.035,821,116,M,2022
rio_branco___ac,"06:4,01_a_5,00",0,0,73,340,1.072,602,867,118,M,2022
rio_branco___ac,"07:5,01_a_7,00",0,0,38,169,1.616,1.738,817,87,M,2022
rio_branco___ac,"08:7,01_a_10,00",0,0,61,106,674,857,607,65,M,2022
rio_branco___ac,"09:10,01_a_15,00",0,0,59,82,381,616,514,92,M,2022
rio_branco___ac,"10:15,01_a_20,00",0,0,12,34,140,208,227,34,M,2022
rio_branco___ac,"11:mais_de_20,00",0,0,13,38,125,264,219,45,M,2022
manaus___am,"00:ate_0,50",26,879,1.786,252,451,341,205,5,M,2022
manaus___am,"01:0,51_a_1,00",12,637,5.935,2.763,3.425,2.318,1.254,110,M,2022
manaus___am,"02:1,01_a_1,50",0,57,20.929,18.448,24.692,17.479,9.493,574,M,2022
manaus___am,"03:1,51_a_2,00",0,4,8.161,10.927,19.637,15.230,8.703,836,M,2022
manaus___am,"04:2,01_a_3,00",0,3,4.262,7.328,18.568,16.990,11.044,1.036,M,2022
manaus___am,"05:3,01_a_4,00",0,5,775,2.707,7.092,6.062,4.164,530,M,2022
manaus___am,"06:4,01_a_5,00",0,2,352,1.281,4.410,4.218,3.055,437,M,2022
manaus___am,"07:5,01_a_7,00",0,5,364,1.296,6.000,4.530,2.820,380,M,2022
manaus___am,"08:7,01_a_10,00",0,0,224,748,4.226,5.087,2.703,442,M,2022
manaus___am,"09:10,01_a_15,00",0,0,198,515,2.085,2.785,2.203,331,M,2022
manaus___am,"10:15,01_a_20,00",0,0,79,139,949,1.389,1.295,170,M,2022
manaus___am,"11:mais_de_20,00",0,0,69,237,965,1.432,1.524,258,M,2022
boa_vista___rr,"00:ate_0,50",6,148,179,54,68,35,9,1,M,2022
boa_vista___rr,"01:0,51_a_1,00",16,222,1.269,706,965,485,233,27,M,2022
boa_vista___rr,"02:1,01_a_1,50",0,20,4.346,3.605,4.994,2.749,1.314,87,M,2022
boa_vista___rr,"03:1,51_a_2,00",0,1,905,1.160,2.388,1.718,760,46,M,2022
boa_vista___rr,"04:2,01_a_3,00",0,0,483,734,1.594,1.164,929,152,M,2022
boa_vista___rr,"05:3,01_a_4,00",0,0,117,300,802,591,703,111,M,2022
boa_vista___rr,"06:4,01_a_5,00",0,0,62,148,474,418,562,161,M,2022
boa_vista___rr,"07:5,01_a_7,00",0,2,56,144,523,454,319,38,M,2022
boa_vista___rr,"08:7,01_a_10,00",0,0,48,104,474,450,311,60,M,2022
boa_vista___rr,"09:10,01_a_15,00",0,0,28,108,368,393,380,75,M,2022
boa_vista___rr,"10:15,01_a_20,00",0,0,15,25,105,150,230,34,M,2022
boa_vista___rr,"11:mais_de_20,00",0,0,20,55,163,173,203,23,M,2022
belem___pa,"00:ate_0,50",2,265,1.141,228,344,257,120,4,M,2022
belem___pa,"01:0,51_a_1,00",5,212,3.786,2.014,2.544,1.614,860,63,M,2022
belem___pa,"02:1,01_a_1,50",0,16,10.259,11.610,19.448,15.128,9.429,763,M,2022
belem___pa,"03:1,51_a_2,00",0,2,3.192,5.698,12.585,11.162,9.071,1.345,M,2022
belem___pa,"04:2,01_a_3,00",0,1,1.774,3.205,9.638,10.036,6.841,925,M,2022
belem___pa,"05:3,01_a_4,00",0,1,363,2.140,7.999,5.809,3.658,615,M,2022
belem___pa,"06:4,01_a_5,00",0,0,91,693,4.165,4.897,4.903,843,M,2022
belem___pa,"07:5,01_a_7,00",0,0,171,819,3.195,3.284,3.495,804,M,2022
belem___pa,"08:7,01_a_10,00",0,0,126,503,3.376,4.583,4.300,853,M,2022
belem___pa,"09:10,01_a_15,00",0,0,123,384,2.143,2.991,3.401,766,M,2022
belem___pa,"10:15,01_a_20,00",0,0,44,169,670,1.080,1.273,320,M,2022
belem___pa,"11:mais_de_20,00",0,0,46,168,912,1.348,1.629,493,M,2022
macapa___ap,"00:ate_0,50",1,41,130,46,43,30,121,33,M,2022
macapa___ap,"01:0,51_a_1,00",0,28,1.132,806,1.058,554,470,68,M,2022
macapa___ap,"02:1,01_a_1,50",0,5,3.351,3.760,5.522,3.291,1.796,130,M,2022
macapa___ap,"03:1,51_a_2,00",0,0,584,1.023,2.299,1.693,954,87,M,2022
macapa___ap,"04:2,01_a_3,00",0,1,245,728,2.096,1.853,1.508,259,M,2022
macapa___ap,"05:3,01_a_4,00",0,1,103,389,1.253,1.034,1.146,224,M,2022
macapa___ap,"06:4,01_a_5,00",0,0,54,367,1.145,639,1.018,418,M,2022
macapa___ap,"07:5,01_a_7,00",0,0,37,205,1.818,1.867,990,174,M,2022
macapa___ap,"08:7,01_a_10,00",0,0,41,126,780,1.376,1.310,180,M,2022
macapa___ap,"09:10,01_a_15,00",0,0,41,90,520,773,835,160,M,2022
macapa___ap,"10:15,01_a_20,00",0,0,16,42,174,290,500,84,M,2022
macapa___ap,"11:mais_de_20,00",0,0,11,70,277,388,449,112,M,2022
palmas___to,"00:ate_0,50",14,278,256,34,51,24,13,0,M,2022
palmas___to,"01:0,51_a_1,00",1,175,1.438,773,1.153,1.073,1.173,169,M,2022
palmas___to,"02:1,01_a_1,50",0,113,4.868,3.513,4.065,2.321,1.369,158,M,2022
palmas___to,"03:1,51_a_2,00",0,1,1.274,1.741,2.999,2.052,1.067,106,M,2022
palmas___to,"04:2,01_a_3,00",0,0,723,1.676,3.692,3.008,1.512,166,M,2022
palmas___to,"05:3,01_a_4,00",0,0,220,841,2.508,1.956,1.077,157,M,2022
palmas___to,"06:4,01_a_5,00",0,0,45,285,1.252,1.292,946,97,M,2022
palmas___to,"07:5,01_a_7,00",0,0,39,245,1.434,1.258,992,74,M,2022
palmas___to,"08:7,01_a_10,00",0,0,39,129,1.142,1.829,714,72,M,2022
palmas___to,"09:10,01_a_15,00",0,0,33,63,689,1.412,1.045,102,M,2022
palmas___to,"10:15,01_a_20,00",0,0,8,21,265,648,659,72,M,2022
palmas___to,"11:mais_de_20,00",0,0,8,33,199,461,725,128,M,2022
sao_luiz___ma,"00:ate_0,50",5,51,607,183,263,140,84,10,M,2022
sao_luiz___ma,"01:0,51_a_1,00",2,116,3.485,1.995,2.870,1.705,1.030,107,M,2022
sao_luiz___ma,"02:1,01_a_1,50",1,8,11.026,12.033,19.777,13.701,8.585,819,M,2022
sao_luiz___ma,"03:1,51_a_2,00",0,0,2.298,4.696,11.962,9.342,6.051,764,M,2022
sao_luiz___ma,"04:2,01_a_3,00",0,0,1.119,3.504,10.620,8.111,5.705,993,M,2022
sao_luiz___ma,"05:3,01_a_4,00",0,0,283,1.289,4.812,4.624,3.696,691,M,2022
sao_luiz___ma,"06:4,01_a_5,00",0,0,292,1.399,5.330,2.620,2.526,645,M,2022
sao_luiz___ma,"07:5,01_a_7,00",0,0,164,507,3.355,3.669,2.766,564,M,2022
sao_luiz___ma,"08:7,01_a_10,00",0,0,142,454,1.966,2.113,2.478,439,M,2022
sao_luiz___ma,"09:10,01_a_15,00",0,0,108,232,1.512,1.460,1.343,289,M,2022
sao_luiz___ma,"10:15,01_a_20,00",0,0,59,135,616,665,734,206,M,2022
sao_luiz___ma,"11:mais_de_20,00",0,0,22,134,759,893,895,220,M,2022
terezina___pi,"00:ate_0,50",4,259,723,159,265,188,110,14,M,2022
terezina___pi,"01:0,51_a_1,00",0,116,3.113,2.023,2.785,1.758,953,78,M,2022
terezina___pi,"02:1,01_a_1,50",0,10,8.738,9.823,18.805,14.043,8.808,907,M,2022
terezina___pi,"03:1,51_a_2,00",0,2,1.105,2.571,7.347,6.003,4.242,525,M,2022
terezina___pi,"04:2,01_a_3,00",0,0,426,1.444,4.896,4.018,3.214,697,M,2022
terezina___pi,"05:3,01_a_4,00",0,1,143,740,3.509,3.410,3.073,404,M,2022
terezina___pi,"06:4,01_a_5,00",0,1,91,287,1.137,1.082,1.429,270,M,2022
terezina___pi,"07:5,01_a_7,00",0,0,90,229,1.192,1.028,1.186,327,M,2022
terezina___pi,"08:7,01_a_10,00",0,0,154,298,1.419,1.449,1.913,531,M,2022
terezina___pi,"09:10,01_a_15,00",0,0,136,222,1.298,1.467,1.590,559,M,2022
terezina___pi,"10:15,01_a_20,00",0,0,30,65,308,481,665,225,M,2022
terezina___pi,"11:mais_de_20,00",0,0,23,78,438,571,584,196,M,2022
fortaleza___ce,"00:ate_0,50",6,166,1.779,657,1.255,834,405,26,M,2022
fortaleza___ce,"01:0,51_a_1,00",3,208,9.696,5.509,8.370,5.427,3.189,397,M,2022
fortaleza___ce,"02:1,01_a_1,50",0,58,26.399,29.445,49.712,37.522,27.516,2.083,M,2022
fortaleza___ce,"03:1,51_a_2,00",0,4,4.482,8.802,21.249,17.755,13.255,1.183,M,2022
fortaleza___ce,"04:2,01_a_3,00",0,3,3.007,7.180,17.893,15.457,10.793,1.262,M,2022
fortaleza___ce,"05:3,01_a_4,00",0,0,755,3.283,9.540,5.061,3.752,690,M,2022
fortaleza___ce,"06:4,01_a_5,00",0,1,467,2.774,10.687,5.186,2.961,726,M,2022
fortaleza___ce,"07:5,01_a_7,00",0,1,303,1.018,5.387,7.947,6.464,966,M,2022
fortaleza___ce,"08:7,01_a_10,00",0,0,220,615,3.904,4.092,4.095,958,M,2022
fortaleza___ce,"09:10,01_a_15,00",0,0,186,440,2.817,3.584,3.300,882,M,2022
fortaleza___ce,"10:15,01_a_20,00",0,0,70,165,852,1.572,1.846,475,M,2022
fortaleza___ce,"11:mais_de_20,00",0,0,71,249,1.091,1.730,2.451,676,M,2022
natal___rn,"00:ate_0,50",3,111,1.019,182,302,208,180,40,M,2022
natal___rn,"01:0,51_a_1,00",2,73,2.848,1.899,2.573,1.701,1.006,56,M,2022
natal___rn,"02:1,01_a_1,50",0,11,7.845,9.601,16.709,11.892,8.147,465,M,2022
natal___rn,"03:1,51_a_2,00",0,0,1.983,3.044,7.757,6.185,4.436,408,M,2022
natal___rn,"04:2,01_a_3,00",0,1,753,2.133,6.574,5.243,4.071,559,M,2022
natal___rn,"05:3,01_a_4,00",0,0,177,1.459,5.365,3.245,2.267,340,M,2022
natal___rn,"06:4,01_a_5,00",0,0,69,400,2.816,3.149,2.195,369,M,2022
natal___rn,"07:5,01_a_7,00",0,0,64,310,2.355,4.746,3.204,450,M,2022
natal___rn,"08:7,01_a_10,00",0,0,140,231,1.270,2.060,1.864,235,M,2022
natal___rn,"09:10,01_a_15,00",0,0,62,203,1.405,2.369,2.013,290,M,2022
natal___rn,"10:15,01_a_20,00",0,0,22,57,315,724,1.060,260,M,2022
natal___rn,"11:mais_de_20,00",0,0,8,50,369,686,917,178,M,2022
joao_pessoa___pb,"00:ate_0,50",1,40,430,168,317,235,133,20,M,2022
joao_pessoa___pb,"01:0,51_a_1,00",2,85,3.355,1.994,3.184,2.167,1.571,208,M,2022
joao_pessoa___pb,"02:1,01_a_1,50",1,27,8.864,9.553,17.456,13.950,9.930,902,M,2022
joao_pessoa___pb,"03:1,51_a_2,00",0,0,1.342,2.936,7.668,6.492,4.432,400,M,2022
joao_pessoa___pb,"04:2,01_a_3,00",0,0,714,2.482,8.392,7.181,4.025,515,M,2022
joao_pessoa___pb,"05:3,01_a_4,00",0,0,195,727,3.244,3.001,3.221,503,M,2022
joao_pessoa___pb,"06:4,01_a_5,00",0,1,132,450,1.874,1.772,1.923,463,M,2022
joao_pessoa___pb,"07:5,01_a_7,00",0,1,115,365,1.758,1.768,1.802,434,M,2022
joao_pessoa___pb,"08:7,01_a_10,00",0,0,112,269,1.442,1.476,1.298,400,M,2022
joao_pessoa___pb,"09:10,01_a_15,00",0,1,88,216,1.236,1.500,1.370,366,M,2022
joao_pessoa___pb,"10:15,01_a_20,00",0,0,29,99,411,708,981,311,M,2022
joao_pessoa___pb,"11:mais_de_20,00",0,0,18,101,485,599,768,227,M,2022
recife___pe,"00:ate_0,50",10,239,1.848,306,567,365,330,97,M,2022
recife___pe,"01:0,51_a_1,00",2,117,4.603,2.763,3.974,2.787,3.066,456,M,2022
recife___pe,"02:1,01_a_1,50",0,28,17.739,19.190,32.329,26.989,20.178,1.523,M,2022
recife___pe,"03:1,51_a_2,00",0,3,3.867,7.222,19.904,20.495,17.189,1.396,M,2022
recife___pe,"04:2,01_a_3,00",0,2,1.876,5.485,16.034,14.499,10.422,1.406,M,2022
recife___pe,"05:3,01_a_4,00",0,2,589,2.666,7.800,5.817,4.907,950,M,2022
recife___pe,"06:4,01_a_5,00",0,0,271,1.298,7.352,5.767,3.147,684,M,2022
recife___pe,"07:5,01_a_7,00",0,0,291,1.123,6.420,7.274,5.004,870,M,2022
recife___pe,"08:7,01_a_10,00",0,0,206,893,4.907,6.113,4.997,1.262,M,2022
recife___pe,"09:10,01_a_15,00",0,0,181,538,3.164,4.481,4.118,891,M,2022
recife___pe,"10:15,01_a_20,00",0,0,64,202,1.036,1.558,1.994,408,M,2022
recife___pe,"11:mais_de_20,00",0,0,54,269,1.550,2.166,2.808,550,M,2022
maceio___al,"00:ate_0,50",11,199,729,170,264,133,87,4,M,2022
maceio___al,"01:0,51_a_1,00",4,145,4.274,2.337,2.913,1.784,927,55,M,2022
maceio___al,"02:1,01_a_1,50",0,28,9.709,10.016,15.543,12.485,7.561,346,M,2022
maceio___al,"03:1,51_a_2,00",0,1,1.630,3.160,7.481,6.990,4.511,373,M,2022
maceio___al,"04:2,01_a_3,00",0,0,596,1.608,5.493,5.894,4.224,575,M,2022
maceio___al,"05:3,01_a_4,00",0,0,239,994,2.879,2.026,1.541,272,M,2022
maceio___al,"06:4,01_a_5,00",0,0,182,914,2.973,1.652,1.140,249,M,2022
maceio___al,"07:5,01_a_7,00",0,1,145,274,2.000,2.700,2.213,334,M,2022
maceio___al,"08:7,01_a_10,00",0,0,117,183,996,1.722,2.022,267,M,2022
maceio___al,"09:10,01_a_15,00",0,0,73,156,959,1.249,1.450,294,M,2022
maceio___al,"10:15,01_a_20,00",0,0,25,73,318,563,624,104,M,2022
maceio___al,"11:mais_de_20,00",0,0,15,78,385,540,795,203,M,2022
aracaju___se,"00:ate_0,50",14,251,779,171,241,188,152,11,M,2022
aracaju___se,"01:0,51_a_1,00",3,96,2.373,1.553,2.134,1.357,954,65,M,2022
aracaju___se,"02:1,01_a_1,50",0,16,6.272,7.220,12.194,9.274,5.672,252,M,2022
aracaju___se,"03:1,51_a_2,00",0,2,893,2.352,7.010,6.259,4.228,236,M,2022
aracaju___se,"04:2,01_a_3,00",0,1,353,1.308,4.378,3.807,3.263,319,M,2022
aracaju___se,"05:3,01_a_4,00",0,0,86,376,1.688,1.476,1.159,157,M,2022
aracaju___se,"06:4,01_a_5,00",0,0,59,451,2.304,971,950,156,M,2022
aracaju___se,"07:5,01_a_7,00",0,0,51,141,1.985,3.625,2.723,294,M,2022
aracaju___se,"08:7,01_a_10,00",0,0,40,137,957,1.657,1.852,252,M,2022
aracaju___se,"09:10,01_a_15,00",0,0,50,100,650,940,962,149,M,2022
aracaju___se,"10:15,01_a_20,00",0,0,16,40,213,483,445,78,M,2022
aracaju___se,"11:mais_de_20,00",0,0,12,50,301,512,755,175,M,2022
salvador___ba,"00:ate_0,50",15,390,2.345,333,458,349,212,15,M,2022
salvador___ba,"01:0,51_a_1,00",2,179,7.293,4.162,6.129,4.718,2.994,218,M,2022
salvador___ba,"02:1,01_a_1,50",1,60,19.887,21.837,35.673,31.002,20.951,1.041,M,2022
salvador___ba,"03:1,51_a_2,00",0,2,3.683,6.795,18.533,20.408,15.710,990,M,2022
salvador___ba,"04:2,01_a_3,00",0,4,1.777,5.332,16.489,17.217,12.691,1.230,M,2022
salvador___ba,"05:3,01_a_4,00",0,1,518,1.866,6.689,7.507,6.183,796,M,2022
salvador___ba,"06:4,01_a_5,00",0,0,396,2.165,10.710,8.913,4.316,589,M,2022
salvador___ba,"07:5,01_a_7,00",0,1,267,1.022,6.748,10.115,7.237,853,M,2022
salvador___ba,"08:7,01_a_10,00",0,0,239,705,3.432,5.122,5.517,897,M,2022
salvador___ba,"09:10,01_a_15,00",0,0,237,493,3.093,4.565,4.294,654,M,2022
salvador___ba,"10:15,01_a_20,00",0,0,89,209,961,1.825,2.129,452,M,2022
salvador___ba,"11:mais_de_20,00",0,0,59,288,1.273,1.993,2.999,669,M,2022
belo_horizonte___mg,"00:ate_0,50",48,2.169,2.238,609,963,737,488,77,M,2022
belo_horizonte___mg,"01:0,51_a_1,00",5,1.122,8.787,4.307,5.945,4.236,3.168,377,M,2022
belo_horizonte___mg,"02:1,01_a_1,50",1,713,33.892,23.236,31.917,25.122,23.315,2.412,M,2022
belo_horizonte___mg,"03:1,51_a_2,00",1,19,10.574,14.547,28.055,24.707,20.479,1.864,M,2022
belo_horizonte___mg,"04:2,01_a_3,00",0,18,5.922,13.124,34.113,32.135,22.569,1.897,M,2022
belo_horizonte___mg,"05:3,01_a_4,00",0,15,2.210,6.434,15.347,13.567,9.456,832,M,2022
belo_horizonte___mg,"06:4,01_a_5,00",0,5,1.056,5.195,16.379,10.828,6.862,660,M,2022
belo_horizonte___mg,"07:5,01_a_7,00",0,5,751,3.661,22.612,17.474,7.827,899,M,2022
belo_horizonte___mg,"08:7,01_a_10,00",0,3,489,2.219,10.891,14.601,7.369,905,M,2022
belo_horizonte___mg,"09:10,01_a_15,00",0,0,389,961,6.605,8.547,6.959,763,M,2022
belo_horizonte___mg,"10:15,01_a_20,00",0,0,174,363,2.337,4.344,3.556,507,M,2022
belo_horizonte___mg,"11:mais_de_20,00",0,0,209,653,2.639,4.662,5.907,811,M,2022
vitoria___es,"00:ate_0,50",47,659,234,63,137,77,45,10,M,2022
vitoria___es,"01:0,51_a_1,00",4,205,1.061,539,717,472,306,33,M,2022
vitoria___es,"02:1,01_a_1,50",0,27,4.762,3.542,4.720,3.347,2.773,300,M,2022
vitoria___es,"03:1,51_a_2,00",0,1,1.519,2.189,4.279,3.736,3.082,287,M,2022
vitoria___es,"04:2,01_a_3,00",0,6,890,2.228,5.768,5.127,3.352,290,M,2022
vitoria___es,"05:3,01_a_4,00",0,0,230,1.210,4.227,3.587,2.428,186,M,2022
vitoria___es,"06:4,01_a_5,00",0,0,139,997,4.418,2.304,1.469,176,M,2022
vitoria___es,"07:5,01_a_7,00",0,0,97,463,3.715,3.218,1.814,223,M,2022
vitoria___es,"08:7,01_a_10,00",0,0,99,272,1.982,3.000,2.113,283,M,2022
vitoria___es,"09:10,01_a_15,00",0,0,61,158,1.243,1.991,1.600,160,M,2022
vitoria___es,"10:15,01_a_20,00",0,0,18,60,587,1.029,881,145,M,2022
vitoria___es,"11:mais_de_20,00",0,0,27,98,783,1.284,1.335,308,M,2022
rio_de_janeiro___rj,"00:ate_0,50",22,1.224,4.757,1.760,2.694,1.798,1.305,189,M,2022
rio_de_janeiro___rj,"01:0,51_a_1,00",11,874,16.119,7.752,10.518,7.330,5.425,748,M,2022
rio_de_janeiro___rj,"02:1,01_a_1,50",0,141,55.133,54.282,74.191,55.688,47.801,5.206,M,2022
rio_de_janeiro___rj,"03:1,51_a_2,00",0,41,22.420,30.715,59.446,52.778,44.794,4.639,M,2022
rio_de_janeiro___rj,"04:2,01_a_3,00",0,37,8.992,21.201,60.474,63.461,54.775,6.907,M,2022
rio_de_janeiro___rj,"05:3,01_a_4,00",0,9,2.574,12.563,26.643,26.281,22.824,3.809,M,2022
rio_de_janeiro___rj,"06:4,01_a_5,00",0,8,1.168,4.719,15.160,13.944,13.105,2.309,M,2022
rio_de_janeiro___rj,"07:5,01_a_7,00",0,15,991,5.554,33.681,22.112,16.974,2.817,M,2022
rio_de_janeiro___rj,"08:7,01_a_10,00",0,8,862,3.791,22.397,30.108,16.486,2.835,M,2022
rio_de_janeiro___rj,"09:10,01_a_15,00",0,3,576,2.967,14.368,26.525,19.755,2.584,M,2022
rio_de_janeiro___rj,"10:15,01_a_20,00",0,1,228,766,6.275,8.965,8.110,1.669,M,2022
rio_de_janeiro___rj,"11:mais_de_20,00",0,1,283,1.200,8.328,14.690,13.400,2.293,M,2022
sao_paulo___sp,"00:ate_0,50",41,1.368,4.241,1.762,2.903,2.402,2.863,435,M,2022
sao_paulo___sp,"01:0,51_a_1,00",44,4.897,32.808,11.620,14.943,9.748,7.785,924,M,2022
sao_paulo___sp,"02:1,01_a_1,50",2,1.833,120.857,77.994,99.318,68.916,54.723,4.734,M,2022
sao_paulo___sp,"03:1,51_a_2,00",1,331,86.917,83.640,134.149,105.282,81.960,6.826,M,2022
sao_paulo___sp,"04:2,01_a_3,00",0,52,42.852,69.898,153.157,136.556,105.494,8.787,M,2022
sao_paulo___sp,"05:3,01_a_4,00",0,23,15.436,38.223,94.724,74.863,55.239,5.215,M,2022
sao_paulo___sp,"06:4,01_a_5,00",0,22,7.498,19.626,55.395,54.072,32.267,3.100,M,2022
sao_paulo___sp,"07:5,01_a_7,00",0,11,6.840,23.151,58.050,67.052,46.135,3.954,M,2022
sao_paulo___sp,"08:7,01_a_10,00",0,7,3.661,17.322,50.847,42.160,36.682,4.083,M,2022
sao_paulo___sp,"09:10,01_a_15,00",0,5,2.474,10.880,47.536,38.512,26.984,3.484,M,2022
sao_paulo___sp,"10:15,01_a_20,00",0,3,1.125,3.533,19.408,20.577,15.877,2.586,M,2022
sao_paulo___sp,"11:mais_de_20,00",0,5,1.501,5.810,29.196,34.822,23.409,2.997,M,2022
curitiba___pr,"00:ate_0,50",13,142,602,409,538,333,241,41,M,2022
curitiba___pr,"01:0,51_a_1,00",34,1.767,6.647,2.456,3.017,1.863,1.420,173,M,2022
curitiba___pr,"02:1,01_a_1,50",0,456,23.436,13.761,15.382,10.481,9.255,797,M,2022
curitiba___pr,"03:1,51_a_2,00",0,63,14.429,14.334,20.884,15.753,13.283,1.220,M,2022
curitiba___pr,"04:2,01_a_3,00",0,20,8.166,14.334,28.898,24.891,18.391,1.343,M,2022
curitiba___pr,"05:3,01_a_4,00",0,5,1.907,5.056,13.295,12.922,9.607,758,M,2022
curitiba___pr,"06:4,01_a_5,00",0,3,609,2.339,7.900,7.502,5.578,451,M,2022
