capital,faixa_remuneracao_media_sm,Analfabeto,Até 5ª Incompleto,5ª Completo Fundamental,6ª a 9ª Fundamental,Fundamental Completo,Médio Incompleto,Médio Completo,Superior Incompleto,Superior Completo,Mestrado,Doutorado,sexo,ano
sao_luiz___ma,"00:ate_0,50",5,30,5,23,10,119,163,6,72,2,1,M,2015
sao_luiz___ma,"01:0,51_a_1,00",37,214,208,321,547,536,3888,146,460,10,3,M,2015
sao_luiz___ma,"02:1,01_a_1,50",258,1209,1170,2823,5276,2996,40655,893,2939,52,2,M,2015
sao_luiz___ma,"03:1,51_a_2,00",78,551,541,1277,2731,1330,21688,659,1814,25,4,M,2015
sao_luiz___ma,"04:2,01_a_3,00",25,796,841,699,2737,1446,19978,783,3477,51,2,M,2015
sao_luiz___ma,"05:3,01_a_4,00",8,280,386,192,670,4179,7376,508,2401,57,11,M,2015
sao_luiz___ma,"06:4,01_a_5,00",3,376,522,99,312,2038,5767,709,1828,63,10,M,2015
sao_luiz___ma,"07:5,01_a_7,00",2,97,146,145,419,1283,5658,431,3023,110,19,M,2015
sao_luiz___ma,"08:7,01_a_10,00",0,51,42,94,172,491,2844,335,3266,85,15,M,2015
sao_luiz___ma,"09:10,01_a_15,00",6,102,36,29,107,113,1207,200,3301,79,30,M,2015
sao_luiz___ma,"10:15,01_a_20,00",3,12,12,5,77,12,496,61,1583,50,28,M,2015
sao_luiz___ma,"11:mais_de_20,00",0,5,9,2,13,6,209,22,2325,37,22,M,2015
terezina___pi,"00:ate_0,50",11,12,11,64,35,227,113,11,216,4,0,M,2015
terezina___pi,"01:0,51_a_1,00",94,412,189,486,553,808,2360,180,659,18,1,M,2015
terezina___pi,"02:1,01_a_1,50",568,4003,2941,5805,9871,6937,36583,1628,3578,205,12,M,2015
terezina___pi,"03:1,51_a_2,00",149,1321,1003,2051,2821,2106,11704,743,2463,300,1,M,2015
terezina___pi,"04:2,01_a_3,00",68,865,628,1433,2000,1274,9874,735,2421,599,6,M,2015
terezina___pi,"05:3,01_a_4,00",11,2138,112,267,973,344,3452,784,3809,358,46,M,2015
terezina___pi,"06:4,01_a_5,00",1,295,52,97,227,103,2175,254,1788,278,62,M,2015
terezina___pi,"07:5,01_a_7,00",1,205,35,193,274,88,2264,207,2184,375,34,M,2015
terezina___pi,"08:7,01_a_10,00",0,49,22,85,129,57,3103,142,2536,456,12,M,2015
terezina___pi,"09:10,01_a_15,00",0,27,15,46,60,25,1160,86,2319,769,69,M,2015
terezina___pi,"10:15,01_a_20,00",0,11,1,3,8,10,300,41,1126,367,16,M,2015
terezina___pi,"11:mais_de_20,00",0,1,3,0,1,5,225,14,1173,282,42,M,2015
fortaleza___ce,"00:ate_0,50",9,16,12,66,244,469,797,334,1188,7,0,M,2015
fortaleza___ce,"01:0,51_a_1,00",152,580,389,1334,2667,2502,9883,1250,3484,79,9,M,2015
fortaleza___ce,"02:1,01_a_1,50",1120,6058,4635,14438,29172,16396,112595,4750,5873,150,23,M,2015
fortaleza___ce,"03:1,51_a_2,00",319,3655,2116,5722,9955,4706,41483,2839,5510,171,22,M,2015
fortaleza___ce,"04:2,01_a_3,00",180,2170,1414,3211,5098,2769,30294,3628,8527,434,55,M,2015
fortaleza___ce,"05:3,01_a_4,00",35,677,362,1010,1564,846,9997,1612,7213,678,77,M,2015
fortaleza___ce,"06:4,01_a_5,00",16,240,91,424,1560,708,14709,2622,7040,424,48,M,2015
fortaleza___ce,"07:5,01_a_7,00",3,231,63,384,1066,436,6711,1167,8220,866,118,M,2015
fortaleza___ce,"08:7,01_a_10,00",1,93,34,186,315,127,2834,756,7043,850,106,M,2015
fortaleza___ce,"09:10,01_a_15,00",1,20,9,51,94,60,1449,516,6352,998,177,M,2015
fortaleza___ce,"10:15,01_a_20,00",0,2,4,8,20,12,591,218,3423,440,112,M,2015
fortaleza___ce,"11:mais_de_20,00",0,7,1,23,33,21,308,196,5163,390,119,M,2015
natal___rn,"00:ate_0,50",1,8,9,45,53,400,394,33,161,3,0,M,2015
natal___rn,"01:0,51_a_1,00",53,211,159,306,459,561,2570,114,665,15,3,M,2015
natal___rn,"02:1,01_a_1,50",473,3124,1911,3841,6309,6196,38297,1102,1664,35,3,M,2015
natal___rn,"03:1,51_a_2,00",120,1142,1011,2010,2139,2099,15834,682,1422,27,3,M,2015
natal___rn,"04:2,01_a_3,00",40,634,634,1400,1250,1458,13544,831,4285,48,9,M,2015
natal___rn,"05:3,01_a_4,00",5,126,288,653,326,1162,7156,484,3911,41,6,M,2015
natal___rn,"06:4,01_a_5,00",1,44,129,753,140,432,3027,248,2647,34,7,M,2015
natal___rn,"07:5,01_a_7,00",0,55,99,733,386,219,2457,208,2832,56,14,M,2015
natal___rn,"08:7,01_a_10,00",0,16,71,308,272,89,1360,133,2549,74,19,M,2015
natal___rn,"09:10,01_a_15,00",0,4,30,85,87,49,1006,123,3304,179,46,M,2015
natal___rn,"10:15,01_a_20,00",0,0,9,17,20,7,354,58,1985,36,45,M,2015
natal___rn,"11:mais_de_20,00",0,1,3,8,8,7,158,46,2434,130,81,M,2015
joao_pessoa___pb,"00:ate_0,50",3,12,7,15,29,63,167,25,274,5,0,M,2015
joao_pessoa___pb,"01:0,51_a_1,00",40,169,175,502,5555,554,3372,307,1096,27,2,M,2015
joao_pessoa___pb,"02:1,01_a_1,50",776,3371,2596,5400,11097,5155,31185,1468,2777,24,9,M,2015
joao_pessoa___pb,"03:1,51_a_2,00",153,1314,967,2273,4128,1994,13455,860,2223,31,8,M,2015
joao_pessoa___pb,"04:2,01_a_3,00",59,746,467,1163,5775,1000,8049,842,7860,85,21,M,2015
joao_pessoa___pb,"05:3,01_a_4,00",15,319,146,312,1736,184,2256,316,5660,54,11,M,2015
joao_pessoa___pb,"06:4,01_a_5,00",3,79,48,186,730,74,1072,203,1811,81,12,M,2015
joao_pessoa___pb,"07:5,01_a_7,00",0,51,25,180,1563,56,1558,238,2382,114,47,M,2015
joao_pessoa___pb,"08:7,01_a_10,00",0,63,15,56,1216,17,766,162,2331,115,42,M,2015
joao_pessoa___pb,"09:10,01_a_15,00",0,16,3,23,477,9,314,95,2628,153,57,M,2015
joao_pessoa___pb,"10:15,01_a_20,00",0,4,0,6,453,1,164,28,1386,34,15,M,2015
joao_pessoa___pb,"11:mais_de_20,00",1,2,1,20,425,5,34,17,1444,24,15,M,2015
recife___pe,"00:ate_0,50",1,93,14,166,85,864,1150,57,281,10,3,M,2015
recife___pe,"01:0,51_a_1,00",32,313,207,439,664,843,4553,402,1109,81,15,M,2015
recife___pe,"02:1,01_a_1,50",712,5656,5040,9477,14596,10408,71554,2900,3347,124,34,M,2015
recife___pe,"03:1,51_a_2,00",275,3819,2985,5293,8022,4931,41188,2566,6853,131,28,M,2015
recife___pe,"04:2,01_a_3,00",100,2705,1952,3694,4986,3142,29909,2901,9492,289,45,M,2015
recife___pe,"05:3,01_a_4,00",24,722,601,1477,1688,899,15440,2089,7934,340,58,M,2015
recife___pe,"06:4,01_a_5,00",15,574,674,817,635,1169,9147,1427,6194,222,44,M,2015
recife___pe,"07:5,01_a_7,00",6,219,289,847,707,532,8229,1710,10597,438,89,M,2015
recife___pe,"08:7,01_a_10,00",1,45,90,336,387,254,3731,997,9886,507,127,M,2015
recife___pe,"09:10,01_a_15,00",0,18,7,77,141,69,1688,463,9064,371,293,M,2015
recife___pe,"10:15,01_a_20,00",0,2,6,11,19,10,438,181,3916,146,114,M,2015
recife___pe,"11:mais_de_20,00",1,4,3,6,17,6,161,100,5416,161,82,M,2015
maceio___al,"00:ate_0,50",1,54,15,97,58,358,406,30,105,5,2,M,2015
maceio___al,"01:0,51_a_1,00",56,439,161,390,679,819,2627,164,533,29,6,M,2015
maceio___al,"02:1,01_a_1,50",797,5558,2708,4631,7695,5610,34418,1225,1315,34,8,M,2015
maceio___al,"03:1,51_a_2,00",371,2465,1158,1968,3027,2977,13089,1140,1711,45,3,M,2015
maceio___al,"04:2,01_a_3,00",71,945,742,1380,1772,1967,8935,1166,2029,68,17,M,2015
maceio___al,"05:3,01_a_4,00",5,314,170,318,652,445,2761,882,1733,63,19,M,2015
maceio___al,"06:4,01_a_5,00",2,366,290,115,931,1287,1877,701,1415,49,21,M,2015
maceio___al,"07:5,01_a_7,00",2,217,405,106,1022,1791,1807,757,1665,75,36,M,2015
maceio___al,"08:7,01_a_10,00",0,52,78,132,540,828,1446,569,1552,165,39,M,2015
maceio___al,"09:10,01_a_15,00",0,9,17,14,128,209,707,289,1634,46,105,M,2015
maceio___al,"10:15,01_a_20,00",0,1,1,1,21,92,283,148,1000,16,24,M,2015
maceio___al,"11:mais_de_20,00",0,27,2,1,25,9,111,168,1516,21,20,M,2015
aracaju___se,"00:ate_0,50",0,20,14,149,70,449,283,49,144,6,0,M,2015
aracaju___se,"01:0,51_a_1,00",29,267,167,507,569,823,2349,205,467,21,12,M,2015
aracaju___se,"02:1,01_a_1,50",222,1911,1568,2970,4693,4418,26129,1626,1250,26,6,M,2015
aracaju___se,"03:1,51_a_2,00",62,1102,885,2268,2860,2710,12250,1030,1156,30,6,M,2015
aracaju___se,"04:2,01_a_3,00",20,288,361,1090,1434,1153,8516,904,1870,59,17,M,2015
aracaju___se,"05:3,01_a_4,00",3,74,93,167,380,260,2766,694,2172,146,8,M,2015
aracaju___se,"06:4,01_a_5,00",0,40,30,83,140,76,1388,471,2485,123,15,M,2015
aracaju___se,"07:5,01_a_7,00",1,41,43,136,262,332,2313,733,3217,263,25,M,2015
aracaju___se,"08:7,01_a_10,00",0,22,23,127,237,180,1407,337,1958,153,17,M,2015
aracaju___se,"09:10,01_a_15,00",0,8,6,43,47,47,786,270,2050,102,39,M,2015
aracaju___se,"10:15,01_a_20,00",0,1,1,16,8,5,203,47,1295,55,13,M,2015
aracaju___se,"11:mais_de_20,00",0,0,0,60,3,9,110,18,1988,103,17,M,2015
salvador___ba,"00:ate_0,50",3,9,14,161,79,1164,808,37,207,6,1,M,2015
salvador___ba,"01:0,51_a_1,00",57,282,245,683,824,1597,7385,1237,1003,60,6,M,2015
salvador___ba,"02:1,01_a_1,50",469,4007,3249,7331,11021,10528,89238,2571,3217,118,20,M,2015
salvador___ba,"03:1,51_a_2,00",168,2941,2439,4600,6502,5510,51156,2021,4878,89,24,M,2015
salvador___ba,"04:2,01_a_3,00",79,2752,1846,3169,4801,4085,41108,2527,6641,202,36,M,2015
salvador___ba,"05:3,01_a_4,00",120,720,551,1048,1853,1581,17656,1807,6590,167,46,M,2015
salvador___ba,"06:4,01_a_5,00",24,235,209,479,794,798,13195,3003,6496,129,64,M,2015
salvador___ba,"07:5,01_a_7,00",3,184,144,701,933,2199,20870,3009,10175,289,61,M,2015
salvador___ba,"08:7,01_a_10,00",2,156,42,452,532,363,6547,885,10022,373,119,M,2015
salvador___ba,"09:10,01_a_15,00",0,45,22,51,129,143,3214,431,9052,303,140,M,2015
salvador___ba,"10:15,01_a_20,00",0,5,3,28,68,18,809,126,4633,128,129,M,2015
salvador___ba,"11:mais_de_20,00",0,0,3,35,12,21,450,127,6900,251,114,M,2015
belo_horizonte___mg,"00:ate_0,50",3,57,26,387,168,2809,771,60,290,3,2,M,2015
belo_horizonte___mg,"01:0,51_a_1,00",58,581,294,1109,1267,3810,4952,437,1021,36,13,M,2015
belo_horizonte___mg,"02:1,01_a_1,50",600,6625,5566,12436,20314,15914,67419,3565,3302,97,21,M,2015
belo_horizonte___mg,"03:1,51_a_2,00",517,7021,6135,10843,18417,10328,56382,4553,4964,141,31,M,2015
belo_horizonte___mg,"04:2,01_a_3,00",346,4221,5175,9397,16804,8527,63846,5998,11837,275,56,M,2015
belo_horizonte___mg,"05:3,01_a_4,00",55,1251,1535,2513,4622,2468,24520,3464,10709,249,83,M,2015
belo_horizonte___mg,"06:4,01_a_5,00",19,390,483,889,1608,793,11114,2095,9162,303,39,M,2015
belo_horizonte___mg,"07:5,01_a_7,00",6,319,483,857,1540,637,38529,5993,18577,603,111,M,2015
belo_horizonte___mg,"08:7,01_a_10,00",7,201,2664,418,771,693,18043,1036,17726,690,131,M,2015
belo_horizonte___mg,"09:10,01_a_15,00",0,177,1368,137,392,322,8315,631,16450,892,262,M,2015
belo_horizonte___mg,"10:15,01_a_20,00",0,49,172,18,82,41,2231,188,8870,442,125,M,2015
belo_horizonte___mg,"11:mais_de_20,00",1,7,34,24,37,37,884,125,14696,519,392,M,2015
vitoria___es,"00:ate_0,50",5,4,8,324,152,658,119,4,39,0,1,M,2015
vitoria___es,"01:0,51_a_1,00",16,30,25,160,298,348,755,56,154,3,1,M,2015
vitoria___es,"02:1,01_a_1,50",91,569,402,1372,2711,2165,9477,455,523,8,2,M,2015
vitoria___es,"03:1,51_a_2,00",46,492,417,1072,2258,1311,8985,884,964,11,1,M,2015
vitoria___es,"04:2,01_a_3,00",33,714,691,733,1570,1163,10952,982,2779,35,7,M,2015
vitoria___es,"05:3,01_a_4,00",5,116,157,168,398,431,8544,1461,3465,113,6,M,2015
vitoria___es,"06:4,01_a_5,00",3,60,70,71,204,169,4168,731,2418,77,6,M,2015
vitoria___es,"07:5,01_a_7,00",0,158,136,99,227,194,5418,714,4649,130,18,M,2015
vitoria___es,"08:7,01_a_10,00",1,827,143,42,130,139,2835,385,4913,157,25,M,2015
vitoria___es,"09:10,01_a_15,00",0,41,99,21,109,54,1269,252,4821,121,57,M,2015
vitoria___es,"10:15,01_a_20,00",0,12,29,3,28,15,395,51,2293,132,24,M,2015
vitoria___es,"11:mais_de_20,00",0,2,10,0,4,8,177,22,3353,201,19,M,2015
rio_de_janeiro___rj,"00:ate_0,50",7,67,43,111,157,303,571,120,1617,20,2,M,2015
rio_de_janeiro___rj,"01:0,51_a_1,00",18,329,281,1364,1925,5869,8617,773,4527,86,22,M,2015
rio_de_janeiro___rj,"02:1,01_a_1,50",696,8601,10801,21443,55381,29130,127533,5695,9637,213,61,M,2015
rio_de_janeiro___rj,"03:1,51_a_2,00",891,10775,12683,24249,52339,23739,122382,6790,14099,230,63,M,2015
rio_de_janeiro___rj,"04:2,01_a_3,00",796,13249,16270,28602,49909,21309,135294,10151,28311,795,133,M,2015
rio_de_janeiro___rj,"05:3,01_a_4,00",238,5154,7442,10684,18439,7169,61694,6768,25973,796,144,M,2015
rio_de_janeiro___rj,"06:4,01_a_5,00",84,2060,2436,3016,6250,2589,36509,4482,18106,543,92,M,2015
rio_de_janeiro___rj,"07:5,01_a_7,00",30,2198,1487,2294,7407,2574,51609,7081,31317,948,274,M,2015
rio_de_janeiro___rj,"08:7,01_a_10,00",11,644,1495,633,4402,3381,33784,6470,38401,1043,343,M,2015
rio_de_janeiro___rj,"09:10,01_a_15,00",1,225,654,232,980,1376,14485,3509,41100,1093,555,M,2015
rio_de_janeiro___rj,"10:15,01_a_20,00",1,39,58,68,447,173,3514,938,24044,950,443,M,2015
rio_de_janeiro___rj,"11:mais_de_20,00",0,31,24,64,295,134,3067,878,38873,2334,976,M,2015
sao_paulo___sp,"00:ate_0,50",6,62,64,271,310,1222,1430,279,1228,26,12,M,2015
sao_paulo___sp,"01:0,51_a_1,00",53,393,505,2135,3476,14459,22539,2273,6557,201,124,M,2015
sao_paulo___sp,"02:1,01_a_1,50",823,8289,9889,18465,43344,38564,217130,10181,17114,366,121,M,2015
sao_paulo___sp,"03:1,51_a_2,00",1697,18078,18847,37742,82133,53053,359139,16344,27052,437,140,M,2015
sao_paulo___sp,"04:2,01_a_3,00",1760,16694,22081,42990,83320,45905,374043,25283,61237,813,254,M,2015
sao_paulo___sp,"05:3,01_a_4,00",573,6639,11028,18222,29870,14677,159815,15970,63430,805,277,M,2015
sao_paulo___sp,"06:4,01_a_5,00",198,2808,4959,7499,12739,6402,104025,10796,56278,646,205,M,2015
sao_paulo___sp,"07:5,01_a_7,00",101,1919,2926,4510,8954,4722,94698,12002,89666,1267,606,M,2015
sao_paulo___sp,"08:7,01_a_10,00",22,673,913,1637,5228,2398,41920,8853,91775,1689,771,M,2015
sao_paulo___sp,"09:10,01_a_15,00",9,239,323,519,1241,957,16352,5607,90733,2090,1555,M,2015
sao_paulo___sp,"10:15,01_a_20,00",1,32,69,80,262,186,4461,1793,46358,1514,1063,M,2015
sao_paulo___sp,"11:mais_de_20,00",0,19,36,67,152,172,2769,1720,75788,3250,2161,M,2015
curitiba___pr,"00:ate_0,50",0,10,9,33,50,53,213,37,251,11,6,M,2015
curitiba___pr,"01:0,51_a_1,00",5,78,78,583,505,2710,2268,199,789,91,24,M,2015
curitiba___pr,"02:1,01_a_1,50",162,1233,1201,3018,6523,6764,31856,1846,2013,128,54,M,2015
curitiba___pr,"03:1,51_a_2,00",155,2117,1991,4451,10759,8017,46978,2744,4588,105,33,M,2015
curitiba___pr,"04:2,01_a_3,00",147,2133,2607,5692,13172,8484,62294,4253,10271,232,77,M,2015
curitiba___pr,"05:3,01_a_4,00",32,730,1071,1872,4772,2741,27019,2590,12145,300,63,M,2015
curitiba___pr,"06:4,01_a_5,00",11,308,451,766,1786,1055,18640,1760,11482,253,52,M,2015
curitiba___pr,"07:5,01_a_7,00",5,287,454,612,1395,921,20672,2767,17424,421,102,M,2015
curitiba___pr,"08:7,01_a_10,00",1,50,98,215,551,475,8969,1555,17594,538,148,M,2015
curitiba___pr,"09:10,01_a_15,00",1,16,39,104,251,227,3830,783,14708,611,273,M,2015
curitiba___pr,"10:15,01_a_20,00",0,2,9,12,37,20,750,129,6867,370,218,M,2015
curitiba___pr,"11:mais_de_20,00",0,2,4,4,15,10,387,99,10101,403,205,M,2015
florianopolis___sc,"00:ate_0,50",0,0,1,9,15,40,54,10,91,2,2,M,2015
florianopolis___sc,"01:0,51_a_1,00",4,12,21,244,207,626,735,111,430,18,6,M,2015
florianopolis___sc,"02:1,01_a_1,50",33,163,201,604,1545,1185,7267,664,858,43,14,M,2015
florianopolis___sc,"03:1,51_a_2,00",51,352,433,1201,2833,1817,13716,1002,1345,34,12,M,2015
florianopolis___sc,"04:2,01_a_3,00",61,355,647,1476,3711,1517,14735,1600,3072,56,14,M,2015
florianopolis___sc,"05:3,01_a_4,00",14,161,241,639,1221,497,4994,824,3374,86,15,M,2015
florianopolis___sc,"06:4,01_a_5,00",4,52,79,254,396,183,2269,601,7056,120,24,M,2015
florianopolis___sc,"07:5,01_a_7,00",1,33,73,251,470,208,5509,1146,10942,222,52,M,2015
florianopolis___sc,"08:7,01_a_10,00",0,10,32,94,166,72,1503,306,8732,370,50,M,2015
florianopolis___sc,"09:10,01_a_15,00",0,8,23,31,95,41,898,186,6800,351,385,M,2015
florianopolis___sc,"10:15,01_a_20,00",0,5,2,12,31,15,463,71,3963,166,91,M,2015
florianopolis___sc,"11:mais_de_20,00",0,1,0,2,10,9,128,27,5600,323,145,M,2015
porto_alegre___rs,"00:ate_0,50",1,167,15,170,89,331,337,43,177,5,1,M,2015
porto_alegre___rs,"01:0,51_a_1,00",11,545,85,1427,836,2138,2326,308,600,35,7,M,2015
porto_alegre___rs,"02:1,01_a_1,50",132,828,1063,4420,7363,5656,24018,1735,1807,65,17,M,2015
porto_alegre___rs,"03:1,51_a_2,00",152,1355,1627,6784,11635,7114,36693,2956,5387,80,13,M,2015
porto_alegre___rs,"04:2,01_a_3,00",99,1244,1408,5652,10731,5881,38501,4879,8216,136,18,M,2015
porto_alegre___rs,"05:3,01_a_4,00",22,451,549,2123,3641,1868,16020,3370,11366,165,24,M,2015
porto_alegre___rs,"06:4,01_a_5,00",20,238,234,1054,1325,775,7597,2195,9696,140,37,M,2015
porto_alegre___rs,"07:5,01_a_7,00",5,204,158,966,1876,1316,8561,2742,11241,290,86,M,2015
porto_alegre___rs,"08:7,01_a_10,00",2,59,53,456,1800,1629,6432,1979,11384,402,138,M,2015
porto_alegre___rs,"09:10,01_a_15,00",1,18,18,88,493,566,3837,1254,12145,460,227,M,2015
porto_alegre___rs,"10:15,01_a_20,00",0,1,2,20,63,63,1027,404,6659,210,177,M,2015
porto_alegre___rs,"11:mais_de_20,00",0,3,1,13,73,41,448,257,9255,309,290,M,2015
campo_grande___ms,"00:ate_0,50",0,8,12,62,49,248,131,6,86,2,0,M,2015
campo_grande___ms,"01:0,51_a_1,00",7,83,85,282,349,1004,1011,100,358,4,1,M,2015
campo_grande___ms,"02:1,01_a_1,50",159,1089,1125,3203,4569,4162,19060,1381,1062,24,5,M,2015
campo_grande___ms,"03:1,51_a_2,00",98,891,837,2635,3927,2637,15248,1176,1317,22,5,M,2015
campo_grande___ms,"04:2,01_a_3,00",45,743,787,2462,3442,2205,14196,1408,2812,97,8,M,2015
campo_grande___ms,"05:3,01_a_4,00",12,220,211,691,983,679,5338,1140,3121,111,10,M,2015
campo_grande___ms,"06:4,01_a_5,00",2,82,84,240,295,287,3003,1046,3531,111,17,M,2015
campo_grande___ms,"07:5,01_a_7,00",0,31,44,164,270,235,3385,873,5135,151,25,M,2015
campo_grande___ms,"08:7,01_a_10,00",0,17,12,57,148,105,1719,422,4099,307,37,M,2015
campo_grande___ms,"09:10,01_a_15,00",0,1,1,15,44,43,787,277,3427,247,129,M,2015
campo_grande___ms,"10:15,01_a_20,00",0,0,0,4,7,17,206,34,1599,74,171,M,2015
campo_grande___ms,"11:mais_de_20,00",0,2,1,2,5,8,72,46,2797,98,102,M,2015
cuiaba___mt,"00:ate_0,50",0,8,1,41,12,345,114,5,23,1,0,M,2015
cuiaba___mt,"01:0,51_a_1,00",10,65,46,111,138,781,951,68,354,6,1,M,2015
cuiaba___mt,"02:1,01_a_1,50",142,676,575,1132,2419,2933,16155,652,1022,38,1,M,2015
cuiaba___mt,"03:1,51_a_2,00",108,696,657,1388,2590,2464,15641,804,1113,27,1,M,2015
cuiaba___mt,"04:2,01_a_3,00",59,606,566,1390,2468,1983,15282,1032,2378,61,5,M,2015
cuiaba___mt,"05:3,01_a_4,00",3,168,148,543,842,675,7753,649,3343,84,9,M,2015
cuiaba___mt,"06:4,01_a_5,00",4,85,70,178,330,239,3437,255,3540,142,6,M,2015
cuiaba___mt,"07:5,01_a_7,00",3,25,32,153,235,142,4437,282,5788,239,23,M,2015
cuiaba___mt,"08:7,01_a_10,00",0,10,6,60,87,46,2985,153,4748,212,26,M,2015
cuiaba___mt,"09:10,01_a_15,00",0,4,7,17,30,18,870,98,4296,202,129,M,2015
cuiaba___mt,"10:15,01_a_20,00",0,2,4,5,10,11,338,27,1965,93,27,M,2015
cuiaba___mt,"11:mais_de_20,00",0,1,4,2,5,6,204,22,2832,88,39,M,2015
goiania___go,"00:ate_0,50",3,28,12,649,87,2247,227,43,227,2,5,M,2015
goiania___go,"01:0,51_a_1,00",38,161,232,616,901,2259,3912,288,1451,33,8,M,2015
goiania___go,"02:1,01_a_1,50",337,2023,1901,4164,8971,9643,41309,2154,4941,58,9,M,2015
goiania___go,"03:1,51_a_2,00",236,1809,1977,4503,7679,6200,32138,1927,5069,59,18,M,2015
goiania___go,"04:2,01_a_3,00",147,1888,2242,4774,7653,5261,31644,2414,7248,98,12,M,2015
goiania___go,"05:3,01_a_4,00",46,760,839,1951,2596,1674,11024,1163,5541,132,24,M,2015
goiania___go,"06:4,01_a_5,00",11,335,314,568,1008,711,5486,738,4781,101,26,M,2015
goiania___go,"07:5,01_a_7,00",5,324,203,365,694,480,8007,769,11530,197,36,M,2015
goiania___go,"08:7,01_a_10,00",0,175,81,579,268,199,7828,426,9035,250,36,M,2015
goiania___go,"09:10,01_a_15,00",0,60,12,62,125,75,2533,258,6794,295,183,M,2015
goiania___go,"10:15,01_a_20,00",0,9,1,4,20,20,692,75,2821,120,58,M,2015
goiania___go,"11:mais_de_20,00",0,3,3,8,7,12,718,48,4014,101,70,M,2015
brasilia___df,"00:ate_0,50",0,30,12,352,266,1597,429,54,246,5,13,M,2015
brasilia___df,"01:0,51_a_1,00",58,202,157,1022,26896,3217,3926,287,1246,50,22,M,2015
brasilia___df,"02:1,01_a_1,50",677,3464,2926,8398,21311,14212,70519,3394,3750,114,48,M,2015
brasilia___df,"03:1,51_a_2,00",341,2909,2421,6363,40202,9408,51055,3235,4469,130,34,M,2015
brasilia___df,"04:2,01_a_3,00",168,2558,1794,4412,27555,6048,47176,4593,8978,260,66,M,2015
brasilia___df,"05:3,01_a_4,00",46,743,728,2570,6389,2917,47673,3215,8057,275,95,M,2015
brasilia___df,"06:4,01_a_5,00",4,436,264,778,1454,798,18381,1888,7004,253,50,M,2015
brasilia___df,"07:5,01_a_7,00",7,585,304,1303,2465,723,37231,2933,15148,484,133,M,2015
brasilia___df,"08:7,01_a_10,00",9,558,288,1103,4943,511,30333,2430,26529,768,194,M,2015
brasilia___df,"09:10,01_a_15,00",24,288,163,593,3660,259,10455,1474,48534,1300,382,M,2015
brasilia___df,"10:15,01_a_20,00",22,96,28,82,419,63,3164,439,24554,759,284,M,2015
brasilia___df,"11:mais_de_20,00",38,80,11,79,221,78,1857,351,34684,2262,706,M,2015
porto_velho___ro,"00:ate_0,50",0,3,5,124,40,130,108,1,38,0,0,F,2011
porto_velho___ro,"01:0,51_a_1,00",3,32,44,111,330,284,2561,56,141,2,0,F,2011
porto_velho___ro,"02:1,01_a_1,50",16,223,324,1101,1918,1879,14653,549,514,7,0,F,2011
porto_velho___ro,"03:1,51_a_2,00",12,201,206,484,826,714,9591,498,2133,10,2,F,2011
porto_velho___ro,"04:2,01_a_3,00",3,189,187,300,609,368,6636,497,2822,17,3,F,2011
porto_velho___ro,"05:3,01_a_4,00",0,22,38,81,171,111,7032,248,3612,10,1,F,2011
porto_velho___ro,"06:4,01_a_5,00",0,17,20,59,94,32,1831,126,1363,13,3,F,2011
porto_velho___ro,"07:5,01_a_7,00",1,112,15,197,375,35,1977,129,1570,13,2,F,2011
porto_velho___ro,"08:7,01_a_10,00",0,9,2,23,80,10,1016,86,1616,27,3,F,2011
porto_velho___ro,"09:10,01_a_15,00",0,6,0,15,37,5,507,43,1154,30,7,F,2011
porto_velho___ro,"10:15,01_a_20,00",0,0,1,0,6,0,168,1,508,9,3,F,2011
porto_velho___ro,"11:mais_de_20,00",0,0,1,1,3,0,157,2,730,4,11,F,2011
rio_branco___ac,"00:ate_0,50",0,1,1,5,15,99,28,5,7,0,0,F,2011
rio_branco___ac,"01:0,51_a_1,00",3,51,45,65,124,165,656,23,42,2,0,F,2011
rio_branco___ac,"02:1,01_a_1,50",25,693,302,679,1337,851,7385,380,272,3,0,F,2011
rio_branco___ac,"03:1,51_a_2,00",6,365,57,393,621,226,3787,291,389,3,0,F,2011
rio_branco___ac,"04:2,01_a_3,00",0,457,14,505,922,183,3006,415,1201,8,1,F,2011
rio_branco___ac,"05:3,01_a_4,00",0,138,4,126,453,78,1653,332,2279,4,1,F,2011
rio_branco___ac,"06:4,01_a_5,00",0,47,3,38,259,37,915,197,3644,9,0,F,2011
rio_branco___ac,"07:5,01_a_7,00",0,35,5,23,170,30,747,144,2893,11,2,F,2011
rio_branco___ac,"08:7,01_a_10,00",0,11,1,5,30,16,286,49,1339,12,2,F,2011
rio_branco___ac,"09:10,01_a_15,00",0,8,0,3,12,5,140,23,818,7,8,F,2011
rio_branco___ac,"10:15,01_a_20,00",0,0,0,1,2,0,59,2,381,9,1,F,2011
rio_branco___ac,"11:mais_de_20,00",0,0,0,0,0,0,17,3,450,5,12,F,2011
manaus___am,"00:ate_0,50",0,7,4,87,46,937,186,17,16,2,0,F,2011
manaus___am,"01:0,51_a_1,00",4,101,91,378,836,1661,2325,309,323,13,2,F,2011
manaus___am,"02:1,01_a_1,50",37,1388,1486,3834,7927,6069,46806,2063,1749,34,5,F,2011
manaus___am,"03:1,51_a_2,00",15,252,191,617,1334,1234,24731,1942,2200,31,3,F,2011
manaus___am,"04:2,01_a_3,00",1,1150,696,868,1980,1252,26516,2811,14136,66,15,F,2011
