;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;0;26;19;365;137;1.511;436;47;228;10;16;2.795;0;10;8;216;75;1.364;450;37;197;6;8;2.371;0;36;27;581;212;2.875;886;84;425;16;24;5.166
;01:0,51 a 1,00;57;383;223;1.230;59.246;3.425;4.314;320;1.098;38;15;70.349;21;104;110;675;903;3.046;4.061;343;1.156;30;5;10.454;78;487;333;1.905;60.149;6.471;8.375;663;2.254;68;20;80.803
;02:1,01 a 1,50;707;4.253;3.336;9.588;26.909;15.843;75.063;3.288;3.632;142;34;142.795;301;2.291;2.419;7.406;19.334;13.744;85.749;5.473;6.159;98;29;143.003;1.008;6.544;5.755;16.994;46.243;29.587;160.812;8.761;9.791;240;63;285.798
;03:1,51 a 2,00;359;3.541;2.795;7.728;41.294;10.158;49.155;3.148;4.044;159;29;122.410;39;545;566;1.467;3.979;3.326;36.048;4.259;5.887;113;19;56.248;398;4.086;3.361;9.195;45.273;13.484;85.203;7.407;9.931;272;48;178.658
;04:2,01 a 3,00;195;3.307;2.140;5.401;29.076;7.121;47.273;4.686;8.370;393;53;108.015;13;268;184;631;2.009;1.633;25.323;5.275;11.247;476;28;47.087;208;3.575;2.324;6.032;31.085;8.754;72.596;9.961;19.617;869;81;155.102
;05:3,01 a 4,00;45;1.063;849;2.735;7.012;3.209;47.520;3.359;7.537;451;66;73.846;3;175;38;232;767;419;11.593;3.521;11.180;836;56;28.820;48;1.238;887;2.967;7.779;3.628;59.113;6.880;18.717;1.287;122;102.666
;06:4,01 a 5,00;13;486;308;901;1.655;933;18.480;2.060;6.532;407;43;31.818;0;173;31;179;346;163;9.044;4.002;10.133;836;44;24.951;13;659;339;1.080;2.001;1.096;27.524;6.062;16.665;1.243;87;56.769
;07:5,01 a 7,00;6;762;343;1.455;2.697;831;38.292;3.354;15.499;570;99;63.908;0;246;88;420;1.074;329;15.689;5.740;19.408;1.007;79;44.080;6;1.008;431;1.875;3.771;1.160;53.981;9.094;34.907;1.577;178;107.988
;08:7,01 a 10,00;7;633;363;1.290;5.482;610;32.316;2.515;24.523;1.223;134;69.096;2;174;54;202;509;161;9.042;3.831;24.504;2.188;130;40.797;9;807;417;1.492;5.991;771;41.358;6.346;49.027;3.411;264;109.893
;09:10,01 a 15,00;1;301;181;655;3.803;294;10.664;1.481;45.648;1.313;290;64.631;0;108;23;45;295;83;4.896;1.477;41.433;1.591;231;50.182;1;409;204;700;4.098;377;15.560;2.958;87.081;2.904;521;114.813
;10:15,01 a 20,00;0;111;37;91;432;75;3.468;488;24.244;670;288;29.904;0;62;2;6;64;22;1.161;259;14.288;613;241;16.718;0;173;39;97;496;97;4.629;747;38.532;1.283;529;46.622
;11:Mais de 20,00;0;86;14;100;254;90;1.956;411;35.397;2.101;677;41.086;0;37;3;18;56;19;768;170;19.451;1.186;340;22.048;0;123;17;118;310;109;2.724;581;54.848;3.287;1.017;63.134
;{ñ class};60;626;567;1.030;2.033;732;2.489;220;1.451;91;20;9.319;13;159;199;342;541;387;1.877;215;1.306;51;7;5.097;73;785;766;1.372;2.574;1.119;4.366;435;2.757;142;27;14.416
{ñ class};Total;108.115;791.040;797.559;1.497.237;2.307.446;1.578.304;7.826.124;480.918;1.697.081;51.308;22.384;17.157.516;17.276;245.580;307.640;621.745;1.138.767;856.879;6.154.085;536.851;2.613.137;72.322;22.200;12.586.482;125.391;1.036.620;1.105.199;2.118.982;3.446.213;2.435.183;13.980.209;1.017.769;4.310.218;123.630;44.584;29.743.998
;00:Até 0,50;426;2.970;1.267;5.794;4.382;20.179;13.875;1.174;7.007;305;84;57.463;177;2.007;1.976;5.582;6.130;19.329;21.201;1.762;9.780;323;63;68.330;603;4.977;3.243;11.376;10.512;39.508;35.076;2.936;16.787;628;147;125.793
;01:0,51 a 1,00;12.732;52.785;33.032;58.335;79.207;113.089;248.682;12.260;37.344;1.772;499;649.737;2.071;24.293;25.344;47.256;80.754;103.439;364.886;24.375;64.942;1.940;496;739.796;14.803;77.078;58.376;105.591;159.961;216.528;613.568;36.635;102.286;3.712;995;1.389.533
;02:1,01 a 1,50;49.623;274.279;229.735;425.077;631.608;505.661;1.999.466;75.777;112.081;3.239;979;4.307.525;9.817;142.668;169.798;355.597;629.481;453.391;2.831.228;151.261;272.398;4.089;1.602;5.021.330;59.440;416.947;399.533;780.674;1.261.089;959.052;4.830.694;227.038;384.479;7.328;2.581;9.328.855
;03:1,51 a 2,00;24.376;195.129;193.267;377.322;584.532;388.385;1.815.602;80.075;136.994;2.999;857;3.799.538;3.241;47.606;63.122;134.519;253.963;177.841;1.513.577;120.969;324.537;4.589;1.444;2.645.408;27.617;242.735;256.389;511.841;838.495;566.226;3.329.179;201.044;461.531;7.588;2.301;6.444.946
;04:2,01 a 3,00;12.354;158.067;188.054;358.552;564.882;325.837;1.897.277;109.475;258.604;6.092;1.496;3.880.690;723;14.941;25.066;43.505;101.292;65.502;893.563;122.534;593.843;13.485;2.269;1.876.723;13.077;173.008;213.120;402.057;666.174;391.339;2.790.840;232.009;852.447;19.577;3.765;5.757.413
;05:3,01 a 4,00;2.065;47.940;68.066;130.085;206.052;110.252;798.075;63.648;205.197;5.044;1.280;1.637.704;41;2.069;3.860;6.706;21.010;13.432;255.379;52.410;448.447;11.124;1.760;816.238;2.106;50.009;71.926;136.791;227.062;123.684;1.053.454;116.058;653.644;16.168;3.040;2.453.942
;06:4,01 a 5,00;587;16.408;25.912;50.063;83.314;42.940;384.675;40.631;156.811;4.031;925;806.297;18;672;1.297;2.053;7.373;4.902;99.728;26.257;283.959;8.068;1.349;435.676;605;17.080;27.209;52.116;90.687;47.842;484.403;66.888;440.770;12.099;2.274;1.241.973
;07:5,01 a 7,00;444;8.874;15.120;29.801;57.060;29.877;329.633;44.010;217.783;6.024;1.625;740.251;20;498;974;1.472;5.241;3.942;74.849;20.880;288.605;9.496;1.836;407.813;464;9.372;16.094;31.273;62.301;33.819;404.482;64.890;506.388;15.520;3.461;1.148.064
;08:7,01 a 10,00;227;2.652;5.059;9.652;23.961;11.917;154.980;27.428;197.095;7.280;1.964;442.215;10;156;271;399;1.604;1.279;26.783;8.932;163.151;8.858;1.998;213.441;237;2.808;5.330;10.051;25.565;13.196;181.763;36.360;360.246;16.138;3.962;655.656
;09:10,01 a 15,00;52;781;1.397;2.879;7.564;4.273;65.058;15.556;175.881;6.867;5.247;285.555;0;38;90;132;481;334;9.618;3.128;93.825;6.253;4.436;118.335;52;819;1.487;3.011;8.045;4.607;74.676;18.684;269.706;13.120;9.683;403.890
;10:15,01 a 20,00;21;147;307;579;1.628;776;16.930;4.365;83.013;3.010;3.004;113.780;1;11;20;27;71;67;1.494;650;30.471;2.037;2.516;37.365;22;158;327;606;1.699;843;18.424;5.015;113.484;5.047;5.520;151.145
;11:Mais de 20,00;6;109;211;531;805;471;12.300;3.105;94.818;3.635;4.065;120.056;0;5;10;12;45;35;710;306;19.860;1.099;2.098;24.180;6;114;221;543;850;506;13.010;3.411;114.678;4.734;6.163;144.236
;{ñ class};5.202;30.899;36.132;48.567;62.451;24.647;89.571;3.414;14.453;1.010;359;316.705;1.157;10.616;15.812;24.485;31.322;13.386;61.069;3.387;19.319;961;333;181.847;6.359;41.515;51.944;73.052;93.773;38.033;150.640;6.801;33.772;1.971;692;498.552
Total;Total;134.630;1.111.552;1.115.800;2.139.074;3.623.784;2.355.614;12.780.753;891.954;3.821.758;115.137;43.594;28.133.650;21.949;333.992;422.113;882.682;1.736.192;1.297.681;10.070.950;977.145;5.506.187;148.795;40.174;21.437.860;156.579;1.445.544;1.537.913;3.021.756;5.359.976;3.653.295;22.851.703;1.869.099;9.327.945;263.932;83.768;49.571.510
;00:Até 0,50;493;3.730;1.750;9.987;6.438;36.425;22.995;2.278;13.296;482;137;98.011;248;2.532;2.948;8.812;8.813;35.357;32.516;3.052;16.902;457;103;111.740;741;6.262;4.698;18.799;15.251;71.782;55.511;5.330;30.198;939;240;209.751
;01:0,51 a 1,00;13.817;61.909;39.185;77.698;166.953;166.128;350.557;19.345;62.548;2.723;741;961.604;2.442;29.393;31.831;65.102;118.548;158.280;526.932;35.303;102.157;2.830;710;1.073.528;16.259;91.302;71.016;142.800;285.501;324.408;877.489;54.648;164.705;5.553;1.451;2.035.132
;02:1,01 a 1,50;60.458;364.539;308.574;599.705;975.323;750.870;3.239.690;125.621;189.664;5.141;1.405;6.620.990;12.827;193.042;233.603;501.340;943.587;671.740;4.453.063;238.015;435.193;6.293;2.047;7.690.750;73.285;557.581;542.177;1.101.045;1.918.910;1.422.610;7.692.753;363.636;624.857;11.434;3.452;14.311.740
;03:1,51 a 2,00;31.105;276.855;269.561;536.369;905.215;569.213;2.835.412;136.170;236.652;5.177;1.288;5.803.017;3.907;64.842;84.960;184.275;365.054;258.814;2.369.713;200.811;519.276;7.368;1.820;4.060.840;35.012;341.697;354.521;720.644;1.270.269;828.027;5.205.125;336.981;755.928;12.545;3.108;9.863.857
;04:2,01 a 3,00;16.996;228.484;263.747;508.263;861.346;475.973;2.947.906;194.620;475.853;11.039;2.337;5.986.564;939;22.161;35.231;66.577;160.940;104.154;1.513.559;227.253;1.049.023;20.098;3.098;3.203.033;17.935;250.645;298.978;574.840;1.022.286;580.127;4.461.465;421.873;1.524.876;31.137;5.435;9.189.597
;05:3,01 a 4,00;3.366;75.010;99.608;188.265;312.181;161.650;1.276.846;118.071;415.533;9.886;2.202;2.662.618;67;3.822;7.113;13.146;46.346;23.923;487.560;104.919;862.675;19.486;2.720;1.571.777;3.433;78.832;106.721;201.411;358.527;185.573;1.764.406;222.990;1.278.208;29.372;4.922;4.234.395
;06:4,01 a 5,00;1.044;27.941;40.274;73.025;126.278;67.029;710.554;84.287;337.839;8.180;1.722;1.478.173;27;1.614;2.336;4.394;18.828;10.192;225.988;60.019;614.865;15.621;2.245;956.129;1.071;29.555;42.610;77.419;145.106;77.221;936.542;144.306;952.704;23.801;3.967;2.434.302
;07:5,01 a 7,00;667;18.355;25.618;49.496;98.950;52.695;680.393;91.061;501.076;13.312;3.263;1.534.886;23;1.549;1.827;4.155;18.176;9.999;210.900;54.580;730.419;22.660;3.494;1.057.782;690;19.904;27.445;53.651;117.126;62.694;891.293;145.641;1.231.495;35.972;6.757;2.592.668
;08:7,01 a 10,00;277;7.817;12.645;19.557;54.090;26.014;359.909;60.228;490.150;16.835;4.001;1.051.523;13;567;686;1.109;6.965;3.568;95.457;28.811;508.768;22.137;4.213;672.294;290;8.384;13.331;20.666;61.055;29.582;455.366;89.039;998.918;38.972;8.214;1.723.817
;09:10,01 a 15,00;75;2.265;3.529;5.834;17.754;9.435;148.762;34.837;484.009;17.116;9.832;733.448;0;255;248;408;2.531;1.076;41.119;12.488;359.988;17.367;8.582;444.062;75;2.520;3.777;6.242;20.285;10.511;189.881;47.325;843.997;34.483;18.414;1.177.510
;10:15,01 a 20,00;25;451;710;1.164;3.876;1.765;40.951;10.499;244.454;8.731;6.084;318.710;1;96;48;102;502;258;8.090;2.958;135.148;6.556;5.147;158.906;26;547;758;1.266;4.378;2.023;49.041;13.457;379.602;15.287;11.231;477.616
;11:Mais de 20,00;9;332;445;1.157;2.666;1.317;27.772;8.703;343.165;14.361;9.878;409.805;1;61;37;101;448;242;4.777;2.052;138.823;6.068;5.456;158.066;10;393;482;1.258;3.114;1.559;32.549;10.755;481.988;20.429;15.334;567.871
;{ñ class};6.298;43.864;50.154;68.554;92.714;37.100;139.006;6.234;27.519;2.154;704;474.301;1.454;14.058;21.245;33.161;45.454;20.078;101.276;6.884;32.950;1.854;539;278.953;7.752;57.922;71.399;101.715;138.168;57.178;240.282;13.118;60.469;4.008;1.243;753.254

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2014
Vínculo Ativo 31/12;igual a;Sim
