;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
530010:Brasília - DF;Total;1.688;16.404;14.805;39.537;121.852;48.390;309.899;23.385;159.614;4.810;1.370;741.754;317;4.245;3.838;11.608;29.798;24.528;187.424;26.196;147.192;3.925;824;439.895;2.005;20.649;18.643;51.145;151.650;72.918;497.323;49.581;306.806;8.735;2.194;1.181.649
;00:Até 0,50;0;14;15;234;139;1.238;431;59;224;3;23;2.380;0;11;20;158;79;1.053;340;43;149;4;7;1.864;0;25;35;392;218;2.291;771;102;373;7;30;4.244
;01:0,51 a 1,00;67;382;335;1.413;2.455;2.917;4.363;222;1.135;33;13;13.335;30;130;143;630;1.092;2.541;4.243;243;1.067;29;5;10.153;97;512;478;2.043;3.547;5.458;8.606;465;2.202;62;18;23.488
;02:1,01 a 1,50;797;4.661;4.793;12.677;28.957;19.593;72.676;3.099;2.801;110;26;150.190;239;2.377;2.528;7.445;19.752;14.765;78.754;4.887;4.870;104;19;135.740;1.036;7.038;7.321;20.122;48.709;34.358;151.430;7.986;7.671;214;45;285.930
;03:1,51 a 2,00;423;3.675;3.626;8.982;38.175;10.425;41.397;2.701;2.975;111;23;112.513;27;332;470;1.283;3.345;3.047;30.760;3.725;4.457;121;10;47.577;450;4.007;4.096;10.265;41.520;13.472;72.157;6.426;7.432;232;33;160.090
;04:2,01 a 3,00;215;3.179;2.787;6.924;28.624;7.594;45.621;4.355;6.601;197;35;106.132;4;295;172;492;1.562;1.390;20.394;4.394;9.028;127;23;37.881;219;3.474;2.959;7.416;30.186;8.984;66.015;8.749;15.629;324;58;144.013
;05:3,01 a 4,00;78;1.174;1.043;2.839;6.081;2.687;35.869;3.008;6.523;210;54;59.566;3;175;34;245;769;446;10.549;2.989;9.200;159;35;24.604;81;1.349;1.077;3.084;6.850;3.133;46.418;5.997;15.723;369;89;84.170
;06:4,01 a 5,00;27;422;391;1.003;1.746;935;18.307;1.918;5.740;183;48;30.720;1;97;48;239;406;190;8.462;1.822;8.274;149;27;19.715;28;519;439;1.242;2.152;1.125;26.769;3.740;14.014;332;75;50.435
;07:5,01 a 7,00;13;1.035;521;1.834;3.393;960;40.017;2.549;13.197;320;72;63.911;2;318;127;456;1.203;349;14.008;2.753;16.147;319;36;35.718;15;1.353;648;2.290;4.596;1.309;54.025;5.302;29.344;639;108;99.629
;08:7,01 a 10,00;3;621;428;1.657;6.608;651;33.324;2.591;21.633;444;76;68.036;1;107;74;259;692;216;10.776;3.132;22.352;471;64;38.144;4;728;502;1.916;7.300;867;44.100;5.723;43.985;915;140;106.180
;09:10,01 a 15,00;0;398;211;660;3.455;398;9.608;1.636;39.848;753;156;57.123;0;177;27;59;295;113;5.267;1.520;38.086;911;140;46.595;0;575;238;719;3.750;511;14.875;3.156;77.934;1.664;296;103.718
;10:15,01 a 20,00;0;79;58;106;492;149;3.580;510;22.602;583;236;28.395;0;30;5;11;65;44;1.239;269;12.982;463;160;15.268;0;109;63;117;557;193;4.819;779;35.584;1.046;396;43.663
;11:Mais de 20,00;0;147;17;105;258;131;2.548;516;35.021;1.774;588;41.105;0;65;2;23;46;34;1.012;221;19.402;1.020;289;22.114;0;212;19;128;304;165;3.560;737;54.423;2.794;877;63.219
;{ñ class};65;617;580;1.103;1.469;712;2.158;221;1.314;89;20;8.348;10;131;188;308;492;340;1.620;198;1.178;48;9;4.522;75;748;768;1.411;1.961;1.052;3.778;419;2.492;137;29;12.870
{ñ class};Total;116.991;854.121;925.578;1.626.112;2.419.738;1.583.521;7.008.907;469.377;1.432.455;41.196;16.996;16.494.992;17.573;259.510;349.251;649.749;1.171.644;835.990;5.559.544;520.562;2.139.151;54.818;14.993;11.572.785;134.564;1.113.631;1.274.829;2.275.861;3.591.382;2.419.511;12.568.451;989.939;3.571.606;96.014;31.989;28.067.777
;00:Até 0,50;482;3.446;1.706;5.136;5.147;15.906;13.154;1.104;6.638;234;50;53.003;201;2.973;2.818;5.553;7.127;14.419;19.849;1.754;9.568;246;43;64.551;683;6.419;4.524;10.689;12.274;30.325;33.003;2.858;16.206;480;93;117.554
;01:0,51 a 1,00;14.715;63.948;43.294;71.045;92.077;115.741;240.628;11.797;35.568;1.488;353;690.654;2.624;29.742;32.978;56.264;92.375;102.358;355.035;23.672;58.966;1.648;347;756.009;17.339;93.690;76.272;127.309;184.452;218.099;595.663;35.469;94.534;3.136;700;1.446.663
;02:1,01 a 1,50;56.097;317.016;291.385;509.363;727.777;553.615;1.910.814;74.304;90.404;2.848;645;4.534.268;10.414;155.140;202.509;394.780;691.665;476.611;2.688.505;149.284;221.721;3.794;882;4.995.305;66.511;472.156;493.894;904.143;1.419.442;1.030.226;4.599.319;223.588;312.125;6.642;1.527;9.529.573
;03:1,51 a 2,00;25.579;206.349;225.052;403.919;609.154;379.140;1.591.874;73.675;104.035;2.479;640;3.621.896;2.531;42.956;63.500;118.632;226.093;150.335;1.252.759;109.254;261.794;3.728;766;2.232.348;28.110;249.305;288.552;522.551;835.247;529.475;2.844.633;182.929;365.829;6.207;1.406;5.854.244
;04:2,01 a 3,00;12.505;158.109;202.059;361.799;549.037;303.870;1.607.729;100.959;192.184;4.692;1.163;3.494.106;624;14.550;24.820;39.753;90.518;57.248;762.407;115.240;476.204;9.413;1.416;1.592.193;13.129;172.659;226.879;401.552;639.555;361.118;2.370.136;216.199;668.388;14.105;2.579;5.086.299
;05:3,01 a 4,00;2.073;47.119;72.992;130.217;200.518;102.717;688.345;63.248;166.675;3.805;937;1.478.646;56;2.346;4.450;7.025;20.137;12.841;233.748;54.562;360.680;7.680;1.163;704.688;2.129;49.465;77.442;137.242;220.655;115.558;922.093;117.810;527.355;11.485;2.100;2.183.334
;06:4,01 a 5,00;571;15.624;27.512;49.534;80.628;41.245;335.759;40.710;134.090;3.075;821;729.569;7;840;1.478;2.392;7.403;5.017;92.651;27.371;228.461;5.478;932;372.030;578;16.464;28.990;51.926;88.031;46.262;428.410;68.081;362.551;8.553;1.753;1.101.599
;07:5,01 a 7,00;317;9.079;16.464;31.291;58.285;29.967;299.886;44.682;185.926;4.857;1.220;681.974;12;659;900;1.619;5.429;3.654;69.074;21.924;235.964;7.516;1.262;348.013;329;9.738;17.364;32.910;63.714;33.621;368.960;66.606;421.890;12.373;2.482;1.029.987
;08:7,01 a 10,00;97;3.070;6.155;11.141;27.195;13.119;150.803;29.883;175.346;5.563;1.451;423.823;4;212;286;434;1.701;1.166;24.852;9.715;141.292;6.631;1.328;187.621;101;3.282;6.441;11.575;28.896;14.285;175.655;39.598;316.638;12.194;2.779;611.444
;09:10,01 a 15,00;24;849;1.825;3.449;9.142;4.608;66.414;17.158;161.157;5.501;3.425;273.552;1;65;93;160;491;352;9.155;3.521;84.941;5.220;2.854;106.853;25;914;1.918;3.609;9.633;4.960;75.569;20.679;246.098;10.721;6.279;380.405
;10:15,01 a 20,00;6;184;412;750;2.040;983;18.217;5.220;79.030;2.652;2.496;111.990;1;16;22;22;76;56;1.537;726;27.849;1.731;2.022;34.058;7;200;434;772;2.116;1.039;19.754;5.946;106.879;4.383;4.518;146.048
;11:Mais de 20,00;3;75;217;601;992;555;12.724;3.547;90.238;3.171;3.595;115.718;1;10;16;19;54;33;778;378;16.915;964;1.820;20.988;4;85;233;620;1.046;588;13.502;3.925;107.153;4.135;5.415;136.706
;{ñ class};4.522;29.253;36.505;47.867;57.746;22.055;72.560;3.090;11.164;831;200;285.793;1.097;10.001;15.381;23.096;28.575;11.900;49.194;3.161;14.796;769;158;158.128;5.619;39.254;51.886;70.963;86.321;33.955;121.754;6.251;25.960;1.600;358;443.921
Total;Total;147.226;1.199.627;1.313.657;2.357.443;3.800.336;2.405.322;11.664.808;912.608;3.376.175;90.687;34.291;27.302.180;21.687;352.474;488.720;936.971;1.803.991;1.286.720;9.331.484;988.777;4.801.636;114.961;29.111;20.156.532;168.913;1.552.101;1.802.377;3.294.414;5.604.327;3.692.042;20.996.292;1.901.385;8.177.811;205.648;63.402;47.458.712
;00:Até 0,50;590;4.254;2.234;9.370;9.111;29.204;24.501;2.243;14.512;371;107;96.497;252;3.573;3.643;9.882;16.264;28.703;42.669;3.279;19.032;366;76;127.739;842;7.827;5.877;19.252;25.375;57.907;67.170;5.522;33.544;737;183;224.236
;01:0,51 a 1,00;16.547;74.686;52.597;95.765;133.714;171.504;348.389;18.619;58.665;2.338;601;973.425;3.028;35.667;40.932;76.245;134.034;157.705;513.830;35.074;93.075;2.461;561;1.092.612;19.575;110.353;93.529;172.010;267.748;329.209;862.219;53.693;151.740;4.799;1.162;2.066.037
;02:1,01 a 1,50;69.171;423.160;399.723;730.076;1.148.039;839.700;3.178.420;127.597;153.631;4.588;991;7.075.096;13.066;208.334;284.535;560.312;1.042.049;708.515;4.305.080;244.508;353.588;5.794;1.308;7.727.089;82.237;631.494;684.258;1.290.388;2.190.088;1.548.215;7.483.500;372.105;507.219;10.382;2.299;14.802.185
;03:1,51 a 2,00;33.026;295.150;321.232;587.560;960.754;565.914;2.554.077;128.927;197.939;4.425;1.023;5.650.027;3.079;60.253;87.415;167.132;333.930;224.680;2.029.742;190.214;454.068;6.855;1.080;3.558.448;36.105;355.403;408.647;754.692;1.294.684;790.594;4.583.819;319.141;652.007;11.280;2.103;9.208.475
;04:2,01 a 3,00;17.207;229.336;287.945;518.696;840.022;444.794;2.510.398;192.714;380.910;8.388;1.833;5.432.243;786;21.853;37.515;63.983;152.967;95.175;1.321.149;223.809;889.064;15.230;2.136;2.823.667;17.993;251.189;325.460;582.679;992.989;539.969;3.831.547;416.523;1.269.974;23.618;3.969;8.255.910
;05:3,01 a 4,00;3.435;73.854;108.407;188.336;300.788;154.686;1.148.027;126.568;358.186;7.278;1.635;2.471.200;85;4.287;8.014;13.574;39.266;25.035;463.791;115.132;748.374;14.028;1.902;1.433.488;3.520;78.141;116.421;201.910;340.054;179.721;1.611.818;241.700;1.106.560;21.306;3.537;3.904.688
;06:4,01 a 5,00;1.025;26.407;42.502;73.169;126.564;68.979;622.651;88.287;297.100;6.282;1.550;1.354.516;14;1.772;2.809;5.923;15.658;11.848;222.288;62.834;537.273;11.321;1.620;873.360;1.039;28.179;45.311;79.092;142.222;80.827;844.939;151.121;834.373;17.603;3.170;2.227.876
;07:5,01 a 7,00;504;19.904;30.653;54.889;109.029;57.178;623.069;96.378;445.950;10.584;2.491;1.450.629;20;1.994;2.143;5.560;16.824;11.408;207.162;57.538;645.824;18.016;2.606;969.095;524;21.898;32.796;60.449;125.853;68.586;830.231;153.916;1.091.774;28.600;5.097;2.419.724
;08:7,01 a 10,00;144;7.899;12.250;22.035;57.222;25.991;329.661;65.139;438.744;12.027;3.311;974.423;8;621;766;1.738;6.107;3.715;91.624;30.180;452.906;15.455;3.099;606.219;152;8.520;13.016;23.773;63.329;29.706;421.285;95.319;891.650;27.482;6.410;1.580.642
;09:10,01 a 15,00;44;2.397;3.707;7.075;20.520;9.529;138.423;37.615;444.221;12.812;6.508;682.851;2;364;264;718;3.029;1.317;37.952;13.714;327.962;13.328;5.547;404.197;46;2.761;3.971;7.793;23.549;10.846;176.375;51.329;772.183;26.140;12.055;1.087.048
;10:15,01 a 20,00;10;565;874;1.553;4.849;2.281;42.668;12.467;233.636;7.407;4.926;311.236;1;95;62;151;741;319;8.332;3.476;124.940;5.456;4.010;147.583;11;660;936;1.704;5.590;2.600;51.000;15.943;358.576;12.863;8.936;458.819
;11:Mais de 20,00;4;399;458;1.368;3.423;1.737;29.167;10.141;329.009;12.359;8.831;396.896;1;108;45;147;792;272;5.116;2.438;128.206;5.142;4.844;147.111;5;507;503;1.515;4.215;2.009;34.283;12.579;457.215;17.501;13.675;544.007
;{ñ class};5.519;41.616;51.075;67.551;86.301;33.825;115.357;5.913;23.672;1.828;484;433.141;1.345;13.553;20.577;31.606;42.330;18.028;82.749;6.581;27.324;1.509;322;245.924;6.864;55.169;71.652;99.157;128.631;51.853;198.106;12.494;50.996;3.337;806;679.065

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2012
Vínculo Ativo 31/12;igual a;Sim
