;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;53;455;264;948;55.328;2.650;4.107;260;987;37;25;65.114;12;105;121;411;857;2.276;3.794;282;1.049;25;12;8.944;65;560;385;1.359;56.185;4.926;7.901;542;2.036;62;37;74.058
;02:1,01 a 1,50;841;4.913;4.341;10.782;28.016;18.021;75.911;3.301;3.190;87;39;149.442;318;2.457;2.657;7.613;20.583;14.809;84.988;5.248;5.453;101;32;144.259;1.159;7.370;6.998;18.395;48.599;32.830;160.899;8.549;8.643;188;71;293.701
;03:1,51 a 2,00;417;3.837;3.271;7.936;40.847;10.470;45.290;2.878;3.722;119;49;118.836;29;358;454;1.378;3.566;3.242;34.003;4.022;5.155;115;16;52.338;446;4.195;3.725;9.314;44.413;13.712;79.293;6.900;8.877;234;65;171.174
;04:2,01 a 3,00;212;3.473;2.675;6.021;27.385;7.785;51.245;4.636;7.798;235;70;111.535;8;279;166;503;1.671;1.478;22.431;5.238;11.112;172;40;43.098;220;3.752;2.841;6.524;29.056;9.263;73.676;9.874;18.910;407;110;154.633
;05:3,01 a 4,00;59;1.356;1.103;2.970;7.035;3.223;38.346;3.182;7.929;218;96;65.517;4;179;35;221;725;425;10.331;2.973;11.732;196;67;26.888;63;1.535;1.138;3.191;7.760;3.648;48.677;6.155;19.661;414;163;92.405
;06:4,01 a 5,00;19;672;377;974;1.845;961;21.610;1.916;7.241;190;66;35.871;0;194;49;242;423;190;9.238;1.869;10.780;143;51;23.179;19;866;426;1.216;2.268;1.151;30.848;3.785;18.021;333;117;59.050
;07:5,01 a 7,00;6;825;476;1.629;3.127;922;36.807;2.633;16.159;342;110;63.036;0;252;120;453;1.148;353;15.111;3.311;19.640;338;90;40.816;6;1.077;596;2.082;4.275;1.275;51.918;5.944;35.799;680;200;103.852
;08:7,01 a 10,00;6;664;360;1.543;6.516;632;32.190;2.467;26.594;546;111;71.629;2;164;50;204;569;164;9.560;3.521;26.929;578;119;41.860;8;828;410;1.747;7.085;796;41.750;5.988;53.523;1.124;230;113.489
;09:10,01 a 15,00;3;285;176;582;3.160;308;9.655;1.587;45.730;843;228;62.557;0;116;25;51;301;87;4.945;1.502;41.864;1.072;204;50.167;3;401;201;633;3.461;395;14.600;3.089;87.594;1.915;432;112.724
;10:15,01 a 20,00;0;111;40;105;430;89;3.429;501;25.112;621;281;30.719;0;60;2;7;60;20;1.243;292;14.531;481;194;16.890;0;171;42;112;490;109;4.672;793;39.643;1.102;475;47.609
;11:Mais de 20,00;0;101;14;81;203;105;1.962;450;34.719;1.781;619;40.035;0;40;2;12;43;29;796;172;18.977;1.036;306;21.413;0;141;16;93;246;134;2.758;622;53.696;2.817;925;61.448
;{ñ class};71;613;574;1.062;1.517;789;2.277;249;1.397;94;28;8.671;11;136;184;324;516;351;1.721;196;1.287;50;13;4.789;82;749;758;1.386;2.033;1.140;3.998;445;2.684;144;41;13.460
{ñ class};Total;112.353;837.961;875.828;1.591.480;2.395.449;1.607.656;7.555.954;476.965;1.568.309;46.481;20.298;17.088.734;17.038;261.065;340.843;649.647;1.173.352;860.281;5.921.174;528.900;2.452.035;63.749;18.757;12.286.841;129.391;1.099.026;1.216.671;2.241.127;3.568.801;2.467.937;13.477.128;1.005.865;4.020.344;110.230;39.055;29.375.575
;00:Até 0,50;485;3.414;1.575;5.243;4.636;17.336;12.765;1.038;6.789;258;68;53.607;155;2.417;2.288;5.380;6.314;15.620;20.032;1.622;9.660;267;64;63.819;640;5.831;3.863;10.623;10.950;32.956;32.797;2.660;16.449;525;132;117.426
;01:0,51 a 1,00;13.558;59.117;38.846;65.385;87.251;115.527;248.540;12.364;36.400;1.838;498;679.324;2.202;27.552;30.146;53.444;89.553;105.773;367.032;24.303;64.635;1.989;471;767.100;15.760;86.669;68.992;118.829;176.804;221.300;615.572;36.667;101.035;3.827;969;1.446.424
;02:1,01 a 1,50;53.658;305.259;267.661;482.141;699.376;548.595;2.034.031;78.250;104.131;3.245;900;4.577.247;10.237;156.842;194.405;388.583;683.329;481.552;2.867.547;155.725;265.250;4.356;1.222;5.209.048;63.895;462.101;462.066;870.724;1.382.705;1.030.147;4.901.578;233.975;369.381;7.601;2.122;9.786.295
;03:1,51 a 2,00;24.580;203.053;211.510;395.037;600.671;385.396;1.708.919;76.886;120.397;2.681;860;3.729.990;2.635;45.690;64.493;125.509;236.525;161.232;1.359.680;113.688;305.822;4.278;1.268;2.420.820;27.215;248.743;276.003;520.546;837.196;546.628;3.068.599;190.574;426.219;6.959;2.128;6.150.810
;04:2,01 a 3,00;12.093;160.186;198.258;367.031;560.423;318.894;1.772.831;105.235;225.342;5.379;1.454;3.727.126;612;14.254;25.449;41.320;93.956;60.219;811.042;116.972;555.927;11.174;1.882;1.732.807;12.705;174.440;223.707;408.351;654.379;379.113;2.583.873;222.207;781.269;16.553;3.336;5.459.933
;05:3,01 a 4,00;1.944;48.021;71.229;131.899;205.664;107.584;756.684;63.393;185.333;4.515;1.100;1.577.366;45;2.339;4.642;6.791;19.551;12.832;237.893;52.633;416.471;9.462;1.416;764.075;1.989;50.360;75.871;138.690;225.215;120.416;994.577;116.026;601.804;13.977;2.516;2.341.441
;06:4,01 a 5,00;581;16.398;26.657;50.630;81.867;42.156;366.332;40.225;143.216;3.450;932;772.444;15;834;1.808;2.255;7.005;4.830;93.896;26.380;259.827;6.395;1.168;404.413;596;17.232;28.465;52.885;88.872;46.986;460.228;66.605;403.043;9.845;2.100;1.176.857
;07:5,01 a 7,00;458;9.041;15.717;30.553;58.568;30.115;323.072;44.105;202.616;5.649;1.517;721.411;14;544;1.231;1.614;5.207;3.769;71.407;20.954;268.024;8.561;1.606;382.931;472;9.585;16.948;32.167;63.775;33.884;394.479;65.059;470.640;14.210;3.123;1.104.342
;08:7,01 a 10,00;215;2.888;5.862;10.717;26.307;12.664;156.640;28.552;189.061;6.317;1.764;440.987;0;193;313;451;1.555;1.257;26.206;9.297;155.078;7.817;1.631;203.798;215;3.081;6.175;11.168;27.862;13.921;182.846;37.849;344.139;14.134;3.395;644.785
;09:10,01 a 15,00;56;804;1.661;3.231;8.319;4.421;66.861;15.853;170.868;6.219;4.530;282.823;2;61;131;142;492;362;9.445;3.196;89.557;5.762;3.696;112.846;58;865;1.792;3.373;8.811;4.783;76.306;19.049;260.425;11.981;8.226;395.669
;10:15,01 a 20,00;5;154;342;720;1.876;869;17.659;4.792;80.983;2.790;2.655;112.845;0;18;23;31;84;53;1.509;625;28.199;1.882;2.208;34.632;5;172;365;751;1.960;922;19.168;5.417;109.182;4.672;4.863;147.477
;11:Mais de 20,00;3;146;227;555;791;480;12.127;3.122;91.163;3.303;3.766;115.683;0;42;22;16;42;27;737;335;17.949;1.016;1.923;22.109;3;188;249;571;833;507;12.864;3.457;109.112;4.319;5.689;137.792
;{ñ class};4.717;29.480;36.283;48.338;59.700;23.619;79.493;3.150;12.010;837;254;297.881;1.121;10.279;15.892;24.111;29.739;12.755;54.748;3.170;15.636;790;202;168.443;5.838;39.759;52.175;72.449;89.439;36.374;134.241;6.320;27.646;1.627;456;466.324
Total;Total;141.524;1.166.705;1.222.981;2.283.078;3.795.330;2.415.797;12.363.760;898.822;3.573.201;102.545;39.888;28.003.631;21.515;348.246;461.479;917.121;1.802.939;1.308.087;9.773.946;980.403;5.169.564;126.892;34.610;20.944.802;163.039;1.514.951;1.684.460;3.200.199;5.598.269;3.723.884;22.137.706;1.879.225;8.742.765;229.437;74.498;48.948.433
;00:Até 0,50;540;4.228;2.089;9.613;8.195;31.818;23.441;2.381;13.738;417;141;96.601;202;2.973;3.022;9.479;14.806;30.796;41.509;3.398;18.392;403;120;125.100;742;7.201;5.111;19.092;23.001;62.614;64.950;5.779;32.130;820;261;221.701
;01:0,51 a 1,00;14.867;68.551;46.530;86.513;177.809;170.008;349.755;19.824;60.940;2.716;761;998.274;2.565;33.852;38.184;72.502;126.373;161.595;517.199;35.938;102.336;2.814;724;1.094.082;17.432;102.403;84.714;159.015;304.182;331.603;866.954;55.762;163.276;5.530;1.485;2.092.356
;02:1,01 a 1,50;66.217;403.475;361.636;685.953;1.092.284;822.365;3.313.243;130.356;178.639;5.389;1.407;7.060.964;13.177;207.433;263.502;542.254;1.023.636;712.108;4.529.642;247.802;418.649;7.027;1.736;7.966.966;79.394;610.908;625.138;1.228.207;2.115.920;1.534.473;7.842.885;378.158;597.288;12.416;3.143;15.027.930
;03:1,51 a 2,00;32.057;285.496;295.513;567.206;941.272;569.050;2.695.254;132.036;214.639;4.830;1.357;5.738.710;3.226;60.619;85.342;173.457;344.793;237.168;2.160.701;193.694;491.695;7.156;1.636;3.759.487;35.283;346.115;380.855;740.663;1.286.065;806.218;4.855.955;325.730;706.334;11.986;2.993;9.498.197
;04:2,01 a 3,00;16.797;229.262;276.488;521.347;853.151;463.298;2.732.923;190.450;421.939;9.417;2.310;5.717.382;856;20.882;35.888;62.873;153.841;96.769;1.389.505;224.043;976.924;16.447;2.654;2.980.682;17.653;250.144;312.376;584.220;1.006.992;560.067;4.122.428;414.493;1.398.863;25.864;4.964;8.698.064
;05:3,01 a 4,00;3.295;75.784;103.984;189.806;315.777;160.711;1.234.926;121.857;378.461;9.042;1.918;2.595.561;78;4.157;8.106;12.920;48.461;23.990;473.814;108.769;805.042;17.184;2.278;1.504.799;3.373;79.941;112.090;202.726;364.238;184.701;1.708.740;230.626;1.183.503;26.226;4.196;4.100.360
;06:4,01 a 5,00;995;27.925;40.382;73.107;128.047;67.332;671.888;84.644;310.373;7.093;1.763;1.413.549;22;1.825;2.974;4.630;18.055;10.948;222.315;59.573;573.305;12.252;1.948;907.847;1.017;29.750;43.356;77.737;146.102;78.280;894.203;144.217;883.678;19.345;3.711;2.321.396
;07:5,01 a 7,00;657;19.305;28.467;51.028;106.539;56.022;657.308;93.094;465.303;11.912;3.073;1.492.708;18;1.607;2.298;4.498;17.836;10.432;205.204;53.700;677.461;18.231;3.089;994.374;675;20.912;30.765;55.526;124.375;66.454;862.512;146.794;1.142.764;30.143;6.162;2.487.082
;08:7,01 a 10,00;256;7.805;12.727;21.223;57.006;27.037;348.277;62.682;465.888;13.968;3.728;1.020.597;3;608;675;1.252;7.142;3.632;91.338;28.975;474.159;17.266;3.601;628.651;259;8.413;13.402;22.475;64.148;30.669;439.615;91.657;940.047;31.234;7.329;1.649.248
;09:10,01 a 15,00;82;2.131;3.578;6.273;19.038;9.157;143.461;35.364;468.425;14.776;8.257;710.542;2;276;297;473;3.005;1.068;38.639;12.685;342.398;15.067;6.908;420.818;84;2.407;3.875;6.746;22.043;10.225;182.100;48.049;810.823;29.843;15.165;1.131.360
;10:15,01 a 20,00;10;462;761;1.448;4.348;1.957;41.360;11.217;237.064;8.118;5.538;312.283;0;108;52;114;651;237;8.113;3.086;127.817;5.947;4.531;150.656;10;570;813;1.562;4.999;2.194;49.473;14.303;364.881;14.065;10.069;462.939
;11:Mais de 20,00;11;391;446;1.224;2.793;1.403;27.069;8.843;331.051;12.916;9.083;395.230;0;109;48;100;606;260;4.644;2.076;130.913;5.419;5.012;149.187;11;500;494;1.324;3.399;1.663;31.713;10.919;461.964;18.335;14.095;544.417
;{ñ class};5.740;41.890;50.380;68.337;89.071;35.639;124.855;6.074;26.741;1.951;552;451.230;1.366;13.797;21.091;32.569;43.734;19.084;91.323;6.664;30.473;1.679;373;262.153;7.106;55.687;71.471;100.906;132.805;54.723;216.178;12.738;57.214;3.630;925;713.383

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2013
Vínculo Ativo 31/12;igual a;Sim
