;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;02:1,01 a 1,50;946;5.386;5.815;13.681;28.366;16.879;45.471;2.126;1.941;39;15;120.665;327;1.933;2.845;6.881;17.805;10.602;47.940;3.274;3.148;29;5;94.789;1.273;7.319;8.660;20.562;46.171;27.481;93.411;5.400;5.089;68;20;215.454
;03:1,51 a 2,00;409;3.851;3.720;8.380;16.285;8.310;32.467;2.108;1.929;59;13;77.531;64;395;569;1.466;3.714;2.807;24.328;2.871;2.869;33;3;39.119;473;4.246;4.289;9.846;19.999;11.117;56.795;4.979;4.798;92;16;116.650
;04:2,01 a 3,00;198;2.874;2.876;6.153;44.251;6.124;29.114;3.348;3.918;122;26;99.004;23;388;246;630;2.460;1.603;20.183;4.201;5.781;75;13;35.603;221;3.262;3.122;6.783;46.711;7.727;49.297;7.549;9.699;197;39;134.607
;05:3,01 a 4,00;65;989;1.465;2.807;7.698;2.564;30.163;2.675;4.547;102;21;53.096;1;237;61;256;731;479;7.731;2.589;5.717;84;7;17.893;66;1.226;1.526;3.063;8.429;3.043;37.894;5.264;10.264;186;28;70.989
;06:4,01 a 5,00;15;474;418;1.189;2.146;941;12.906;1.987;3.808;119;21;24.024;4;160;60;398;598;224;5.840;1.919;5.590;74;13;14.880;19;634;478;1.587;2.744;1.165;18.746;3.906;9.398;193;34;38.904
;07:5,01 a 7,00;17;1.191;480;2.061;3.497;880;34.177;2.596;8.253;193;44;53.389;5;541;191;693;1.442;361;12.616;2.430;11.657;216;32;30.184;22;1.732;671;2.754;4.939;1.241;46.793;5.026;19.910;409;76;83.573
;08:7,01 a 10,00;14;1.166;608;2.281;8.789;879;37.309;2.489;13.993;243;49;67.820;1;170;100;370;1.108;368;13.282;2.781;17.015;248;31;35.474;15;1.336;708;2.651;9.897;1.247;50.591;5.270;31.008;491;80;103.294
;09:10,01 a 15,00;2;620;293;943;3.567;501;13.504;2.069;29.757;437;93;51.786;0;239;27;58;369;164;6.520;1.925;31.963;560;77;41.902;2;859;320;1.001;3.936;665;20.024;3.994;61.720;997;170;93.688
;10:15,01 a 20,00;0;64;52;161;605;146;3.615;788;18.949;376;147;24.903;0;40;6;16;117;50;1.646;395;12.785;382;92;15.529;0;104;58;177;722;196;5.261;1.183;31.734;758;239;40.432
;11:Mais de 20,00;0;525;47;231;804;207;5.215;736;41.082;1.045;381;50.273;0;263;13;63;242;73;2.101;336;22.420;543;220;26.274;0;788;60;294;1.046;280;7.316;1.072;63.502;1.588;601;76.547
;{ñ class};45;407;450;819;1.058;454;1.291;150;956;58;16;5.704;22;99;137;237;358;238;1.053;149;821;28;8;3.150;67;506;587;1.056;1.416;692;2.344;299;1.777;86;24;8.854
{ñ class};Total;151.841;879.745;1.128.321;1.757.614;2.440.643;1.398.181;4.875.622;404.551;1.016.272;22.661;11.155;14.086.606;34.349;249.427;401.610;656.263;1.103.373;711.421;3.912.233;420.703;1.535.674;25.186;8.657;9.058.896;186.190;1.129.172;1.529.931;2.413.877;3.544.016;2.109.602;8.787.855;825.254;2.551.946;47.847;19.812;23.145.502
;00:Até 0,50;819;4.084;2.151;4.531;4.794;9.734;6.717;818;4.467;57;4;38.176;509;3.364;4.201;5.600;6.759;8.147;11.891;1.198;6.566;59;9;48.303;1.328;7.448;6.352;10.131;11.553;17.881;18.608;2.016;11.033;116;13;86.479
;01:0,51 a 1,00;23.167;83.533;60.730;82.289;98.335;92.521;163.736;9.545;22.418;571;122;636.967;6.308;36.116;42.953;61.883;95.649;79.826;261.750;18.451;42.485;665;112;646.198;29.475;119.649;103.683;144.172;193.984;172.347;425.486;27.996;64.903;1.236;234;1.283.165
;02:1,01 a 1,50;72.549;325.170;351.749;550.103;707.467;471.389;1.189.766;55.808;60.953;1.412;266;3.786.632;20.044;140.223;222.351;382.422;606.734;386.672;1.717.526;109.174;165.092;1.591;280;3.752.109;92.593;465.393;574.100;932.525;1.314.201;858.061;2.907.292;164.982;226.045;3.003;546;7.538.741
;03:1,51 a 2,00;29.886;194.951;261.825;416.248;577.467;325.397;1.017.379;53.948;65.021;1.196;297;2.943.615;4.440;40.887;76.884;126.176;228.225;140.065;901.180;84.136;183.206;1.535;273;1.787.007;34.326;235.838;338.709;542.424;805.692;465.462;1.918.559;138.084;248.227;2.731;570;4.730.622
;04:2,01 a 3,00;15.752;159.644;248.232;388.266;557.589;274.162;1.101.622;78.379;115.739;2.055;589;2.942.029;1.271;15.607;32.153;47.667;101.406;60.840;600.493;91.998;305.104;2.916;584;1.260.039;17.023;175.251;280.385;435.933;658.995;335.002;1.702.115;170.377;420.843;4.971;1.173;4.202.068
;05:3,01 a 4,00;2.923;48.089;92.559;146.560;218.340;101.013;525.709;52.802;106.030;1.863;434;1.296.322;158;2.819;6.023;8.800;24.041;14.608;199.439;46.108;239.373;2.720;510;544.599;3.081;50.908;98.582;155.360;242.381;115.621;725.148;98.910;345.403;4.583;944;1.840.921
;06:4,01 a 5,00;915;18.665;37.645;61.469;96.069;44.064;277.268;36.370;84.407;1.512;413;658.797;40;993;1.852;3.192;9.407;5.857;83.936;25.646;157.470;2.032;470;290.895;955;19.658;39.497;64.661;105.476;49.921;361.204;62.016;241.877;3.544;883;949.692
;07:5,01 a 7,00;576;11.583;25.171;42.637;74.921;35.284;271.306;43.742;127.556;2.673;698;636.147;28;718;1.153;2.082;6.435;4.324;64.885;22.907;182.913;3.190;707;289.342;604;12.301;26.324;44.719;81.356;39.608;336.191;66.649;310.469;5.863;1.405;925.489
;08:7,01 a 10,00;189;4.475;9.881;17.510;38.060;17.905;159.267;34.165;136.705;3.074;955;422.186;9;370;392;798;2.666;1.825;29.763;11.866;124.483;3.798;796;176.766;198;4.845;10.273;18.308;40.726;19.730;189.030;46.031;261.188;6.872;1.751;598.952
;09:10,01 a 15,00;59;1.659;3.629;5.938;15.376;7.598;80.156;21.914;123.513;3.646;1.641;265.129;2;73;91;167;640;546;10.042;4.901;72.324;4.013;1.308;94.107;61;1.732;3.720;6.105;16.016;8.144;90.198;26.815;195.837;7.659;2.949;359.236
;10:15,01 a 20,00;11;324;679;1.109;3.606;1.792;23.687;7.974;71.333;1.956;2.330;114.801;1;18;21;38;129;94;1.949;1.244;28.492;1.614;1.814;35.414;12;342;700;1.147;3.735;1.886;25.636;9.218;99.825;3.570;4.144;150.215
;11:Mais de 20,00;21;189;351;593;1.854;1.003;21.335;6.929;90.496;2.304;3.313;128.388;1;8;17;25;67;53;1.219;769;17.852;755;1.743;22.509;22;197;368;618;1.921;1.056;22.554;7.698;108.348;3.059;5.056;150.897
;{ñ class};4.974;27.379;33.719;40.361;46.765;16.319;37.674;2.157;7.634;342;93;217.417;1.538;8.231;13.519;17.413;21.215;8.564;28.160;2.305;10.314;298;51;111.608;6.512;35.610;47.238;57.774;67.980;24.883;65.834;4.462;17.948;640;144;329.025
Total;Total;192.030;1.198.798;1.576.119;2.523.973;3.854.573;2.148.306;8.359.464;807.928;2.501.153;50.855;21.782;23.234.981;46.138;342.249;559.408;957.444;1.762.207;1.128.988;6.852.555;869.274;3.609.275;62.593;16.454;16.206.585;238.168;1.541.047;2.135.527;3.481.417;5.616.780;3.277.294;15.212.019;1.677.202;6.110.428;113.448;38.236;39.441.566
;00:Até 0,50;1.115;4.918;2.999;7.299;7.496;16.046;11.127;1.761;9.896;106;14;62.777;585;3.863;5.089;8.780;10.604;14.420;18.819;2.633;14.005;98;14;78.910;1.700;8.781;8.088;16.079;18.100;30.466;29.946;4.394;23.901;204;28;141.687
;01:0,51 a 1,00;25.371;92.907;69.755;107.218;136.877;136.063;237.766;15.490;40.802;873;174;863.296;7.095;40.639;50.972;82.677;141.074;122.297;381.765;28.849;74.264;958;177;930.767;32.466;133.546;120.727;189.895;277.951;258.360;619.531;44.339;115.066;1.831;351;1.794.063
;02:1,01 a 1,50;88.663;420.107;468.461;776.606;1.106.322;708.690;2.007.450;95.410;102.473;2.320;453;5.776.955;27.293;192.311;304.990;535.307;912.580;568.064;2.757.112;177.652;249.710;2.673;436;5.728.128;115.956;612.418;773.451;1.311.913;2.018.902;1.276.754;4.764.562;273.062;352.183;4.993;889;11.505.083
;03:1,51 a 2,00;38.435;265.697;363.705;593.666;886.169;484.981;1.665.579;96.711;117.550;2.378;480;4.515.351;6.633;55.776;108.395;185.952;357.429;219.858;1.518.801;150.418;301.091;2.921;432;2.907.706;45.068;321.473;472.100;779.618;1.243.598;704.839;3.184.380;247.129;418.641;5.299;912;7.423.057
;04:2,01 a 3,00;22.042;227.047;353.631;553.192;883.071;405.569;1.777.209;152.551;243.383;4.282;948;4.622.925;1.961;24.431;50.249;82.539;185.803;109.179;1.093.296;194.561;607.291;6.705;891;2.356.906;24.003;251.478;403.880;635.731;1.068.874;514.748;2.870.505;347.112;850.674;10.987;1.839;6.979.831
;05:3,01 a 4,00;5.178;76.896;137.911;213.582;349.393;159.546;900.571;110.626;230.501;3.810;815;2.188.829;261;6.368;12.234;17.263;58.961;36.997;419.523;114.685;521.703;7.451;800;1.196.246;5.439;83.264;150.145;230.845;408.354;196.543;1.320.094;225.311;752.204;11.261;1.615;3.385.075
;06:4,01 a 5,00;1.722;31.655;56.582;92.308;156.455;79.880;518.309;81.163;207.045;3.292;752;1.229.163;91;2.548;3.885;8.091;26.359;19.915;213.890;68.782;402.823;5.695;778;752.857;1.813;34.203;60.467;100.399;182.814;99.795;732.199;149.945;609.868;8.987;1.530;1.982.020
;07:5,01 a 7,00;1.127;26.140;47.348;75.577;141.457;73.321;570.907;96.242;313.675;5.455;1.385;1.352.634;57;3.011;3.132;8.014;23.783;15.033;211.042;64.020;513.553;9.173;1.334;852.152;1.184;29.151;50.480;83.591;165.240;88.354;781.949;160.262;827.228;14.628;2.719;2.204.786
;08:7,01 a 10,00;388;11.306;19.801;32.596;76.227;36.877;338.151;71.115;336.725;6.589;2.006;931.781;16;1.301;1.176;2.557;9.491;6.257;112.238;35.107;379.309;9.094;1.690;558.236;404;12.607;20.977;35.153;85.718;43.134;450.389;106.222;716.034;15.683;3.696;1.490.017
;09:10,01 a 15,00;110;4.030;6.341;10.494;29.039;14.989;166.427;46.657;333.708;8.359;3.018;623.172;3;536;329;610;2.750;2.039;47.505;17.222;267.254;9.338;2.377;349.963;113;4.566;6.670;11.104;31.789;17.028;213.932;63.879;600.962;17.697;5.395;973.135
;10:15,01 a 20,00;21;772;1.452;2.131;6.884;3.721;51.902;17.824;208.345;4.632;4.271;301.955;2;119;99;197;757;493;12.218;4.873;118.409;4.181;3.325;144.673;23;891;1.551;2.328;7.641;4.214;64.120;22.697;326.754;8.813;7.596;446.628
;11:Mais de 20,00;32;1.070;912;1.630;5.005;3.474;49.138;17.846;338.490;7.824;7.210;432.631;1;366;124;220;774;570;10.867;4.657;136.231;3.522;4.054;161.386;33;1.436;1.036;1.850;5.779;4.044;60.005;22.503;474.721;11.346;11.264;594.017
;{ñ class};7.826;36.253;47.221;57.674;70.178;25.149;64.928;4.532;18.560;935;256;333.512;2.140;10.980;18.734;25.237;31.842;13.866;55.479;5.815;23.632;784;146;188.655;9.966;47.233;65.955;82.911;102.020;39.015;120.407;10.347;42.192;1.719;402;522.167

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2008
Vínculo Ativo 31/12;igual a;Sim
