;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total
;09:10,01 a 15,00;0;0;2;8;24;34;545;252;3.387;414;285;4.951;0;1;2;0;1;11;151;54;3.395;352;277;4.244;0;1;4;8;25;45;696;306;6.782;766;562;9.195
;10:15,01 a 20,00;0;1;0;1;3;10;153;37;1.640;119;193;2.157;0;0;0;0;1;3;36;10;1.112;79;177;1.418;0;1;0;1;4;13;189;47;2.752;198;370;3.575
;11:Mais de 20,00;0;1;0;0;5;7;64;17;2.589;121;103;2.907;0;0;0;1;1;3;11;1;1.081;64;67;1.229;0;1;0;1;6;10;75;18;3.670;185;170;4.136
;{ñ class};10;128;166;399;404;265;1.268;64;182;9;2;2.897;6;47;98;244;379;215;1.503;83;283;6;1;2.865;16;175;264;643;783;480;2.771;147;465;15;3;5.762
510340:Cuiabá - MT;Total;209;1.647;1.382;3.703;7.040;8.118;69.195;3.755;35.799;1.549;485;132.882;59;584;653;1.312;2.741;4.352;51.728;4.092;43.773;2.086;490;111.870;268;2.231;2.035;5.015;9.781;12.470;120.923;7.847;79.572;3.635;975;244.752
;00:Até 0,50;0;3;0;39;27;407;127;11;29;2;0;645;1;6;4;43;21;383;182;22;26;2;0;690;1;9;4;82;48;790;309;33;55;4;0;1.335
;01:0,51 a 1,00;7;35;23;100;168;541;1.379;83;360;6;3;2.705;3;23;29;90;114;542;1.708;101;537;13;2;3.162;10;58;52;190;282;1.083;3.087;184;897;19;5;5.867
;02:1,01 a 1,50;92;496;410;845;1.863;2.640;18.922;711;1.164;16;2;27.161;41;371;394;783;1.584;2.348;23.037;1.315;2.701;46;4;32.624;133;867;804;1.628;3.447;4.988;41.959;2.026;3.865;62;6;59.785
;03:1,51 a 2,00;66;471;424;1.042;2.288;2.145;18.275;809;1.796;33;4;27.353;10;102;139;227;549;651;11.190;1.029;3.726;57;4;17.684;76;573;563;1.269;2.837;2.796;29.465;1.838;5.522;90;8;45.037
;04:2,01 a 3,00;19;371;289;907;1.503;1.461;13.706;983;2.663;50;5;21.957;1;34;36;67;209;253;7.136;894;4.943;97;13;13.683;20;405;325;974;1.712;1.714;20.842;1.877;7.606;147;18;35.640
;05:3,01 a 4,00;5;95;115;377;552;524;5.869;432;2.722;57;7;10.755;0;4;6;7;84;40;3.926;346;5.264;96;12;9.785;5;99;121;384;636;564;9.795;778;7.986;153;19;20.540
;06:4,01 a 5,00;0;37;20;100;179;143;2.875;241;3.854;169;16;7.634;0;7;2;10;21;25;1.346;160;4.955;205;21;6.752;0;44;22;110;200;168;4.221;401;8.809;374;37;14.386
;07:5,01 a 7,00;0;27;13;113;143;68;3.253;226;6.997;322;35;11.197;0;3;0;3;26;11;1.370;114;9.672;446;43;11.688;0;30;13;116;169;79;4.623;340;16.669;768;78;22.885
;08:7,01 a 10,00;0;5;3;15;51;37;2.543;116;5.954;354;42;9.120;0;1;0;2;9;5;631;61;5.262;482;52;6.505;0;6;3;17;60;42;3.174;177;11.216;836;94;15.625
;09:10,01 a 15,00;2;0;3;16;20;9;1.062;77;4.693;279;202;6.363;0;2;1;1;6;4;385;20;3.364;334;226;4.343;2;2;4;17;26;13;1.447;97;8.057;613;428;10.706
;10:15,01 a 20,00;0;1;2;2;5;5;279;20;2.410;132;85;2.941;0;0;0;0;0;1;147;1;1.721;208;70;2.148;0;1;2;2;5;6;426;21;4.131;340;155;5.089
;11:Mais de 20,00;0;1;2;0;1;2;152;10;3.052;122;84;3.426;0;0;0;0;0;0;64;1;1.448;88;41;1.642;0;1;2;0;1;2;216;11;4.500;210;125;5.068
;{ñ class};18;105;78;147;240;136;753;36;105;7;0;1.625;3;31;42;79;118;89;606;28;154;12;2;1.164;21;136;120;226;358;225;1.359;64;259;19;2;2.789
520870:Goiânia - GO;Total;598;6.088;5.853;14.544;23.558;24.003;157.557;10.055;65.087;2.018;965;310.326;187;1.713;2.229;6.074;12.470;14.322;121.432;10.808;108.534;2.008;905;280.682;785;7.801;8.082;20.618;36.028;38.325;278.989;20.863;173.621;4.026;1.870;591.008
;00:Até 0,50;0;9;7;1.167;63;3.178;361;62;281;14;2;5.144;2;3;8;649;29;3.157;416;111;249;3;0;4.627;2;12;15;1.816;92;6.335;777;173;530;17;2;9.771
;01:0,51 a 1,00;15;104;139;311;503;1.632;4.253;313;2.524;53;10;9.857;15;66;65;210;444;1.275;5.168;440;5.725;32;7;13.447;30;170;204;521;947;2.907;9.421;753;8.249;85;17;23.304
;02:1,01 a 1,50;314;1.917;1.603;3.700;7.451;8.067;48.928;2.472;4.593;72;13;79.130;142;1.140;1.313;2.627;7.385;6.585;56.579;3.743;9.286;70;9;88.879;456;3.057;2.916;6.327;14.836;14.652;105.507;6.215;13.879;142;22;168.009
;03:1,51 a 2,00;138;1.366;1.436;3.430;6.207;4.753;33.740;1.948;5.651;76;13;58.758;13;308;536;925;2.698;1.975;27.238;2.552;11.036;95;10;47.386;151;1.674;1.972;4.355;8.905;6.728;60.978;4.500;16.687;171;23;106.144
;04:2,01 a 3,00;75;1.501;1.650;3.177;5.134;3.930;31.288;2.212;9.433;141;34;58.575;4;112;182;858;1.056;801;15.790;2.065;18.460;141;29;39.498;79;1.613;1.832;4.035;6.190;4.731;47.078;4.277;27.893;282;63;98.073
;05:3,01 a 4,00;16;333;425;1.032;1.690;1.103;10.242;1.067;6.116;154;39;22.217;0;16;20;382;253;189;5.373;837;11.508;155;25;18.758;16;349;445;1.414;1.943;1.292;15.615;1.904;17.624;309;64;40.975
;06:4,01 a 5,00;1;136;163;385;956;406;5.681;589;4.613;159;36;13.125;0;4;7;88;129;65;3.158;343;11.591;207;37;15.629;1;140;170;473;1.085;471;8.839;932;16.204;366;73;28.754
;07:5,01 a 7,00;1;174;76;257;648;321;7.114;635;8.521;228;55;18.030;0;8;6;69;110;39;3.207;327;19.658;253;62;23.739;1;182;82;326;758;360;10.321;962;28.179;481;117;41.769
;08:7,01 a 10,00;2;136;34;423;181;111;9.412;359;9.989;290;66;21.003;0;0;4;71;29;17;2.199;186;11.325;380;76;14.287;2;136;38;494;210;128;11.611;545;21.314;670;142;35.290
;09:10,01 a 15,00;0;58;10;69;88;59;3.367;225;6.063;446;421;10.806;0;2;1;25;18;12;730;85;5.444;438;476;7.231;0;60;11;94;106;71;4.097;310;11.507;884;897;18.037
;10:15,01 a 20,00;0;8;1;8;12;18;550;55;3.009;209;153;4.023;0;0;0;1;3;2;129;21;1.928;149;117;2.350;0;8;1;9;15;20;679;76;4.937;358;270;6.373
;11:Mais de 20,00;0;4;1;3;4;6;836;34;3.953;115;116;5.072;0;0;0;0;3;0;118;9;1.965;54;52;2.201;0;4;1;3;7;6;954;43;5.918;169;168;7.273
;{ñ class};36;342;308;582;621;419;1.785;84;341;61;7;4.586;11;54;87;169;313;205;1.327;89;359;31;5;2.650;47;396;395;751;934;624;3.112;173;700;92;12;7.236
530010:Brasília - DF;Total;1.032;8.949;7.360;23.067;102.430;34.177;314.217;23.946;188.610;7.776;3.580;715.144;364;2.784;2.662;9.853;20.913;19.644;196.442;27.704;187.082;7.608;2.898;477.954;1.396;11.733;10.022;32.920;123.343;53.821;510.659;51.650;375.692;15.384;6.478;1.193.098
;00:Até 0,50;0;15;9;331;106;1.540;618;64;341;10;11;3.045;0;7;14;191;62;1.512;708;77;294;9;8;2.882;0;22;23;522;168;3.052;1.326;141;635;19;19;5.927
;01:0,51 a 1,00;33;154;106;1.100;1.363;2.658;4.780;397;1.384;71;20;12.066;13;58;59;733;522;2.782;4.305;396;1.306;53;15;10.242;46;212;165;1.833;1.885;5.440;9.085;793;2.690;124;35;22.308
;02:1,01 a 1,50;533;3.173;2.641;7.670;17.294;12.930;79.015;4.344;5.855;178;41;133.674;264;1.796;1.731;6.148;13.382;10.577;85.835;6.079;9.944;145;38;135.939;797;4.969;4.372;13.818;30.676;23.507;164.850;10.423;15.799;323;79;269.613
;03:1,51 a 2,00;242;2.409;1.888;5.237;39.415;7.589;49.959;3.598;6.225;170;38;116.770;35;353;407;1.168;2.670;2.342;35.045;4.143;9.404;167;43;55.777;277;2.762;2.295;6.405;42.085;9.931;85.004;7.741;15.629;337;81;172.547
;04:2,01 a 3,00;108;1.453;1.254;3.527;29.585;4.720;43.848;4.567;11.160;309;90;100.621;32;263;142;527;1.583;1.185;24.801;4.610;17.398;276;68;50.885;140;1.716;1.396;4.054;31.168;5.905;68.649;9.177;28.558;585;158;151.506
;05:3,01 a 4,00;37;402;440;1.803;4.707;2.168;45.130;2.965;9.741;342;116;67.851;0;37;33;183;547;261;9.042;2.275;13.716;323;83;26.500;37;439;473;1.986;5.254;2.429;54.172;5.240;23.457;665;199;94.351
;06:4,01 a 5,00;5;192;164;516;1.036;588;17.894;1.756;8.756;294;101;31.302;2;27;30;120;227;150;11.311;2.372;13.508;310;99;28.156;7;219;194;636;1.263;738;29.205;4.128;22.264;604;200;59.458
;07:5,01 a 7,00;6;323;207;1.036;1.961;515;31.127;2.818;17.685;653;199;56.530;1;52;41;253;702;209;14.270;4.388;24.068;777;181;44.942;7;375;248;1.289;2.663;724;45.397;7.206;41.753;1.430;380;101.472
;08:7,01 a 10,00;4;244;150;630;3.269;343;27.128;1.497;27.468;1.037;250;62.020;2;28;22;66;269;64;5.260;2.104;31.890;1.589;239;41.533;6;272;172;696;3.538;407;32.388;3.601;59.358;2.626;489;103.553
;09:10,01 a 15,00;0;83;82;285;1.901;241;8.148;1.065;47.185;1.874;579;61.443;0;11;7;24;136;64;2.307;762;37.765;2.240;585;43.901;0;94;89;309;2.037;305;10.455;1.827;84.950;4.114;1.164;105.344
;10:15,01 a 20,00;0;8;10;37;278;54;1.953;342;23.066;995;907;27.650;0;2;0;7;27;26;473;162;11.840;793;841;14.171;0;10;10;44;305;80;2.426;504;34.906;1.788;1.748;41.821
;11:Mais de 20,00;0;8;9;36;156;50;1.197;262;28.436;1.735;1.202;33.091;0;1;1;10;71;8;439;91;14.237;852;680;16.390;0;9;10;46;227;58;1.636;353;42.673;2.587;1.882;49.481
;{ñ class};64;485;400;859;1.359;781;3.420;271;1.308;108;26;9.081;15;149;175;423;715;464;2.646;245;1.712;74;18;6.636;79;634;575;1.282;2.074;1.245;6.066;516;3.020;182;44;15.717
{ñ class};Total;89.728;633.328;569.389;1.154.044;1.795.388;1.320.283;8.226.871;502.619;1.888.174;70.169;32.850;16.282.843;19.599;187.342;209.845;457.335;863.967;666.626;6.162.199;539.207;3.068.881;106.251;36.068;12.317.320;109.327;820.670;779.234;1.611.379;2.659.355;1.986.909;14.389.070;1.041.826;4.957.055;176.420;68.918;28.600.163
;00:Até 0,50;270;2.263;1.010;5.817;4.251;24.296;22.924;2.099;8.623;483;111;72.147;159;1.347;1.346;4.432;5.379;21.182;30.478;3.194;12.495;542;110;80.664;429;3.610;2.356;10.249;9.630;45.478;53.402;5.293;21.118;1.025;221;152.811
;01:0,51 a 1,00;9.404;37.518;23.677;44.418;63.725;96.350;287.595;16.172;45.267;2.516;564;627.206;2.246;16.441;15.998;33.396;62.137;81.711;382.260;29.524;83.518;2.679;635;710.545;11.650;53.959;39.675;77.814;125.862;178.061;669.855;45.696;128.785;5.195;1.199;1.337.751
;02:1,01 a 1,50;43.418;229.750;171.286;345.556;517.092;437.722;2.349.421;98.373;144.357;4.066;1.026;4.342.067;10.764;107.100;112.790;253.877;463.504;340.471;2.902.350;178.374;364.984;5.626;1.327;4.741.167;54.182;336.850;284.076;599.433;980.596;778.193;5.251.771;276.747;509.341;9.692;2.353;9.083.234
;03:1,51 a 2,00;20.421;163.239;143.786;308.457;479.285;344.911;2.081.269;99.244;178.767;4.142;1.062;3.824.583;4.209;39.664;46.459;106.279;206.478;145.897;1.554.234;129.797;409.151;7.691;1.634;2.651.493;24.630;202.903;190.245;414.736;685.763;490.808;3.635.503;229.041;587.918;11.833;2.696;6.476.076
;04:2,01 a 3,00;9.162;123.194;132.952;269.624;430.658;261.702;1.903.967;114.392;314.365;8.675;2.040;3.570.731;743;10.867;17.319;31.949;75.494;49.050;837.707;109.310;716.325;19.519;3.435;1.871.718;9.905;134.061;150.271;301.573;506.152;310.752;2.741.674;223.702;1.030.690;28.194;5.475;5.442.449
;05:3,01 a 4,00;1.300;33.304;43.529;88.896;144.847;79.415;726.668;62.054;256.576;7.467;1.831;1.445.887;66;1.308;2.308;4.315;13.755;9.183;217.391;42.330;535.288;17.126;3.523;846.593;1.366;34.612;45.837;93.211;158.602;88.598;944.059;104.384;791.864;24.593;5.354;2.292.480
;06:4,01 a 5,00;395;9.618;14.145;28.574;51.281;27.159;319.391;35.237;182.662;6.221;1.584;676.267;37;412;711;1.179;4.802;3.344;79.644;19.541;325.461;12.472;3.081;450.684;432;10.030;14.856;29.753;56.083;30.503;399.035;54.778;508.123;18.693;4.665;1.126.951
;07:5,01 a 7,00;320;4.805;7.588;15.087;32.921;16.459;259.572;36.060;236.534;8.927;2.649;620.922;26;254;659;772;3.061;2.092;56.899;15.025;311.308;14.893;3.928;408.917;346;5.059;8.247;15.859;35.982;18.551;316.471;51.085;547.842;23.820;6.577;1.029.839
;08:7,01 a 10,00;266;1.331;2.184;4.251;11.181;5.736;109.607;20.376;202.575;9.793;3.050;370.350;4;97;187;214;835;622;20.206;5.821;161.727;12.855;3.593;206.161;270;1.428;2.371;4.465;12.016;6.358;129.813;26.197;364.302;22.648;6.643;576.511
;09:10,01 a 15,00;95;319;573;1.186;3.462;1.996;41.492;10.211;162.237;9.280;9.150;240.001;2;20;34;58;238;176;6.179;1.917;83.848;8.252;8.235;108.959;97;339;607;1.244;3.700;2.172;47.671;12.128;246.085;17.532;17.385;348.960
;10:15,01 a 20,00;10;80;129;173;644;429;9.831;2.683;71.101;3.562;4.789;93.431;0;3;3;9;28;34;931;330;26.193;2.256;3.870;33.657;10;83;132;182;672;463;10.762;3.013;97.294;5.818;8.659;127.088
;11:Mais de 20,00;9;49;64;96;296;272;6.738;1.817;68.843;3.866;4.574;86.624;0;5;4;8;31;20;481;192;15.203;1.206;2.385;19.535;9;54;68;104;327;292;7.219;2.009;84.046;5.072;6.959;106.159
;{ñ class};4.658;27.858;28.466;41.909;55.745;23.836;108.396;3.901;16.267;1.171;420;312.627;1.343;9.824;12.027;20.847;28.225;12.844;73.439;3.852;23.380;1.134;312;187.227;6.001;37.682;40.493;62.756;83.970;36.680;181.835;7.753;39.647;2.305;732;499.854
Total;Total;110.048;832.696;754.478;1.569.223;2.681.767;1.884.918;12.979.037;906.141;4.139.514;158.222;68.717;26.084.761;25.950;255.112;278.593;635.846;1.271.571;971.114;9.798.348;943.527;6.085.135;211.339;69.819;20.546.354;135.998;1.087.808;1.033.071;2.205.069;3.953.338;2.856.032;22.777.385;1.849.668;10.224.649;369.561;138.536;46.631.115
;00:Até 0,50;314;2.861;1.336;9.389;6.401;41.822;39.702;3.950;16.954;793;213;123.735;216;1.753;1.957;7.065;8.508;38.374;51.017;5.269;22.191;848;224;137.422;530;4.614;3.293;16.454;14.909;80.196;90.719;9.219;39.145;1.641;437;261.157
;01:0,51 a 1,00;10.161;42.391;26.614;55.593;85.561;136.346;414.835;27.431;77.637;3.935;949;881.453;2.702;20.374;19.482;45.119;85.699;121.114;561.254;43.975;132.537;4.024;985;1.037.265;12.863;62.765;46.096;100.712;171.260;257.460;976.089;71.406;210.174;7.959;1.934;1.918.718
;02:1,01 a 1,50;52.023;290.729;219.437;464.477;761.233;624.513;3.685.864;160.209;241.304;6.744;1.621;6.508.154;14.349;149.116;151.999;352.999;682.416;490.355;4.468.601;278.509;573.385;8.977;1.914;7.172.620;66.372;439.845;371.436;817.476;1.443.649;1.114.868;8.154.465;438.718;814.689;15.721;3.535;13.680.774
;03:1,51 a 2,00;25.464;214.598;189.394;414.685;723.116;481.594;3.136.972;160.578;305.385;7.686;1.823;5.661.295;5.780;51.313;60.173;142.599;288.716;203.638;2.364.666;211.603;655.482;13.410;2.402;3.999.782;31.244;265.911;249.567;557.284;1.011.832;685.232;5.501.638;372.181;960.867;21.096;4.225;9.661.077
;04:2,01 a 3,00;12.460;163.571;175.946;363.076;639.895;365.132;2.867.573;198.019;566.028;15.249;3.433;5.370.382;1.062;15.185;22.673;46.377;115.529;72.186;1.383.844;200.186;1.213.610;30.280;5.074;3.106.006;13.522;178.756;198.619;409.453;755.424;437.318;4.251.417;398.205;1.779.638;45.529;8.507;8.476.388
;05:3,01 a 4,00;2.335;49.527;61.076;123.744;211.502;112.236;1.164.022;116.280;492.032;14.399;3.398;2.350.551;105;2.624;3.753;8.064;25.640;14.732;411.986;84.375;961.289;28.144;5.439;1.546.151;2.440;52.151;64.829;131.808;237.142;126.968;1.576.008;200.655;1.453.321;42.543;8.837;3.896.702
;06:4,01 a 5,00;720;16.083;20.915;41.058;75.773;40.653;563.593;79.199;390.302;13.164;3.037;1.244.497;47;886;1.278;2.387;9.477;5.702;183.383;45.569;662.138;24.331;4.862;940.060;767;16.969;22.193;43.445;85.250;46.355;746.976;124.768;1.052.440;37.495;7.899;2.184.557
;07:5,01 a 7,00;473;9.160;12.209;26.829;58.289;28.546;534.527;75.612;555.967;19.808;5.736;1.327.156;30;682;1.035;2.234;9.326;3.893;156.181;38.881;756.029;31.281;7.330;1.006.902;503;9.842;13.244;29.063;67.615;32.439;690.708;114.493;1.311.996;51.089;13.066;2.334.058
;08:7,01 a 10,00;304;3.574;5.826;8.591;25.506;11.901;258.975;42.986;514.089;22.923;6.888;901.563;8;310;435;650;3.132;1.433;65.871;17.976;507.771;29.846;7.756;635.188;312;3.884;6.261;9.241;28.638;13.334;324.846;60.962;1.021.860;52.769;14.644;1.536.751
;09:10,01 a 15,00;104;1.099;1.817;2.614;9.374;4.801;101.629;22.710;456.100;24.564;19.064;643.876;2;124;122;251;1.408;600;25.641;7.204;325.774;23.882;18.125;403.133;106;1.223;1.939;2.865;10.782;5.401;127.270;29.914;781.874;48.446;37.189;1.047.009
;10:15,01 a 20,00;11;177;373;396;2.311;1.028;27.097;6.574;220.577;10.952;10.062;279.558;0;18;28;58;400;158;5.384;1.651;119.599;7.783;8.676;143.755;11;195;401;454;2.711;1.186;32.481;8.225;340.176;18.735;18.738;423.313
;11:Mais de 20,00;9;105;162;268;1.285;712;16.461;4.778;272.427;15.661;11.718;323.586;0;10;27;43;379;113;3.082;1.111;116.105;6.538;6.498;133.906;9;115;189;311;1.664;825;19.543;5.889;388.532;22.199;18.216;457.492
;{ñ class};5.670;38.821;39.373;58.503;81.521;35.634;167.787;7.815;30.712;2.344;775;468.955;1.649;12.717;15.631;28.000;40.941;18.816;117.438;7.218;39.225;1.995;534;284.164;7.319;51.538;55.004;86.503;122.462;54.450;285.225;15.033;69.937;4.339;1.309;753.119

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2018
Vínculo Ativo 31/12;igual a;Sim
