;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;03:1,51 a 2,00;249;2.424;1.916;5.201;45.826;7.718;48.736;3.291;5.650;131;30;121.172;41;336;393;1.198;2.920;2.450;34.245;3.923;8.476;76;26;54.084;290;2.760;2.309;6.399;48.746;10.168;82.981;7.214;14.126;207;56;175.256
;04:2,01 a 3,00;123;1.719;1.357;3.554;23.316;4.845;52.968;4.274;10.605;286;98;103.145;21;420;150;524;1.684;1.183;23.945;4.655;15.934;274;56;48.846;144;2.139;1.507;4.078;25.000;6.028;76.913;8.929;26.539;560;154;151.991
;05:3,01 a 4,00;36;502;495;1.903;4.764;2.177;38.222;2.860;8.977;323;129;60.388;2;112;29;212;603;265;9.281;2.527;12.732;284;90;26.137;38;614;524;2.115;5.367;2.442;47.503;5.387;21.709;607;219;86.525
;06:4,01 a 5,00;8;354;169;481;1.039;563;21.361;1.758;7.731;299;88;33.851;2;151;34;122;281;148;12.631;2.681;12.114;295;69;28.528;10;505;203;603;1.320;711;33.992;4.439;19.845;594;157;62.379
;07:5,01 a 7,00;8;533;254;1.121;2.125;536;32.897;2.952;16.837;627;201;58.091;0;254;51;290;780;221;13.583;5.036;21.274;784;191;42.464;8;787;305;1.411;2.905;757;46.480;7.988;38.111;1.411;392;100.555
;08:7,01 a 10,00;4;417;166;742;3.775;279;25.013;1.723;29.399;957;241;62.716;2;140;28;80;310;77;5.727;2.487;33.045;1.522;236;43.654;6;557;194;822;4.085;356;30.740;4.210;62.444;2.479;477;106.370
;09:10,01 a 15,00;2;238;91;372;2.326;138;7.533;998;45.944;1.614;561;59.817;0;113;9;25;164;38;2.581;797;36.128;1.753;518;42.126;2;351;100;397;2.490;176;10.114;1.795;82.072;3.367;1.079;101.943
;10:15,01 a 20,00;0;91;14;49;249;29;1.974;308;21.416;860;978;25.968;0;53;1;4;33;13;451;149;11.361;690;921;13.676;0;144;15;53;282;42;2.425;457;32.777;1.550;1.899;39.644
;11:Mais de 20,00;5;82;5;46;187;52;1.442;258;31.092;1.573;1.063;35.805;3;42;0;5;75;6;535;79;16.940;750;579;19.014;8;124;5;51;262;58;1.977;337;48.032;2.323;1.642;54.819
;{ñ class};76;578;462;920;1.468;781;3.235;222;1.203;90;26;9.061;18;152;158;353;712;434;2.595;233;1.609;59;17;6.340;94;730;620;1.273;2.180;1.215;5.830;455;2.812;149;43;15.401
{ñ class};Total;90.660;632.929;605.539;1.176.744;1.878.515;1.325.419;7.988.177;473.115;1.807.316;64.751;29.076;16.072.241;19.219;191.960;230.842;477.016;931.582;685.822;6.081.068;517.657;2.877.768;94.379;30.242;12.137.555;109.879;824.889;836.381;1.653.760;2.810.097;2.011.241;14.069.245;990.772;4.685.084;159.130;59.318;28.209.796
;00:Até 0,50;313;2.070;1.147;5.021;4.013;22.961;20.360;1.869;8.578;411;92;66.835;166;1.490;1.563;4.509;5.672;20.257;28.045;2.734;11.988;416;106;76.946;479;3.560;2.710;9.530;9.685;43.218;48.405;4.603;20.566;827;198;143.781
;01:0,51 a 1,00;9.877;39.409;25.282;43.758;67.456;95.274;270.042;14.960;42.142;2.203;538;610.941;2.272;17.362;18.396;34.874;67.235;80.465;368.018;28.472;77.579;2.397;531;697.601;12.149;56.771;43.678;78.632;134.691;175.739;638.060;43.432;119.721;4.600;1.069;1.308.542
;02:1,01 a 1,50;43.565;233.191;186.181;358.825;559.829;453.657;2.345.348;93.894;139.273;3.629;888;4.418.280;10.921;112.101;126.372;271.863;517.334;363.317;2.950.316;171.088;341.359;4.853;1.206;4.870.730;54.486;345.292;312.553;630.688;1.077.163;816.974;5.295.664;264.982;480.632;8.482;2.094;9.289.010
;03:1,51 a 2,00;20.419;158.392;149.408;307.616;492.737;336.371;1.986.181;90.368;167.128;3.819;944;3.713.383;3.741;37.752;47.989;104.073;206.509;142.027;1.474.062;120.922;381.762;7.246;1.351;2.527.434;24.160;196.144;197.397;411.689;699.246;478.398;3.460.243;211.290;548.890;11.065;2.295;6.240.817
;04:2,01 a 3,00;8.972;120.703;138.592;272.104;441.429;259.785;1.824.187;106.754;296.889;8.510;1.757;3.479.682;655;10.696;18.736;31.969;78.567;49.293;806.509;106.016;678.479;16.758;2.717;1.800.395;9.627;131.399;157.328;304.073;519.996;309.078;2.630.696;212.770;975.368;25.268;4.474;5.280.077
;05:3,01 a 4,00;1.355;32.743;46.355;90.969;149.073;79.458;697.752;56.998;242.248;6.847;1.525;1.405.323;39;1.352;2.642;4.284;15.105;9.631;213.286;41.693;500.676;15.037;2.707;806.452;1.394;34.095;48.997;95.253;164.178;89.089;911.038;98.691;742.924;21.884;4.232;2.211.775
;06:4,01 a 5,00;393;9.576;15.335;29.818;53.652;27.289;310.394;34.291;173.643;5.590;1.387;661.368;9;401;829;1.288;5.192;3.509;78.281;19.456;300.755;11.000;2.387;423.107;402;9.977;16.164;31.106;58.844;30.798;388.675;53.747;474.398;16.590;3.774;1.084.475
;07:5,01 a 7,00;293;4.852;8.142;16.237;34.161;16.926;254.246;35.341;226.573;7.955;2.271;606.997;8;258;596;903;3.464;2.413;56.463;15.170;289.715;13.224;3.038;385.252;301;5.110;8.738;17.140;37.625;19.339;310.709;50.511;516.288;21.179;5.309;992.249
;08:7,01 a 10,00;112;1.272;2.303;4.452;10.851;5.635;107.615;20.388;196.489;9.284;2.539;360.940;0;88;118;180;902;715;18.638;5.740;151.562;11.656;3.056;192.655;112;1.360;2.421;4.632;11.753;6.350;126.253;26.128;348.051;20.940;5.595;553.595
;09:10,01 a 15,00;18;335;612;1.234;3.398;1.762;42.419;10.148;160.580;8.474;8.379;237.359;0;14;29;76;295;176;6.526;1.946;82.109;7.568;7.316;106.055;18;349;641;1.310;3.693;1.938;48.945;12.094;242.689;16.042;15.695;343.414
;10:15,01 a 20,00;3;75;132;227;617;374;10.254;2.664;70.392;3.367;4.206;92.311;0;4;1;21;42;34;873;394;25.616;2.088;3.421;32.494;3;79;133;248;659;408;11.127;3.058;96.008;5.455;7.627;124.805
;11:Mais de 20,00;2;40;82;116;304;290;6.605;1.759;67.435;3.547;4.177;84.357;0;2;5;10;33;13;471;206;14.334;1.082;2.115;18.271;2;42;87;126;337;303;7.076;1.965;81.769;4.629;6.292;102.628
;{ñ class};5.338;30.271;31.968;46.367;60.995;25.637;112.774;3.681;15.946;1.115;373;334.465;1.408;10.440;13.566;22.966;31.232;13.972;79.580;3.820;21.834;1.054;291;200.163;6.746;40.711;45.534;69.333;92.227;39.609;192.354;7.501;37.780;2.169;664;534.628
Total;Total;113.086;837.886;811.144;1.611.903;2.861.933;1.915.865;12.683.699;857.764;4.011.521;147.822;59.612;25.912.235;25.812;257.487;309.304;667.025;1.378.485;1.025.787;9.726.770;923.021;5.802.452;195.514;57.698;20.369.355;138.898;1.095.373;1.120.448;2.278.928;4.240.418;2.941.652;22.410.469;1.780.785;9.813.973;343.336;117.310;46.281.590
;00:Até 0,50;370;2.647;1.486;8.095;6.183;39.771;34.423;3.720;17.379;649;189;114.912;242;1.897;2.496;6.954;8.986;37.257;44.983;4.639;21.917;656;206;130.233;612;4.544;3.982;15.049;15.169;77.028;79.406;8.359;39.296;1.305;395;245.145
;01:0,51 a 1,00;10.701;45.036;28.406;55.142;140.995;135.286;384.504;24.350;76.674;3.549;885;905.528;2.766;22.256;22.340;46.876;94.245;119.668;534.770;42.552;129.790;3.669;849;1.019.781;13.467;67.292;50.746;102.018;235.240;254.954;919.274;66.902;206.464;7.218;1.734;1.925.309
;02:1,01 a 1,50;53.155;295.907;240.065;485.498;827.429;651.509;3.681.951;155.232;239.618;6.517;1.437;6.638.318;14.740;150.140;171.210;379.430;763.333;527.610;4.557.800;271.998;548.007;8.334;1.749;7.394.351;67.895;446.047;411.275;864.928;1.590.762;1.179.119;8.239.751;427.230;787.625;14.851;3.186;14.032.669
;03:1,51 a 2,00;25.916;210.494;198.633;416.277;748.284;473.822;3.002.518;149.170;292.057;7.091;1.474;5.525.736;5.279;49.021;63.138;140.610;292.568;201.456;2.261.542;200.916;623.328;11.897;1.887;3.851.642;31.195;259.515;261.771;556.887;1.040.852;675.278;5.264.060;350.086;915.385;18.988;3.361;9.377.378
;04:2,01 a 3,00;12.674;161.830;186.782;370.697;653.872;366.657;2.779.814;183.844;541.514;15.907;2.923;5.276.514;941;15.245;24.915;47.640;120.361;74.850;1.347.529;197.130;1.155.313;29.720;3.879;3.017.523;13.615;177.075;211.697;418.337;774.233;441.507;4.127.343;380.974;1.696.827;45.627;6.802;8.294.037
;05:3,01 a 4,00;2.435;49.722;65.917;126.361;217.576;116.518;1.129.447;107.104;472.260;13.322;2.877;2.303.539;79;2.703;4.350;8.166;27.432;21.245;405.920;83.338;915.931;26.486;4.128;1.499.778;2.514;52.425;70.267;134.527;245.008;137.763;1.535.367;190.442;1.388.191;39.808;7.005;3.803.317
;06:4,01 a 5,00;711;15.522;22.673;42.971;78.759;42.985;564.260;77.740;375.353;11.282;2.515;1.234.771;19;952;1.393;2.564;9.741;11.539;184.902;45.791;623.925;20.890;3.661;905.377;730;16.474;24.066;45.535;88.500;54.524;749.162;123.531;999.278;32.172;6.176;2.140.148
;07:5,01 a 7,00;454;9.543;13.432;29.305;62.579;32.487;530.885;72.082;531.150;17.713;4.725;1.304.355;11;916;991;2.664;10.526;7.536;161.592;39.736;710.997;28.744;5.648;969.361;465;10.459;14.423;31.969;73.105;40.023;692.477;111.818;1.242.147;46.457;10.373;2.273.716
;08:7,01 a 10,00;147;3.075;6.894;9.107;24.314;12.760;254.573;43.357;499.239;21.482;5.819;880.767;2;341;423;635;3.154;2.992;64.596;18.708;484.162;28.186;6.547;609.746;149;3.416;7.317;9.742;27.468;15.752;319.169;62.065;983.401;49.668;12.366;1.490.513
;09:10,01 a 15,00;27;1.010;1.921;2.802;9.565;4.335;103.034;22.598;447.466;22.874;16.565;632.197;0;177;127;292;1.589;683;27.345;7.515;316.537;21.678;15.207;391.150;27;1.187;2.048;3.094;11.154;5.018;130.379;30.113;764.003;44.552;31.772;1.023.347
;10:15,01 a 20,00;4;254;376;467;1.992;941;27.831;6.441;214.872;10.529;8.785;272.492;0;68;28;59;394;139;5.142;1.763;117.186;7.295;7.571;139.645;4;322;404;526;2.386;1.080;32.973;8.204;332.058;17.824;16.356;412.137
;11:Mais de 20,00;7;174;174;309;1.238;733;16.365;4.904;270.011;14.679;10.681;319.275;3;51;21;45;373;89;3.019;1.161;113.687;6.047;5.821;130.317;10;225;195;354;1.611;822;19.384;6.065;383.698;20.726;16.502;449.592
;{ñ class};6.485;42.672;44.385;64.872;89.147;38.061;174.094;7.222;33.928;2.228;737;503.831;1.730;13.720;17.872;31.090;45.783;20.723;127.630;7.774;41.672;1.912;545;310.451;8.215;56.392;62.257;95.962;134.930;58.784;301.724;14.996;75.600;4.140;1.282;814.282

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2017
Vínculo Ativo 31/12;igual a;Sim
