capital,faixa_remuneracao_media_sm,10 A 14,15 A 17,18 A 24,25 A 29,30 A 39,40 A 49,50 A 64,65 OU MAIS,sexo,ano
salvador___ba,"11:mais_de_20,00",0,0,31,96,1044,2212,4345,602,M,2014
belo_horizonte___mg,"00:ate_0,50",73,2709,975,170,378,201,127,23,M,2014
belo_horizonte___mg,"01:0,51_a_1,00",37,4131,4506,1813,2765,1773,1600,401,M,2014
belo_horizonte___mg,"02:1,01_a_1,50",1,2194,46895,23856,33958,23019,19449,1889,M,2014
belo_horizonte___mg,"03:1,51_a_2,00",1,92,22299,22059,37470,25282,20186,1496,M,2014
belo_horizonte___mg,"04:2,01_a_3,00",0,28,12801,22590,46583,32499,23869,1508,M,2014
belo_horizonte___mg,"05:3,01_a_4,00",0,10,4338,10046,21502,13691,9962,619,M,2014
belo_horizonte___mg,"06:4,01_a_5,00",0,5,2757,12499,26864,10715,6511,412,M,2014
belo_horizonte___mg,"07:5,01_a_7,00",0,0,870,5388,18694,12084,9170,652,M,2014
belo_horizonte___mg,"08:7,01_a_10,00",0,0,354,2976,11605,17723,8805,740,M,2014
belo_horizonte___mg,"09:10,01_a_15,00",0,1,89,1553,8067,9795,7175,606,M,2014
belo_horizonte___mg,"10:15,01_a_20,00",0,0,10,211,3037,4016,3773,320,M,2014
belo_horizonte___mg,"11:mais_de_20,00",0,0,22,118,2394,5310,7826,764,M,2014
vitoria___es,"00:ate_0,50",81,1037,87,32,48,38,23,2,M,2014
vitoria___es,"01:0,51_a_1,00",9,368,442,247,346,232,179,12,M,2014
vitoria___es,"02:1,01_a_1,50",0,150,5967,3282,4478,2876,2515,221,M,2014
vitoria___es,"03:1,51_a_2,00",0,14,3100,3243,4850,3192,2675,189,M,2014
vitoria___es,"04:2,01_a_3,00",0,4,2411,4044,6522,3954,3270,228,M,2014
vitoria___es,"05:3,01_a_4,00",0,0,920,2907,5586,2957,1869,115,M,2014
vitoria___es,"06:4,01_a_5,00",0,0,849,2544,3816,1469,1158,75,M,2014
vitoria___es,"07:5,01_a_7,00",0,0,176,1448,4853,3731,2250,162,M,2014
vitoria___es,"08:7,01_a_10,00",0,0,79,815,3129,3636,2482,203,M,2014
vitoria___es,"09:10,01_a_15,00",0,0,41,419,2153,2076,2580,243,M,2014
vitoria___es,"10:15,01_a_20,00",0,0,12,138,912,984,977,74,M,2014
vitoria___es,"11:mais_de_20,00",0,0,2,90,721,1058,1957,180,M,2014
rio_de_janeiro___rj,"00:ate_0,50",8,343,523,436,961,472,378,57,M,2014
rio_de_janeiro___rj,"01:0,51_a_1,00",94,4637,9408,2397,4004,2486,1800,225,M,2014
rio_de_janeiro___rj,"02:1,01_a_1,50",4,1587,76219,47992,70193,47390,41588,4264,M,2014
rio_de_janeiro___rj,"03:1,51_a_2,00",0,125,50029,48792,81818,55403,44498,3991,M,2014
rio_de_janeiro___rj,"04:2,01_a_3,00",0,93,29036,48555,104342,75476,59007,5091,M,2014
rio_de_janeiro___rj,"05:3,01_a_4,00",0,15,8182,23222,48256,35841,31715,3162,M,2014
rio_de_janeiro___rj,"06:4,01_a_5,00",0,10,3241,12748,30317,18540,17267,1852,M,2014
rio_de_janeiro___rj,"07:5,01_a_7,00",0,7,2275,12264,41909,27736,24130,2336,M,2014
rio_de_janeiro___rj,"08:7,01_a_10,00",0,6,1124,8175,27896,34725,24177,2205,M,2014
rio_de_janeiro___rj,"09:10,01_a_15,00",0,0,311,5116,20605,17310,21569,2132,M,2014
rio_de_janeiro___rj,"10:15,01_a_20,00",0,3,155,1855,9931,9114,10476,1223,M,2014
rio_de_janeiro___rj,"11:mais_de_20,00",0,1,132,1523,11666,14065,20217,2567,M,2014
sao_paulo___sp,"00:ate_0,50",79,969,589,553,863,575,464,72,M,2014
sao_paulo___sp,"01:0,51_a_1,00",147,13662,12478,3945,6487,5665,6326,640,M,2014
sao_paulo___sp,"02:1,01_a_1,50",14,9152,114554,55553,72872,44624,34405,3217,M,2014
sao_paulo___sp,"03:1,51_a_2,00",0,2174,141114,106356,152911,95075,65789,5040,M,2014
sao_paulo___sp,"04:2,01_a_3,00",1,291,82171,116338,211417,146563,97257,6545,M,2014
sao_paulo___sp,"05:3,01_a_4,00",1,49,23529,50588,104447,75053,51209,3565,M,2014
sao_paulo___sp,"06:4,01_a_5,00",0,22,11317,34484,80565,49922,30878,2185,M,2014
sao_paulo___sp,"07:5,01_a_7,00",0,14,7899,29242,76507,72522,41261,2874,M,2014
sao_paulo___sp,"08:7,01_a_10,00",0,10,3369,21422,49892,46752,36770,2646,M,2014
sao_paulo___sp,"09:10,01_a_15,00",0,4,817,13029,45627,31362,29039,2557,M,2014
sao_paulo___sp,"10:15,01_a_20,00",0,5,144,3208,21113,17610,14062,1273,M,2014
sao_paulo___sp,"11:mais_de_20,00",0,6,151,1935,25259,29094,27493,2995,M,2014
curitiba___pr,"00:ate_0,50",1,41,102,81,154,106,89,13,M,2014
curitiba___pr,"01:0,51_a_1,00",97,3184,1739,535,899,638,497,79,M,2014
curitiba___pr,"02:1,01_a_1,50",4,2629,21118,8778,11557,7619,6376,825,M,2014
curitiba___pr,"03:1,51_a_2,00",0,480,22305,14612,20623,13604,10960,1070,M,2014
curitiba___pr,"04:2,01_a_3,00",0,79,15612,20588,36579,24725,16449,1075,M,2014
curitiba___pr,"05:3,01_a_4,00",0,15,4573,10154,19935,13748,8421,466,M,2014
curitiba___pr,"06:4,01_a_5,00",0,5,1589,4871,11183,8170,5798,442,M,2014
curitiba___pr,"07:5,01_a_7,00",0,1,1531,7244,18401,13477,7968,486,M,2014
curitiba___pr,"08:7,01_a_10,00",0,0,419,3010,9897,9121,6794,449,M,2014
curitiba___pr,"09:10,01_a_15,00",0,0,113,1353,7097,6117,6101,424,M,2014
curitiba___pr,"10:15,01_a_20,00",0,0,24,274,2230,2715,3342,244,M,2014
curitiba___pr,"11:mais_de_20,00",0,0,34,252,2186,3803,4846,513,M,2014
florianopolis___sc,"00:ate_0,50",6,50,31,29,61,49,26,5,M,2014
florianopolis___sc,"01:0,51_a_1,00",48,684,589,241,462,257,172,17,M,2014
florianopolis___sc,"02:1,01_a_1,50",0,479,4407,2351,3019,1848,1360,171,M,2014
florianopolis___sc,"03:1,51_a_2,00",0,210,6170,4459,6219,3410,2218,188,M,2014
florianopolis___sc,"04:2,01_a_3,00",0,24,3803,5117,9210,5719,3650,237,M,2014
florianopolis___sc,"05:3,01_a_4,00",0,1,1240,3831,5550,2941,1895,123,M,2014
florianopolis___sc,"06:4,01_a_5,00",0,0,471,2368,5789,3667,1686,147,M,2014
florianopolis___sc,"07:5,01_a_7,00",0,0,285,1717,4486,5184,3423,173,M,2014
florianopolis___sc,"08:7,01_a_10,00",0,0,107,1055,3669,2821,3005,213,M,2014
florianopolis___sc,"09:10,01_a_15,00",0,0,31,516,3106,2199,2964,196,M,2014
florianopolis___sc,"10:15,01_a_20,00",0,0,5,84,1081,1668,1966,152,M,2014
florianopolis___sc,"11:mais_de_20,00",0,0,6,50,1055,1512,3075,260,M,2014
porto_alegre___rs,"00:ate_0,50",12,307,175,93,189,157,128,35,M,2014
porto_alegre___rs,"01:0,51_a_1,00",112,3142,2445,682,1166,773,707,134,M,2014
porto_alegre___rs,"02:1,01_a_1,50",0,1318,17063,8732,12324,7627,6383,763,M,2014
porto_alegre___rs,"03:1,51_a_2,00",0,186,14224,12588,20078,12884,12761,979,M,2014
porto_alegre___rs,"04:2,01_a_3,00",1,62,8643,13102,25988,17382,14436,1111,M,2014
porto_alegre___rs,"05:3,01_a_4,00",0,5,2809,8284,14971,8541,7402,572,M,2014
porto_alegre___rs,"06:4,01_a_5,00",0,8,973,3749,8500,4983,4257,391,M,2014
porto_alegre___rs,"07:5,01_a_7,00",0,1,634,3251,9414,9605,6499,576,M,2014
porto_alegre___rs,"08:7,01_a_10,00",0,3,224,1921,6939,8338,6538,521,M,2014
porto_alegre___rs,"09:10,01_a_15,00",0,1,73,1016,5752,5761,6596,474,M,2014
porto_alegre___rs,"10:15,01_a_20,00",0,0,18,166,2141,2787,3449,304,M,2014
porto_alegre___rs,"11:mais_de_20,00",0,0,42,156,1894,3398,5051,675,M,2014
campo_grande___ms,"00:ate_0,50",8,249,65,33,63,52,23,1,M,2014
campo_grande___ms,"01:0,51_a_1,00",11,890,942,399,593,338,239,34,M,2014
campo_grande___ms,"02:1,01_a_1,50",0,799,11486,6595,8980,5506,4397,374,M,2014
campo_grande___ms,"03:1,51_a_2,00",0,45,5630,5536,8982,5503,3964,360,M,2014
campo_grande___ms,"04:2,01_a_3,00",0,14,3483,5504,10496,6216,4454,350,M,2014
campo_grande___ms,"05:3,01_a_4,00",0,0,757,2119,4841,2961,2059,182,M,2014
campo_grande___ms,"06:4,01_a_5,00",0,0,290,1372,3574,1887,1465,88,M,2014
campo_grande___ms,"07:5,01_a_7,00",0,1,144,1027,3574,3006,2041,141,M,2014
campo_grande___ms,"08:7,01_a_10,00",0,0,85,551,2091,2339,1983,123,M,2014
campo_grande___ms,"09:10,01_a_15,00",0,0,40,333,1303,1367,1441,101,M,2014
campo_grande___ms,"10:15,01_a_20,00",0,0,3,64,475,679,738,67,M,2014
campo_grande___ms,"11:mais_de_20,00",0,0,8,65,559,996,1397,114,M,2014
cuiaba___mt,"00:ate_0,50",26,331,73,13,30,14,12,2,M,2014
cuiaba___mt,"01:0,51_a_1,00",43,739,598,240,431,315,313,56,M,2014
cuiaba___mt,"02:1,01_a_1,50",0,587,8825,4525,6371,3629,2701,248,M,2014
cuiaba___mt,"03:1,51_a_2,00",0,50,5132,5135,7988,4769,3240,193,M,2014
cuiaba___mt,"04:2,01_a_3,00",0,13,3519,5321,9356,5677,3651,234,M,2014
cuiaba___mt,"05:3,01_a_4,00",0,0,1062,2761,5223,3270,2086,184,M,2014
cuiaba___mt,"06:4,01_a_5,00",0,1,389,1726,4299,2151,1356,105,M,2014
cuiaba___mt,"07:5,01_a_7,00",0,0,258,1054,4165,3405,2338,171,M,2014
cuiaba___mt,"08:7,01_a_10,00",0,0,97,637,2146,2267,1978,140,M,2014
cuiaba___mt,"09:10,01_a_15,00",0,0,46,400,1575,1192,1616,140,M,2014
cuiaba___mt,"10:15,01_a_20,00",0,0,5,92,540,668,886,68,M,2014
cuiaba___mt,"11:mais_de_20,00",0,0,4,63,710,1027,1248,115,M,2014
goiania___go,"00:ate_0,50",118,2859,220,96,145,86,59,3,M,2014
goiania___go,"01:0,51_a_1,00",49,2169,3338,1365,1881,998,746,78,M,2014
goiania___go,"02:1,01_a_1,50",3,1781,25078,13894,18784,10391,7428,674,M,2014
goiania___go,"03:1,51_a_2,00",0,119,13745,12291,18445,10724,7034,524,M,2014
goiania___go,"04:2,01_a_3,00",0,25,8325,12882,22458,13163,8497,634,M,2014
goiania___go,"05:3,01_a_4,00",0,2,1865,4292,9091,6020,4389,317,M,2014
goiania___go,"06:4,01_a_5,00",0,0,865,3015,5470,3438,2835,282,M,2014
goiania___go,"07:5,01_a_7,00",0,1,547,2926,9207,7825,5296,460,M,2014
goiania___go,"08:7,01_a_10,00",0,0,161,1187,4777,5281,4496,435,M,2014
goiania___go,"09:10,01_a_15,00",0,0,51,472,2690,2562,3190,331,M,2014
goiania___go,"10:15,01_a_20,00",0,0,3,103,1061,1179,1529,198,M,2014
goiania___go,"11:mais_de_20,00",0,0,11,100,872,1537,2068,222,M,2014
brasilia___df,"00:ate_0,50",61,1699,533,69,204,117,100,12,M,2014
brasilia___df,"01:0,51_a_1,00",109,3103,60846,1617,2134,1587,891,62,M,2014
brasilia___df,"02:1,01_a_1,50",2,1046,49160,25362,35796,19786,10932,711,M,2014
brasilia___df,"03:1,51_a_2,00",0,70,40963,21097,31283,18183,10145,669,M,2014
brasilia___df,"04:2,01_a_3,00",0,14,26809,18721,31754,19428,10542,747,M,2014
brasilia___df,"05:3,01_a_4,00",0,1,16131,14542,21051,13721,7719,681,M,2014
brasilia___df,"06:4,01_a_5,00",0,1,3751,7272,10701,5694,3930,469,M,2014
brasilia___df,"07:5,01_a_7,00",0,0,3313,9618,22165,17740,10004,1068,M,2014
brasilia___df,"08:7,01_a_10,00",0,0,1617,6714,20321,27773,11630,1041,M,2014
brasilia___df,"09:10,01_a_15,00",0,0,1706,6723,20719,20122,14386,975,M,2014
brasilia___df,"10:15,01_a_20,00",0,0,66,1008,8569,11558,8125,578,M,2014
brasilia___df,"11:mais_de_20,00",0,0,53,1171,10339,13646,14501,1376,M,2014
porto_velho___ro,"00:ate_0,50",25,195,15,19,22,45,66,6,F,2010
porto_velho___ro,"01:0,51_a_1,00",1,98,374,377,813,835,542,33,F,2010
porto_velho___ro,"02:1,01_a_1,50",0,105,4930,3686,5426,3789,2517,187,F,2010
porto_velho___ro,"03:1,51_a_2,00",0,11,2115,2439,3911,2696,1805,137,F,2010
porto_velho___ro,"04:2,01_a_3,00",0,3,1293,1793,3183,2405,1628,80,F,2010
porto_velho___ro,"05:3,01_a_4,00",0,0,529,1206,3526,3863,1820,65,F,2010
porto_velho___ro,"06:4,01_a_5,00",0,0,182,463,929,1204,886,61,F,2010
porto_velho___ro,"07:5,01_a_7,00",0,0,118,345,699,892,1555,126,F,2010
porto_velho___ro,"08:7,01_a_10,00",0,1,56,269,592,926,769,29,F,2010
porto_velho___ro,"09:10,01_a_15,00",0,0,19,121,395,585,586,26,F,2010
porto_velho___ro,"10:15,01_a_20,00",0,0,5,49,152,177,186,4,F,2010
porto_velho___ro,"11:mais_de_20,00",0,0,3,25,144,330,300,10,F,2010
rio_branco___ac,"00:ate_0,50",4,63,25,1,7,2,1,0,F,2010
rio_branco___ac,"01:0,51_a_1,00",2,66,279,237,441,210,66,2,F,2010
rio_branco___ac,"02:1,01_a_1,50",0,22,2652,2382,3793,1847,910,70,F,2010
rio_branco___ac,"03:1,51_a_2,00",0,3,893,1134,1909,1222,969,112,F,2010
rio_branco___ac,"04:2,01_a_3,00",0,0,466,940,1874,2142,1966,163,F,2010
rio_branco___ac,"05:3,01_a_4,00",0,0,196,668,1576,1777,1020,63,F,2010
rio_branco___ac,"06:4,01_a_5,00",0,0,146,566,1414,1539,969,38,F,2010
rio_branco___ac,"07:5,01_a_7,00",0,0,64,365,1077,1409,823,40,F,2010
rio_branco___ac,"08:7,01_a_10,00",0,1,19,131,442,578,422,18,F,2010
rio_branco___ac,"09:10,01_a_15,00",0,0,20,77,220,391,277,10,F,2010
rio_branco___ac,"10:15,01_a_20,00",0,0,2,40,125,115,125,2,F,2010
rio_branco___ac,"11:mais_de_20,00",0,0,0,15,151,138,128,8,F,2010
manaus___am,"00:ate_0,50",6,556,353,20,44,21,14,3,F,2010
manaus___am,"01:0,51_a_1,00",5,505,1623,935,1585,1090,664,26,F,2010
manaus___am,"02:1,01_a_1,50",5,346,16805,13901,20709,10563,5442,288,F,2010
manaus___am,"03:1,51_a_2,00",0,19,5543,7134,9859,4474,1791,91,F,2010
manaus___am,"04:2,01_a_3,00",0,5,2879,6635,16357,15495,10778,714,F,2010
manaus___am,"05:3,01_a_4,00",0,1,892,2452,4827,3456,2186,123,F,2010
manaus___am,"06:4,01_a_5,00",0,0,397,1249,2573,1928,1220,71,F,2010
manaus___am,"07:5,01_a_7,00",0,0,451,1382,2833,2365,1764,100,F,2010
manaus___am,"08:7,01_a_10,00",0,0,132,828,3024,2772,2101,130,F,2010
manaus___am,"09:10,01_a_15,00",0,0,65,407,1481,1432,1178,72,F,2010
manaus___am,"10:15,01_a_20,00",0,0,13,75,459,469,394,19,F,2010
manaus___am,"11:mais_de_20,00",0,0,6,78,425,601,567,32,F,2010
boa_vista___rr,"00:ate_0,50",0,25,4,2,6,3,1,0,F,2010
boa_vista___rr,"01:0,51_a_1,00",2,63,340,384,627,341,129,2,F,2010
boa_vista___rr,"02:1,01_a_1,50",0,32,2783,2472,3691,2060,853,46,F,2010
boa_vista___rr,"03:1,51_a_2,00",0,2,546,546,805,372,151,19,F,2010
boa_vista___rr,"04:2,01_a_3,00",0,0,338,766,1374,748,326,12,F,2010
boa_vista___rr,"05:3,01_a_4,00",0,0,127,381,687,529,317,36,F,2010
boa_vista___rr,"06:4,01_a_5,00",0,0,81,398,1049,747,360,29,F,2010
boa_vista___rr,"07:5,01_a_7,00",0,0,76,391,1360,1915,1554,108,F,2010
boa_vista___rr,"08:7,01_a_10,00",0,0,13,108,440,712,493,24,F,2010
boa_vista___rr,"09:10,01_a_15,00",0,0,8,66,237,233,258,7,F,2010
boa_vista___rr,"10:15,01_a_20,00",0,0,1,27,81,90,54,1,F,2010
boa_vista___rr,"11:mais_de_20,00",0,0,2,9,100,171,90,2,F,2010
belem___pa,"00:ate_0,50",10,329,426,69,135,73,28,1,F,2010
belem___pa,"01:0,51_a_1,00",1,161,2550,2425,3054,1500,523,12,F,2010
belem___pa,"02:1,01_a_1,50",0,29,9630,11417,16774,9675,7017,376,F,2010
belem___pa,"03:1,51_a_2,00",0,3,2078,3669,6379,4087,2579,151,F,2010
belem___pa,"04:2,01_a_3,00",1,2,1180,3087,7184,5235,3269,226,F,2010
belem___pa,"05:3,01_a_4,00",0,0,387,1208,3567,4135,3308,165,F,2010
belem___pa,"06:4,01_a_5,00",0,1,261,1117,2838,2864,2505,102,F,2010
belem___pa,"07:5,01_a_7,00",0,0,188,1294,3955,4252,3885,189,F,2010
belem___pa,"08:7,01_a_10,00",0,0,60,425,1735,2811,2889,133,F,2010
belem___pa,"09:10,01_a_15,00",0,1,30,254,869,1298,1699,71,F,2010
belem___pa,"10:15,01_a_20,00",0,0,2,63,400,555,596,29,F,2010
belem___pa,"11:mais_de_20,00",0,0,0,103,463,881,1114,107,F,2010
macapa___ap,"00:ate_0,50",0,100,159,5,0,5,2,0,F,2010
macapa___ap,"01:0,51_a_1,00",0,36,615,405,480,216,94,4,F,2010
macapa___ap,"02:1,01_a_1,50",1,16,2365,2326,3101,1484,617,27,F,2010
macapa___ap,"03:1,51_a_2,00",0,2,638,986,1844,1114,666,38,F,2010
macapa___ap,"04:2,01_a_3,00",0,1,345,700,1345,623,315,29,F,2010
macapa___ap,"05:3,01_a_4,00",0,0,130,405,892,580,366,48,F,2010
macapa___ap,"06:4,01_a_5,00",0,0,132,666,1473,708,423,53,F,2010
macapa___ap,"07:5,01_a_7,00",0,0,92,565,2037,2130,1688,157,F,2010
macapa___ap,"08:7,01_a_10,00",0,0,54,177,1532,2037,1017,73,F,2010
macapa___ap,"09:10,01_a_15,00",0,0,7,57,317,526,495,22,F,2010
macapa___ap,"10:15,01_a_20,00",0,0,4,19,94,145,160,6,F,2010
macapa___ap,"11:mais_de_20,00",0,0,2,24,98,230,174,6,F,2010
palmas___to,"00:ate_0,50",0,23,12,14,43,23,6,0,F,2010
palmas___to,"01:0,51_a_1,00",0,97,568,539,1085,883,430,16,F,2010
palmas___to,"02:1,01_a_1,50",2,87,3386,2640,4275,2616,1541,49,F,2010
palmas___to,"03:1,51_a_2,00",0,14,873,1035,1953,1476,1106,37,F,2010
palmas___to,"04:2,01_a_3,00",0,4,555,1343,2744,1632,888,26,F,2010
palmas___to,"05:3,01_a_4,00",0,1,234,977,2297,1630,704,28,F,2010
palmas___to,"06:4,01_a_5,00",0,0,149,697,1503,1871,1348,32,F,2010
palmas___to,"07:5,01_a_7,00",0,0,88,518,2444,2691,1417,18,F,2010
palmas___to,"08:7,01_a_10,00",0,0,26,249,1011,896,375,7,F,2010
palmas___to,"09:10,01_a_15,00",0,0,11,64,344,511,243,7,F,2010
palmas___to,"10:15,01_a_20,00",0,0,3,30,170,197,86,3,F,2010
palmas___to,"11:mais_de_20,00",0,0,1,32,139,266,154,9,F,2010
sao_luiz___ma,"00:ate_0,50",3,51,60,19,43,28,14,0,F,2010
sao_luiz___ma,"01:0,51_a_1,00",1,166,1133,998,1908,1500,951,116,F,2010
sao_luiz___ma,"02:1,01_a_1,50",0,39,9688,10224,16597,10754,6056,322,F,2010
sao_luiz___ma,"03:1,51_a_2,00",1,2,1445,2160,3593,3498,3504,327,F,2010
sao_luiz___ma,"04:2,01_a_3,00",0,0,1013,2214,4025,3422,3529,312,F,2010
sao_luiz___ma,"05:3,01_a_4,00",0,1,360,1370,4485,5692,5144,303,F,2010
sao_luiz___ma,"06:4,01_a_5,00",0,0,238,958,1889,2190,1901,125,F,2010
sao_luiz___ma,"07:5,01_a_7,00",0,0,153,738,1478,1888,2764,234,F,2010
sao_luiz___ma,"08:7,01_a_10,00",0,0,68,382,1019,1483,2140,116,F,2010
sao_luiz___ma,"09:10,01_a_15,00",0,0,38,202,621,748,945,58,F,2010
sao_luiz___ma,"10:15,01_a_20,00",0,0,9,82,244,277,386,30,F,2010
sao_luiz___ma,"11:mais_de_20,00",0,0,16,55,368,456,377,29,F,2010
terezina___pi,"00:ate_0,50",5,109,113,53,85,63,51,2,F,2010
terezina___pi,"01:0,51_a_1,00",24,288,696,781,1401,1137,618,25,F,2010
terezina___pi,"02:1,01_a_1,50",1,57,8092,8657,13107,8292,4528,287,F,2010
terezina___pi,"03:1,51_a_2,00",0,3,965,1877,3370,3032,2200,161,F,2010
terezina___pi,"04:2,01_a_3,00",0,2,634,1729,3370,3720,3669,295,F,2010
terezina___pi,"05:3,01_a_4,00",0,1,159,854,3389,5056,3653,153,F,2010
terezina___pi,"06:4,01_a_5,00",0,0,48,317,801,1298,1141,42,F,2010
terezina___pi,"07:5,01_a_7,00",0,0,70,390,957,1247,1280,69,F,2010
terezina___pi,"08:7,01_a_10,00",0,0,18,208,662,829,1036,40,F,2010
terezina___pi,"09:10,01_a_15,00",0,0,7,81,397,631,802,53,F,2010
terezina___pi,"10:15,01_a_20,00",0,0,1,26,159,211,264,21,F,2010
terezina___pi,"11:mais_de_20,00",0,0,2,18,186,260,300,35,F,2010
fortaleza___ce,"00:ate_0,50",3,178,705,227,397,293,132,7,F,2010
fortaleza___ce,"01:0,51_a_1,00",2,671,7998,3786,5218,3396,1393,98,F,2010
fortaleza___ce,"02:1,01_a_1,50",1,260,32974,30804,43713,30253,18264,2984,F,2010
fortaleza___ce,"03:1,51_a_2,00",0,6,3629,5403,8208,6139,5028,686,F,2010
fortaleza___ce,"04:2,01_a_3,00",0,3,2256,5293,8252,7029,7937,1190,F,2010
fortaleza___ce,"05:3,01_a_4,00",0,2,780,2521,4059,3411,4092,511,F,2010
fortaleza___ce,"06:4,01_a_5,00",0,0,281,1313,2943,2744,2730,283,F,2010
fortaleza___ce,"07:5,01_a_7,00",0,0,193,1029,2996,5062,7244,534,F,2010
fortaleza___ce,"08:7,01_a_10,00",0,0,70,558,2008,2718,3305,225,F,2010
fortaleza___ce,"09:10,01_a_15,00",0,0,21,246,1435,1762,2233,162,F,2010
fortaleza___ce,"10:15,01_a_20,00",0,0,4,87,577,814,1142,74,F,2010
fortaleza___ce,"11:mais_de_20,00",0,0,4,75,398,1195,1480,117,F,2010
natal___rn,"00:ate_0,50",7,112,334,57,102,84,46,4,F,2010
natal___rn,"01:0,51_a_1,00",3,333,1521,1032,1549,1380,782,40,F,2010
natal___rn,"02:1,01_a_1,50",0,198,13886,12197,16124,11621,5875,282,F,2010
natal___rn,"03:1,51_a_2,00",0,4,1606,2231,3319,3428,3251,268,F,2010
natal___rn,"04:2,01_a_3,00",0,2,710,2128,5265,9224,6351,365,F,2010
natal___rn,"05:3,01_a_4,00",0,0,238,854,1714,3431,3408,200,F,2010
natal___rn,"06:4,01_a_5,00",0,1,142,515,871,1308,1456,93,F,2010
natal___rn,"07:5,01_a_7,00",0,0,113,584,1015,1256,1557,109,F,2010
natal___rn,"08:7,01_a_10,00",0,0,29,314,869,1226,1343,62,F,2010
natal___rn,"09:10,01_a_15,00",0,0,23,218,792,1028,1167,58,F,2010
natal___rn,"10:15,01_a_20,00",0,0,10,46,358,473,592,25,F,2010
natal___rn,"11:mais_de_20,00",0,0,7,19,264,567,587,29,F,2010
joao_pessoa___pb,"00:ate_0,50",0,6,29,68,158,107,119,9,F,2010
joao_pessoa___pb,"01:0,51_a_1,00",2,94,2356,2700,5475,5385,3288,203,F,2010
joao_pessoa___pb,"02:1,01_a_1,50",0,66,7658,8186,12944,9821,6092,273,F,2010
joao_pessoa___pb,"03:1,51_a_2,00",0,3,911,1782,2950,3020,2518,193,F,2010
joao_pessoa___pb,"04:2,01_a_3,00",0,0,591,1738,3041,5161,5536,410,F,2010
joao_pessoa___pb,"05:3,01_a_4,00",0,0,157,794,1222,2850,3588,243,F,2010
joao_pessoa___pb,"06:4,01_a_5,00",0,0,83,454,701,1076,1415,122,F,2010
joao_pessoa___pb,"07:5,01_a_7,00",0,0,68,398,1002,1479,1852,150,F,2010
joao_pessoa___pb,"08:7,01_a_10,00",0,0,19,195,673,793,1479,94,F,2010
joao_pessoa___pb,"09:10,01_a_15,00",0,0,7,100,429,590,1058,62,F,2010
joao_pessoa___pb,"10:15,01_a_20,00",0,0,2,20,168,306,433,28,F,2010
joao_pessoa___pb,"11:mais_de_20,00",0,0,0,17,263,509,538,31,F,2010
recife___pe,"00:ate_0,50",1,43,173,84,126,235,286,36,F,2010
recife___pe,"01:0,51_a_1,00",2,396,5480,2957,3913,2476,1719,84,F,2010
recife___pe,"02:1,01_a_1,50",3,137,24124,21570,30460,17885,8250,415,F,2010
recife___pe,"03:1,51_a_2,00",0,7,4269,7797,14764,11865,7555,442,F,2010
recife___pe,"04:2,01_a_3,00",1,2,2417,5773,11696,10430,7945,560,F,2010
recife___pe,"05:3,01_a_4,00",0,0,988,3034,6007,6819,5826,333,F,2010
recife___pe,"06:4,01_a_5,00",0,0,368,1686,3542,4239,3439,182,F,2010
recife___pe,"07:5,01_a_7,00",0,0,290,1551,3870,4350,4072,238,F,2010
recife___pe,"08:7,01_a_10,00",0,0,104,891,3029,2947,3062,169,F,2010
recife___pe,"09:10,01_a_15,00",0,0,46,491,1856,1951,2470,122,F,2010
recife___pe,"10:15,01_a_20,00",0,0,10,105,576,806,947,53,F,2010
recife___pe,"11:mais_de_20,00",0,0,3,54,669,1222,1281,94,F,2010
maceio___al,"00:ate_0,50",1,63,89,63,66,27,16,1,F,2010
maceio___al,"01:0,51_a_1,00",4,307,882,752,1170,746,322,5,F,2010
maceio___al,"02:1,01_a_1,50",3,52,7292,7601,12189,7225,3816,202,F,2010
maceio___al,"03:1,51_a_2,00",0,5,915,1903,3552,2623,1661,72,F,2010
maceio___al,"04:2,01_a_3,00",0,1,483,1407,4247,4009,2630,158,F,2010
maceio___al,"05:3,01_a_4,00",0,1,191,605,1394,1366,1191,67,F,2010
maceio___al,"06:4,01_a_5,00",0,0,69,396,1525,1374,897,39,F,2010
maceio___al,"07:5,01_a_7,00",0,0,42,315,1285,2579,2369,116,F,2010
maceio___al,"08:7,01_a_10,00",0,0,6,150,774,1062,1261,72,F,2010
maceio___al,"09:10,01_a_15,00",0,0,6,40,337,513,598,26,F,2010
maceio___al,"10:15,01_a_20,00",0,0,3,14,93,184,258,14,F,2010
maceio___al,"11:mais_de_20,00",0,0,1,8,161,287,359,27,F,2010
aracaju___se,"00:ate_0,50",6,120,225,132,192,136,60,7,F,2010
aracaju___se,"01:0,51_a_1,00",5,137,1356,1171,1622,1005,366,30,F,2010
aracaju___se,"02:1,01_a_1,50",2,52,7247,7853,10852,5951,2014,62,F,2010
aracaju___se,"03:1,51_a_2,00",0,1,1020,1727,2796,2430,1974,100,F,2010
aracaju___se,"04:2,01_a_3,00",0,0,564,1455,2781,2706,2086,115,F,2010
aracaju___se,"05:3,01_a_4,00",0,0,262,918,1508,1555,1155,63,F,2010
aracaju___se,"06:4,01_a_5,00",0,0,176,696,1684,1437,941,41,F,2010
aracaju___se,"07:5,01_a_7,00",0,0,124,640,1871,2817,1739,72,F,2010
aracaju___se,"08:7,01_a_10,00",0,0,26,176,676,2043,1955,58,F,2010
