Sexo Trabalhador = 01:Masculino
;Faixa Etária;IBGE Subsetor
Capital; 01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;01:10 A 14;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;02:15 A 17;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;03:18 A 24;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;04:25 A 29;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;05:30 A 39;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;06:40 A 49;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;07:50 A 64;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;08:65 OU MAIS;{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};{ñ class};Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
211130:São Luiz - MA;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;16;6;48;1;1;3;3;71;1;4;2;0;157;1;4;18;2;4;3;6;39;5;21;18;0;111;15;139;3.036;200;121;531;335;980;524;394;523;3;0;7.033;2;4;45;0;7;1;3;79;6;33;29;0;139;40;154;2.522;199;140;537;472;1.372;989;696;1.141;13;0;8.623;1;10;73;3;8;4;24;97;10;61;70;0;239;212;236;2.865;244;400;702;876;2.590;2.306;1.424;6.922;21;0;19.398;1;9;40;2;2;2;14;51;5;23;68;0;147;407;124;988;84;396;287;469;1.408;1.097;701;13.422;43;0;19.790;0;2;2;0;0;0;6;15;0;7;25;0;34;192;18;210;19;51;62;141;459;421;264;9.258;15;0;11.201;0;0;0;0;0;0;0;2;0;2;0;0;1;1;1;6;0;0;4;6;13;17;13;419;0;0;485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;29;178;7;21;10;53;283;26;148;210;0;672;883;678;9.677;747;1.109;2.126;2.302;6.893;5.355;3.496;31.689;95;0;66.692
221100:Terezina - PI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0;1;1;0;9;1;1;0;0;0;1;0;0;1;0;10;0;1;3;2;58;3;2;0;1;93;2;0;3;0;182;2;15;5;3;6;10;13;39;17;55;253;1;240;5;73;2.691;262;129;271;109;896;343;331;646;20;0;6.435;2;22;6;4;2;4;23;59;19;51;500;1;247;6;101;2.305;299;173;350;173;1.215;609;638;1.976;11;0;8.796;28;26;17;9;6;9;34;67;27;54;921;4;343;45;143;2.334;272;302;544;275;2.569;1.176;1.610;9.150;32;0;19.997;50;24;8;1;4;7;14;39;16;18;487;1;149;278;98;712;83;300;447;180;1.732;530;972;17.759;29;0;23.938;21;5;1;0;0;0;7;7;5;2;82;0;19;103;39;119;8;27;215;61;605;112;364;16.325;4;0;18.131;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;7;6;35;6;13;3.432;0;0;3.503;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;104;93;37;17;18;31;91;212;85;180;2.254;7;999;440;456;8.227;927;933;1.834;805;7.146;2.778;3.929;49.296;96;0;80.995
230440:Fortaleza - CE;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;3;0;0;0;1;0;0;1;0;0;9;0;0;1;0;2;0;0;7;3;1;120;1;17;1;2;212;25;6;22;7;126;5;15;4;0;577;8;21;49;18;48;16;39;216;85;130;2.904;744;1.329;15;276;8.312;838;500;3.715;511;4.138;1.436;1.665;208;171;0;27.392;7;17;44;14;75;12;58;210;85;149;3.548;589;1.455;77;284;6.249;927;688;2.549;662;3.962;2.382;2.141;652;199;0;27.035;17;26;73;33;111;29;158;318;138;250;7.657;708;2.370;101;517;7.212;1.328;1.314;3.167;1.207;6.941;5.010;4.631;5.999;496;0;49.811;19;19;58;9;29;9;109;154;59;129;4.419;158;1.089;256;279;2.892;535;1.832;1.637;674;4.349;2.720;2.555;21.317;327;0;45.633;9;1;22;5;10;4;30;39;13;32;1.068;9;242;73;74;819;145;417;473;179;1.663;1.018;904;21.667;74;0;28.990;0;1;1;0;1;0;0;2;0;2;10;0;5;0;7;22;5;4;13;15;84;52;31;3.026;2;0;3.283;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;60;85;248;79;276;70;394;946;383;693;19.729;2.209;6.508;523;1.439;25.721;3.803;4.761;11.576;3.256;21.265;12.623;11.943;52.873;1.269;0;182.732
240810:Natal - RN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;6;0;1;2;0;0;2;1;0;15;0;6;1;10;167;10;2;33;11;82;10;47;5;10;421;2;17;7;4;19;0;13;50;15;9;837;191;191;9;133;4.196;318;156;862;198;1.708;863;701;380;152;0;11.031;9;12;4;3;5;1;13;64;5;8;795;151;181;19;146;2.862;261;211;756;288;1.691;1.106;851;988;166;0;10.596;7;15;5;6;6;2;23;104;14;39;1.787;142;205;48;276;3.118;361;366;1.163;476;3.292;1.906;1.762;10.883;209;0;26.215;4;9;3;5;0;1;12;52;14;67;1.123;38;106;182;203;1.120;116;451;892;277;2.009;809;973;21.003;103;0;29.572;2;2;3;2;1;0;6;10;2;5;221;3;26;30;80;248;38;55;321;70;784;216;309;12.197;22;0;14.653;0;0;0;0;0;0;0;1;1;0;2;0;1;0;1;8;0;0;2;3;38;3;17;622;0;0;699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;24;61;22;21;33;4;67;283;52;128;4.780;525;716;289;849;11.719;1.104;1.241;4.030;1.323;9.605;4.913;4.660;46.079;662;0;93.190
250750:João Pessoa - PB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;1;0;4;0;0;76;3;3;7;2;56;1;5;0;0;159;0;8;12;4;1;1;10;60;42;17;340;76;162;99;125;2.619;155;137;580;107;981;512;463;759;14;0;7.284;2;15;11;3;2;1;10;77;58;21;396;125;144;190;111;1.899;160;116;622;142;984;740;738;1.805;9;0;8.381;3;22;41;13;1;2;14;105;62;28;613;144;236;519;208;1.993;225;243;819;191;2.111;1.763;1.511;10.885;52;0;21.804;1;12;18;4;2;0;5;38;21;19;241;30;87;535;88;643;76;343;388;170;1.382;1.128;810;22.113;64;0;28.218;0;5;2;0;0;0;2;9;2;10;52;4;25;266;22;154;11;44;105;41;700;337;320;16.432;35;0;18.578;0;0;0;0;0;0;0;0;0;0;2;0;1;9;0;4;1;0;4;3;36;9;32;820;1;0;922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;62;84;24;6;4;41;290;185;95;1.645;379;659;1.618;554;7.388;631;886;2.526;656;6.250;4.490;3.879;52.815;175;0;85.348
261160:Recife - PE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;4;0;0;2;1;3;0;0;0;2;5;1;0;5;2;1;172;13;4;27;6;136;4;18;2;1;405;5;14;23;27;95;6;12;206;56;148;147;5;573;69;318;6.934;740;593;3.731;478;2.956;1.662;728;675;69;0;20.270;8;24;38;24;200;8;26;347;71;174;249;3;648;141;337;5.837;931;700;3.266;683;3.346;3.229;1.438;2.101;120;0;23.949;27;52;55;48;198;17;66;453;104;338;703;8;1.101;316;514;6.998;1.457;1.344;3.984;1.290;6.135;6.485;3.471;17.507;168;0;52.839;16;29;40;25;72;6;29;198;45;215;606;3;530;781;302;3.050;644;1.189;2.402;902;3.759;3.638;2.567;30.467;172;0;51.687;8;15;12;8;13;4;13;65;14;69;262;3;151;457;98;897;169;193;753;271;1.499;1.277;1.272;17.890;66;0;25.479;0;1;3;0;0;0;0;4;0;2;8;0;5;4;3;37;12;1;43;12;109;67;101;1.078;1;0;1.491;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;64;135;173;133;581;41;146;1.273;292;951;1.976;22;3.014;1.770;1.573;23.926;3.967;4.024;14.206;3.642;17.945;16.362;9.595;69.721;597;0;176.129
270430:Maceió - AL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;1;1;0;7;0;0;0;0;0;0;2;5;0;1;0;0;6;0;1;121;4;0;9;5;108;6;1;1;0;270;7;6;6;4;0;1;10;36;10;102;45;1;149;17;71;3.123;226;114;400;154;1.030;492;419;292;15;0;6.730;4;5;9;3;1;4;11;67;9;99;58;1;200;15;98;2.511;216;172;480;214;1.390;871;811;963;26;0;8.238;5;12;16;8;0;3;32;116;10;146;140;2;362;83;152;2.681;235;308;821;452;2.750;1.966;1.673;5.041;55;0;17.069;5;6;6;5;0;4;16;46;9;92;133;1;149;159;80;895;121;325;432;279;1.667;1.302;922;11.478;46;0;18.178;2;2;1;1;0;1;8;7;1;25;43;1;63;72;15;205;23;21;122;78;542;459;309;6.934;14;0;8.949;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;6;1;0;3;5;16;13;15;316;0;0;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;23;31;38;21;1;13;79;278;39;465;420;6;929;346;417;9.546;826;940;2.267;1.187;7.504;5.110;4.151;25.026;156;0;59.819
280030:Aracaju - SE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;2;1;1;78;0;1;59;4;23;3;22;5;0;203;1;14;8;86;9;1;14;45;1;27;103;2;196;31;93;2.492;157;115;528;167;901;500;528;1.253;12;0;7.284;1;29;16;45;8;0;6;54;4;25;128;0;191;53;111;2.084;183;176;605;166;1.086;820;794;2.013;25;0;8.623;18;66;18;50;11;2;17;102;9;40;314;1;307;167;231;2.406;231;332;1.092;260;1.751;1.684;1.638;7.869;66;0;18.682;90;33;5;8;3;1;16;57;4;20;189;1;145;216;222;680;71;533;657;159;904;990;679;12.804;156;0;18.643;14;6;1;2;1;0;2;11;0;1;45;0;48;104;69;136;10;65;230;34;287;335;276;7.073;80;0;8.830;1;0;1;0;0;0;0;0;0;0;1;0;0;4;0;9;3;0;4;0;15;18;17;228;1;0;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;148;49;191;33;4;55;270;18;113;782;4;889;576;727;7.885;655;1.222;3.175;790;4.967;4.350;3.954;31.245;340;0;62.567
292740:Salvador - BA;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;15;2;0;0;0;3;1;3;3;0;28;0;0;0;2;0;0;0;0;0;0;0;1;4;0;2;205;10;4;26;1;168;0;110;9;0;542;29;16;37;21;15;1;20;103;28;88;296;4;330;57;348;8.500;576;465;5.436;609;3.611;2.073;1.187;5.020;59;0;28.929;50;27;61;16;16;4;21;117;32;105;408;5;440;90;384;7.905;816;677;4.481;950;5.114;3.923;2.317;9.905;83;0;37.947;114;35;125;47;24;9;45;203;71;217;929;12;798;258;676;9.583;1.787;1.648;5.418;1.606;9.222;8.517;5.160;29.492;208;0;76.204;111;35;53;17;7;7;27;167;40;163;819;7;495;970;395;3.869;983;1.650;3.328;1.173;5.512;4.792;3.161;43.562;445;0;71.788;54;7;15;7;2;1;9;74;13;49;321;4;136;467;137;1.118;307;281;1.004;390;2.109;1.261;1.481;31.009;239;0;40.495;3;4;0;2;0;0;0;6;2;1;7;1;5;2;5;60;28;4;25;9;98;53;131;1.738;9;0;2.193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;361;124;291;112;64;22;122;671;186;623;2.780;34;2.208;1.844;1.947;31.255;4.509;4.729;19.718;4.738;25.839;20.620;13.550;120.738;1.043;0;258.128
310620:Belo Horizonte - MG;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;1;1;0;2;0;0;0;0;13;0;0;3;1;4;0;1;13;7;8;35;8;67;3;8;442;38;12;144;26;1.296;20;14;24;14;2.188;15;69;252;84;123;32;60;474;396;550;1.013;153;1.657;161;836;16.338;1.429;1.134;13.352;1.676;11.759;4.265;1.802;2.051;378;0;60.059;19;41;243;78;76;24;67;474;263;405;1.103;133;1.169;233;805;10.557;1.294;1.520;9.103;1.790;11.072;5.911;2.404;8.669;248;0;57.701;50;79;324;119;130;47;105;608;517;540;2.317;328;1.661;760;1.587;11.464;1.584;3.329;11.608;2.295;20.247;10.519;4.557;43.812;357;0;118.944;39;31;216;53;52;26;62;379;212;245;1.726;136;909;1.616;1.344;5.005;720;2.801;7.490;1.400;16.486;8.192;3.072;74.513;264;0;126.989;22;16;64;15;10;9;29;104;57;62;718;32;260;520;531;1.545;209;398;2.954;317;7.769;3.540;1.440;51.987;100;0;72.708;3;1;2;0;0;0;0;5;2;1;14;2;5;5;18;50;7;9;109;8;406;177;64;2.515;5;0;3.408;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;148;237;1.104;350;395;138;324;2.057;1.454;1.811;6.926;792;5.728;3.298;5.129;45.409;5.282;9.204;44.761;7.512;69.038;32.624;13.353;183.571;1.366;0;442.011
320530:Vitória - ES;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;1;0;6;0;0;0;0;16;37;0;1;0;0;0;0;1;0;0;1;0;6;4;3;209;15;12;39;7;227;12;2;0;0;576;118;4;5;24;0;5;1;84;13;14;81;0;146;8;149;3.736;325;233;1.394;313;1.809;1.005;405;1.096;30;0;10.998;84;4;4;32;0;3;1;130;3;25;61;0;146;9;118;2.359;273;306;1.210;307;1.743;1.083;536;2.123;16;0;10.576;139;3;6;46;0;5;4;159;8;27;117;0;225;47;216;2.389;326;663;1.774;349;2.907;1.629;1.121;10.393;74;0;22.627;123;0;5;20;0;1;2;90;4;21;115;0;156;130;144;1.094;163;941;1.317;272;2.153;810;775;15.063;206;0;23.605;26;1;0;3;0;2;0;38;1;2;57;0;48;50;43;300;29;94;468;82;833;252;353;6.883;61;0;9.626;0;0;0;0;0;0;0;3;0;0;1;0;1;1;3;14;2;1;21;0;27;9;8;193;0;0;284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;527;12;21;125;0;16;8;505;29;89;433;0;728;249;676;10.109;1.133;2.251;6.224;1.330;9.705;4.800;3.200;35.751;387;0;78.308
330455:Rio de Janeiro - RJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;3;6;1;0;0;0;16;0;1;4;3;5;2;0;39;9;3;38;0;19;5;10;690;48;10;124;109;1.266;18;42;3;0;2.448;38;101;197;310;285;43;38;1.003;531;1.030;2.710;11;1.319;170;694;31.389;3.122;4.102;17.964;3.119;18.483;6.125;6.522;3.581;28;0;102.915;136;116;236;301;216;65;56;1.130;754;1.627;2.134;21;1.671;400;744;22.677;3.425;5.774;16.634;4.438;16.842;8.043;7.706;10.556;31;0;105.733;213;257;420;511;413;108;109;2.045;1.256;3.333;3.973;51;3.244;1.045;1.298;26.821;5.232;10.834;23.269;8.425;28.833;15.437;15.950;46.385;59;0;199.521;117;198;342;280;305;92;103;1.429;899;2.653;3.156;36;2.332;1.492;1.037;13.243;2.966;9.099;15.910;8.176;23.009;12.189;14.248;72.094;78;0;185.483;71;93;124;72;131;26;48;462;364;813;1.534;12;830;679;535;4.931;932;2.254;6.363;2.973;12.549;6.849;8.370;56.429;37;0;107.481;5;6;7;1;1;4;6;27;9;40;64;1;25;26;68;329;36;66;349;123;1.110;680;693;4.021;8;0;7.705;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;2;0;2;2;2;186;0;201;580;772;1.330;1.478;1.356;340;360;6.136;3.822;9.499;13.609;132;9.440;3.817;4.386;100.090;15.761;32.139;80.617;27.366;102.100;49.344;53.533;193.255;241;0;711.503
355030:São Paulo - SP;0;0;0;0;0;0;0;1;1;1;1;0;3;0;0;7;1;0;2;2;6;0;1;1;0;27;0;5;46;29;44;13;8;88;44;116;327;1;67;16;44;2.587;335;102;963;164;2.886;148;153;4;11;8.201;27;279;1.561;1.611;1.843;981;354;3.602;1.847;4.591;10.088;201;3.845;325;2.247;65.849;12.311;12.131;47.478;8.661;29.638;14.049;8.943;22.575;219;0;255.256;36;324;1.653;1.600;1.781;1.046;366;3.976;1.793;5.453;9.596;134;4.782;680;2.286;40.413;10.878;14.096;36.606;9.066;26.401;19.290;10.690;46.489;142;0;249.577;76;523;2.929;2.531;2.705;1.602;481;5.846;2.771;8.965;16.483;226;7.388;1.657;3.282;42.450;13.953;24.281;42.292;11.792;41.098;33.565;20.917;167.526;213;0;455.552;52;293;1.763;1.373;1.455;882;309;3.180;1.664;4.317;10.699;95;4.015;1.999;2.014;18.436;6.450;13.974;20.989;6.728;27.648;23.788;16.915;196.405;130;0;365.573;26;110;576;341;422;213;122;952;569;1.251;4.370;28;1.221;662;765;6.875;2.176;2.462;7.342;1.863;13.466;10.639;9.249;120.314;79;0;186.093;1;2;23;22;18;7;6;56;26;55;169;1;38;8;46;401;127;56;454;76;909;598;664;5.173;7;0;8.943;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;4;218;1.537;8.551;7.507;8.268;4.744;1.646;17.701;8.715;24.749;51.733;686;21.359;5.347;10.684;177.019;46.231;67.102;156.127;38.352;142.053;102.077;67.532;558.487;801;0;1.529.226
410690:Curitiba - PR;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;2;0;4;1;1;0;0;13;0;3;12;34;9;35;3;27;14;21;24;1;43;1;6;641;33;9;179;19;635;64;63;4;2;1.882;1;37;151;254;177;208;130;569;251;524;371;9;1.496;146;281;14.925;1.206;1.523;6.766;975;7.677;3.556;1.844;1.084;60;0;44.221;2;54;148;347;225;265;120;540;211;489;317;12;1.317;157;269;8.532;1.027;1.682;5.031;1.031;7.975;3.832;2.412;4.687;55;0;40.737;9;74;246;500;385;388;271;825;437;749;656;16;1.939;813;379;9.648;1.387;3.018;6.503;1.395;15.743;6.433;4.440;24.469;97;0;80.820;5;57;104;171;163;151;208;408;262;306;557;8;895;940;237;4.583;546;1.980;4.067;806;11.485;3.785;2.896;31.616;64;0;66.300;4;10;28;34;32;35;62;117;87;82;289;3;225;156;85;1.706;161;188;1.613;335;4.697;1.406;1.216;17.233;13;0;29.817;1;1;1;2;0;3;2;7;1;2;2;0;8;5;5;57;8;2;69;16;190;44;83;423;1;0;933;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;236;690;1.343;992;1.085;796;2.494;1.263;2.173;2.216;49;5.923;2.218;1.262;40.093;4.369;8.402;24.230;4.577;48.406;19.121;12.955;79.516;292;0;264.723
420540:Florianópolis - SC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;3;0;0;0;0;0;0;3;1;2;1;8;0;16;0;5;175;4;1;32;4;385;2;4;1;2;646;3;7;11;27;25;0;13;66;29;14;63;0;196;24;183;3.888;135;214;2.864;387;2.911;662;351;792;35;0;12.900;0;10;4;20;29;0;10;85;26;18;55;3;155;48;140;2.275;113;280;1.761;358;2.183;706;512;3.034;20;0;11.845;3;7;10;25;27;2;13;116;25;22;91;0;211;205;164;2.524;120;548;2.327;442;3.462;1.001;1.155;11.982;40;0;24.522;1;3;4;7;7;1;9;40;17;5;77;0;122;453;103;1.194;62;648;1.405;333;2.520;525;721;17.940;113;0;26.310;1;2;1;2;2;0;3;7;2;2;31;1;31;125;33;369;25;85;400;92;1.053;156;268;5.473;35;0;8.199;0;1;0;0;0;0;0;1;0;0;3;0;1;3;0;13;1;0;11;3;42;4;2;116;1;0;202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;30;30;81;90;3;51;316;101;62;328;4;732;858;628;10.439;460;1.776;8.801;1.619;12.556;3.056;3.013;39.339;246;0;84.627
431490:Porto Alegre - RS;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;1;2;1;0;1;0;10;0;2;3;5;0;7;2;38;3;2;10;1;22;5;10;314;37;2;58;23;545;14;8;3;1;1.115;5;77;59;127;123;38;26;506;139;304;294;2;715;140;327;10.824;1.126;961;5.672;1.083;5.456;2.733;1.404;3.751;32;0;35.924;6;76;74;114;114;42;21;422;160;355;256;1;908;188;314;6.602;957;1.080;4.347;1.174;4.828;3.963;1.928;9.170;50;0;37.150;13;133;155;207;148;96;39;598;233;538;564;2;1.682;432;394;7.278;1.457;2.353;5.596;1.717;8.390;8.069;3.727;32.889;79;0;76.789;10;88;132;123;105;64;32;436;129;341;633;0;1.242;850;277;3.997;810;2.658;4.381;1.325;6.862;6.980;2.913;47.689;81;0;82.158;9;29;58;30;35;21;12;141;51;105;439;0;429;304;119;1.655;279;438;2.316;402;3.613;3.003;1.609;24.229;37;0;39.363;1;1;2;3;1;0;1;10;3;7;24;0;14;13;8;85;10;12;228;15;235;154;86;720;5;0;1.638;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;44;406;483;609;526;268;133;2.151;718;1.652;2.220;6;5.013;1.932;1.449;30.758;4.676;7.504;22.599;5.740;29.932;24.917;11.675;118.452;285;0;274.148
500270:Campo Grande - MS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;3;0;0;6;0;12;0;1;0;0;0;0;0;4;0;1;8;0;4;5;8;198;16;1;44;5;665;16;23;6;3;1.008;2;7;17;7;1;4;36;116;28;22;88;3;244;27;145;3.791;248;230;1.451;300;1.780;948;439;1.667;92;0;11.693;1;7;6;5;2;5;27;87;41;23;57;1;199;52;143;2.097;240;289;1.050;255;1.786;993;641;3.566;123;0;11.696;5;16;12;6;3;3;65;109;54;36;120;0;341;118;191;2.345;292;498;1.298;360;3.271;1.760;1.138;10.541;206;0;22.788;3;8;12;4;1;0;33;43;21;21;110;1;137;166;129;920;92;337;681;227;2.241;1.076;656;11.806;142;0;18.867;0;0;1;0;0;1;8;6;5;4;33;2;56;25;44;282;25;32;189;61;775;378;216;5.418;72;0;7.633;0;0;0;0;0;0;0;2;0;0;2;0;1;0;3;10;1;3;6;2;27;9;13;88;6;0;173;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;11;39;48;22;7;13;169;367;149;107;418;7;983;393;663;9.645;914;1.390;4.720;1.210;10.549;5.180;3.126;33.098;644;0;73.872
510340:Cuiabá - MT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;3;0;1;1;0;0;0;3;5;0;0;1;0;9;0;3;145;12;1;23;3;182;11;2;0;2;404;3;14;32;1;5;1;63;113;29;26;52;1;229;127;154;3.480;372;336;845;297;1.314;682;280;536;31;0;9.023;10;7;28;7;9;3;42;71;25;34;49;2;169;120;122;2.035;249;294;599;288;1.097;834;505;1.791;23;0;8.413;10;6;25;2;3;5;70;107;29;51;102;6;206;106;148;2.058;322;397;791;421;1.942;1.320;895;7.504;45;0;16.571;11;14;7;1;3;2;41;36;17;15;66;1;105;110;84;700;100;251;372;201;1.280;780;504;12.359;38;0;17.098;0;0;3;0;0;0;10;13;4;2;28;1;13;21;33;185;32;26;108;61;405;235;180;6.323;10;0;7.693;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;9;2;0;1;2;16;3;5;118;1;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;42;96;11;20;11;229;345;104;128;299;11;732;485;545;8.613;1.089;1.305;2.739;1.273;6.237;3.866;2.371;28.631;150;0;59.366
