;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;00:Até 0,50;1;24;27;310;112;1.146;340;60;144;6;1;2.171;0;13;4;162;53;1.160;254;31;155;1;0;1.833;1;37;31;472;165;2.306;594;91;299;7;1;4.004
;01:0,51 a 1,00;82;465;409;1.528;2.642;2.953;3.700;199;995;37;12;13.022;25;109;148;541;1.133;2.298;3.827;248;684;19;6;9.038;107;574;557;2.069;3.775;5.251;7.527;447;1.679;56;18;22.060
;02:1,01 a 1,50;1.105;5.449;5.898;14.909;30.799;19.253;61.761;2.673;2.408;79;10;144.344;332;1.866;2.685;7.247;19.481;13.432;65.372;4.131;3.866;58;9;118.479;1.437;7.315;8.583;22.156;50.280;32.685;127.133;6.804;6.274;137;19;262.823
;03:1,51 a 2,00;477;3.824;3.543;8.813;16.551;9.360;37.821;2.325;2.427;103;13;85.257;49;330;439;1.211;3.159;2.715;26.104;3.264;3.387;75;8;40.741;526;4.154;3.982;10.024;19.710;12.075;63.925;5.589;5.814;178;21;125.998
;04:2,01 a 3,00;194;2.316;2.627;6.601;49.827;7.078;35.191;3.727;5.145;187;41;112.934;13;148;181;497;1.701;1.424;18.711;4.173;6.916;110;15;33.889;207;2.464;2.808;7.098;51.528;8.502;53.902;7.900;12.061;297;56;146.823
;05:3,01 a 4,00;54;719;969;2.622;7.649;2.348;28.012;2.633;4.950;140;34;50.130;10;75;42;210;632;402;7.653;2.534;6.602;130;17;18.307;64;794;1.011;2.832;8.281;2.750;35.665;5.167;11.552;270;51;68.437
;06:4,01 a 5,00;20;418;382;1.084;2.001;914;15.476;1.849;5.094;136;29;27.403;2;81;39;307;539;161;6.686;1.707;7.416;125;19;17.082;22;499;421;1.391;2.540;1.075;22.162;3.556;12.510;261;48;44.485
;07:5,01 a 7,00;31;928;526;1.826;3.030;891;37.087;2.386;9.955;201;56;56.917;3;192;159;546;1.224;303;12.890;2.128;13.052;213;38;30.748;34;1.120;685;2.372;4.254;1.194;49.977;4.514;23.007;414;94;87.665
;08:7,01 a 10,00;13;866;534;2.063;7.837;772;37.166;2.649;15.859;289;68;68.116;1;140;106;379;1.016;349;14.054;3.309;18.962;346;38;38.700;14;1.006;640;2.442;8.853;1.121;51.220;5.958;34.821;635;106;106.816
;09:10,01 a 15,00;1;280;245;858;3.443;452;16.522;1.660;34.621;502;93;58.677;0;27;21;72;331;118;6.452;1.672;36.691;649;86;46.119;1;307;266;930;3.774;570;22.974;3.332;71.312;1.151;179;104.796
;10:15,01 a 20,00;0;39;40;140;531;131;3.220;668;20.266;459;132;25.626;0;24;8;16;100;33;1.373;329;12.542;474;96;14.995;0;63;48;156;631;164;4.593;997;32.808;933;228;40.621
;11:Mais de 20,00;0;88;31;184;623;189;4.190;645;40.798;1.313;503;48.564;0;28;1;30;163;62;1.699;292;22.307;765;258;25.605;0;116;32;214;786;251;5.889;937;63.105;2.078;761;74.169
;{ñ class};70;525;540;1.025;1.398;603;1.708;189;1.204;64;19;7.345;22;109;196;286;460;265;1.234;177;991;40;10;3.790;92;634;736;1.311;1.858;868;2.942;366;2.195;104;29;11.135
{ñ class};Total;140.373;888.009;1.039.836;1.716.257;2.502.883;1.511.712;6.100.704;449.332;1.231.894;35.108;14.441;15.630.549;31.572;251.084;376.227;661.785;1.157.640;769.059;4.821.705;488.626;1.838.758;42.796;12.232;10.451.484;171.945;1.139.093;1.416.063;2.378.042;3.660.523;2.280.771;10.922.409;937.958;3.070.652;77.904;26.673;26.082.033
;00:Até 0,50;703;3.885;1.884;4.888;4.975;12.568;9.849;1.062;5.928;163;31;45.936;481;3.373;4.001;6.353;7.798;11.350;16.401;1.565;8.562;208;29;60.121;1.184;7.258;5.885;11.241;12.773;23.918;26.250;2.627;14.490;371;60;106.057
;01:0,51 a 1,00;21.427;80.968;56.672;83.979;106.557;106.796;225.807;11.725;30.416;1.218;297;725.862;5.449;32.800;40.022;65.801;105.838;91.637;342.177;23.139;52.504;1.184;267;760.818;26.876;113.768;96.694;149.780;212.395;198.433;567.984;34.864;82.920;2.402;564;1.486.680
;02:1,01 a 1,50;69.153;342.399;341.439;569.344;779.078;543.781;1.648.924;70.797;79.309;3.364;492;4.448.080;18.856;148.545;218.773;402.943;679.503;442.540;2.289.252;140.530;201.351;4.668;516;4.547.477;88.009;490.944;560.212;972.287;1.458.581;986.321;3.938.176;211.327;280.660;8.032;1.008;8.995.557
;03:1,51 a 2,00;27.895;204.972;248.727;416.833;615.662;358.250;1.339.320;68.411;88.870;3.109;497;3.372.546;3.947;38.935;65.384;113.171;212.405;136.235;1.075.332;102.717;230.276;4.144;513;1.983.059;31.842;243.907;314.111;530.004;828.067;494.485;2.414.652;171.128;319.146;7.253;1.010;5.355.605
;04:2,01 a 3,00;13.018;151.331;217.204;363.461;548.968;280.681;1.359.635;92.641;157.996;3.967;911;3.189.813;1.077;13.709;25.347;39.637;89.148;53.727;660.479;106.397;393.995;7.157;1.054;1.391.727;14.095;165.040;242.551;403.098;638.116;334.408;2.020.114;199.038;551.991;11.124;1.965;4.581.540
;05:3,01 a 4,00;2.253;44.189;78.803;129.904;202.158;97.618;607.580;57.880;136.960;2.836;677;1.360.858;120;2.415;4.522;7.431;20.928;12.882;213.235;49.888;295.174;4.963;890;612.448;2.373;46.604;83.325;137.335;223.086;110.500;820.815;107.768;432.134;7.799;1.567;1.973.306
;06:4,01 a 5,00;659;16.006;30.345;50.773;83.741;40.177;304.644;37.842;106.578;2.328;595;673.688;30;863;1.445;2.650;8.065;5.068;84.650;24.838;188.527;3.145;700;319.981;689;16.869;31.790;53.423;91.806;45.245;389.294;62.680;295.105;5.473;1.295;993.669
;07:5,01 a 7,00;360;10.019;18.754;33.506;62.822;30.892;284.609;43.737;158.546;3.842;966;648.053;23;642;914;1.885;5.691;3.631;63.355;21.453;205.205;4.970;1.026;308.795;383;10.661;19.668;35.391;68.513;34.523;347.964;65.190;363.751;8.812;1.992;956.848
;08:7,01 a 10,00;140;3.601;7.188;12.697;29.617;14.022;151.471;31.568;156.975;4.027;1.201;412.507;11;296;416;556;1.908;1.299;25.818;10.172;127.044;4.801;1.124;173.445;151;3.897;7.604;13.253;31.525;15.321;177.289;41.740;284.019;8.828;2.325;585.952
;09:10,01 a 15,00;35;1.145;2.587;4.274;12.428;5.788;75.219;19.754;141.815;4.691;2.484;270.220;2;93;229;234;621;355;10.353;3.880;77.881;4.547;2.021;100.216;37;1.238;2.816;4.508;13.049;6.143;85.572;23.634;219.696;9.238;4.505;370.436
;10:15,01 a 20,00;5;210;536;798;2.730;1.282;20.840;6.277;72.281;2.382;2.334;109.675;0;14;48;38;94;63;1.804;824;27.314;1.664;1.975;33.838;5;224;584;836;2.824;1.345;22.644;7.101;99.595;4.046;4.309;143.513
;11:Mais de 20,00;5;108;271;404;1.341;661;18.521;4.860;85.796;2.594;3.774;118.335;0;6;22;34;48;49;905;405;17.727;794;1.995;21.985;5;114;293;438;1.389;710;19.426;5.265;103.523;3.388;5.769;140.320
;{ñ class};4.720;29.176;35.426;45.396;52.806;19.196;54.285;2.778;10.424;587;182;254.976;1.576;9.393;15.104;21.052;25.593;10.223;37.944;2.818;13.198;551;122;137.574;6.296;38.569;50.530;66.448;78.399;29.419;92.229;5.596;23.622;1.138;304;392.550
Total;Total;180.705;1.230.070;1.471.011;2.489.336;3.959.033;2.296.875;10.236.461;870.865;2.918.518;71.732;28.152;25.752.758;41.546;336.511;530.537;957.792;1.839.880;1.200.665;8.206.622;948.501;4.140.560;90.013;22.970;18.315.597;222.251;1.566.581;2.001.548;3.447.128;5.798.913;3.497.540;18.443.083;1.819.366;7.059.078;161.745;51.122;44.068.355
;00:Até 0,50;935;4.624;2.611;9.238;8.610;22.299;16.840;2.024;12.635;266;65;80.147;571;4.095;5.068;11.952;14.783;21.790;27.086;2.818;16.470;288;44;104.965;1.506;8.719;7.679;21.190;23.393;44.089;43.926;4.842;29.105;554;109;185.112
;01:0,51 a 1,00;23.877;92.250;67.811;111.084;146.154;154.175;329.098;18.134;56.552;1.759;475;1.001.369;6.318;39.481;52.725;88.213;148.085;139.100;510.137;34.056;93.098;1.715;422;1.113.350;30.195;131.731;120.536;199.297;294.239;293.275;839.235;52.190;149.650;3.474;897;2.114.719
;02:1,01 a 1,50;86.575;455.361;466.922;817.767;1.226.138;819.103;2.741.969;118.438;133.144;4.604;744;6.870.765;24.649;198.504;303.420;567.615;1.019.425;655.042;3.650.817;224.401;317.514;5.871;757;6.968.015;111.224;653.865;770.342;1.385.382;2.245.563;1.474.145;6.392.786;342.839;450.658;10.475;1.501;13.838.780
;03:1,51 a 2,00;37.268;290.261;354.576;604.486;946.418;528.979;2.162.022;119.330;159.176;4.611;796;5.207.923;6.089;51.019;92.318;163.411;339.469;207.479;1.767.774;179.391;382.021;6.158;771;3.195.900;43.357;341.280;446.894;767.897;1.285.887;736.458;3.929.796;298.721;541.197;10.769;1.567;8.403.823
;04:2,01 a 3,00;18.485;218.870;309.291;519.789;874.797;412.879;2.142.328;178.771;316.147;7.258;1.541;5.000.156;1.558;21.005;40.394;65.537;160.537;94.100;1.176.637;218.085;741.855;12.636;1.589;2.533.933;20.043;239.875;349.685;585.326;1.035.334;506.979;3.318.965;396.856;1.058.002;19.894;3.130;7.534.089
;05:3,01 a 4,00;3.839;69.010;116.538;188.933;319.968;151.472;1.025.984;117.342;291.590;5.439;1.275;2.291.390;189;4.665;8.928;14.716;58.125;30.837;428.943;111.559;626.393;10.067;1.439;1.295.861;4.028;73.675;125.466;203.649;378.093;182.309;1.454.927;228.901;917.983;15.506;2.714;3.587.251
;06:4,01 a 5,00;1.200;26.367;44.902;75.728;137.428;70.833;572.043;82.864;246.013;4.819;1.131;1.263.328;64;1.984;3.126;6.951;25.334;16.658;210.045;62.320;450.331;8.256;1.261;786.330;1.264;28.351;48.028;82.679;162.762;87.491;782.088;145.184;696.344;13.075;2.392;2.049.658
;07:5,01 a 7,00;724;22.238;38.483;60.178;118.379;61.997;573.633;93.993;374.641;7.778;2.053;1.354.097;45;2.218;2.629;6.800;21.321;12.953;200.816;57.240;557.474;13.003;2.011;876.510;769;24.456;41.112;66.978;139.700;74.950;774.449;151.233;932.115;20.781;4.064;2.230.607
;08:7,01 a 10,00;229;8.927;13.827;26.553;65.060;29.218;332.761;65.900;376.069;8.528;2.577;929.649;15;797;1.025;1.981;9.149;4.540;103.218;31.336;387.495;11.127;2.376;553.059;244;9.724;14.852;28.534;74.209;33.758;435.979;97.236;763.564;19.655;4.953;1.482.708
;09:10,01 a 15,00;55;2.837;4.784;8.651;25.712;11.829;163.146;41.373;382.933;10.623;4.599;656.542;4;289;404;717;3.220;1.529;45.404;14.356;289.116;11.093;3.779;369.911;59;3.126;5.188;9.368;28.932;13.358;208.550;55.729;672.049;21.716;8.378;1.026.453
;10:15,01 a 20,00;11;545;1.099;1.736;6.200;2.878;44.744;14.341;212.949;5.999;4.325;294.827;0;86;112;164;933;362;9.751;3.834;116.811;4.829;3.550;140.432;11;631;1.211;1.900;7.133;3.240;54.495;18.175;329.760;10.828;7.875;435.259
;11:Mais de 20,00;9;435;630;1.164;4.694;2.183;43.475;12.801;333.944;8.661;8.118;416.114;0;97;55;174;1.245;391;8.814;2.846;135.848;3.816;4.683;157.969;9;532;685;1.338;5.939;2.574;52.289;15.647;469.792;12.477;12.801;574.083
;{ñ class};7.498;38.345;49.537;64.029;79.475;29.030;88.418;5.554;22.725;1.387;453;386.451;2.044;12.271;20.333;29.561;38.254;15.884;67.180;6.259;26.134;1.154;288;219.362;9.542;50.616;69.870;93.590;117.729;44.914;155.598;11.813;48.859;2.541;741;605.813

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2010
Vínculo Ativo 31/12;igual a;Sim
