;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total;01:Analfabeto;02:Até 5ª Incompleto;03:5ª Completo Fundamental;04:6ª a 9ª Fundamental;05:Fundamental Completo;06:Médio Incompleto;07:Médio Completo;08:Superior Incompleto;09:Superior Completo;10:Mestrado;11:Doutorado;Total
;09:10,01 a 15,00;0;0;1;4;22;30;604;224;3.361;384;304;4.934;0;1;1;1;3;10;127;38;3.227;289;283;3.980;0;1;2;5;25;40;731;262;6.588;673;587;8.914
;10:15,01 a 20,00;0;1;0;1;1;7;145;34;1.626;112;212;2.139;0;0;0;0;1;3;25;8;1.076;73;181;1.367;0;1;0;1;2;10;170;42;2.702;185;393;3.506
;11:Mais de 20,00;0;0;0;0;6;5;85;23;2.164;93;75;2.451;0;0;0;0;0;2;15;1;935;39;46;1.038;0;0;0;0;6;7;100;24;3.099;132;121;3.489
;{ñ class};28;237;231;631;666;536;3.078;136;361;7;3;5.914;23;102;118;363;515;406;3.100;147;669;6;1;5.450;51;339;349;994;1.181;942;6.178;283;1.030;13;4;11.364
510340:Cuiabá - MT;Total;224;1.541;1.120;3.546;5.723;7.461;79.730;3.668;29.596;1.067;439;134.115;59;432;395;880;2.006;3.853;67.445;3.943;35.227;1.428;447;116.115;283;1.973;1.515;4.426;7.729;11.314;147.175;7.611;64.823;2.495;886;250.230
;00:Até 0,50;2;9;2;51;39;445;443;21;35;2;0;1.049;0;6;4;34;37;473;451;23;75;3;0;1.106;2;15;6;85;76;918;894;44;110;5;0;2.155
;01:0,51 a 1,00;15;91;42;159;189;810;3.733;128;277;12;3;5.459;3;61;40;109;223;770;4.484;223;526;26;3;6.468;18;152;82;268;412;1.580;8.217;351;803;38;6;11.927
;02:1,01 a 1,50;101;451;313;803;1.361;2.201;20.288;792;1.180;20;1;27.511;43;217;208;454;988;1.714;22.808;1.324;2.770;44;3;30.573;144;668;521;1.257;2.349;3.915;43.096;2.116;3.950;64;4;58.084
;03:1,51 a 2,00;38;402;308;854;1.553;1.685;17.396;768;1.619;25;3;24.651;6;62;63;127;336;469;11.970;915;3.496;87;8;17.539;44;464;371;981;1.889;2.154;29.366;1.683;5.115;112;11;42.190
;04:2,01 a 3,00;12;272;210;871;1.242;1.204;13.257;767;2.766;47;3;20.651;3;21;12;32;122;171;7.539;741;6.048;86;8;14.783;15;293;222;903;1.364;1.375;20.796;1.508;8.814;133;11;35.434
;05:3,01 a 4,00;7;64;69;291;459;408;5.599;422;2.636;88;8;10.051;0;1;7;5;42;31;4.218;303;5.552;132;17;10.308;7;65;76;296;501;439;9.817;725;8.188;220;25;20.359
;06:4,01 a 5,00;2;26;19;102;163;157;3.012;233;2.401;104;9;6.228;0;4;1;5;19;20;2.833;125;3.724;170;16;6.917;2;30;20;107;182;177;5.845;358;6.125;274;25;13.145
;07:5,01 a 7,00;4;28;11;67;116;86;4.564;194;6.046;220;62;11.398;1;0;1;2;18;10;5.451;122;5.398;380;88;11.471;5;28;12;69;134;96;10.015;316;11.444;600;150;22.869
;08:7,01 a 10,00;1;6;3;11;25;27;3.799;129;4.973;160;74;9.208;0;1;0;2;9;4;2.320;47;3.124;232;78;5.817;1;7;3;13;34;31;6.119;176;8.097;392;152;15.025
;09:10,01 a 15,00;0;1;2;7;15;12;2.057;65;3.767;171;118;6.215;0;1;0;0;3;0;1.972;17;2.226;151;126;4.496;0;2;2;7;18;12;4.029;82;5.993;322;244;10.711
;10:15,01 a 20,00;0;2;0;0;7;3;1.163;25;1.517;60;115;2.892;0;0;0;0;0;0;979;5;842;32;65;1.923;0;2;0;0;7;3;2.142;30;2.359;92;180;4.815
;11:Mais de 20,00;1;2;0;1;4;2;1.154;17;1.877;150;36;3.244;0;0;0;0;0;0;431;0;854;68;19;1.372;1;2;0;1;4;2;1.585;17;2.731;218;55;4.616
;{ñ class};41;187;141;329;550;421;3.265;107;502;8;7;5.558;3;58;59;110;209;191;1.989;98;592;17;16;3.342;44;245;200;439;759;612;5.254;205;1.094;25;23;8.900
520870:Goiânia - GO;Total;924;6.584;4.989;15.378;19.483;20.117;166.518;9.920;60.353;2.032;1.141;307.439;362;1.586;2.019;6.156;10.548;11.325;132.126;10.830;97.006;2.009;1.011;274.978;1.286;8.170;7.008;21.534;30.031;31.442;298.644;20.750;157.359;4.041;2.152;582.417
;00:Até 0,50;8;24;22;1.210;142;1.991;1.209;73;360;49;7;5.095;0;16;13;960;120;1.800;1.321;128;289;18;6;4.671;8;40;35;2.170;262;3.791;2.530;201;649;67;13;9.766
;01:0,51 a 1,00;87;252;212;569;986;1.961;10.761;530;1.686;105;23;17.172;71;141;148;425;971;1.732;12.512;801;2.493;79;22;19.395;158;393;360;994;1.957;3.693;23.273;1.331;4.179;184;45;36.567
;02:1,01 a 1,50;385;1.730;1.222;4.879;6.026;6.716;54.289;2.391;5.990;135;32;83.795;186;865;959;2.519;5.278;4.977;59.183;3.694;12.306;104;23;90.094;571;2.595;2.181;7.398;11.304;11.693;113.472;6.085;18.296;239;55;173.889
;03:1,51 a 2,00;182;1.348;1.068;2.846;4.157;3.765;33.010;1.841;4.784;94;22;53.117;40;261;313;757;1.772;1.301;25.292;2.349;10.130;93;29;42.337;222;1.609;1.381;3.603;5.929;5.066;58.302;4.190;14.914;187;51;95.454
;04:2,01 a 3,00;145;1.504;1.172;2.919;3.790;2.952;25.721;2.169;6.731;144;41;47.288;26;105;153;741;1.234;611;15.476;1.902;12.560;212;40;33.060;171;1.609;1.325;3.660;5.024;3.563;41.197;4.071;19.291;356;81;80.348
;05:3,01 a 4,00;31;356;287;855;1.160;846;9.370;1.007;6.168;149;58;20.287;7;6;13;210;288;151;5.997;803;11.863;165;37;19.540;38;362;300;1.065;1.448;997;15.367;1.810;18.031;314;95;39.827
;06:4,01 a 5,00;8;144;90;262;755;323;6.202;517;5.917;136;45;14.399;2;2;7;59;121;44;3.284;343;12.473;197;50;16.582;10;146;97;321;876;367;9.486;860;18.390;333;95;30.981
;07:5,01 a 7,00;6;143;73;258;690;274;9.110;560;8.934;175;68;20.291;4;6;5;41;86;42;2.787;303;16.496;233;67;20.070;10;149;78;299;776;316;11.897;863;25.430;408;135;40.361
;08:7,01 a 10,00;2;127;24;341;217;108;7.965;343;7.460;279;153;17.019;3;2;1;43;26;14;1.734;150;9.067;343;145;11.528;5;129;25;384;243;122;9.699;493;16.527;622;298;28.547
;09:10,01 a 15,00;2;60;6;38;63;55;2.145;161;5.277;395;388;8.590;0;0;1;15;5;2;569;64;4.677;341;402;6.076;2;60;7;53;68;57;2.714;225;9.954;736;790;14.666
;10:15,01 a 20,00;2;5;0;7;9;14;515;29;2.777;179;216;3.753;0;0;0;2;2;3;139;24;2.028;120;140;2.458;2;5;0;9;11;17;654;53;4.805;299;356;6.211
;11:Mais de 20,00;1;2;1;1;4;7;591;44;3.229;86;69;4.035;0;0;0;0;0;2;111;14;1.603;30;29;1.789;1;2;1;1;4;9;702;58;4.832;116;98;5.824
;{ñ class};65;889;812;1.193;1.484;1.105;5.630;255;1.040;106;19;12.598;23;182;406;384;645;646;3.721;255;1.021;74;21;7.378;88;1.071;1.218;1.577;2.129;1.751;9.351;510;2.061;180;40;19.976
530010:Brasília - DF;Total;1.224;8.695;7.007;21.315;43.759;30.783;263.094;23.738;179.772;8.801;4.403;592.591;420;2.176;1.972;8.113;18.708;16.975;201.169;24.789;204.728;9.250;3.636;491.936;1.644;10.871;8.979;29.428;62.467;47.758;464.263;48.527;384.500;18.051;8.039;1.084.527
;00:Até 0,50;7;53;25;672;210;2.074;2.019;211;587;30;18;5.906;10;24;16;385;120;2.252;2.091;257;552;19;11;5.737;17;77;41;1.057;330;4.326;4.110;468;1.139;49;29;11.643
;01:0,51 a 1,00;108;390;329;1.469;2.309;2.862;15.948;1.114;2.805;100;28;27.462;46;144;135;748;1.480;2.777;16.640;1.561;3.190;84;22;26.827;154;534;464;2.217;3.789;5.639;32.588;2.675;5.995;184;50;54.289
;02:1,01 a 1,50;557;3.107;2.605;6.989;13.910;11.495;87.731;5.001;7.740;202;60;139.397;239;1.392;1.193;4.674;10.652;7.913;87.531;6.778;12.652;172;38;133.234;796;4.499;3.798;11.663;24.562;19.408;175.262;11.779;20.392;374;98;272.631
;03:1,51 a 2,00;215;2.175;1.719;4.216;8.696;5.820;45.949;3.354;6.787;166;61;79.158;58;223;256;916;2.915;1.913;30.630;3.642;10.631;160;50;51.394;273;2.398;1.975;5.132;11.611;7.733;76.579;6.996;17.418;326;111;130.552
;04:2,01 a 3,00;132;1.388;1.063;3.062;7.762;3.738;42.514;4.695;12.405;335;110;77.204;19;68;59;285;1.085;732;22.225;4.220;20.370;358;110;49.531;151;1.456;1.122;3.347;8.847;4.470;64.739;8.915;32.775;693;220;126.735
;05:3,01 a 4,00;36;333;305;1.338;2.982;1.533;19.410;2.571;10.245;379;98;39.230;6;22;19;163;411;199;9.786;2.062;16.015;416;92;29.191;42;355;324;1.501;3.393;1.732;29.196;4.633;26.260;795;190;68.421
;06:4,01 a 5,00;24;168;88;696;1.036;433;9.483;1.682;10.565;332;141;24.648;3;19;18;163;304;94;10.175;2.258;17.429;451;139;31.053;27;187;106;859;1.340;527;19.658;3.940;27.994;783;280;55.701
;07:5,01 a 7,00;18;142;89;586;844;358;9.654;1.877;20.359;858;306;35.091;2;23;17;88;196;90;7.292;1.895;28.367;1.278;359;39.607;20;165;106;674;1.040;448;16.946;3.772;48.726;2.136;665;74.698
;08:7,01 a 10,00;3;84;26;291;2.085;322;10.302;1.055;29.622;1.315;433;45.538;3;6;2;30;144;43;3.715;700;37.009;2.140;438;44.230;6;90;28;321;2.229;365;14.017;1.755;66.631;3.455;871;89.768
;09:10,01 a 15,00;4;32;15;114;1.019;277;5.065;847;32.304;1.853;1.035;42.565;0;5;2;17;60;48;1.427;397;28.571;2.175;941;33.643;4;37;17;131;1.079;325;6.492;1.244;60.875;4.028;1.976;76.208
;10:15,01 a 20,00;0;5;12;28;120;46;1.363;274;16.811;993;862;20.514;0;1;0;3;21;17;271;108;11.981;891;764;14.057;0;6;12;31;141;63;1.634;382;28.792;1.884;1.626;34.571
;11:Mais de 20,00;0;5;5;14;159;44;684;213;24.231;1.985;1.186;28.526;0;0;2;9;48;2;348;62;12.723;964;632;14.790;0;5;7;23;207;46;1.032;275;36.954;2.949;1.818;43.316
;{ñ class};120;813;726;1.840;2.627;1.781;12.972;844;5.311;253;65;27.352;34;249;253;632;1.272;895;9.038;849;5.238;142;40;18.642;154;1.062;979;2.472;3.899;2.676;22.010;1.693;10.549;395;105;45.994
{ñ class};Total;99.958;589.463;487.892;1.063.082;1.670.016;1.336.090;9.576.882;547.793;1.982.739;68.026;37.567;17.459.508;31.352;172.717;175.017;406.428;761.119;665.844;6.909.862;593.130;3.356.364;108.637;46.487;13.226.957;131.310;762.180;662.909;1.469.510;2.431.135;2.001.934;16.486.744;1.140.923;5.339.103;176.663;84.054;30.686.465
;00:Até 0,50;621;3.392;1.747;8.421;9.098;33.210;62.053;3.277;10.903;757;210;133.689;429;1.790;1.659;6.576;8.439;30.528;71.286;5.296;15.539;858;240;142.640;1.050;5.182;3.406;14.997;17.537;63.738;133.339;8.573;26.442;1.615;450;276.329
;01:0,51 a 1,00;12.758;48.000;29.235;70.208;100.519;138.804;651.872;26.895;59.131;3.381;900;1.141.703;4.317;20.933;18.142;47.275;84.778;117.681;783.623;50.789;121.657;3.853;1.060;1.254.108;17.075;68.933;47.377;117.483;185.297;256.485;1.435.495;77.684;180.788;7.234;1.960;2.395.811
;02:1,01 a 1,50;42.804;203.114;142.617;321.211;491.070;445.400;2.865.766;111.125;165.801;4.552;1.395;4.794.855;14.872;91.579;87.646;213.070;387.662;318.608;3.145.472;198.426;424.241;6.669;2.056;4.890.301;57.676;294.693;230.263;534.281;878.732;764.008;6.011.238;309.551;590.042;11.221;3.451;9.685.156
;03:1,51 a 2,00;21.906;143.448;117.454;264.489;412.187;316.367;2.264.029;103.174;193.040;4.397;1.542;3.842.033;6.093;33.227;35.693;82.885;163.683;122.843;1.555.707;132.550;445.329;7.537;2.567;2.588.114;27.999;176.675;153.147;347.374;575.870;439.210;3.819.736;235.724;638.369;11.934;4.109;6.430.147
;04:2,01 a 3,00;11.193;108.543;106.318;229.654;371.091;240.294;1.997.345;117.892;337.858;8.346;2.823;3.531.357;2.220;10.050;13.828;25.276;61.178;42.052;832.240;109.533;788.400;19.403;7.252;1.911.432;13.413;118.593;120.146;254.930;432.269;282.346;2.829.585;227.425;1.126.258;27.749;10.075;5.442.789
;05:3,01 a 4,00;2.089;27.805;32.267;69.168;119.380;70.287;747.429;65.286;266.867;7.095;2.478;1.410.151;686;1.261;1.829;3.127;10.812;7.651;216.995;44.464;572.682;17.019;5.271;881.797;2.775;29.066;34.096;72.295;130.192;77.938;964.424;109.750;839.549;24.114;7.749;2.291.948
;06:4,01 a 5,00;651;8.080;10.340;21.676;42.021;23.882;323.734;37.097;191.052;5.801;1.914;666.248;342;421;606;838;3.783;2.584;77.669;20.003;344.613;12.358;3.773;466.990;993;8.501;10.946;22.514;45.804;26.466;401.403;57.100;535.665;18.159;5.687;1.133.238
;07:5,01 a 7,00;484;4.025;5.502;11.415;25.704;14.877;248.886;38.545;240.776;8.422;3.029;601.665;304;261;541;486;2.387;1.787;51.898;15.416;324.747;16.747;4.682;419.256;788;4.286;6.043;11.901;28.091;16.664;300.784;53.961;565.523;25.169;7.711;1.020.921
;08:7,01 a 10,00;196;1.108;1.522;3.091;8.171;6.465;102.349;20.933;207.212;8.833;4.236;364.116;73;101;179;121;604;633;17.497;5.699;162.877;12.703;4.734;205.221;269;1.209;1.701;3.212;8.775;7.098;119.846;26.632;370.089;21.536;8.970;569.337
;09:10,01 a 15,00;116;465;395;736;3.203;2.153;39.385;10.013;155.991;7.961;9.508;229.926;21;24;20;37;139;159;4.888;1.845;77.797;6.789;8.645;100.364;137;489;415;773;3.342;2.312;44.273;11.858;233.788;14.750;18.153;330.290
;10:15,01 a 20,00;17;95;64;140;549;319;10.428;2.711;66.260;3.324;5.758;89.665;6;3;5;3;25;35;1.131;346;25.787;1.972;4.242;33.555;23;98;69;143;574;354;11.559;3.057;92.047;5.296;10.000;123.220
;11:Mais de 20,00;18;40;45;70;406;211;7.879;1.953;56.772;3.324;3.172;73.890;4;3;0;4;11;13;496;237;13.737;1.081;1.482;17.068;22;43;45;74;417;224;8.375;2.190;70.509;4.405;4.654;90.958
;{ñ class};7.105;41.348;40.386;62.803;86.617;43.821;255.727;8.892;31.076;1.833;602;580.210;1.985;13.064;14.869;26.730;37.618;21.270;150.960;8.526;38.958;1.648;483;316.111;9.090;54.412;55.255;89.533;124.235;65.091;406.687;17.418;70.034;3.481;1.085;896.321
Total;Total;126.010;778.853;655.085;1.436.149;2.391.591;1.839.364;14.474.465;964.338;4.273.989;161.853;85.367;27.187.064;43.688;230.123;240.565;558.741;1.112.298;927.565;10.640.361;994.656;6.477.965;222.503;93.342;21.541.807;169.698;1.008.976;895.650;1.994.890;3.503.889;2.766.929;25.114.826;1.958.994;10.751.954;384.356;178.709;48.728.871
;00:Até 0,50;794;4.457;2.359;13.778;13.200;52.390;101.349;5.798;20.530;1.267;400;216.322;596;2.385;2.166;10.732;13.554;50.021;116.463;8.583;26.717;1.323;409;232.949;1.390;6.842;4.525;24.510;26.754;102.411;217.812;14.381;47.247;2.590;809;449.271
;01:0,51 a 1,00;14.608;58.879;35.849;89.891;138.022;188.008;958.159;43.464;98.576;5.421;1.509;1.632.386;5.475;28.451;23.724;62.444;122.302;165.154;1.172.396;78.244;186.560;6.038;1.664;1.852.452;20.083;87.330;59.573;152.335;260.324;353.162;2.130.555;121.708;285.136;11.459;3.173;3.484.838
;02:1,01 a 1,50;52.657;259.101;184.846;431.847;709.748;614.377;4.360.184;178.715;275.653;7.585;2.327;7.077.040;21.394;122.650;121.582;291.779;561.516;437.889;4.709.015;305.179;654.740;10.345;3.225;7.239.314;74.051;381.751;306.428;723.626;1.271.264;1.052.266;9.069.199;483.894;930.393;17.930;5.552;14.316.354
;03:1,51 a 2,00;27.267;187.537;152.721;350.814;573.819;424.435;3.286.682;162.669;318.907;8.367;2.650;5.495.868;7.572;41.349;45.068;107.814;221.702;162.185;2.283.397;207.979;694.061;13.859;3.979;3.788.965;34.839;228.886;197.789;458.628;795.521;586.620;5.570.079;370.648;1.012.968;22.226;6.629;9.284.833
;04:2,01 a 3,00;15.480;143.390;138.362;305.234;519.475;320.820;2.871.062;198.952;604.074;15.639;4.877;5.137.365;3.457;13.252;18.817;37.799;93.545;58.265;1.313.776;188.683;1.337.411;32.643;10.366;3.108.014;18.937;156.642;157.179;343.033;613.020;379.085;4.184.838;387.635;1.941.485;48.282;15.243;8.245.379
;05:3,01 a 4,00;3.415;39.845;44.411;93.968;167.662;93.724;1.124.760;118.972;519.235;15.418;4.760;2.226.170;984;2.282;3.482;6.340;21.382;11.715;397.344;84.741;1.031.949;31.521;8.957;1.600.697;4.399;42.127;47.893;100.308;189.044;105.439;1.522.104;203.713;1.551.184;46.939;13.717;3.826.867
;06:4,01 a 5,00;1.140;14.450;20.081;31.655;61.968;33.198;536.306;77.954;412.566;12.821;4.149;1.206.288;656;1.005;2.221;2.184;9.062;4.223;172.262;43.281;686.555;24.119;6.949;952.517;1.796;15.455;22.302;33.839;71.030;37.421;708.568;121.235;1.099.121;36.940;11.098;2.158.805
;07:5,01 a 7,00;842;7.982;13.581;18.803;42.899;24.193;461.618;81.642;568.549;19.691;7.596;1.247.396;530;641;1.884;1.133;6.457;3.130;126.944;36.388;771.070;34.520;9.713;992.410;1.372;8.623;15.465;19.936;49.356;27.323;588.562;118.030;1.339.619;54.211;17.309;2.239.806
;08:7,01 a 10,00;413;2.558;3.626;6.120;19.118;13.075;215.863;44.708;516.270;21.937;11.181;854.869;180;293;382;398;2.615;1.297;54.840;15.766;499.066;30.098;11.694;616.629;593;2.851;4.008;6.518;21.733;14.372;270.703;60.474;1.015.336;52.035;22.875;1.471.498
;09:10,01 a 15,00;219;821;1.226;1.491;9.305;4.810;86.800;23.362;431.635;22.957;21.242;603.868;64;70;101;152;1.072;438;19.981;6.315;295.805;20.711;19.892;364.601;283;891;1.327;1.643;10.377;5.248;106.781;29.677;727.440;43.668;41.134;968.469
;10:15,01 a 20,00;58;152;228;306;2.030;768;24.837;6.567;207.406;11.100;13.669;267.121;25;9;39;32;413;113;5.671;1.613;116.543;7.363;10.549;142.370;83;161;267;338;2.443;881;30.508;8.180;323.949;18.463;24.218;409.491
;11:Mais de 20,00;69;82;162;157;1.487;549;16.785;4.999;234.985;15.740;9.677;284.692;19;9;37;32;290;80;3.051;1.211;102.217;6.741;4.885;118.572;88;91;199;189;1.777;629;19.836;6.210;337.202;22.481;14.562;403.264
;{ñ class};9.048;59.599;57.633;92.085;132.858;69.017;430.060;16.536;65.603;3.910;1.330;937.679;2.736;17.727;21.062;37.902;58.388;33.055;265.221;16.673;75.271;3.222;1.060;532.317;11.784;77.326;78.695;129.987;191.246;102.072;695.281;33.209;140.874;7.132;2.390;1.469.996

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2021
Vínculo Ativo 31/12;igual a;Sim
