;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;02:1,01 a 1,50;602;3.280;2.753;8.170;22.120;13.780;77.234;3.582;5.483;133;24;137.161;314;1.840;2.009;6.867;16.490;11.780;83.919;5.639;8.834;102;16;137.810;916;5.120;4.762;15.037;38.610;25.560;161.153;9.221;14.317;235;40;274.971
;03:1,51 a 2,00;275;2.766;2.159;5.605;44.754;7.889;48.324;3.091;5.544;110;25;120.542;33;406;433;1.282;3.301;2.635;34.377;4.020;7.919;87;22;54.515;308;3.172;2.592;6.887;48.055;10.524;82.701;7.111;13.463;197;47;175.057
;04:2,01 a 3,00;121;1.915;1.375;3.654;20.529;4.877;54.507;4.249;9.925;282;69;101.503;18;370;157;523;1.622;1.135;23.669;4.625;14.127;265;34;46.545;139;2.285;1.532;4.177;22.151;6.012;78.176;8.874;24.052;547;103;148.048
;05:3,01 a 4,00;37;556;609;2.265;4.948;2.533;36.435;2.953;8.448;298;127;59.209;3;116;29;239;673;321;9.617;2.602;12.319;272;90;26.281;40;672;638;2.504;5.621;2.854;46.052;5.555;20.767;570;217;85.490
;06:4,01 a 5,00;7;400;223;609;1.189;666;21.925;1.674;7.605;268;82;34.648;0;138;31;97;266;130;11.327;2.506;11.753;266;74;26.588;7;538;254;706;1.455;796;33.252;4.180;19.358;534;156;61.236
;07:5,01 a 7,00;6;547;291;1.240;2.332;631;36.798;3.142;16.195;580;157;61.919;1;248;54;360;895;263;14.876;5.057;20.640;760;129;43.283;7;795;345;1.600;3.227;894;51.674;8.199;36.835;1.340;286;105.202
;08:7,01 a 10,00;6;440;193;893;4.582;388;23.178;1.878;29.715;886;212;62.371;2;125;36;93;347;87;6.364;2.927;31.489;1.350;222;43.042;8;565;229;986;4.929;475;29.542;4.805;61.204;2.236;434;105.413
;09:10,01 a 15,00;1;242;125;390;2.794;184;7.783;1.130;46.771;1.432;464;61.316;0;103;15;28;214;58;2.853;934;38.781;1.708;417;45.111;1;345;140;418;3.008;242;10.636;2.064;85.552;3.140;881;106.427
;10:15,01 a 20,00;1;90;20;64;305;34;2.517;309;24.076;847;344;28.607;0;57;2;5;34;18;617;161;12.915;700;304;14.813;1;147;22;69;339;52;3.134;470;36.991;1.547;648;43.420
;11:Mais de 20,00;4;85;13;54;238;61;1.565;296;30.295;2.199;648;35.458;2;46;1;10;96;15;596;106;16.332;1.115;325;18.644;6;131;14;64;334;76;2.161;402;46.627;3.314;973;54.102
;{ñ class};81;569;454;986;1.435;775;3.064;226;1.534;115;33;9.272;20;160;178;378;665;436;2.465;216;1.861;62;17;6.458;101;729;632;1.364;2.100;1.211;5.529;442;3.395;177;50;15.730
{ñ class};Total;92.843;657.169;644.146;1.230.195;1.948.163;1.357.733;7.619.974;474.296;1.713.371;57.884;25.956;15.821.730;19.690;202.176;249.819;512.412;974.535;717.814;5.927.639;510.897;2.723.688;82.803;26.162;11.947.635;112.533;859.345;893.965;1.742.607;2.922.698;2.075.547;13.547.613;985.193;4.437.059;140.687;52.118;27.769.365
;00:Até 0,50;293;2.038;1.085;5.714;4.304;22.644;17.799;1.629;8.232;379;94;64.211;169;1.600;1.733;5.379;5.857;20.289;25.249;2.369;11.378;387;88;74.498;462;3.638;2.818;11.093;10.161;42.933;43.048;3.998;19.610;766;182;138.709
;01:0,51 a 1,00;10.192;39.816;26.498;46.343;68.134;98.096;250.128;13.922;40.172;2.089;466;595.856;2.428;18.378;20.070;37.004;68.852;85.625;355.625;26.631;72.255;2.319;452;689.639;12.620;58.194;46.568;83.347;136.986;183.721;605.753;40.553;112.427;4.408;918;1.285.495
;02:1,01 a 1,50;44.678;239.669;195.444;370.165;569.087;459.176;2.175.868;85.578;134.318;3.390;807;4.278.180;11.440;118.784;137.026;295.158;544.913;381.637;2.851.455;161.316;317.910;4.344;1.055;4.825.038;56.118;358.453;332.470;665.323;1.114.000;840.813;5.027.323;246.894;452.228;7.734;1.862;9.103.218
;03:1,51 a 2,00;20.685;164.091;157.989;315.462;504.792;339.071;1.862.862;85.061;161.129;3.349;769;3.615.260;3.506;38.800;51.274;108.308;214.496;146.438;1.435.314;117.912;359.349;5.132;1.012;2.481.541;24.191;202.891;209.263;423.770;719.288;485.509;3.298.176;202.973;520.478;8.481;1.781;6.096.801
;04:2,01 a 3,00;9.467;126.707;148.038;288.048;463.725;268.324;1.768.958;107.627;273.693;6.838;1.583;3.463.008;631;11.174;19.996;33.509;80.758;51.135;799.930;107.847;627.062;14.914;2.524;1.749.480;10.098;137.881;168.034;321.557;544.483;319.459;2.568.888;215.474;900.755;21.752;4.107;5.212.488
;05:3,01 a 4,00;1.454;35.248;50.867;97.678;158.010;84.366;693.015;62.508;215.529;6.073;1.316;1.406.064;42;1.521;2.875;4.975;16.029;10.178;216.542;44.437;469.345;13.329;2.188;781.461;1.496;36.769;53.742;102.653;174.039;94.544;909.557;106.945;684.874;19.402;3.504;2.187.525
;06:4,01 a 5,00;432;10.601;16.891;32.630;57.663;29.582;311.937;37.548;158.108;4.945;1.176;661.513;12;471;1.066;1.707;5.246;3.896;81.076;21.031;285.463;9.351;1.812;411.131;444;11.072;17.957;34.337;62.909;33.478;393.013;58.579;443.571;14.296;2.988;1.072.644
;07:5,01 a 7,00;317;5.592;9.482;18.093;38.969;19.334;258.022;38.304;213.923;7.129;1.973;611.138;5;354;691;1.002;3.676;2.775;59.632;16.043;281.994;11.825;2.821;380.818;322;5.946;10.173;19.095;42.645;22.109;317.654;54.347;495.917;18.954;4.794;991.956
;08:7,01 a 10,00;104;1.508;2.818;5.256;14.274;7.371;110.136;21.954;188.049;8.388;2.443;362.301;2;112;204;287;1.015;833;19.538;6.432;150.909;10.183;2.767;192.282;106;1.620;3.022;5.543;15.289;8.204;129.674;28.386;338.958;18.571;5.210;554.583
;09:10,01 a 15,00;21;370;757;1.450;4.200;2.479;44.274;11.406;159.620;7.697;7.347;239.621;1;22;65;84;329;200;6.789;2.224;82.533;7.159;6.190;105.596;22;392;822;1.534;4.529;2.679;51.063;13.630;242.153;14.856;13.537;345.217
;10:15,01 a 20,00;3;67;181;303;893;424;10.843;2.929;71.576;3.201;3.565;93.985;0;6;11;19;50;36;1.003;420;26.124;1.914;2.885;32.468;3;73;192;322;943;460;11.846;3.349;97.700;5.115;6.450;126.453
;11:Mais de 20,00;2;42;124;277;365;279;7.640;1.889;71.297;3.391;4.046;89.352;0;3;10;9;25;25;543;209;15.081;989;2.102;18.996;2;45;134;286;390;304;8.183;2.098;86.378;4.380;6.148;108.348
;{ñ class};5.195;31.420;33.972;48.776;63.747;26.587;108.492;3.941;17.725;1.015;371;341.241;1.454;10.951;14.798;24.971;33.289;14.747;74.943;4.026;24.285;957;266;204.687;6.649;42.371;48.770;73.747;97.036;41.334;183.435;7.967;42.010;1.972;637;545.928
Total;Total;115.674;884.242;876.130;1.713.357;3.010.747;1.994.368;12.294.302;859.315;3.864.857;132.775;51.818;25.797.585;25.728;272.442;336.047;723.694;1.461.539;1.089.452;9.602.251;926.947;5.601.103;174.101;49.309;20.262.613;141.402;1.156.684;1.212.177;2.437.051;4.472.286;3.083.820;21.896.553;1.786.262;9.465.960;306.876;101.127;46.060.198
;00:Até 0,50;342;2.591;1.392;9.233;6.575;39.309;29.556;3.145;16.375;589;165;109.272;237;2.026;3.098;8.120;9.099;36.914;39.458;3.961;21.139;575;156;124.783;579;4.617;4.490;17.353;15.674;76.223;69.014;7.106;37.514;1.164;321;234.055
;01:0,51 a 1,00;11.058;45.666;30.021;59.359;144.657;142.272;358.286;23.114;71.403;3.297;775;889.908;2.858;22.547;24.273;50.609;101.807;129.506;513.906;40.692;119.305;3.464;703;1.009.670;13.916;68.213;54.294;109.968;246.464;271.778;872.192;63.806;190.708;6.761;1.478;1.899.578
;02:1,01 a 1,50;54.149;308.103;254.693;509.870;855.023;668.162;3.458.822;144.288;228.362;5.709;1.279;6.488.460;15.372;160.537;186.415;415.015;809.239;560.811;4.449.012;261.186;510.517;7.401;1.589;7.377.094;69.521;468.640;441.108;924.885;1.664.262;1.228.973;7.907.834;405.474;738.879;13.110;2.868;13.865.554
;03:1,51 a 2,00;26.332;221.678;213.688;434.053;776.766;485.334;2.855.484;142.051;275.296;5.978;1.332;5.437.992;4.371;50.920;67.283;147.875;308.166;210.011;2.226.919;196.804;579.948;8.462;1.537;3.802.296;30.703;272.598;280.971;581.928;1.084.932;695.345;5.082.403;338.855;855.244;14.440;2.869;9.240.288
;04:2,01 a 3,00;13.297;173.547;202.896;397.532;692.359;383.920;2.740.538;185.905;505.041;12.522;2.604;5.310.161;921;16.158;27.088;51.176;127.258;80.177;1.355.313;202.475;1.089.730;23.401;3.623;2.977.320;14.218;189.705;229.984;448.708;819.617;464.097;4.095.851;388.380;1.594.771;35.923;6.227;8.287.481
;05:3,01 a 4,00;2.587;52.103;73.746;138.391;233.089;125.314;1.138.391;113.614;437.228;11.637;2.560;2.328.660;87;2.883;4.926;9.647;29.462;22.620;421.342;89.180;881.477;23.747;3.502;1.488.873;2.674;54.986;78.672;148.038;262.551;147.934;1.559.733;202.794;1.318.705;35.384;6.062;3.817.533
;06:4,01 a 5,00;803;19.724;25.740;47.941;88.006;47.888;574.392;76.978;347.523;10.121;2.225;1.241.341;28;1.157;1.726;3.229;10.630;13.809;193.762;48.254;606.708;18.296;2.956;900.555;831;20.881;27.466;51.170;98.636;61.697;768.154;125.232;954.231;28.417;5.181;2.141.896
;07:5,01 a 7,00;472;11.070;15.461;32.994;71.269;36.371;550.830;77.416;506.567;15.955;4.121;1.322.526;30;1.074;1.181;2.967;11.218;8.520;169.938;43.036;701.727;27.944;5.088;972.723;502;12.144;16.642;35.961;82.487;44.891;720.768;120.452;1.208.294;43.899;9.209;2.295.249
;08:7,01 a 10,00;153;3.765;8.528;10.623;33.199;17.790;263.536;47.321;491.591;19.455;5.288;901.249;7;365;536;765;3.492;3.777;70.236;21.386;487.533;25.360;5.770;619.227;160;4.130;9.064;11.388;36.691;21.567;333.772;68.707;979.124;44.815;11.058;1.520.476
;09:10,01 a 15,00;34;1.212;2.228;3.137;11.330;6.199;107.578;25.454;453.669;20.447;13.990;645.278;2;196;184;293;1.737;821;29.030;8.636;325.409;20.095;12.558;398.961;36;1.408;2.412;3.430;13.067;7.020;136.608;34.090;779.078;40.542;26.548;1.044.239
;10:15,01 a 20,00;4;279;463;623;2.694;1.059;27.434;7.211;219.645;9.925;7.078;276.415;0;77;40;65;426;167;5.732;2.034;121.281;6.962;6.004;142.788;4;356;503;688;3.120;1.226;33.166;9.245;340.926;16.887;13.082;419.203
;11:Mais de 20,00;9;198;261;585;1.564;780;18.770;5.456;279.265;14.718;9.674;331.280;2;58;35;65;446;121;3.480;1.300;114.753;6.111;5.311;131.682;11;256;296;650;2.010;901;22.250;6.756;394.018;20.829;14.985;462.962
;{ñ class};6.434;44.306;47.013;69.016;94.216;39.970;170.685;7.362;32.892;2.422;727;515.043;1.813;14.444;19.262;33.868;48.559;22.198;124.123;8.003;41.576;2.283;512;316.641;8.247;58.750;66.275;102.884;142.775;62.168;294.808;15.365;74.468;4.705;1.239;831.684

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2016
Vínculo Ativo 31/12;igual a;Sim
