;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;10:15,01 a 20,00;0;1;15;0;15;7;315;27;2.258;135;33;2.806;0;0;0;0;0;1;26;11;1.133;39;29;1.239;0;1;15;0;15;8;341;38;3.391;174;62;4.045
;11:Mais de 20,00;0;0;3;0;5;2;127;12;2.376;160;42;2.727;0;0;0;0;1;0;4;10;1.024;48;22;1.109;0;0;3;0;6;2;131;22;3.400;208;64;3.836
;{ñ class};26;202;163;345;588;238;1.631;104;591;26;6;3.920;4;36;47;162;352;141;1.131;108;697;32;2;2.712;30;238;210;507;940;379;2.762;212;1.288;58;8;6.632
330455:Rio de Janeiro - RJ;Total;3.471;32.342;30.180;58.304;128.875;68.813;552.939;59.655;241.811;13.125;5.172;1.194.687;2.638;8.461;7.690;19.720;45.128;31.522;388.545;46.584;306.812;17.705;4.723;879.528;6.109;40.803;37.870;78.024;174.003;100.335;941.484;106.239;548.623;30.830;9.895;2.074.215
;00:Até 0,50;9;67;67;244;407;1.013;3.512;264;1.711;36;10;7.340;7;54;39;190;233;1.124;3.268;372;1.741;24;10;7.062;16;121;106;434;640;2.137;6.780;636;3.452;60;20;14.402
;01:0,51 a 1,00;151;925;1.231;2.489;7.208;6.063;36.419;2.086;5.806;129;48;62.555;100;695;883;2.330;6.191;6.543;47.233;3.531;9.691;153;30;77.380;251;1.620;2.114;4.819;13.399;12.606;83.652;5.617;15.497;282;78;139.935
;02:1,01 a 1,50;751;6.671;6.299;13.996;35.115;21.324;147.773;6.529;11.038;333;92;249.921;411;4.320;3.798;9.291;22.357;14.505;150.242;9.719;21.216;446;74;236.379;1.162;10.991;10.097;23.287;57.472;35.829;298.015;16.248;32.254;779;166;486.300
;03:1,51 a 2,00;658;6.167;6.534;13.893;27.637;14.627;106.650;6.599;15.177;452;63;198.457;228;1.009;1.201;3.146;6.541;4.580;70.436;7.648;26.879;747;79;122.494;886;7.176;7.735;17.039;34.178;19.207;177.086;14.247;42.056;1.199;142;320.951
;04:2,01 a 3,00;638;6.682;7.320;15.403;28.689;11.184;95.131;12.095;27.043;1.064;232;205.481;1.076;565;436;2.195;3.536;1.936;49.149;9.164;46.554;2.039;233;116.883;1.714;7.247;7.756;17.598;32.225;13.120;144.280;21.259;73.597;3.103;465;322.364
;05:3,01 a 4,00;484;4.067;2.995;4.694;8.682;3.079;43.046;9.048;24.039;930;236;101.300;243;427;90;230;930;408;16.585;5.314;40.930;1.976;258;67.391;727;4.494;3.085;4.924;9.612;3.487;59.631;14.362;64.969;2.906;494;168.691
;06:4,01 a 5,00;128;3.054;793;1.367;3.186;1.033;24.337;4.684;17.636;722;208;57.148;151;256;31;117;651;144;11.714;2.760;28.792;1.643;215;46.474;279;3.310;824;1.484;3.837;1.177;36.051;7.444;46.428;2.365;423;103.622
;07:5,01 a 7,00;284;1.792;856;808;3.699;2.542;37.285;9.875;28.774;1.420;410;87.745;280;162;56;54;532;135;12.169;3.718;39.996;3.310;434;60.846;564;1.954;912;862;4.231;2.677;49.454;13.593;68.770;4.730;844;148.591
;08:7,01 a 10,00;99;518;699;267;1.799;2.572;19.203;3.984;30.422;1.688;742;61.993;39;83;38;30;146;172;6.388;1.835;35.409;3.001;786;47.927;138;601;737;297;1.945;2.744;25.591;5.819;65.831;4.689;1.528;109.920
;09:10,01 a 15,00;33;100;225;62;1.450;834;7.114;1.911;32.357;2.077;1.068;47.231;18;17;19;9;65;42;2.388;612;27.079;2.006;1.161;33.416;51;117;244;71;1.515;876;9.502;2.523;59.436;4.083;2.229;80.647
;10:15,01 a 20,00;12;21;73;25;313;88;1.940;584;17.323;1.177;837;22.393;8;3;4;6;23;17;525;212;11.301;911;792;13.802;20;24;77;31;336;105;2.465;796;28.624;2.088;1.629;36.195
;11:Mais de 20,00;5;8;32;13;305;78;1.811;520;24.786;2.709;1.097;31.364;5;3;6;5;23;23;390;271;11.599;1.166;567;14.058;10;11;38;18;328;101;2.201;791;36.385;3.875;1.664;45.422
;{ñ class};219;2.270;3.056;5.043;10.385;4.376;28.718;1.476;5.699;388;129;61.759;72;867;1.089;2.117;3.900;1.893;18.058;1.428;5.625;283;84;35.416;291;3.137;4.145;7.160;14.285;6.269;46.776;2.904;11.324;671;213;97.175
355030:São Paulo - SP;Total;6.702;42.866;44.236;97.904;193.564;133.292;1.689.304;110.797;654.288;16.418;9.875;2.999.246;2.471;13.576;18.729;42.532;102.077;71.969;1.478.968;117.357;886.933;15.129;8.462;2.758.203;9.173;56.442;62.965;140.436;295.641;205.261;3.168.272;228.154;1.541.221;31.547;18.337;5.757.449
;00:Até 0,50;41;135;94;710;1.045;1.742;9.138;432;1.764;63;44;15.208;25;72;67;670;2.111;1.775;13.021;681;3.388;43;52;21.905;66;207;161;1.380;3.156;3.517;22.159;1.113;5.152;106;96;37.113
;01:0,51 a 1,00;240;1.214;1.126;3.131;7.483;11.187;92.027;4.120;8.856;359;134;129.877;284;1.793;1.888;4.604;13.879;12.598;162.844;7.662;17.820;259;99;223.730;524;3.007;3.014;7.735;21.362;23.785;254.871;11.782;26.676;618;233;353.607
;02:1,01 a 1,50;1.558;8.620;7.730;19.381;42.780;34.179;395.994;15.485;25.410;500;213;551.850;1.050;7.027;9.604;21.773;45.740;31.268;516.433;25.579;58.115;635;184;717.408;2.608;15.647;17.334;41.154;88.520;65.447;912.427;41.064;83.525;1.135;397;1.269.258
;03:1,51 a 2,00;1.506;11.527;9.670;23.545;48.854;33.653;380.378;16.637;32.077;576;215;558.638;403;2.307;2.959;8.225;19.089;13.918;309.369;21.677;76.276;787;215;455.225;1.909;13.834;12.629;31.770;67.943;47.571;689.747;38.314;108.353;1.363;430;1.013.863
;04:2,01 a 3,00;1.659;10.552;11.673;25.676;48.850;28.153;362.441;22.640;69.740;1.123;391;582.898;201;699;1.381;3.125;9.845;5.825;225.891;25.327;142.075;1.340;394;416.103;1.860;11.251;13.054;28.801;58.695;33.978;588.332;47.967;211.815;2.463;785;999.001
;05:3,01 a 4,00;559;3.979;5.461;10.250;16.317;8.685;165.081;14.406;71.035;964;355;297.092;75;144;421;572;2.762;1.527;96.858;13.348;119.408;1.208;376;236.699;634;4.123;5.882;10.822;19.079;10.212;261.939;27.754;190.443;2.172;731;533.791
;06:4,01 a 5,00;231;1.413;1.960;3.624;6.022;3.277;82.190;9.570;62.035;927;393;171.642;41;66;226;215;1.062;658;40.151;7.521;95.067;1.074;432;146.513;272;1.479;2.186;3.839;7.084;3.935;122.341;17.091;157.102;2.001;825;318.155
;07:5,01 a 7,00;193;852;1.087;1.977;4.513;2.356;74.367;10.456;94.869;1.662;915;193.247;50;27;106;108;736;439;28.516;6.455;133.118;2.047;879;172.481;243;879;1.193;2.085;5.249;2.795;102.883;16.911;227.987;3.709;1.794;365.728
;08:7,01 a 10,00;91;249;320;632;2.404;1.171;30.505;7.465;93.056;2.132;1.247;139.272;50;10;20;34;250;189;13.066;3.471;105.869;2.556;1.314;126.829;141;259;340;666;2.654;1.360;43.571;10.936;198.925;4.688;2.561;266.101
;09:10,01 a 15,00;64;63;106;159;458;340;11.063;4.135;84.980;2.723;2.348;106.439;41;6;12;18;85;53;4.893;1.579;67.987;2.293;2.129;79.096;105;69;118;177;543;393;15.956;5.714;152.967;5.016;4.477;185.535
;10:15,01 a 20,00;38;14;17;26;108;98;2.792;1.262;41.321;1.727;1.483;48.886;11;4;5;9;23;26;1.188;434;27.001;1.109;1.158;30.968;49;18;22;35;131;124;3.980;1.696;68.322;2.836;2.641;79.854
;11:Mais de 20,00;58;6;18;36;55;96;1.932;1.208;58.135;3.247;1.917;66.708;16;0;3;9;17;16;688;319;27.948;1.502;1.100;31.618;74;6;21;45;72;112;2.620;1.527;86.083;4.749;3.017;98.326
;{ñ class};464;4.242;4.974;8.757;14.675;8.355;81.396;2.981;11.010;415;220;137.489;224;1.421;2.037;3.170;6.478;3.677;66.050;3.304;12.861;276;130;99.628;688;5.663;7.011;11.927;21.153;12.032;147.446;6.285;23.871;691;350;237.117
410690:Curitiba - PR;Total;634;6.528;5.923;14.005;32.030;23.848;219.057;21.158;114.960;4.440;2.692;445.275;448;3.045;3.508;7.751;21.547;14.812;175.665;20.021;164.238;5.305;2.190;418.530;1.082;9.573;9.431;21.756;53.577;38.660;394.722;41.179;279.198;9.745;4.882;863.805
;00:Até 0,50;4;74;22;73;163;260;1.149;107;323;15;8;2.198;6;57;29;97;291;227;1.242;114;372;14;6;2.455;10;131;51;170;454;487;2.391;221;695;29;14;4.653
;01:0,51 a 1,00;36;262;166;675;1.375;2.610;11.957;1.104;1.582;128;57;19.952;52;419;451;1.213;3.025;3.165;17.725;1.842;2.895;140;44;30.971;88;681;617;1.888;4.400;5.775;29.682;2.946;4.477;268;101;50.923
;02:1,01 a 1,50;199;1.487;1.127;3.097;7.109;6.324;48.434;3.162;4.301;112;50;75.402;234;1.481;1.760;3.908;10.960;6.367;65.541;5.438;10.295;140;52;106.176;433;2.968;2.887;7.005;18.069;12.691;113.975;8.600;14.596;252;102;181.578
;03:1,51 a 2,00;168;1.813;1.446;3.550;7.945;5.511;46.495;3.189;5.227;123;84;75.551;74;588;654;1.372;3.880;2.723;36.380;4.028;9.771;152;66;59.688;242;2.401;2.100;4.922;11.825;8.234;82.875;7.217;14.998;275;150;135.239
;04:2,01 a 3,00;125;1.467;1.518;3.566;8.589;5.244;51.240;4.065;11.602;343;110;87.869;27;152;194;380;1.386;1.162;28.317;3.864;25.746;551;95;61.874;152;1.619;1.712;3.946;9.975;6.406;79.557;7.929;37.348;894;205;149.743
;05:3,01 a 4,00;24;400;457;888;2.424;1.508;18.893;2.320;13.563;463;112;41.052;7;32;32;62;317;225;10.794;1.972;32.162;700;123;46.426;31;432;489;950;2.741;1.733;29.687;4.292;45.725;1.163;235;87.478
;06:4,01 a 5,00;9;108;145;296;739;470;12.473;3.484;14.468;395;122;32.709;3;10;10;19;84;85;4.066;1.243;21.530;650;115;27.815;12;118;155;315;823;555;16.539;4.727;35.998;1.045;237;60.524
;07:5,01 a 7,00;6;84;102;236;530;367;9.605;1.791;20.499;600;164;33.984;1;5;7;14;98;66;3.045;632;29.846;975;192;34.881;7;89;109;250;628;433;12.650;2.423;50.345;1.575;356;68.865
;08:7,01 a 10,00;2;15;24;66;227;185;4.780;904;16.009;690;288;23.190;1;2;4;5;27;17;1.195;255;14.975;861;259;17.601;3;17;28;71;254;202;5.975;1.159;30.984;1.551;547;40.791
;09:10,01 a 15,00;1;7;12;10;73;42;1.576;407;12.035;701;689;15.553;1;1;1;0;16;8;394;104;8.127;668;568;9.888;2;8;13;10;89;50;1.970;511;20.162;1.369;1.257;25.441
;10:15,01 a 20,00;2;0;0;0;19;11;454;88;6.152;388;556;7.670;1;1;0;2;4;4;90;27;3.158;194;434;3.915;3;1;0;2;23;15;544;115;9.310;582;990;11.585
;11:Mais de 20,00;0;1;0;1;10;14;140;68;7.511;359;398;8.502;0;1;0;1;4;1;15;16;3.492;163;195;3.888;0;2;0;2;14;15;155;84;11.003;522;593;12.390
;{ñ class};58;810;904;1.547;2.827;1.302;11.861;469;1.688;123;54;21.643;41;296;366;678;1.455;762;6.861;486;1.869;97;41;12.952;99;1.106;1.270;2.225;4.282;2.064;18.722;955;3.557;220;95;34.595
420540:Florianópolis - SC;Total;161;998;1.390;3.640;7.693;5.135;49.490;6.464;64.365;2.859;1.403;143.598;150;785;1.135;3.225;5.888;4.067;44.821;7.203;78.375;3.338;1.352;150.339;311;1.783;2.525;6.865;13.581;9.202;94.311;13.667;142.740;6.197;2.755;293.937
;00:Até 0,50;3;8;8;39;40;118;400;34;305;4;2;961;2;7;17;67;93;131;590;65;541;7;3;1.523;5;15;25;106;133;249;990;99;846;11;5;2.484
;01:0,51 a 1,00;17;45;33;219;288;626;2.869;281;2.053;41;9;6.481;18;93;118;463;644;889;4.528;546;2.591;56;11;9.957;35;138;151;682;932;1.515;7.397;827;4.644;97;20;16.438
;02:1,01 a 1,50;56;194;200;678;1.524;1.183;11.384;1.157;2.476;60;8;18.920;42;370;537;1.605;2.624;1.566;15.517;1.896;4.611;100;14;28.882;98;564;737;2.283;4.148;2.749;26.901;3.053;7.087;160;22;47.802
;03:1,51 a 2,00;30;208;340;866;1.932;1.336;13.053;1.078;2.446;67;11;21.367;44;140;136;475;1.068;787;11.324;1.664;6.803;64;19;22.524;74;348;476;1.341;3.000;2.123;24.377;2.742;9.249;131;30;43.891
;04:2,01 a 3,00;27;293;297;821;2.012;1.012;11.314;1.526;5.388;103;18;22.811;12;42;61;144;484;323;7.068;1.617;12.165;165;39;22.120;39;335;358;965;2.496;1.335;18.382;3.143;17.553;268;57;44.931
;05:3,01 a 4,00;7;65;96;274;568;269;3.401;827;4.464;169;37;10.177;6;11;13;22;108;56;1.911;602;11.063;280;82;14.154;13;76;109;296;676;325;5.312;1.429;15.527;449;119;24.331
;06:4,01 a 5,00;2;20;52;143;230;109;1.627;455;9.500;242;44;12.424;1;2;5;25;50;31;750;285;9.117;342;62;10.670;3;22;57;168;280;140;2.377;740;18.617;584;106;23.094
;07:5,01 a 7,00;2;6;66;136;202;83;1.516;460;12.755;407;95;15.728;0;1;11;11;29;11;567;205;13.645;674;137;15.291;2;7;77;147;231;94;2.083;665;26.400;1.081;232;31.019
;08:7,01 a 10,00;1;4;18;37;74;55;804;270;8.793;476;248;10.780;0;0;1;2;11;3;288;74;8.565;747;246;9.937;1;4;19;39;85;58;1.092;344;17.358;1.223;494;20.717
;09:10,01 a 15,00;3;1;6;13;37;27;489;143;6.982;605;553;8.859;1;2;0;0;8;5;140;47;5.006;596;522;6.327;4;3;6;13;45;32;629;190;11.988;1.201;1.075;15.186
;10:15,01 a 20,00;1;0;0;1;13;5;181;37;3.901;303;218;4.660;0;0;0;0;4;0;30;11;1.879;162;159;2.245;1;0;0;1;17;5;211;48;5.780;465;377;6.905
;11:Mais de 20,00;0;0;1;1;6;13;69;17;3.876;341;156;4.480;0;0;0;0;0;0;1;2;1.581;131;46;1.761;0;0;1;1;6;13;70;19;5.457;472;202;6.241
;{ñ class};12;154;273;412;767;299;2.383;179;1.426;41;4;5.950;24;117;236;411;765;265;2.107;189;808;14;12;4.948;36;271;509;823;1.532;564;4.490;368;2.234;55;16;10.898
431490:Porto Alegre - RS;Total;471;3.814;3.518;15.818;27.370;19.263;136.138;19.463;93.097;3.694;1.502;324.148;404;1.760;1.783;8.175;16.499;12.592;125.250;18.610;135.509;5.126;1.827;327.535;875;5.574;5.301;23.993;43.869;31.855;261.388;38.073;228.606;8.820;3.329;651.683
;00:Até 0,50;7;16;10;175;187;398;830;99;197;18;3;1.940;12;38;29;240;291;420;1.067;87;199;14;4;2.401;19;54;39;415;478;818;1.897;186;396;32;7;4.341
;01:0,51 a 1,00;17;285;131;1.218;1.325;2.402;6.757;641;845;64;14;13.699;77;308;212;1.418;2.083;3.020;11.491;1.092;1.443;51;19;21.214;94;593;343;2.636;3.408;5.422;18.248;1.733;2.288;115;33;34.913
;02:1,01 a 1,50;111;833;781;3.691;7.081;5.474;31.913;2.514;2.695;113;30;55.236;165;706;737;3.312;7.295;4.966;42.508;3.937;7.154;129;23;70.932;276;1.539;1.518;7.003;14.376;10.440;74.421;6.451;9.849;242;53;126.168
;03:1,51 a 2,00;137;982;917;4.070;7.550;4.592;31.358;3.029;5.137;346;46;58.164;69;321;391;1.420;3.180;2.003;24.844;3.790;19.428;737;94;56.277;206;1.303;1.308;5.490;10.730;6.595;56.202;6.819;24.565;1.083;140;114.441
;04:2,01 a 3,00;99;797;747;2.969;5.312;3.144;27.069;4.035;9.639;374;53;54.238;33;115;113;549;1.319;764;20.042;4.181;27.094;689;128;55.027;132;912;860;3.518;6.631;3.908;47.111;8.216;36.733;1.063;181;109.265
;05:3,01 a 4,00;26;229;248;983;1.539;888;10.446;2.581;8.225;300;56;25.521;8;16;33;122;306;207;7.540;1.963;19.245;543;98;30.081;34;245;281;1.105;1.845;1.095;17.986;4.544;27.470;843;154;55.602
;06:4,01 a 5,00;8;70;64;423;638;384;5.613;1.579;6.913;244;60;15.996;2;14;9;63;128;92;4.792;1.112;11.680;346;83;18.321;10;84;73;486;766;476;10.405;2.691;18.593;590;143;34.317
;07:5,01 a 7,00;7;52;51;324;507;293;5.388;2.057;17.830;397;131;27.037;0;0;9;29;116;78;3.055;959;15.781;548;160;20.735;7;52;60;353;623;371;8.443;3.016;33.611;945;291;47.772
;08:7,01 a 10,00;2;16;10;141;280;187;4.051;1.256;14.193;557;242;20.935;1;0;1;8;51;47;2.166;481;12.967;843;311;16.876;3;16;11;149;331;234;6.217;1.737;27.160;1.400;553;37.811
;09:10,01 a 15,00;1;2;9;75;301;270;3.464;818;12.734;570;341;18.585;1;0;0;5;30;22;899;249;10.637;693;504;13.040;2;2;9;80;331;292;4.363;1.067;23.371;1.263;845;31.625
;10:15,01 a 20,00;1;1;1;8;48;60;990;239;6.070;233;195;7.846;0;0;0;0;4;3;139;65;4.167;252;201;4.831;1;1;1;8;52;63;1.129;304;10.237;485;396;12.677
;11:Mais de 20,00;1;1;0;5;37;13;186;134;7.576;428;307;8.688;0;0;0;0;1;0;29;40;4.276;228;185;4.759;1;1;0;5;38;13;215;174;11.852;656;492;13.447
;{ñ class};54;530;549;1.736;2.565;1.158;8.073;481;1.043;50;24;16.263;36;242;249;1.009;1.695;970;6.678;654;1.438;53;17;13.041;90;772;798;2.745;4.260;2.128;14.751;1.135;2.481;103;41;29.304
500270:Campo Grande - MS;Total;315;2.398;2.109;7.051;10.630;10.060;68.794;8.044;31.584;1.319;598;142.902;151;1.067;872;2.436;5.672;5.607;56.526;6.508;47.413;1.475;595;128.322;466;3.465;2.981;9.487;16.302;15.667;125.320;14.552;78.997;2.794;1.193;271.224
;00:Até 0,50;4;22;11;77;48;248;467;27;145;3;0;1.052;2;20;9;60;116;371;624;52;220;4;0;1.478;6;42;20;137;164;619;1.091;79;365;7;0;2.530
;01:0,51 a 1,00;28;129;109;402;619;1.460;4.350;386;648;36;7;8.174;23;192;136;369;814;1.438;6.204;581;1.350;32;10;11.149;51;321;245;771;1.433;2.898;10.554;967;1.998;68;17;19.323
;02:1,01 a 1,50;142;786;595;2.241;3.256;3.483;21.638;1.418;1.524;35;7;35.125;82;525;433;1.223;2.597;2.339;24.744;2.087;3.677;58;19;37.784;224;1.311;1.028;3.464;5.853;5.822;46.382;3.505;5.201;93;26;72.909
;03:1,51 a 2,00;50;564;534;1.727;2.717;2.087;15.852;1.351;2.117;37;12;27.048;17;162;129;330;830;653;11.077;1.293;3.908;43;15;18.457;67;726;663;2.057;3.547;2.740;26.929;2.644;6.025;80;27;45.505
;04:2,01 a 3,00;41;489;439;1.414;2.284;1.420;11.950;1.248;3.543;98;17;22.943;8;49;28;62;606;238;6.580;1.030;7.562;147;39;16.349;49;538;467;1.476;2.890;1.658;18.530;2.278;11.105;245;56;39.292
;05:3,01 a 4,00;12;102;120;321;556;392;4.203;913;3.837;89;16;10.561;0;14;5;17;87;71;2.050;570;7.188;137;24;10.163;12;116;125;338;643;463;6.253;1.483;11.025;226;40;20.724
;06:4,01 a 5,00;4;40;32;121;159;158;2.199;953;3.710;153;29;7.558;1;2;3;4;34;48;1.058;354;6.862;187;32;8.585;5;42;35;125;193;206;3.257;1.307;10.572;340;61;16.143
;07:5,01 a 7,00;1;23;19;77;154;148;2.618;868;5.043;178;42;9.171;0;1;1;2;17;28;720;184;6.934;306;37;8.230;1;24;20;79;171;176;3.338;1.052;11.977;484;79;17.401
;08:7,01 a 10,00;0;5;3;10;40;55;1.063;452;3.807;183;92;5.710;0;0;0;3;8;22;218;113;4.017;224;108;4.713;0;5;3;13;48;77;1.281;565;7.824;407;200;10.423
;09:10,01 a 15,00;0;0;0;5;13;28;535;210;3.156;305;123;4.375;0;0;0;1;3;8;129;32;3.092;226;96;3.587;0;0;0;6;16;36;664;242;6.248;531;219;7.962
;10:15,01 a 20,00;0;0;0;1;5;7;145;23;1.430;104;180;1.895;0;0;0;0;2;2;27;6;922;69;164;1.192;0;0;0;1;7;9;172;29;2.352;173;344;3.087
;11:Mais de 20,00;0;1;0;0;6;6;68;22;2.172;89;70;2.434;0;0;0;0;0;2;10;3;950;35;49;1.049;0;1;0;0;6;8;78;25;3.122;124;119;3.483
;{ñ class};33;237;247;655;773;568;3.706;173;452;9;3;6.856;18;102;128;365;558;387;3.085;203;731;7;2;5.586;51;339;375;1.020;1.331;955;6.791;376;1.183;16;5;12.442
510340:Cuiabá - MT;Total;211;1.606;1.238;3.496;6.055;7.276;69.131;3.592;34.896;1.855;529;129.885;52;423;405;879;2.077;3.626;51.699;3.888;43.645;2.604;523;109.821;263;2.029;1.643;4.375;8.132;10.902;120.830;7.480;78.541;4.459;1.052;239.706
;00:Até 0,50;2;9;3;40;41;285;366;15;39;0;1;801;1;11;4;15;25;331;423;22;83;8;1;924;3;20;7;55;66;616;789;37;122;8;2;1.725
;01:0,51 a 1,00;9;97;65;169;287;871;4.094;146;483;10;4;6.235;6;74;44;127;258;825;5.199;333;928;30;4;7.828;15;171;109;296;545;1.696;9.293;479;1.411;40;8;14.063
;02:1,01 a 1,50;77;398;304;777;1.545;2.137;18.273;723;1.159;30;8;25.431;29;202;229;468;1.004;1.577;19.449;1.189;3.023;54;3;27.227;106;600;533;1.245;2.549;3.714;37.722;1.912;4.182;84;11;52.658
;03:1,51 a 2,00;53;446;343;821;1.706;1.691;16.251;761;1.731;39;4;23.846;7;49;50;111;317;460;9.728;838;3.345;129;6;15.040;60;495;393;932;2.023;2.151;25.979;1.599;5.076;168;10;38.886
;04:2,01 a 3,00;14;272;211;656;1.030;1.130;11.697;775;2.685;67;3;18.540;4;22;13;28;114;146;6.577;728;5.365;166;9;13.172;18;294;224;684;1.144;1.276;18.274;1.503;8.050;233;12;31.712
;05:3,01 a 4,00;3;70;62;251;417;394;4.836;379;2.420;73;11;8.916;0;3;5;3;53;28;3.879;308;5.348;125;17;9.769;3;73;67;254;470;422;8.715;687;7.768;198;28;18.685
;06:4,01 a 5,00;1;33;19;75;149;109;2.401;223;2.712;250;64;6.036;1;5;2;2;20;16;1.377;110;4.428;333;80;6.374;2;38;21;77;169;125;3.778;333;7.140;583;144;12.410
;07:5,01 a 7,00;1;23;12;53;93;72;3.082;217;7.703;512;150;11.918;0;1;0;0;12;7;1.255;117;9.605;675;148;11.820;1;24;12;53;105;79;4.337;334;17.308;1.187;298;23.738
;08:7,01 a 10,00;0;2;3;8;23;25;2.444;119;6.009;269;73;8.975;0;0;1;3;12;4;691;46;5.055;438;88;6.338;0;2;4;11;35;29;3.135;165;11.064;707;161;15.313
;09:10,01 a 15,00;1;3;1;3;18;10;912;66;4.298;219;66;5.597;0;1;1;0;2;0;341;17;3.094;300;76;3.832;1;4;2;3;20;10;1.253;83;7.392;519;142;9.429
;10:15,01 a 20,00;0;0;0;1;8;3;216;26;2.255;137;71;2.717;0;0;0;0;0;0;88;4;1.376;195;64;1.727;0;0;0;1;8;3;304;30;3.631;332;135;4.444
;11:Mais de 20,00;1;2;0;0;3;2;130;14;2.613;231;70;3.066;0;0;0;0;0;0;66;1;1.098;122;22;1.309;1;2;0;0;3;2;196;15;3.711;353;92;4.375
;{ñ class};49;251;215;642;735;547;4.429;128;789;18;4;7.807;4;55;56;122;260;232;2.626;175;897;29;5;4.461;53;306;271;764;995;779;7.055;303;1.686;47;9;12.268
520870:Goiânia - GO;Total;941;6.216;5.753;14.762;20.676;18.832;157.300;9.675;60.626;1.928;992;297.701;409;1.457;1.954;5.418;11.160;9.862;121.404;10.467;99.894;1.941;899;264.865;1.350;7.673;7.707;20.180;31.836;28.694;278.704;20.142;160.520;3.869;1.891;562.566
;00:Até 0,50;6;42;23;341;143;1.454;1.069;93;350;39;5;3.565;2;18;17;156;87;1.058;1.113;141;289;22;5;2.908;8;60;40;497;230;2.512;2.182;234;639;61;10;6.473
;01:0,51 a 1,00;78;331;266;725;1.296;2.421;12.856;776;2.903;97;17;21.766;66;210;232;532;1.293;2.075;14.686;1.165;5.514;56;14;25.843;144;541;498;1.257;2.589;4.496;27.542;1.941;8.417;153;31;47.609
;02:1,01 a 1,50;394;1.749;1.343;4.482;5.977;6.356;49.604;2.301;5.059;95;16;77.376;158;742;886;2.155;4.772;4.197;51.725;3.457;10.785;81;19;78.977;552;2.491;2.229;6.637;10.749;10.553;101.329;5.758;15.844;176;35;156.353
;03:1,51 a 2,00;139;1.287;1.308;3.369;4.438;3.403;29.714;1.722;5.358;91;8;50.837;32;201;404;910;1.966;1.139;22.463;2.086;12.283;92;13;41.589;171;1.488;1.712;4.279;6.404;4.542;52.177;3.808;17.641;183;21;92.426
;04:2,01 a 3,00;98;1.271;1.486;2.914;3.653;2.571;22.991;1.854;7.516;137;37;44.528;27;112;194;825;1.317;525;13.224;1.723;12.399;160;29;30.535;125;1.383;1.680;3.739;4.970;3.096;36.215;3.577;19.915;297;66;75.063
;05:3,01 a 4,00;35;252;348;866;1.087;719;8.006;958;4.906;120;42;17.339;18;11;23;268;268;120;4.982;690;9.506;165;23;16.074;53;263;371;1.134;1.355;839;12.988;1.648;14.412;285;65;33.413
;06:4,01 a 5,00;28;119;132;273;833;286;4.926;544;4.979;142;45;12.307;23;4;7;73;178;53;2.957;342;12.372;209;47;16.265;51;123;139;346;1.011;339;7.883;886;17.351;351;92;28.572
;07:5,01 a 7,00;36;143;85;230;752;237;6.836;592;7.852;163;63;16.989;37;5;7;44;105;36;2.655;274;17.688;229;53;21.133;73;148;92;274;857;273;9.491;866;25.540;392;116;38.122
;08:7,01 a 10,00;17;127;29;349;274;104;9.473;322;8.400;275;110;19.480;12;1;2;59;49;18;1.932;169;8.897;315;131;11.585;29;128;31;408;323;122;11.405;491;17.297;590;241;31.065
;09:10,01 a 15,00;7;55;7;76;80;47;3.457;171;5.723;385;346;10.354;1;0;1;17;13;8;591;71;5.190;353;376;6.621;8;55;8;93;93;55;4.048;242;10.913;738;722;16.975
;10:15,01 a 20,00;3;6;1;11;15;12;516;33;2.814;199;192;3.802;0;0;0;3;4;0;116;25;1.926;159;130;2.363;3;6;1;14;19;12;632;58;4.740;358;322;6.165
;11:Mais de 20,00;3;2;0;3;5;8;735;29;3.520;88;98;4.491;1;0;0;0;0;1;128;11;1.747;38;49;1.975;4;2;0;3;5;9;863;40;5.267;126;147;6.466
;{ñ class};97;832;725;1.123;2.123;1.214;7.117;280;1.246;97;13;14.867;32;153;181;376;1.108;632;4.832;313;1.298;62;10;8.997;129;985;906;1.499;3.231;1.846;11.949;593;2.544;159;23;23.864
530010:Brasília - DF;Total;1.141;8.454;6.561;20.839;136.798;29.668;316.334;22.828;199.095;8.434;4.184;754.336;336;2.145;1.935;7.457;18.383;15.624;193.991;23.780;208.126;8.861;3.434;484.072;1.477;10.599;8.496;28.296;155.181;45.292;510.325;46.608;407.221;17.295;7.618;1.238.408
;00:Até 0,50;4;56;34;469;189;1.724;1.811;184;540;25;20;5.056;2;20;22;216;139;1.662;1.768;206;554;18;9;4.616;6;76;56;685;328;3.386;3.579;390;1.094;43;29;9.672
;01:0,51 a 1,00;99;466;430;1.356;3.054;3.003;17.455;1.200;2.793;85;19;29.960;52;210;189;844;2.339;2.962;20.589;1.730;4.194;92;17;33.218;151;676;619;2.200;5.393;5.965;38.044;2.930;6.987;177;36;63.178
