;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;11:Mais de 20,00;0;0;4;0;1;2;173;13;2.546;268;57;3.064;0;0;0;0;1;0;7;5;983;142;28;1.166;0;0;4;0;2;2;180;18;3.529;410;85;4.230
;{ñ class};27;227;167;318;522;191;1.239;100;304;2;2;3.099;4;37;39;137;307;119;946;110;314;8;1;2.022;31;264;206;455;829;310;2.185;210;618;10;3;5.121
330455:Rio de Janeiro - RJ;Total;2.990;35.002;33.936;63.374;141.887;76.226;578.524;62.273;254.378;12.798;5.031;1.266.419;1.973;9.322;8.567;22.257;52.078;36.336;411.862;48.741;318.303;17.434;4.568;931.441;4.963;44.324;42.503;85.631;193.965;112.562;990.386;111.014;572.681;30.232;9.599;2.197.860
;00:Até 0,50;4;36;28;125;195;407;1.544;221;1.546;21;12;4.139;2;26;29;107;179;449;1.653;244;1.585;17;15;4.306;6;62;57;232;374;856;3.197;465;3.131;38;27;8.445
;01:0,51 a 1,00;26;218;233;744;2.247;4.837;15.730;1.234;4.580;127;34;30.010;26;166;215;742;1.020;5.597;19.874;1.759;5.072;114;28;34.613;52;384;448;1.486;3.267;10.434;35.604;2.993;9.652;241;62;64.623
;02:1,01 a 1,50;792;6.429;6.693;14.324;38.014;22.596;141.325;6.559;10.041;253;76;247.102;406;5.193;4.598;11.624;29.375;17.820;162.403;9.280;19.537;335;65;260.636;1.198;11.622;11.291;25.948;67.389;40.416;303.728;15.839;29.578;588;141;507.738
;03:1,51 a 2,00;783;6.793;7.982;16.000;36.437;17.399;122.741;8.320;14.533;453;79;231.520;311;1.503;1.851;4.565;10.384;6.686;93.100;8.829;27.723;747;70;155.769;1.094;8.296;9.833;20.565;46.821;24.085;215.841;17.149;42.256;1.200;149;387.289
;04:2,01 a 3,00;673;7.893;8.885;17.912;31.773;14.271;114.539;11.761;28.141;1.020;168;237.036;720;641;599;2.689;4.593;2.602;59.052;10.246;47.902;1.850;172;131.066;1.393;8.534;9.484;20.601;36.366;16.873;173.591;22.007;76.043;2.870;340;368.102
;05:3,01 a 4,00;229;5.363;3.718;5.918;10.694;4.252;52.521;9.916;25.114;958;239;118.922;243;500;105;363;1.210;567;19.576;6.460;43.570;2.044;227;74.865;472;5.863;3.823;6.281;11.904;4.819;72.097;16.376;68.684;3.002;466;193.787
;06:4,01 a 5,00;62;3.278;1.032;1.492;3.354;1.376;27.604;5.883;17.750;689;178;62.698;49;265;39;103;653;170;12.268;3.073;29.373;1.623;164;47.780;111;3.543;1.071;1.595;4.007;1.546;39.872;8.956;47.123;2.312;342;110.478
;07:5,01 a 7,00;90;1.564;940;1.200;4.529;3.504;40.088;8.305;30.146;1.376;378;92.120;88;153;67;119;855;267;15.028;3.884;43.397;3.172;436;67.466;178;1.717;1.007;1.319;5.384;3.771;55.116;12.189;73.543;4.548;814;159.586
;08:7,01 a 10,00;38;682;892;282;2.736;2.265;22.669;4.723;34.184;1.713;575;70.759;31;151;52;35;200;110;7.367;2.047;39.373;3.079;605;53.050;69;833;944;317;2.936;2.375;30.036;6.770;73.557;4.792;1.180;123.809
;09:10,01 a 15,00;20;132;300;84;776;498;7.139;2.359;34.834;1.901;1.193;49.236;13;23;20;14;68;35;2.605;755;29.412;2.035;1.269;36.249;33;155;320;98;844;533;9.744;3.114;64.246;3.936;2.462;85.485
;10:15,01 a 20,00;2;24;72;34;397;103;2.472;818;19.197;1.139;800;25.058;5;4;7;8;25;13;656;348;12.021;947;756;14.790;7;28;79;42;422;116;3.128;1.166;31.218;2.086;1.556;39.848
;11:Mais de 20,00;6;11;32;18;166;79;2.280;570;28.338;2.915;1.234;35.649;3;3;10;6;29;27;477;184;13.118;1.284;713;15.854;9;14;42;24;195;106;2.757;754;41.456;4.199;1.947;51.503
;{ñ class};265;2.579;3.129;5.241;10.569;4.639;27.872;1.604;5.974;233;65;62.170;76;694;975;1.882;3.487;1.993;17.803;1.632;6.220;187;48;34.997;341;3.273;4.104;7.123;14.056;6.632;45.675;3.236;12.194;420;113;97.167
355030:São Paulo - SP;Total;6.699;44.151;48.266;103.830;208.006;146.597;2.034.686;113.263;662.686;16.227;9.762;3.394.173;2.551;14.524;22.358;48.849;114.783;83.646;1.572.840;122.818;902.802;14.954;8.309;2.908.434;9.250;58.675;70.624;152.679;322.789;230.243;3.607.526;236.081;1.565.488;31.181;18.071;6.302.607
;00:Até 0,50;11;74;33;325;539;1.648;4.938;242;1.393;37;29;9.269;9;30;34;221;1.165;1.581;7.661;367;2.726;41;26;13.861;20;104;67;546;1.704;3.229;12.599;609;4.119;78;55;23.130
;01:0,51 a 1,00;71;389;305;1.507;2.686;10.385;43.934;2.152;6.895;260;120;68.704;97;546;1.092;2.373;7.091;10.719;77.467;3.652;13.618;227;123;117.005;168;935;1.397;3.880;9.777;21.104;121.401;5.804;20.513;487;243;185.709
;02:1,01 a 1,50;1.290;6.854;6.378;16.199;35.299;30.277;386.670;12.522;21.365;456;157;517.467;1.158;7.653;11.123;24.922;50.716;33.420;508.519;22.461;44.035;417;136;704.560;2.448;14.507;17.501;41.121;86.015;63.697;895.189;34.983;65.400;873;293;1.222.027
;03:1,51 a 2,00;1.619;12.886;11.507;26.542;58.479;41.447;519.568;18.126;32.921;499;193;723.787;473;3.454;4.947;12.160;29.131;21.639;423.385;25.018;63.042;619;165;584.033;2.092;16.340;16.454;38.702;87.610;63.086;942.953;43.144;95.963;1.118;358;1.307.820
;04:2,01 a 3,00;1.923;11.774;13.301;29.748;57.951;34.480;503.981;25.300;71.284;981;353;751.076;280;1.066;2.004;4.487;13.700;8.623;279.924;29.828;171.304;1.315;322;512.853;2.203;12.840;15.305;34.235;71.651;43.103;783.905;55.128;242.588;2.296;675;1.263.929
;05:3,01 a 4,00;609;4.532;6.411;11.920;20.195;10.957;217.413;15.834;69.892;947;314;359.024;93;189;573;804;3.478;2.061;109.146;15.686;122.503;1.278;356;256.167;702;4.721;6.984;12.724;23.673;13.018;326.559;31.520;192.395;2.225;670;615.191
;06:4,01 a 5,00;230;1.808;2.984;5.113;8.571;4.461;107.126;9.920;61.457;892;354;202.916;49;68;258;280;1.296;827;45.426;8.296;96.936;1.079;383;154.898;279;1.876;3.242;5.393;9.867;5.288;152.552;18.216;158.393;1.971;737;357.814
;07:5,01 a 7,00;173;1.038;1.383;2.629;5.677;2.965;94.539;11.241;96.377;1.611;920;218.553;56;38;116;155;915;561;33.326;7.227;136.688;1.996;892;181.970;229;1.076;1.499;2.784;6.592;3.526;127.865;18.468;233.065;3.607;1.812;400.523
;08:7,01 a 10,00;114;311;421;806;2.770;1.368;39.796;7.802;95.213;2.165;1.223;151.989;55;10;20;47;291;243;13.819;3.898;109.510;2.654;1.203;131.750;169;321;441;853;3.061;1.611;53.615;11.700;204.723;4.819;2.426;283.739
;09:10,01 a 15,00;79;81;132;202;519;460;14.450;4.112;86.686;2.856;2.343;111.920;42;4;22;20;101;77;5.006;1.675;70.582;2.401;2.153;82.083;121;85;154;222;620;537;19.456;5.787;157.268;5.257;4.496;194.003
;10:15,01 a 20,00;46;12;21;38;139;93;3.838;1.289;42.267;1.718;1.451;50.912;12;5;6;9;26;24;1.200;459;27.478;1.113;1.207;31.539;58;17;27;47;165;117;5.038;1.748;69.745;2.831;2.658;82.451
;11:Mais de 20,00;67;9;15;12;59;87;2.581;1.281;62.243;3.206;2.068;71.628;17;1;6;11;17;20;731;339;29.496;1.385;1.188;33.211;84;10;21;23;76;107;3.312;1.620;91.739;4.591;3.256;104.839
;{ñ class};467;4.383;5.375;8.789;15.122;7.969;95.852;3.442;14.693;599;237;156.928;210;1.460;2.157;3.360;6.856;3.851;67.230;3.912;14.884;429;155;104.504;677;5.843;7.532;12.149;21.978;11.820;163.082;7.354;29.577;1.028;392;261.432
410690:Curitiba - PR;Total;621;6.495;6.365;14.665;32.338;25.688;217.459;21.192;123.274;4.509;2.294;454.900;469;3.662;3.988;9.047;22.151;16.859;175.969;19.244;185.310;5.623;1.959;444.281;1.090;10.157;10.353;23.712;54.489;42.547;393.428;40.436;308.584;10.132;4.253;899.181
;00:Até 0,50;3;14;4;44;62;132;345;40;503;15;5;1.167;3;28;20;66;114;139;360;39;901;13;9;1.692;6;42;24;110;176;271;705;79;1.404;28;14;2.859
;01:0,51 a 1,00;11;82;67;464;461;2.758;5.001;511;2.135;106;51;11.647;36;272;270;847;1.895;3.162;7.995;780;4.026;117;35;19.435;47;354;337;1.311;2.356;5.920;12.996;1.291;6.161;223;86;31.082
;02:1,01 a 1,50;202;1.297;1.033;2.958;6.083;5.910;41.116;2.536;4.287;143;35;65.600;259;1.894;1.915;4.667;10.704;6.872;59.023;4.141;10.442;169;33;100.119;461;3.191;2.948;7.625;16.787;12.782;100.139;6.677;14.729;312;68;165.719
;03:1,51 a 2,00;185;1.933;1.619;3.892;8.951;6.470;50.319;3.523;5.861;134;71;82.958;89;891;1.036;2.063;5.381;3.917;45.412;4.508;12.795;176;70;76.338;274;2.824;2.655;5.955;14.332;10.387;95.731;8.031;18.656;310;141;159.296
;04:2,01 a 3,00;119;1.697;1.855;4.045;9.259;5.982;55.772;4.371;13.401;365;105;96.971;37;225;282;576;1.896;1.527;33.596;4.622;31.256;596;109;74.722;156;1.922;2.137;4.621;11.155;7.509;89.368;8.993;44.657;961;214;171.693
;05:3,01 a 4,00;25;466;593;1.184;3.079;1.864;22.366;2.620;14.269;446;110;47.022;7;43;52;94;421;304;12.039;2.205;34.879;747;137;50.928;32;509;645;1.278;3.500;2.168;34.405;4.825;49.148;1.193;247;97.950
;06:4,01 a 5,00;7;152;237;424;1.040;621;13.891;3.623;15.534;394;114;36.037;3;10;17;30;127;106;4.455;1.258;23.702;646;124;30.478;10;162;254;454;1.167;727;18.346;4.881;39.236;1.040;238;66.515
;07:5,01 a 7,00;4;103;143;298;690;443;10.963;1.892;20.182;620;158;35.496;1;10;12;21;118;98;3.577;725;31.547;999;180;37.288;5;113;155;319;808;541;14.540;2.617;51.729;1.619;338;72.784
;08:7,01 a 10,00;5;27;41;77;340;234;5.895;957;16.976;668;254;25.474;1;1;10;7;48;28;1.543;297;16.797;892;231;19.855;6;28;51;84;388;262;7.438;1.254;33.773;1.560;485;45.329
;09:10,01 a 15,00;1;9;27;27;122;73;2.102;460;13.335;735;573;17.464;0;2;2;1;24;12;512;115;9.225;746;453;11.092;1;11;29;28;146;85;2.614;575;22.560;1.481;1.026;28.556
;10:15,01 a 20,00;2;0;0;2;34;19;515;111;6.525;412;433;8.053;1;0;0;1;6;2;94;32;3.523;219;372;4.250;3;0;0;3;40;21;609;143;10.048;631;805;12.303
;11:Mais de 20,00;0;0;2;2;14;6;169;63;8.308;339;333;9.236;0;2;1;1;1;2;14;10;3.858;193;175;4.257;0;2;3;3;15;8;183;73;12.166;532;508;13.493
;{ñ class};57;715;744;1.248;2.203;1.176;9.005;485;1.958;132;52;17.775;32;284;371;673;1.416;690;7.349;512;2.359;110;31;13.827;89;999;1.115;1.921;3.619;1.866;16.354;997;4.317;242;83;31.602
420540:Florianópolis - SC;Total;169;1.048;1.500;4.038;8.489;5.830;51.253;6.607;62.982;2.850;1.343;146.109;167;845;1.230;3.455;6.723;4.636;47.968;7.498;65.113;3.219;1.331;142.185;336;1.893;2.730;7.493;15.212;10.466;99.221;14.105;128.095;6.069;2.674;288.294
;00:Até 0,50;1;2;2;10;11;56;147;19;98;2;0;348;2;6;16;48;75;91;270;32;114;4;3;661;3;8;18;58;86;147;417;51;212;6;3;1.009
;01:0,51 a 1,00;12;20;22;224;166;669;1.242;185;1.288;32;5;3.865;17;70;84;420;481;914;2.217;383;807;31;10;5.434;29;90;106;644;647;1.583;3.459;568;2.095;63;15;9.299
;02:1,01 a 1,50;39;137;145;523;1.269;1.002;8.275;889;1.434;62;11;13.786;42;381;573;1.671;2.936;1.526;13.416;1.546;2.346;73;11;24.521;81;518;718;2.194;4.205;2.528;21.691;2.435;3.780;135;22;38.307
;03:1,51 a 2,00;56;304;368;1.047;2.380;1.801;15.839;1.312;1.686;42;7;24.842;64;191;175;614;1.562;1.233;15.831;1.997;3.412;56;21;25.156;120;495;543;1.661;3.942;3.034;31.670;3.309;5.098;98;28;49.998
;04:2,01 a 3,00;33;274;367;869;2.217;1.248;13.711;1.714;3.577;114;12;24.136;17;59;95;208;651;471;9.578;1.965;7.533;150;28;20.755;50;333;462;1.077;2.868;1.719;23.289;3.679;11.110;264;40;44.891
;05:3,01 a 4,00;7;134;161;522;1.008;439;4.573;871;3.941;131;25;11.812;2;11;18;28;137;87;2.364;710;7.721;211;77;11.366;9;145;179;550;1.145;526;6.937;1.581;11.662;342;102;23.178
;06:4,01 a 5,00;3;28;72;199;273;130;1.895;487;9.561;229;36;12.913;0;2;7;32;53;28;937;300;9.388;411;59;11.217;3;30;79;231;326;158;2.832;787;18.949;640;95;24.130
;07:5,01 a 7,00;1;14;61;181;247;105;1.741;539;13.425;402;101;16.817;0;2;10;12;37;13;742;230;14.152;593;148;15.939;1;16;71;193;284;118;2.483;769;27.577;995;249;32.756
;08:7,01 a 10,00;1;3;18;33;99;53;952;274;9.971;471;143;12.018;0;0;0;1;15;4;315;111;9.361;714;152;10.673;1;3;18;34;114;57;1.267;385;19.332;1.185;295;22.691
;09:10,01 a 15,00;2;3;7;15;37;31;522;144;7.642;628;639;9.670;0;2;1;0;8;5;170;47;5.631;623;618;7.105;2;5;8;15;45;36;692;191;13.273;1.251;1.257;16.775
;10:15,01 a 20,00;1;0;0;6;17;7;268;47;4.481;289;182;5.298;0;0;0;0;7;1;42;17;2.197;174;133;2.571;1;0;0;6;24;8;310;64;6.678;463;315;7.869
;11:Mais de 20,00;0;0;1;1;7;6;72;14;4.956;419;176;5.652;0;0;0;0;0;0;3;2;1.960;167;63;2.195;0;0;1;1;7;6;75;16;6.916;586;239;7.847
;{ñ class};13;129;276;408;758;283;2.016;112;922;29;6;4.952;23;121;251;421;761;263;2.083;158;491;12;8;4.592;36;250;527;829;1.519;546;4.099;270;1.413;41;14;9.544
431490:Porto Alegre - RS;Total;519;4.483;3.994;17.505;30.171;21.464;141.376;20.132;91.423;3.538;1.452;336.057;362;2.251;2.049;9.419;18.973;14.562;133.596;20.013;135.608;4.914;1.702;343.449;881;6.734;6.043;26.924;49.144;36.026;274.972;40.145;227.031;8.452;3.154;679.506
;00:Até 0,50;0;75;6;105;70;229;455;77;180;12;5;1.214;8;40;36;158;166;256;456;54;148;7;1;1.330;8;115;42;263;236;485;911;131;328;19;6;2.544
;01:0,51 a 1,00;12;359;78;1.017;603;2.077;2.803;354;643;86;9;8.041;40;297;178;1.275;1.400;2.649;5.602;518;982;51;7;12.999;52;656;256;2.292;2.003;4.726;8.405;872;1.625;137;16;21.040
;02:1,01 a 1,50;102;701;691;3.199;5.987;5.140;26.230;2.044;2.568;154;28;46.844;129;862;739;3.459;7.973;5.552;41.365;3.540;7.828;255;31;71.733;231;1.563;1.430;6.658;13.960;10.692;67.595;5.584;10.396;409;59;118.577
;03:1,51 a 2,00;173;1.264;1.109;4.857;9.136;5.823;36.216;3.277;4.724;267;39;66.885;101;563;591;2.426;5.171;3.434;33.680;4.447;17.784;554;63;68.814;274;1.827;1.700;7.283;14.307;9.257;69.896;7.724;22.508;821;102;135.699
;04:2,01 a 3,00;103;903;957;3.666;7.100;4.034;32.893;4.641;10.328;335;52;65.012;23;152;166;759;1.738;1.189;24.760;5.120;29.486;624;91;64.108;126;1.055;1.123;4.425;8.838;5.223;57.653;9.761;39.814;959;143;129.120
;05:3,01 a 4,00;34;317;389;1.577;2.473;1.483;12.928;2.652;7.719;256;42;29.870;11;22;35;158;377;266;8.225;2.183;17.187;444;78;28.986;45;339;424;1.735;2.850;1.749;21.153;4.835;24.906;700;120;58.856
;06:4,01 a 5,00;12;86;112;584;805;492;6.234;1.721;6.722;200;51;17.019;2;12;7;68;156;104;5.170;1.222;11.463;300;67;18.571;14;98;119;652;961;596;11.404;2.943;18.185;500;118;35.590
;07:5,01 a 7,00;5;57;71;425;616;347;6.094;2.128;15.512;357;119;25.731;1;2;14;49;142;99;3.745;1.168;15.647;533;171;21.571;6;59;85;474;758;446;9.839;3.296;31.159;890;290;47.302
;08:7,01 a 10,00;3;20;25;169;326;230;4.153;1.422;14.162;575;213;21.298;0;0;3;16;82;60;2.578;631;13.296;832;271;17.769;3;20;28;185;408;290;6.731;2.053;27.458;1.407;484;39.067
;09:10,01 a 15,00;1;5;11;111;477;353;3.591;831;12.831;551;369;19.131;0;0;0;12;47;37;1.033;305;10.950;773;521;13.678;1;5;11;123;524;390;4.624;1.136;23.781;1.324;890;32.809
;10:15,01 a 20,00;1;1;1;20;94;108;1.352;290;6.524;256;178;8.825;0;0;0;0;8;14;218;79;4.607;256;191;5.373;1;1;1;20;102;122;1.570;369;11.131;512;369;14.198
;11:Mais de 20,00;1;1;1;7;39;18;274;169;8.325;441;326;9.602;0;0;0;0;2;0;40;46;4.821;240;198;5.347;1;1;1;7;41;18;314;215;13.146;681;524;14.949
;{ñ class};72;694;543;1.768;2.445;1.130;8.153;526;1.185;48;21;16.585;47;301;280;1.039;1.711;902;6.724;700;1.409;45;12;13.170;119;995;823;2.807;4.156;2.032;14.877;1.226;2.594;93;33;29.755
500270:Campo Grande - MS;Total;312;2.650;2.282;7.626;11.371;10.781;69.181;7.973;30.449;1.508;824;144.957;142;1.118;1.029;2.887;6.258;6.344;57.034;6.782;42.416;1.684;830;126.524;454;3.768;3.311;10.513;17.629;17.125;126.215;14.755;72.865;3.192;1.654;271.481
;00:Até 0,50;1;11;7;36;16;168;126;12;71;3;0;451;3;12;4;55;97;212;293;21;123;5;1;826;4;23;11;91;113;380;419;33;194;8;1;1.277
;01:0,51 a 1,00;11;63;28;160;257;1.199;1.478;144;256;17;0;3.613;9;78;54;166;301;1.276;2.260;275;425;16;3;4.863;20;141;82;326;558;2.475;3.738;419;681;33;3;8.476
;02:1,01 a 1,50;162;936;716;2.440;3.484;3.834;21.401;1.547;1.238;20;3;35.781;89;658;651;1.731;3.401;3.077;26.872;2.318;3.073;30;6;41.906;251;1.594;1.367;4.171;6.885;6.911;48.273;3.865;4.311;50;9;77.687
;03:1,51 a 2,00;63;625;568;2.063;3.232;2.425;17.169;1.233;1.611;24;4;29.017;17;199;148;442;1.048;816;11.567;1.511;3.076;36;5;18.865;80;824;716;2.505;4.280;3.241;28.736;2.744;4.687;60;9;47.882
;04:2,01 a 3,00;40;548;494;1.564;2.494;1.637;13.265;1.294;2.856;61;14;24.267;6;58;43;87;724;282;8.079;1.174;5.212;98;17;15.780;46;606;537;1.651;3.218;1.919;21.344;2.468;8.068;159;31;40.047
;05:3,01 a 4,00;5;141;137;419;746;483;4.926;1.089;3.466;117;11;11.540;1;25;7;22;122;74;2.267;598;6.247;181;23;9.567;6;166;144;441;868;557;7.193;1.687;9.713;298;34;21.107
;06:4,01 a 5,00;1;45;38;128;187;191;2.154;617;3.184;136;27;6.708;2;4;3;4;31;49;1.204;307;5.766;160;32;7.562;3;49;41;132;218;240;3.358;924;8.950;296;59;14.270
;07:5,01 a 7,00;1;41;23;94;202;167;3.014;1.080;5.574;235;51;10.482;0;3;1;3;26;34;842;214;7.464;363;62;9.012;1;44;24;97;228;201;3.856;1.294;13.038;598;113;19.494
;08:7,01 a 10,00;0;4;5;13;44;59;1.199;493;4.129;303;89;6.338;0;2;0;3;9;18;248;106;4.689;373;121;5.569;0;6;5;16;53;77;1.447;599;8.818;676;210;11.907
;09:10,01 a 15,00;0;0;0;6;19;32;542;228;3.337;371;317;4.852;0;1;1;0;3;8;142;42;3.350;312;289;4.148;0;1;1;6;22;40;684;270;6.687;683;606;9.000
;10:15,01 a 20,00;0;1;0;1;6;8;161;33;1.719;109;207;2.245;0;0;1;0;2;4;41;7;1.181;63;201;1.500;0;1;1;1;8;12;202;40;2.900;172;408;3.745
;11:Mais de 20,00;0;1;0;0;7;7;65;20;2.529;101;99;2.829;0;0;0;0;1;3;9;3;1.110;38;68;1.232;0;1;0;0;8;10;74;23;3.639;139;167;4.061
;{ñ class};28;234;266;702;677;571;3.681;183;479;11;2;6.834;15;78;116;374;493;491;3.210;206;700;9;2;5.694;43;312;382;1.076;1.170;1.062;6.891;389;1.179;20;4;12.528
510340:Cuiabá - MT;Total;212;1.609;1.264;3.501;6.170;7.746;69.885;3.673;38.109;1.833;535;134.537;53;439;468;1.018;2.205;4.000;51.796;4.089;45.509;2.470;517;112.564;265;2.048;1.732;4.519;8.375;11.746;121.681;7.762;83.618;4.303;1.052;247.101
;00:Até 0,50;1;6;2;34;11;367;170;13;29;3;0;636;2;6;4;27;16;349;177;10;35;3;0;629;3;12;6;61;27;716;347;23;64;6;0;1.265
;01:0,51 a 1,00;6;47;26;88;128;628;1.288;59;264;6;5;2.545;5;32;24;87;108;568;1.613;108;459;15;3;3.022;11;79;50;175;236;1.196;2.901;167;723;21;8;5.567
;02:1,01 a 1,50;82;453;357;835;1.579;2.435;18.269;685;1.125;20;4;25.844;35;268;269;594;1.191;2.088;21.946;1.334;2.586;40;3;30.354;117;721;626;1.429;2.770;4.523;40.215;2.019;3.711;60;7;56.198
;03:1,51 a 2,00;69;473;374;943;1.956;1.954;17.742;814;1.903;27;3;26.258;8;64;86;173;411;572;10.800;955;3.628;59;6;16.762;77;537;460;1.116;2.367;2.526;28.542;1.769;5.531;86;9;43.020
;04:2,01 a 3,00;21;313;218;760;1.071;1.254;12.658;860;2.603;56;10;19.824;1;24;26;37;158;172;6.854;862;4.707;105;16;12.962;22;337;244;797;1.229;1.426;19.512;1.722;7.310;161;26;32.786
;05:3,01 a 4,00;4;90;76;330;530;489;5.517;446;2.809;79;10;10.380;1;3;4;8;65;42;4.007;325;5.728;146;20;10.349;5;93;80;338;595;531;9.524;771;8.537;225;30;20.729
;06:4,01 a 5,00;1;35;21;108;161;120;2.658;230;3.233;260;75;6.902;0;6;1;2;25;13;1.403;140;4.933;334;83;6.940;1;41;22;110;186;133;4.061;370;8.166;594;158;13.842
;07:5,01 a 7,00;1;25;14;76;133;81;3.429;227;8.518;460;130;13.094;1;0;1;1;20;13;1.405;120;10.279;591;118;12.549;2;25;15;77;153;94;4.834;347;18.797;1.051;248;25.643
;08:7,01 a 10,00;0;1;3;17;37;30;2.579;116;6.953;271;68;10.075;0;0;1;2;16;5;725;53;6.305;449;86;7.642;0;1;4;19;53;35;3.304;169;13.258;720;154;17.717
;09:10,01 a 15,00;0;5;1;3;17;9;1.161;55;4.624;262;80;6.217;0;2;1;0;0;1;378;17;3.350;348;96;4.193;0;7;2;3;17;10;1.539;72;7.974;610;176;10.410
;10:15,01 a 20,00;0;0;0;1;6;2;262;31;2.550;125;68;3.045;0;0;0;0;0;1;114;4;1.572;199;54;1.944;0;0;0;1;6;3;376;35;4.122;324;122;4.989
;11:Mais de 20,00;0;2;0;0;3;2;136;15;2.811;249;80;3.298;0;0;0;0;0;0;77;4;1.240;155;32;1.508;0;2;0;0;3;2;213;19;4.051;404;112;4.806
;{ñ class};27;159;172;306;538;375;4.016;122;687;15;2;6.419;0;34;51;87;195;176;2.297;157;687;26;0;3.710;27;193;223;393;733;551;6.313;279;1.374;41;2;10.129
520870:Goiânia - GO;Total;834;6.149;4.877;13.952;21.246;21.590;158.361;10.362;62.965;1.962;1.066;303.364;346;1.556;1.816;5.581;11.380;11.935;120.928;11.059;104.863;2.038;1.006;272.508;1.180;7.705;6.693;19.533;32.626;33.525;279.289;21.421;167.828;4.000;2.072;575.872
;00:Até 0,50;1;12;11;787;61;2.330;556;86;279;31;2;4.156;1;12;8;462;44;1.924;470;111;194;12;3;3.241;2;24;19;1.249;105;4.254;1.026;197;473;43;5;7.397
;01:0,51 a 1,00;24;121;105;310;406;1.558;4.161;421;2.373;81;11;9.571;27;59;96;253;364;1.322;5.450;494;4.757;39;7;12.868;51;180;201;563;770;2.880;9.611;915;7.130;120;18;22.439
;02:1,01 a 1,50;361;1.935;1.457;3.933;6.918;7.463;49.738;2.489;5.305;76;16;79.691;215;1.069;1.142;2.477;6.500;5.572;55.038;3.757;9.519;71;18;85.378;576;3.004;2.599;6.410;13.418;13.035;104.776;6.246;14.824;147;34;165.069
;03:1,51 a 2,00;199;1.244;1.129;3.030;4.943;4.230;33.610;1.916;5.793;90;14;56.198;45;213;299;778;2.274;1.655;26.599;2.483;12.759;81;17;47.203;244;1.457;1.428;3.808;7.217;5.885;60.209;4.399;18.552;171;31;103.401
;04:2,01 a 3,00;93;1.238;1.054;2.861;4.072;3.206;27.316;2.145;8.566;146;34;50.731;22;72;108;764;935;669;14.630;2.057;15.920;186;28;35.391;115;1.310;1.162;3.625;5.007;3.875;41.946;4.202;24.486;332;62;86.122
;05:3,01 a 4,00;17;307;295;984;1.380;979;9.443;1.082;5.328;126;42;19.983;7;11;12;325;263;190;5.304;875;10.711;165;23;17.886;24;318;307;1.309;1.643;1.169;14.747;1.957;16.039;291;65;37.869
;06:4,01 a 5,00;9;125;95;316;924;380;5.015;609;5.032;166;47;12.718;2;1;4;74;147;53;2.978;353;11.839;251;46;15.748;11;126;99;390;1.071;433;7.993;962;16.871;417;93;28.466
;07:5,01 a 7,00;2;146;57;235;691;260;8.103;628;7.527;193;73;17.915;0;7;5;45;102;43;3.160;291;18.950;248;69;22.920;2;153;62;280;793;303;11.263;919;26.477;441;142;40.835
;08:7,01 a 10,00;4;129;30;333;245;100;9.480;333;8.912;280;75;19.921;0;1;1;67;34;14;2.154;178;9.864;367;95;12.775;4;130;31;400;279;114;11.634;511;18.776;647;170;32.696
;09:10,01 a 15,00;0;51;10;117;75;57;3.545;202;5.985;414;462;10.918;1;0;1;19;12;10;655;86;5.354;410;515;7.063;1;51;11;136;87;67;4.200;288;11.339;824;977;17.981
;10:15,01 a 20,00;0;8;0;7;13;15;680;51;2.934;169;173;4.050;0;0;0;1;3;1;150;25;2.065;127;122;2.494;0;8;0;8;16;16;830;76;4.999;296;295;6.544
;11:Mais de 20,00;1;3;0;2;2;6;798;30;3.654;103;110;4.709;0;0;0;0;2;2;131;12;1.803;36;53;2.039;1;3;0;2;4;8;929;42;5.457;139;163;6.748
;{ñ class};123;830;634;1.037;1.516;1.006;5.916;370;1.277;87;7;12.803;26;111;140;316;700;480;4.209;337;1.128;45;10;7.502;149;941;774;1.353;2.216;1.486;10.125;707;2.405;132;17;20.305
530010:Brasília - DF;Total;1.097;8.916;6.877;22.483;47.804;33.000;255.650;25.011;173.371;7.350;3.873;585.432;369;2.624;2.311;8.636;19.138;18.403;200.805;28.501;191.196;7.137;3.063;482.183;1.466;11.540;9.188;31.119;66.942;51.403;456.455;53.512;364.567;14.487;6.936;1.067.615
;00:Até 0,50;1;37;22;382;159;1.640;1.210;105;479;12;14;4.061;1;11;14;171;158;1.540;1.261;128;467;14;6;3.771;2;48;36;553;317;3.180;2.471;233;946;26;20;7.832
;01:0,51 a 1,00;42;204;144;792;1.138;2.404;6.124;498;1.635;61;24;13.066;19;105;70;559;740;2.722;7.030;640;1.809;47;18;13.759;61;309;214;1.351;1.878;5.126;13.154;1.138;3.444;108;42;26.825
;02:1,01 a 1,50;521;3.016;2.293;7.347;14.554;11.996;80.014;4.378;6.052;159;40;130.370;236;1.539;1.352;5.066;11.213;9.057;86.311;6.330;10.401;110;29;131.644;757;4.555;3.645;12.413;25.767;21.053;166.325;10.708;16.453;269;69;262.014
