;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;272;2.549;3.287;6.360;43.227;5.593;23.489;2.868;3.403;85;17;91.150;28;379;332;750;2.478;1.762;18.017;3.577;4.387;53;7;31.770;300;2.928;3.619;7.110;45.705;7.355;41.506;6.445;7.790;138;24;122.920
;05:3,01 a 4,00;79;1.068;1.738;3.388;7.180;2.653;26.315;2.157;3.622;81;5;48.286;6;223;100;434;1.149;600;8.033;2.199;5.042;54;3;17.843;85;1.291;1.838;3.822;8.329;3.253;34.348;4.356;8.664;135;8;66.129
;06:4,01 a 5,00;16;630;528;1.752;3.735;1.003;19.518;1.815;3.791;80;11;32.879;4;162;110;621;1.249;250;8.320;1.789;5.852;49;5;18.411;20;792;638;2.373;4.984;1.253;27.838;3.604;9.643;129;16;51.290
;07:5,01 a 7,00;15;853;553;2.063;6.765;910;36.341;2.349;6.473;173;24;56.519;8;348;392;932;2.098;590;11.501;2.368;9.031;131;11;27.410;23;1.201;945;2.995;8.863;1.500;47.842;4.717;15.504;304;35;83.929
;08:7,01 a 10,00;11;1.536;856;2.172;7.306;1.067;31.088;2.638;12.305;193;49;59.221;1;402;320;631;1.655;610;9.902;3.495;15.794;158;34;33.002;12;1.938;1.176;2.803;8.961;1.677;40.990;6.133;28.099;351;83;92.223
;09:10,01 a 15,00;3;595;386;1.110;2.886;629;11.773;2.274;26.123;299;65;46.143;0;169;57;125;770;230;6.841;2.934;26.338;373;46;37.883;3;764;443;1.235;3.656;859;18.614;5.208;52.461;672;111;84.026
;10:15,01 a 20,00;0;149;74;214;535;194;3.618;856;16.340;189;101;22.270;0;78;14;21;162;57;1.636;452;9.169;175;62;11.826;0;227;88;235;697;251;5.254;1.308;25.509;364;163;34.096
;11:Mais de 20,00;0;594;121;239;733;213;5.258;932;38.228;909;388;47.615;0;263;39;65;235;88;2.223;418;20.867;464;181;24.843;0;857;160;304;968;301;7.481;1.350;59.095;1.373;569;72.458
;{ñ class};64;326;327;543;724;295;731;101;818;68;20;4.017;16;84;144;236;351;184;705;98;562;37;9;2.426;80;410;471;779;1.075;479;1.436;199;1.380;105;29;6.443
{ñ class};Total;164.933;907.427;1.195.950;1.761.386;2.334.741;1.275.645;3.836.639;350.815;866.461;14.772;8.303;12.717.072;36.960;264.562;425.293;657.296;1.051.972;655.162;3.273.594;372.484;1.204.917;15.824;5.794;7.963.858;201.893;1.171.989;1.621.243;2.418.682;3.386.713;1.930.807;7.110.233;723.299;2.071.378;30.596;14.097;20.680.930
;00:Até 0,50;1.121;3.790;2.296;4.936;4.801;8.434;5.092;756;3.397;25;2;34.650;677;4.553;4.859;6.176;6.967;6.280;9.399;1.212;4.964;37;0;45.124;1.798;8.343;7.155;11.112;11.768;14.714;14.491;1.968;8.361;62;2;79.774
;01:0,51 a 1,00;27.137;91.975;70.762;88.741;99.450;85.186;138.403;8.911;18.319;297;28;629.209;7.589;43.955;50.322;67.633;98.217;72.311;238.113;17.097;34.459;348;50;630.094;34.726;135.930;121.084;156.374;197.667;157.497;376.516;26.008;52.778;645;78;1.259.303
;02:1,01 a 1,50;77.736;344.442;369.281;530.131;640.806;409.356;866.733;44.264;45.919;767;98;3.329.533;20.585;142.337;221.743;354.799;530.459;329.800;1.299.320;87.683;117.240;814;108;3.104.888;98.321;486.779;591.024;884.930;1.171.265;739.156;2.166.053;131.947;163.159;1.581;206;6.434.421
;03:1,51 a 2,00;31.498;198.042;272.079;411.704;540.091;293.748;778.975;44.421;50.199;623;128;2.621.508;4.954;42.203;85.631;136.714;233.139;139.831;747.503;70.905;128.118;596;107;1.589.701;36.452;240.245;357.710;548.418;773.230;433.579;1.526.478;115.326;178.317;1.219;235;4.211.209
;04:2,01 a 3,00;17.274;159.312;260.831;394.571;547.761;256.052;861.795;63.659;89.069;1.210;236;2.651.770;1.749;18.600;39.157;58.867;115.777;68.616;562.801;82.875;218.610;1.381;228;1.168.661;19.023;177.912;299.988;453.438;663.538;324.668;1.424.596;146.534;307.679;2.591;464;3.820.431
;05:3,01 a 4,00;3.746;50.712;104.285;156.336;218.554;96.859;416.471;43.953;82.236;1.111;222;1.174.485;273;3.951;8.151;11.255;28.164;17.135;196.214;42.709;174.669;1.543;249;484.313;4.019;54.663;112.436;167.591;246.718;113.994;612.685;86.662;256.905;2.654;471;1.658.798
;06:4,01 a 5,00;1.339;19.284;43.506;66.561;101.612;44.737;233.943;32.369;70.764;916;244;615.275;56;1.316;2.371;4.158;11.527;6.873;87.299;25.681;128.810;1.265;266;269.622;1.395;20.600;45.877;70.719;113.139;51.610;321.242;58.050;199.574;2.181;510;884.897
;07:5,01 a 7,00;850;12.857;29.633;47.228;82.478;37.526;235.147;39.893;111.143;1.774;379;598.908;27;892;1.519;2.808;8.061;5.221;69.239;22.861;159.298;2.274;335;272.535;877;13.749;31.152;50.036;90.539;42.747;304.386;62.754;270.441;4.048;714;871.443
;08:7,01 a 10,00;295;5.596;13.121;20.872;44.371;20.622;151.567;32.320;119.134;2.122;663;410.683;12;410;634;1.089;3.175;2.381;31.468;12.260;115.516;2.764;531;170.240;307;6.006;13.755;21.961;47.546;23.003;183.035;44.580;234.650;4.886;1.194;580.923
;09:10,01 a 15,00;100;1.806;4.455;7.098;16.767;9.116;80.770;22.734;112.483;2.519;1.081;258.929;5;106;156;253;886;813;11.621;5.524;69.809;2.828;851;92.852;105;1.912;4.611;7.351;17.653;9.929;92.391;28.258;182.292;5.347;1.932;351.781
;10:15,01 a 20,00;16;364;807;1.425;3.688;2.235;24.954;8.949;68.039;1.453;1.740;113.670;0;23;21;41;146;133;2.414;1.421;28.234;1.121;1.402;34.956;16;387;828;1.466;3.834;2.368;27.368;10.370;96.273;2.574;3.142;148.626
;11:Mais de 20,00;14;186;464;700;1.923;1.161;20.581;7.273;90.791;1.780;3.434;128.307;1;9;21;26;106;85;1.328;735;19.474;668;1.637;24.090;15;195;485;726;2.029;1.246;21.909;8.008;110.265;2.448;5.071;152.397
;{ñ class};3.807;19.061;24.430;31.083;32.439;10.613;22.208;1.313;4.968;175;48;150.145;1.032;6.207;10.708;13.477;15.348;5.683;16.875;1.521;5.716;185;30;76.782;4.839;25.268;35.138;44.560;47.787;16.296;39.083;2.834;10.684;360;78;226.927
Total;Total;203.255;1.227.317;1.660.019;2.503.134;3.699.736;1.974.296;6.679.517;712.623;2.155.234;34.172;16.242;20.865.545;47.435;354.671;585.022;946.666;1.719.284;1.054.645;5.733.776;787.247;3.010.315;39.580;11.063;14.289.704;250.690;1.581.988;2.245.041;3.449.800;5.419.020;3.028.941;12.413.293;1.499.870;5.165.549;73.752;27.305;35.155.249
;00:Até 0,50;1.363;4.848;3.123;7.226;9.338;14.003;8.876;1.505;7.791;47;6;58.126;752;4.995;5.689;7.985;14.170;11.334;15.593;2.332;10.963;51;3;73.867;2.115;9.843;8.812;15.211;23.508;25.337;24.469;3.837;18.754;98;9;131.993
;01:0,51 a 1,00;29.281;101.459;80.292;110.953;139.255;123.237;194.712;14.220;33.680;424;53;827.566;8.355;47.853;57.875;85.212;142.554;105.413;323.049;25.529;61.757;473;76;858.146;37.636;149.312;138.167;196.165;281.809;228.650;517.761;39.749;95.437;897;129;1.685.712
;02:1,01 a 1,50;92.338;430.644;482.235;738.558;994.976;616.292;1.459.396;76.714;79.501;1.922;194;4.972.770;25.678;182.802;290.173;492.637;800.463;483.887;2.047.581;143.235;190.294;3.411;163;4.660.324;118.016;613.446;772.408;1.231.195;1.795.439;1.100.179;3.506.977;219.949;269.795;5.333;357;9.633.094
;03:1,51 a 2,00;40.315;268.443;377.078;579.741;826.052;437.427;1.263.428;77.430;92.518;1.318;248;3.963.998;7.913;63.723;126.960;203.437;368.530;221.608;1.243.500;124.589;237.902;2.117;179;2.600.458;48.228;332.166;504.038;783.178;1.194.582;659.035;2.506.928;202.019;330.420;3.435;427;6.564.456
;04:2,01 a 3,00;24.555;229.376;372.094;556.813;875.712;384.848;1.412.722;123.003;188.767;2.867;422;4.171.179;2.677;29.873;63.557;94.789;221.105;124.617;1.027.388;170.700;462.334;3.573;488;2.201.101;27.232;259.249;435.651;651.602;1.096.817;509.465;2.440.110;293.703;651.101;6.440;910;6.372.280
;05:3,01 a 4,00;6.147;82.510;154.345;228.431;359.105;161.528;750.610;94.773;183.125;2.388;453;2.023.415;420;8.192;14.825;20.839;68.181;42.374;411.748;108.507;407.692;2.820;443;1.086.041;6.567;90.702;169.170;249.270;427.286;203.902;1.162.358;203.280;590.817;5.208;896;3.109.456
;06:4,01 a 5,00;2.178;33.142;68.081;105.676;177.182;83.313;465.033;73.918;168.255;2.808;483;1.180.069;112;3.302;4.826;10.221;36.184;24.367;230.795;72.485;336.774;3.800;419;723.285;2.290;36.444;72.907;115.897;213.366;107.680;695.828;146.403;505.029;6.608;902;1.903.354
;07:5,01 a 7,00;1.475;27.886;54.829;79.948;146.957;71.410;493.751;88.805;278.742;3.598;702;1.248.103;73;2.861;3.860;8.359;28.541;19.416;210.708;66.041;458.241;5.639;608;804.347;1.548;30.747;58.689;88.307;175.498;90.826;704.459;154.846;736.983;9.237;1.310;2.052.450
;08:7,01 a 10,00;557;13.954;22.921;35.733;79.567;39.255;320.368;69.616;292.562;4.243;1.321;880.097;23;1.574;1.629;3.390;10.629;7.848;113.990;38.643;344.477;5.575;1.025;528.803;580;15.528;24.550;39.123;90.196;47.103;434.358;108.259;637.039;9.818;2.346;1.408.900
;09:10,01 a 15,00;207;4.832;7.874;12.856;31.034;18.349;169.754;49.649;297.861;5.310;2.099;599.825;7;612;452;824;3.692;3.055;51.723;20.370;246.502;6.182;1.519;334.938;214;5.444;8.326;13.680;34.726;21.404;221.477;70.019;544.363;11.492;3.618;934.763
;10:15,01 a 20,00;35;1.054;1.523;2.667;7.084;4.640;56.016;19.903;191.257;3.245;3.131;290.555;0;235;149;204;960;751;14.347;5.707;108.813;2.960;2.467;136.593;35;1.289;1.672;2.871;8.044;5.391;70.363;25.610;300.070;6.205;5.598;427.148
;11:Mais de 20,00;25;1.235;1.080;1.742;5.794;3.814;48.100;20.177;328.842;5.539;7.006;423.354;1;399;178;222;1.027;1.045;11.474;5.267;130.248;2.585;3.610;156.056;26;1.634;1.258;1.964;6.821;4.859;59.574;25.444;459.090;8.124;10.616;579.410
;{ñ class};4.779;27.934;34.544;42.790;47.680;16.180;36.751;2.910;12.333;463;124;226.488;1.424;8.250;14.849;18.547;23.248;8.930;31.880;3.842;14.318;394;63;125.745;6.203;36.184;49.393;61.337;70.928;25.110;68.631;6.752;26.651;857;187;352.233

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2006
Vínculo Ativo 31/12;igual a;Sim
