;;Sexo Trabalhador;Escolaridade após 2005
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;53;655;330;1.207;2.271;2.805;3.344;224;947;24;11;11.871;17;186;126;462;993;2.152;3.054;224;676;22;7;7.919;70;841;456;1.669;3.264;4.957;6.398;448;1.623;46;18;19.790
;02:1,01 a 1,50;1.031;5.540;6.318;14.625;31.176;18.995;56.026;2.541;2.396;62;17;138.727;363;1.843;2.838;6.963;18.457;12.261;57.591;3.816;3.561;60;9;107.762;1.394;7.383;9.156;21.588;49.633;31.256;113.617;6.357;5.957;122;26;246.489
;03:1,51 a 2,00;461;3.703;3.675;8.520;17.008;8.847;35.385;2.271;2.114;90;15;82.089;46;328;468;1.254;3.188;2.515;24.283;3.137;2.997;50;10;38.276;507;4.031;4.143;9.774;20.196;11.362;59.668;5.408;5.111;140;25;120.365
;04:2,01 a 3,00;204;2.731;2.841;6.297;49.649;6.297;32.927;3.841;5.039;181;40;110.047;20;212;208;566;1.849;1.440;19.249;4.296;6.642;111;15;34.608;224;2.943;3.049;6.863;51.498;7.737;52.176;8.137;11.681;292;55;144.655
;05:3,01 a 4,00;58;768;1.092;2.676;7.641;2.315;27.135;2.621;4.743;155;27;49.231;9;72;51;225;603;398;7.148;2.521;6.139;89;18;17.273;67;840;1.143;2.901;8.244;2.713;34.283;5.142;10.882;244;45;66.504
;06:4,01 a 5,00;21;460;384;1.114;2.185;924;16.507;1.984;4.607;151;34;28.371;2;99;35;366;599;207;6.889;1.880;6.815;150;17;17.059;23;559;419;1.480;2.784;1.131;23.396;3.864;11.422;301;51;45.430
;07:5,01 a 7,00;36;1.088;555;1.955;3.161;921;35.177;2.664;8.814;198;58;54.627;3;243;179;729;1.437;361;13.346;2.510;12.566;221;38;31.633;39;1.331;734;2.684;4.598;1.282;48.523;5.174;21.380;419;96;86.260
;08:7,01 a 10,00;6;907;514;2.164;8.748;832;36.963;2.532;14.392;287;61;67.406;1;138;103;405;1.146;333;13.742;3.168;18.699;299;50;38.084;7;1.045;617;2.569;9.894;1.165;50.705;5.700;33.091;586;111;105.490
;09:10,01 a 15,00;3;276;218;940;3.255;466;15.341;1.863;31.902;445;86;54.795;0;29;11;60;338;129;6.192;1.695;34.279;615;64;43.412;3;305;229;1.000;3.593;595;21.533;3.558;66.181;1.060;150;98.207
;10:15,01 a 20,00;0;39;35;128;469;115;3.412;757;19.314;445;97;24.811;0;27;3;17;112;38;1.560;361;12.886;433;63;15.500;0;66;38;145;581;153;4.972;1.118;32.200;878;160;40.311
;11:Mais de 20,00;0;126;42;232;710;220;4.495;691;41.407;1.266;460;49.649;0;36;11;41;191;76;1.901;332;23.426;694;260;26.968;0;162;53;273;901;296;6.396;1.023;64.833;1.960;720;76.617
;{ñ class};51;470;456;823;1.264;499;1.384;184;1.015;47;16;6.209;16;95;164;262;493;235;1.089;148;923;36;4;3.465;67;565;620;1.085;1.757;734;2.473;332;1.938;83;20;9.674
{ñ class};Total;146.383;867.612;1.078.994;1.708.871;2.430.930;1.424.001;5.371.946;428.617;1.117.210;27.479;12.736;14.614.779;32.850;247.859;388.321;648.143;1.114.469;723.553;4.289.455;458.029;1.702.911;31.043;10.981;9.647.614;179.233;1.115.471;1.467.315;2.357.014;3.545.399;2.147.554;9.661.401;886.646;2.820.121;58.522;23.717;24.262.393
;00:Até 0,50;914;4.033;1.905;4.998;4.952;11.218;8.660;896;4.894;82;24;42.576;529;3.507;3.851;6.400;7.309;9.679;14.265;1.317;7.221;101;22;54.201;1.443;7.540;5.756;11.398;12.261;20.897;22.925;2.213;12.115;183;46;96.777
;01:0,51 a 1,00;22.996;81.977;58.342;84.185;101.732;96.732;190.337;10.594;26.465;756;245;674.361;6.041;35.141;42.691;66.203;100.572;83.462;294.195;21.350;48.342;850;255;699.102;29.037;117.118;101.033;150.388;202.304;180.194;484.532;31.944;74.807;1.606;500;1.373.463
;02:1,01 a 1,50;71.663;336.969;357.521;571.689;766.423;517.323;1.455.625;67.187;72.608;1.878;397;4.219.283;19.549;144.676;224.411;392.042;646.793;413.954;2.014.513;131.070;194.519;2.052;519;4.184.098;91.212;481.645;581.932;963.731;1.413.216;931.277;3.470.138;198.257;267.127;3.930;916;8.403.381
;03:1,51 a 2,00;28.332;195.684;254.153;407.503;582.052;329.410;1.148.466;62.131;76.556;1.561;383;3.086.231;3.800;37.513;67.649;110.507;208.682;129.211;947.637;94.148;212.373;2.279;436;1.814.235;32.132;233.197;321.802;518.010;790.734;458.621;2.096.103;156.279;288.929;3.840;819;4.900.466
;04:2,01 a 3,00;13.879;147.255;228.843;362.009;533.607;266.447;1.192.820;85.717;136.543;2.656;668;2.970.444;1.080;13.796;27.344;40.469;90.028;54.260;608.811;97.850;353.183;3.999;925;1.291.745;14.959;161.051;256.187;402.478;623.635;320.707;1.801.631;183.567;489.726;6.655;1.593;4.262.189
;05:3,01 a 4,00;2.490;42.668;81.628;130.535;198.885;93.567;543.595;55.526;122.807;2.361;568;1.274.630;117;2.549;4.838;7.526;21.286;12.956;198.782;47.484;269.961;3.666;781;569.946;2.607;45.217;86.466;138.061;220.171;106.523;742.377;103.010;392.768;6.027;1.349;1.844.576
;06:4,01 a 5,00;784;15.561;31.044;51.191;83.800;39.529;273.208;37.044;93.761;1.903;522;628.347;39;946;1.500;2.711;8.091;5.266;80.636;24.827;169.804;2.585;662;297.067;823;16.507;32.544;53.902;91.891;44.795;353.844;61.871;263.565;4.488;1.184;925.414
;07:5,01 a 7,00;439;9.445;19.298;34.161;62.780;30.262;261.160;43.387;145.017;3.262;817;610.028;13;646;999;1.880;5.491;3.806;61.145;21.645;194.616;3.971;883;295.095;452;10.091;20.297;36.041;68.271;34.068;322.305;65.032;339.633;7.233;1.700;905.123
;08:7,01 a 10,00;164;3.597;7.534;13.537;30.372;14.509;142.888;31.808;145.177;3.576;1.089;394.251;8;340;403;682;2.073;1.442;25.169;10.299;122.136;4.260;951;167.763;172;3.937;7.937;14.219;32.445;15.951;168.057;42.107;267.313;7.836;2.040;562.014
;09:10,01 a 15,00;40;1.166;2.519;4.282;12.395;5.928;71.357;19.983;132.179;4.231;2.061;256.141;1;102;122;220;645;401;10.436;4.028;76.009;4.437;1.621;98.022;41;1.268;2.641;4.502;13.040;6.329;81.793;24.011;208.188;8.668;3.682;354.163
;10:15,01 a 20,00;5;231;480;773;2.689;1.289;20.045;6.719;68.954;2.292;2.112;105.589;0;25;38;34;107;67;1.760;923;26.111;1.735;1.889;32.689;5;256;518;807;2.796;1.356;21.805;7.642;95.065;4.027;4.001;138.278
;11:Mais de 20,00;9;231;240;398;1.343;688;18.280;5.128;83.459;2.463;3.700;115.939;2;84;29;38;62;51;1.048;481;17.258;729;1.954;21.736;11;315;269;436;1.405;739;19.328;5.609;100.717;3.192;5.654;137.675
;{ñ class};4.668;28.795;35.487;43.610;49.900;17.099;45.505;2.497;8.790;458;150;236.959;1.671;8.534;14.446;19.431;23.330;8.998;31.058;2.607;11.378;379;83;121.915;6.339;37.329;49.933;63.041;73.230;26.097;76.563;5.104;20.168;837;233;358.874
Total;Total;185.430;1.186.439;1.508.254;2.470.265;3.878.520;2.179.020;9.117.654;845.719;2.679.366;59.301;25.057;24.135.025;42.774;325.549;536.390;942.992;1.821.758;1.134.968;7.385.220;912.512;3.878.491;71.685;20.182;17.072.521;228.204;1.511.988;2.044.644;3.413.257;5.700.278;3.313.988;16.502.874;1.758.231;6.557.857;130.986;45.239;41.207.546
;00:Até 0,50;1.188;4.908;2.585;7.865;9.563;19.324;14.925;1.823;10.859;148;44;73.232;628;4.040;4.793;9.926;15.721;18.476;22.989;2.624;14.545;172;39;93.953;1.816;8.948;7.378;17.791;25.284;37.800;37.914;4.447;25.404;320;83;167.185
;01:0,51 a 1,00;25.366;92.295;67.830;109.423;143.156;139.968;279.283;16.610;46.459;1.185;380;921.955;6.797;40.469;51.883;86.336;150.299;124.203;432.239;31.305;78.938;1.202;407;1.004.078;32.163;132.764;119.713;195.759;293.455;264.171;711.522;47.915;125.397;2.387;787;1.926.033
;02:1,01 a 1,50;88.140;437.573;480.045;814.066;1.200.612;774.838;2.420.794;113.541;121.019;2.978;641;6.454.247;25.166;188.323;306.578;557.741;976.107;609.357;3.216.022;211.619;295.191;3.297;720;6.390.121;113.306;625.896;786.623;1.371.807;2.176.719;1.384.195;5.636.816;325.160;416.210;6.275;1.361;12.844.368
;03:1,51 a 2,00;36.953;272.232;356.879;588.221;902.562;491.762;1.865.737;109.344;139.292;2.955;686;4.766.623;6.045;49.228;94.551;160.476;338.820;201.467;1.575.292;165.548;349.244;3.986;637;2.945.294;42.998;321.460;451.430;748.697;1.241.382;693.229;3.441.029;274.892;488.536;6.941;1.323;7.711.917
;04:2,01 a 3,00;19.524;211.835;323.480;519.269;858.172;394.444;1.907.479;168.177;274.531;5.395;1.243;4.683.549;1.661;21.297;43.011;69.037;173.666;96.952;1.092.445;205.432;673.536;8.459;1.348;2.386.844;21.185;233.132;366.491;588.306;1.031.838;491.396;2.999.924;373.609;948.067;13.854;2.591;7.070.393
;05:3,01 a 4,00;4.395;68.244;120.925;191.434;321.824;147.495;934.601;116.124;262.985;4.472;1.076;2.173.575;213;5.133;8.902;14.981;64.101;34.501;413.476;113.230;579.126;8.454;1.217;1.243.334;4.608;73.377;129.827;206.415;385.925;181.996;1.348.077;229.354;842.111;12.926;2.293;3.416.909
;06:4,01 a 5,00;1.413;26.386;46.658;77.685;141.002;71.169;511.334;81.220;223.698;3.949;989;1.185.503;70;2.052;2.998;7.045;27.743;15.732;207.111;63.642;429.801;6.626;1.092;763.912;1.483;28.438;49.656;84.730;168.745;86.901;718.445;144.862;653.499;10.575;2.081;1.949.415
;07:5,01 a 7,00;801;21.449;40.505;63.449;123.501;66.414;550.992;95.138;346.212;6.628;1.721;1.316.810;37;2.332;2.660;7.360;23.181;13.085;200.567;59.005;536.330;10.749;1.648;856.954;838;23.781;43.165;70.809;146.682;79.499;751.559;154.143;882.542;17.377;3.369;2.173.764
;08:7,01 a 10,00;245;9.302;13.954;26.868;66.493;30.290;314.798;67.028;349.693;7.570;2.318;888.559;13;869;911;2.035;9.864;4.664;102.066;31.821;374.530;9.820;2.009;538.602;258;10.171;14.865;28.903;76.357;34.954;416.864;98.849;724.223;17.390;4.327;1.427.161
;09:10,01 a 15,00;65;2.880;4.653;8.411;25.601;12.147;155.711;42.813;354.321;9.310;3.899;619.811;2;302;295;657;3.603;1.485;45.932;15.023;275.971;9.982;3.127;356.379;67;3.182;4.948;9.068;29.204;13.632;201.643;57.836;630.292;19.292;7.026;976.190
;10:15,01 a 20,00;13;574;959;1.584;6.433;2.892;44.709;15.424;202.735;5.412;3.883;284.618;1;96;85;181;1.165;370;10.121;4.150;112.376;4.614;3.294;136.453;14;670;1.044;1.765;7.598;3.262;54.830;19.574;315.111;10.026;7.177;421.071
;11:Mais de 20,00;15;622;592;1.257;5.489;2.314;42.869;13.482;326.838;8.200;7.821;409.499;2;192;96;174;1.427;395;9.266;3.099;134.233;3.485;4.444;156.813;17;814;688;1.431;6.916;2.709;52.135;16.581;461.071;11.685;12.265;566.312
;{ñ class};7.312;38.139;49.189;60.733;74.112;25.963;74.422;4.995;20.724;1.099;356;357.044;2.139;11.216;19.627;27.043;36.061;14.281;57.694;6.014;24.670;839;200;199.784;9.451;49.355;68.816;87.776;110.173;40.244;132.116;11.009;45.394;1.938;556;556.828

Seleções vigentes
Variável;Critério;Valor
Ano;igual a;2009
Vínculo Ativo 31/12;igual a;Sim
