;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;02:1,01 a 1,50;10;133;214;564;88;11;201;264;120;175;265;0;890;672;3.697;9.057;1.732;214;9.776;2.753;6.873;1.605;1.242;2.283;258;43.097;3;22;46;437;16;3;27;113;67;146;249;2;1.336;169;294;9.013;798;544;6.379;777;8.501;5.529;2.876;3.220;25;40.592;13;155;260;1.001;104;14;228;377;187;321;514;2;2.226;841;3.991;18.070;2.530;758;16.155;3.530;15.374;7.134;4.118;5.503;283;83.689
;03:1,51 a 2,00;5;82;119;90;16;5;65;93;46;64;167;0;302;592;1.719;3.305;671;144;5.888;1.024;2.241;897;503;2.353;84;20.475;4;4;16;25;2;0;7;18;19;23;24;1;237;46;146;2.463;240;173;1.057;157;1.173;3.107;989;2.368;7;12.306;9;86;135;115;18;5;72;111;65;87;191;1;539;638;1.865;5.768;911;317;6.945;1.181;3.414;4.004;1.492;4.721;91;32.781
;04:2,01 a 3,00;11;22;83;116;11;4;30;59;36;26;127;0;129;605;1.344;1.578;536;136;2.881;1.920;1.084;975;624;2.656;53;15.046;3;2;11;18;1;0;2;28;9;5;18;0;57;68;96;1.175;182;184;704;172;678;2.527;1.048;3.106;8;10.102;14;24;94;134;12;4;32;87;45;31;145;0;186;673;1.440;2.753;718;320;3.585;2.092;1.762;3.502;1.672;5.762;61;25.148
;05:3,01 a 4,00;2;2;26;35;8;0;7;20;17;5;24;0;38;289;474;488;190;194;505;299;404;533;399;2.644;3;6.606;2;1;8;11;1;0;1;11;5;0;8;0;41;45;82;402;70;222;255;96;319;1.270;482;3.155;1;6.488;4;3;34;46;9;0;8;31;22;5;32;0;79;334;556;890;260;416;760;395;723;1.803;881;5.799;4;13.094
;06:4,01 a 5,00;16;1;9;23;1;0;3;10;10;6;4;0;13;94;205;191;71;191;230;127;125;265;267;4.116;2;5.980;2;0;1;1;0;0;0;5;1;2;3;0;10;23;42;236;18;239;157;53;154;735;290;4.869;0;6.841;18;1;10;24;1;0;3;15;11;8;7;0;23;117;247;427;89;430;387;180;279;1.000;557;8.985;2;12.821
;07:5,01 a 7,00;36;1;4;22;0;0;2;17;10;8;10;0;8;140;241;151;73;284;293;127;172;643;353;6.060;3;8.658;13;0;1;0;0;0;0;8;1;3;2;0;4;32;70;167;24;246;176;55;160;763;383;3.355;0;5.463;49;1;5;22;0;0;2;25;11;11;12;0;12;172;311;318;97;530;469;182;332;1.406;736;9.415;3;14.121
;08:7,01 a 10,00;86;0;1;10;1;0;0;3;1;25;3;0;3;106;179;89;31;234;260;74;173;321;334;2.551;2;4.487;33;0;0;4;0;0;0;1;0;5;0;0;0;53;23;43;7;224;111;30;137;364;311;1.490;1;2.837;119;0;1;14;1;0;0;4;1;30;3;0;3;159;202;132;38;458;371;104;310;685;645;4.041;3;7.324
;09:10,01 a 15,00;88;0;0;5;0;0;0;4;1;44;4;0;0;122;75;39;14;190;131;58;124;362;222;1.750;0;3.233;21;0;0;1;0;0;0;1;0;7;1;0;0;40;24;10;5;144;50;8;184;301;184;846;0;1.827;109;0;0;6;0;0;0;5;1;51;5;0;0;162;99;49;19;334;181;66;308;663;406;2.596;0;5.060
;10:15,01 a 20,00;109;0;0;0;0;0;0;0;0;70;1;0;1;57;26;7;5;73;57;18;22;170;119;871;0;1.606;33;0;0;0;0;0;0;0;0;5;0;0;0;17;4;1;1;27;23;0;18;116;77;399;0;721;142;0;0;0;0;0;0;0;0;75;1;0;1;74;30;8;6;100;80;18;40;286;196;1.270;0;2.327
;11:Mais de 20,00;214;0;0;0;0;0;0;0;0;109;3;0;0;74;18;6;2;62;90;17;12;79;62;1.297;0;2.045;33;0;0;0;0;0;0;0;0;6;0;0;0;20;3;0;1;10;40;2;11;46;30;686;0;888;247;0;0;0;0;0;0;0;0;115;3;0;0;94;21;6;3;72;130;19;23;125;92;1.983;0;2.933
;{ñ class};3;8;12;17;1;3;8;14;2;6;14;0;18;62;333;279;75;20;499;266;200;42;120;91;16;2.109;0;0;3;13;0;0;1;5;0;10;27;0;31;12;28;252;25;25;283;38;299;174;156;36;0;1.418;3;8;15;30;1;3;9;19;2;16;41;0;49;74;361;531;100;45;782;304;499;216;276;127;16;3.527
292740:Salvador - BA;Total;1.291;738;1.738;1.147;289;229;1.709;1.148;681;1.502;901;30;7.882;11.086;38.327;55.918;12.279;5.166;66.546;36.335;35.285;17.685;22.079;96.630;950;417.571;526;113;464;270;54;35;392;726;319;817;2.087;33;4.710;3.333;4.411;47.850;5.780;6.802;43.381;9.277;38.493;42.631;34.495;105.482;199;352.680;1.817;851;2.202;1.417;343;264;2.101;1.874;1.000;2.319;2.988;63;12.592;14.419;42.738;103.768;18.059;11.968;109.927;45.612;73.778;60.316;56.574;202.112;1.149;770.251
;00:Até 0,50;5;2;17;1;0;0;18;26;2;11;11;0;96;57;402;533;233;5;181;385;368;226;310;186;5;3.080;1;4;2;0;1;0;3;19;0;1;11;0;74;87;280;572;142;10;251;270;452;287;403;148;8;3.026;6;6;19;1;1;0;21;45;2;12;22;0;170;144;682;1.105;375;15;432;655;820;513;713;334;13;6.106
;01:0,51 a 1,00;2;14;54;30;2;15;82;50;48;36;34;4;244;168;885;2.639;340;81;3.215;706;2.129;291;1.524;4.382;154;17.129;1;3;31;12;5;2;34;23;22;32;114;1;271;187;352;2.045;233;125;8.383;625;2.479;487;3.004;3.672;10;22.153;3;17;85;42;7;17;116;73;70;68;148;5;515;355;1.237;4.684;573;206;11.598;1.331;4.608;778;4.528;8.054;164;39.282
;02:1,01 a 1,50;31;237;595;314;81;73;626;366;269;543;563;19;3.912;2.866;11.727;32.230;5.193;445;27.188;7.543;17.280;4.574;4.714;8.400;550;130.339;17;52;141;135;25;15;160;338;160;387;1.601;28;2.888;663;1.521;30.147;2.840;1.112;20.307;3.308;21.500;12.616;10.870;15.920;118;126.869;48;289;736;449;106;88;786;704;429;930;2.164;47;6.800;3.529;13.248;62.377;8.033;1.557;47.495;10.851;38.780;17.190;15.584;24.320;668;257.208
;03:1,51 a 2,00;42;251;469;208;68;52;321;216;154;269;159;6;1.452;1.549;9.345;10.279;2.372;303;18.614;8.819;6.332;4.714;2.375;7.231;114;75.714;2;21;127;39;9;9;63;89;51;65;166;4;628;245;794;6.817;867;498;5.479;1.765;5.298;10.447;3.138;8.434;17;45.072;44;272;596;247;77;61;384;305;205;334;325;10;2.080;1.794;10.139;17.096;3.239;801;24.093;10.584;11.630;15.161;5.513;15.665;131;120.786
;04:2,01 a 3,00;89;157;336;244;86;50;252;146;134;249;63;1;1.079;1.933;8.717;5.369;1.980;292;8.873;8.596;4.312;3.165;2.698;7.185;53;56.059;13;18;82;46;6;3;73;65;54;63;89;0;377;575;558;4.021;750;567;4.053;1.298;3.769;7.576;4.114;12.134;17;40.321;102;175;418;290;92;53;325;211;188;312;152;1;1.456;2.508;9.275;9.390;2.730;859;12.926;9.894;8.081;10.741;6.812;19.319;70;96.380
;05:3,01 a 4,00;32;37;99;126;22;17;187;96;28;73;17;0;388;887;2.875;1.911;628;520;2.753;5.313;1.592;1.862;2.177;5.817;14;27.471;14;4;27;11;4;2;25;58;9;33;26;0;196;214;262;1.357;313;695;1.467;611;1.475;4.352;2.805;9.554;11;23.525;46;41;126;137;26;19;212;154;37;106;43;0;584;1.101;3.137;3.268;941;1.215;4.220;5.924;3.067;6.214;4.982;15.371;25;50.996
;06:4,01 a 5,00;25;13;40;68;9;5;67;88;20;45;6;0;223;609;1.216;982;396;518;1.361;1.194;765;701;1.596;13.784;9;23.740;6;4;21;8;2;0;15;34;10;42;10;0;87;244;161;1.229;199;813;1.002;332;650;1.844;1.968;12.158;1;20.840;31;17;61;76;11;5;82;122;30;87;16;0;310;853;1.377;2.211;595;1.331;2.363;1.526;1.415;2.545;3.564;25.942;10;44.580
;07:5,01 a 7,00;59;7;49;52;5;7;63;64;10;61;5;0;162;773;915;713;413;943;1.382;1.282;819;956;1.827;25.632;9;36.208;42;3;16;9;2;2;10;46;6;62;15;0;74;271;176;745;175;1.174;894;481;1.034;2.247;2.421;14.491;6;24.402;101;10;65;61;7;9;73;110;16;123;20;0;236;1.044;1.091;1.458;588;2.117;2.276;1.763;1.853;3.203;4.248;40.123;15;60.610
;08:7,01 a 10,00;140;3;25;56;8;1;30;38;3;46;1;0;117;779;529;358;225;763;832;610;575;488;1.560;9.122;5;16.314;86;3;9;7;0;1;5;28;2;39;0;0;30;315;183;256;101;795;507;256;676;1.354;2.187;15.963;3;22.806;226;6;34;63;8;2;35;66;5;85;1;0;147;1.094;712;614;326;1.558;1.339;866;1.251;1.842;3.747;25.085;8;39.120
;09:10,01 a 15,00;118;4;13;22;6;2;33;23;7;65;1;0;41;580;297;167;157;664;794;388;375;306;1.629;6.601;4;12.297;61;1;6;2;0;1;1;12;4;52;3;0;16;277;60;107;46;607;386;107;458;491;2.049;7.087;3;11.837;179;5;19;24;6;3;34;35;11;117;4;0;57;857;357;274;203;1.271;1.180;495;833;797;3.678;13.688;7;24.134
;10:15,01 a 20,00;259;1;7;7;0;0;7;3;1;35;0;0;18;191;112;52;46;263;308;151;137;137;813;3.503;3;6.054;144;0;0;0;0;0;0;4;0;15;0;0;4;79;15;29;6;181;111;36;140;242;803;2.422;1;4.232;403;1;7;7;0;0;7;7;1;50;0;0;22;270;127;81;52;444;419;187;277;379;1.616;5.925;4;10.286
;11:Mais de 20,00;478;0;7;5;1;0;12;6;1;52;0;0;17;217;87;57;82;302;185;141;154;137;466;4.494;4;6.905;137;0;0;0;0;0;0;3;0;10;0;0;1;60;3;28;7;95;43;26;85;182;363;3.369;2;4.414;615;0;7;5;1;0;12;9;1;62;0;0;18;277;90;85;89;397;228;167;239;319;829;7.863;6;11.319
;{ñ class};11;12;27;14;1;7;11;26;4;17;41;0;133;477;1.220;628;214;67;860;1.207;447;128;390;293;26;6.261;2;0;2;1;0;0;3;7;1;16;52;0;64;116;46;497;101;130;498;162;477;506;370;130;2;3.183;13;12;29;15;1;7;14;33;5;33;93;0;197;593;1.266;1.125;315;197;1.358;1.369;924;634;760;423;28;9.444
310620:Belo Horizonte - MG;Total;590;1.219;7.284;3.108;809;2.381;1.543;2.781;2.517;2.415;1.674;275;7.493;19.778;81.408;75.647;14.501;10.547;133.006;39.783;55.549;14.203;16.505;127.409;2.290;624.715;274;247;1.345;757;292;299;300;1.694;2.418;1.703;3.601;280;10.859;3.142;8.592;72.679;9.273;13.308;105.260;10.606;73.806;50.010;29.121;153.914;1.005;554.785;864;1.466;8.629;3.865;1.101;2.680;1.843;4.475;4.935;4.118;5.275;555;18.352;22.920;90.000;148.326;23.774;23.855;238.266;50.389;129.355;64.213;45.626;281.323;3.295;1.179.500
;00:Até 0,50;2;8;12;11;1;3;1;20;11;18;16;0;38;59;534;1.054;156;35;1.282;262;1.486;100;331;30;1;5.471;2;3;10;4;2;6;4;20;6;26;12;0;71;119;376;1.227;132;63;1.663;200;2.160;202;449;100;3;6.860;4;11;22;15;3;9;5;40;17;44;28;0;109;178;910;2.281;288;98;2.945;462;3.646;302;780;130;4;12.331
;01:0,51 a 1,00;2;12;105;35;5;35;21;29;61;29;45;1;184;32;1.405;1.305;156;56;3.588;491;4.034;176;903;360;71;13.141;4;4;48;15;1;24;9;34;61;41;51;12;261;16;350;1.581;159;87;6.983;357;6.546;685;1.724;1.092;32;20.177;6;16;153;50;6;59;30;63;122;70;96;13;445;48;1.755;2.886;315;143;10.571;848;10.580;861;2.627;1.452;103;33.318
;02:1,01 a 1,50;73;469;1.179;557;191;146;566;640;830;1.052;733;155;3.833;868;22.210;38.158;4.947;461;28.062;9.108;20.706;2.008;2.503;2.075;652;142.182;30;98;318;184;126;38;116;486;1.001;897;1.659;204;7.105;254;2.488;44.969;3.949;1.167;46.120;3.644;39.728;9.951;7.562;5.081;315;177.490;103;567;1.497;741;317;184;682;1.126;1.831;1.949;2.392;359;10.938;1.122;24.698;83.127;8.896;1.628;74.182;12.752;60.434;11.959;10.065;7.156;967;319.672
;03:1,51 a 2,00;71;321;939;732;193;304;595;523;545;491;320;73;1.617;2.023;26.178;16.912;3.178;462;28.849;5.418;14.910;2.686;2.652;4.036;348;114.376;19;54;162;179;66;39;82;364;641;321;883;28;1.605;400;1.605;11.044;1.745;903;18.790;1.450;11.924;11.585;4.066;14.607;111;82.673;90;375;1.101;911;259;343;677;887;1.186;812;1.203;101;3.222;2.423;27.783;27.956;4.923;1.365;47.639;6.868;26.834;14.271;6.718;18.643;459;197.049
;04:2,01 a 3,00;82;266;1.258;691;199;919;255;743;511;434;326;17;998;3.523;16.310;9.946;2.945;1.071;39.881;11.614;7.163;3.757;2.424;10.416;217;115.966;15;52;119;158;38;45;43;369;433;198;629;17;796;286;1.520;7.506;1.644;2.069;14.676;1.958;6.433;14.657;5.751;37.811;63;97.286;97;318;1.377;849;237;964;298;1.112;944;632;955;34;1.794;3.809;17.830;17.452;4.589;3.140;54.557;13.572;13.596;18.414;8.175;48.227;280;213.252
;05:3,01 a 4,00;40;63;872;324;87;239;53;273;217;134;103;10;283;3.116;4.905;3.388;1.133;1.297;9.545;5.590;2.464;1.655;1.506;9.361;222;46.880;23;19;81;64;27;42;22;137;118;77;156;6;354;289;761;2.590;657;2.009;5.247;906;2.146;4.993;2.454;22.251;129;45.558;63;82;953;388;114;281;75;410;335;211;259;16;637;3.405;5.666;5.978;1.790;3.306;14.792;6.496;4.610;6.648;3.960;31.612;351;92.438
;06:4,01 a 5,00;21;32;803;152;49;162;20;146;111;68;47;3;116;2.205;2.367;1.594;589;1.349;4.730;1.751;1.085;782;1.115;28.390;183;47.870;21;9;76;39;11;24;10;84;50;32;71;2;136;240;394;1.513;371;1.754;2.962;485;1.168;2.698;1.661;20.983;53;34.847;42;41;879;191;60;186;30;230;161;100;118;5;252;2.445;2.761;3.107;960;3.103;7.692;2.236;2.253;3.480;2.776;49.373;236;82.717
;07:5,01 a 7,00;40;12;705;161;32;213;6;136;94;70;32;1;129;1.974;1.836;1.357;541;1.545;5.150;1.813;1.218;930;1.560;27.841;145;47.541;36;4;151;51;11;33;8;54;49;46;56;2;129;373;355;1.080;324;1.915;3.061;636;1.122;2.434;2.039;19.096;51;33.116;76;16;856;212;43;246;14;190;143;116;88;3;258;2.347;2.191;2.437;865;3.460;8.211;2.449;2.340;3.364;3.599;46.937;196;80.657
;08:7,01 a 10,00;56;8;562;152;35;173;8;93;50;47;14;3;86;2.722;1.390;634;337;1.484;4.533;1.528;775;944;1.083;18.191;279;35.187;48;2;159;35;5;33;2;51;30;18;23;3;58;627;356;359;139;1.473;2.358;512;732;1.283;1.490;12.811;171;22.778;104;10;721;187;40;206;10;144;80;65;37;6;144;3.349;1.746;993;476;2.957;6.891;2.040;1.507;2.227;2.573;31.002;450;57.965
;09:10,01 a 15,00;80;8;351;146;8;96;3;51;43;25;9;2;48;2.104;814;334;238;1.391;3.141;836;597;607;1.118;11.854;80;23.984;40;1;151;14;3;11;4;20;13;20;7;1;19;312;206;148;75;1.145;1.340;238;500;600;971;8.928;44;14.811;120;9;502;160;11;107;7;71;56;45;16;3;67;2.416;1.020;482;313;2.536;4.481;1.074;1.097;1.207;2.089;20.782;124;38.795
;10:15,01 a 20,00;28;7;166;51;2;39;0;22;14;10;1;0;20;503;196;114;73;552;1.245;266;157;240;584;6.156;56;10.502;11;1;33;4;0;3;0;9;4;4;3;0;10;107;35;32;16;361;503;58;108;226;361;4.591;15;6.495;39;8;199;55;2;42;0;31;18;14;4;0;30;610;231;146;89;913;1.748;324;265;466;945;10.747;71;16.997
;11:Mais de 20,00;62;0;243;54;1;21;1;13;14;7;12;2;36;568;206;77;80;778;1.283;147;216;206;345;8.638;14;13.024;21;0;29;3;1;0;0;4;3;3;1;0;7;104;17;19;10;288;371;20;54;187;123;6.411;3;7.679;83;0;272;57;2;21;1;17;17;10;13;2;43;672;223;96;90;1.066;1.654;167;270;393;468;15.049;17;20.703
;{ñ class};33;13;89;42;6;31;14;92;16;30;16;8;105;81;3.057;774;128;66;1.717;959;738;112;381;61;22;8.591;4;0;8;7;1;1;0;62;9;20;50;5;308;15;129;611;52;74;1.186;142;1.185;509;470;152;15;5.015;37;13;97;49;7;32;14;154;25;50;66;13;413;96;3.186;1.385;180;140;2.903;1.101;1.923;621;851;213;37;13.606
320530:Vitória - ES;Total;3.500;129;243;430;42;10;73;1.005;223;771;89;1;983;1.948;5.738;10.517;1.743;2.902;15.779;11.352;11.631;3.666;4.980;32.555;620;110.930;509;52;18;122;7;2;17;559;116;128;258;0;1.400;394;729;11.266;1.204;3.839;11.826;2.566;13.990;11.062;6.692;37.725;217;104.698;4.009;181;261;552;49;12;90;1.564;339;899;347;1;2.383;2.342;6.467;21.783;2.947;6.741;27.605;13.918;25.621;14.728;11.672;70.280;837;215.628
;00:Até 0,50;3;0;0;4;1;0;0;22;1;6;0;0;16;7;78;102;20;43;107;104;551;62;66;13;0;1.206;1;1;0;3;0;0;0;15;1;4;0;0;15;4;40;109;27;60;150;56;538;103;113;30;0;1.270;4;1;0;7;1;0;0;37;2;10;0;0;31;11;118;211;47;103;257;160;1.089;165;179;43;0;2.476
;01:0,51 a 1,00;22;0;2;4;0;0;2;164;3;1;1;0;11;13;181;196;16;5;263;111;707;21;183;104;5;2.015;17;2;1;4;0;0;0;47;4;1;13;0;16;22;25;228;23;12;423;97;779;75;255;148;3;2.195;39;2;3;8;0;0;2;211;7;2;14;0;27;35;206;424;39;17;686;208;1.486;96;438;252;8;4.210
;02:1,01 a 1,50;5;18;26;77;4;3;40;152;72;66;54;1;387;125;1.638;5.059;485;145;3.637;1.359;3.248;452;551;862;99;18.565;4;10;9;32;4;0;9;132;58;17;181;0;847;9;249;6.112;434;303;5.366;493;6.039;2.755;1.369;3.116;21;27.569;9;28;35;109;8;3;49;284;130;83;235;1;1.234;134;1.887;11.171;919;448;9.003;1.852;9.287;3.207;1.920;3.978;120;46.134
;03:1,51 a 2,00;79;23;92;69;8;0;14;162;35;49;16;0;275;477;1.428;2.404;296;192;4.497;1.228;2.048;959;366;1.171;98;15.986;4;7;1;51;2;1;0;78;24;11;38;0;292;24;117;2.395;182;471;2.145;352;2.984;3.209;779;2.736;30;15.933;83;30;93;120;10;1;14;240;59;60;54;0;567;501;1.545;4.799;478;663;6.642;1.580;5.032;4.168;1.145;3.907;128;31.919
;04:2,01 a 3,00;396;30;48;110;18;1;11;190;44;148;15;0;135;768;1.268;1.499;359;235;3.408;2.064;1.395;986;468;5.610;149;19.355;55;16;3;20;1;0;4;90;13;5;15;0;121;70;129;1.299;231;531;1.847;437;1.410;2.716;814;10.745;49;20.621;451;46;51;130;19;1;15;280;57;153;30;0;256;838;1.397;2.798;590;766;5.255;2.501;2.805;3.702;1.282;16.355;198;39.976
;05:3,01 a 4,00;375;17;15;58;6;0;3;101;25;178;2;0;62;160;412;531;186;443;1.115;1.600;685;482;527;7.760;63;14.806;51;8;2;6;0;0;3;78;9;19;2;0;38;69;72;493;118;678;707;274;701;815;730;6.804;28;11.705;426;25;17;64;6;0;6;179;34;197;4;0;100;229;484;1.024;304;1.121;1.822;1.874;1.386;1.297;1.257;14.564;91;26.511
;06:4,01 a 5,00;300;11;4;24;3;1;1;60;18;85;0;0;32;57;141;240;93;315;620;1.141;428;198;431;3.779;29;8.011;25;4;0;1;0;0;1;35;2;19;2;0;20;32;38;243;80;426;398;167;299;451;517;3.792;4;6.556;325;15;4;25;3;1;2;95;20;104;2;0;52;89;179;483;173;741;1.018;1.308;727;649;948;7.571;33;14.567
;07:5,01 a 7,00;406;17;8;24;1;3;0;68;14;62;0;0;23;61;133;214;99;479;727;1.394;606;193;482;4.742;59;9.815;62;1;1;2;0;1;0;40;3;12;0;0;17;55;37;166;63;533;351;255;324;440;525;4.521;36;7.445;468;18;9;26;1;4;0;108;17;74;0;0;40;116;170;380;162;1.012;1.078;1.649;930;633;1.007;9.263;95;17.260
;08:7,01 a 10,00;402;3;5;52;1;0;0;25;7;77;0;0;9;109;62;75;71;428;603;1.014;686;125;531;3.349;95;7.729;70;3;1;2;0;0;0;24;2;16;0;0;11;54;12;61;19;407;204;224;289;161;489;2.382;38;4.469;472;6;6;54;1;0;0;49;9;93;0;0;20;163;74;136;90;835;807;1.238;975;286;1.020;5.731;133;12.198
;09:10,01 a 15,00;321;4;0;5;0;1;0;23;1;55;0;0;5;97;32;31;39;373;388;760;681;95;703;2.290;19;5.923;59;0;0;1;0;0;0;10;0;13;0;0;2;39;4;20;13;296;81;149;242;115;629;1.790;8;3.471;380;4;0;6;0;1;0;33;1;68;0;0;7;136;36;51;52;669;469;909;923;210;1.332;4.080;27;9.394
;10:15,01 a 20,00;517;0;1;1;0;1;0;4;1;17;0;0;0;20;13;10;13;120;107;247;205;23;370;1.317;1;2.988;83;0;0;0;0;0;0;2;0;4;0;0;0;5;0;1;1;60;19;29;41;35;290;777;0;1.347;600;0;1;1;0;1;0;6;1;21;0;0;0;25;13;11;14;180;126;276;246;58;660;2.094;1;4.335
;11:Mais de 20,00;668;1;0;1;0;0;0;9;0;22;0;0;0;26;2;9;25;105;83;157;93;23;264;1.541;1;3.030;78;0;0;0;0;0;0;1;0;4;0;0;0;8;0;1;3;36;18;20;7;32;130;863;0;1.201;746;1;0;1;0;0;0;10;0;26;0;0;0;34;2;10;28;141;101;177;100;55;394;2.404;1;4.231
;{ñ class};6;5;42;1;0;0;2;25;2;5;1;0;28;28;350;147;41;19;224;173;298;47;38;17;2;1.501;0;0;0;0;0;0;0;7;0;3;7;0;21;3;6;138;10;26;117;13;337;155;52;21;0;916;6;5;42;1;0;0;2;32;2;8;8;0;49;31;356;285;51;45;341;186;635;202;90;38;2;2.417
330455:Rio de Janeiro - RJ;Total;5.221;3.356;9.925;7.660;2.169;2.120;1.978;8.298;7.183;20.680;5.206;103;21.406;28.742;77.184;171.903;46.496;28.504;266.012;119.173;158.477;33.559;52.211;220.691;2.591;1.300.848;2.538;551;1.337;1.615;795;274;462;4.923;3.894;10.974;12.487;75;12.220;9.325;10.774;149.458;25.499;32.614;126.733;33.151;147.359;91.902;86.453;199.487;406;965.306;7.759;3.907;11.262;9.275;2.964;2.394;2.440;13.221;11.077;31.654;17.693;178;33.626;38.067;87.958;321.361;71.995;61.118;392.745;152.324;305.836;125.461;138.664;420.178;2.997;2.266.154
;00:Até 0,50;0;1;5;8;2;2;1;3;2;5;15;0;12;9;55;128;27;2;429;71;1.262;26;802;692;7;3.566;0;0;2;2;0;0;0;1;1;2;17;0;8;1;33;135;29;7;321;27;975;80;1.162;291;0;3.094;0;1;7;10;2;2;1;4;3;7;32;0;20;10;88;263;56;9;750;98;2.237;106;1.964;983;7;6.660
;01:0,51 a 1,00;32;37;177;105;44;28;63;352;157;236;196;0;501;192;1.023;3.792;924;325;4.420;2.316;9.704;834;3.063;4.680;19;33.220;33;20;85;60;27;6;11;305;110;197;263;5;531;133;936;4.005;721;464;7.060;1.576;12.029;1.914;4.840;773;11;36.115;65;57;262;165;71;34;74;657;267;433;459;5;1.032;325;1.959;7.797;1.645;789;11.480;3.892;21.733;2.748;7.903;5.453;30;69.335
;02:1,01 a 1,50;31;357;1.080;1.089;355;185;624;1.404;1.008;1.567;2.200;32;6.151;526;8.936;76.996;13.525;1.093;40.717;16.318;55.674;5.368;7.658;10.724;1.127;254.745;28;95;301;385;342;55;165;1.326;1.146;1.862;6.645;14;5.487;241;2.894;76.646;8.903;1.931;41.080;7.019;64.929;17.986;25.236;13.978;203;278.897;59;452;1.381;1.474;697;240;789;2.730;2.154;3.429;8.845;46;11.638;767;11.830;153.642;22.428;3.024;81.797;23.337;120.603;23.354;32.894;24.702;1.330;533.642
;03:1,51 a 2,00;69;586;1.257;1.220;365;308;476;1.279;1.019;1.645;1.105;12;5.750;1.744;17.812;45.767;10.195;1.651;68.827;18.853;36.211;8.289;5.511;15.226;747;245.924;29;82;188;272;146;45;94;580;767;1.186;2.571;10;3.145;1.512;2.248;36.175;4.338;2.925;24.183;5.524;28.510;27.249;10.200;20.761;74;172.814;98;668;1.445;1.492;511;353;570;1.859;1.786;2.831;3.676;22;8.895;3.256;20.060;81.942;14.533;4.576;93.010;24.377;64.721;35.538;15.711;35.987;821;418.738
;04:2,01 a 3,00;180;840;2.078;1.657;417;411;484;1.438;1.527;2.057;811;23;4.060;9.394;28.194;25.003;8.452;2.980;75.230;28.649;24.386;6.863;7.239;27.365;410;260.148;76;91;234;293;104;50;84;682;539;955;1.338;8;965;4.027;1.902;16.894;3.604;4.767;18.644;5.368;15.650;18.892;9.776;34.503;48;139.494;256;931;2.312;1.950;521;461;568;2.120;2.066;3.012;2.149;31;5.025;13.421;30.096;41.897;12.056;7.747;93.874;34.017;40.036;25.755;17.015;61.868;458;399.642
;05:3,01 a 4,00;266;391;1.725;995;273;280;180;697;968;1.181;349;10;1.602;5.770;9.264;8.301;3.490;3.721;25.327;17.541;9.360;3.347;4.835;33.199;127;133.199;177;64;131;117;30;32;36;376;278;618;468;9;763;651;848;6.700;1.991;5.021;9.121;2.935;7.392;8.106;6.634;26.238;26;78.762;443;455;1.856;1.112;303;312;216;1.073;1.246;1.799;817;19;2.365;6.421;10.112;15.001;5.481;8.742;34.448;20.476;16.752;11.453;11.469;59.437;153;211.961
;06:4,01 a 5,00;203;323;1.029;571;149;155;63;392;656;878;157;4;926;1.911;2.931;3.394;2.032;2.678;11.215;6.310;4.489;1.769;3.955;21.139;29;67.358;161;27;85;94;27;17;28;227;175;469;214;10;321;334;449;2.869;1.191;3.546;5.542;1.842;3.632;4.597;5.298;18.907;6;50.068;364;350;1.114;665;176;172;91;619;831;1.347;371;14;1.247;2.245;3.380;6.263;3.223;6.224;16.757;8.152;8.121;6.366;9.253;40.046;35;117.426
;07:5,01 a 7,00;406;296;1.091;608;141;179;27;679;637;1.286;133;11;809;2.388;2.596;2.731;2.135;3.886;11.189;7.576;5.132;2.138;5.368;41.927;38;93.407;287;43;111;119;40;24;26;439;231;800;283;9;257;509;428;2.240;1.513;4.571;6.457;2.912;4.323;4.804;7.072;33.297;8;70.803;693;339;1.202;727;181;203;53;1.118;868;2.086;416;20;1.066;2.897;3.024;4.971;3.648;8.457;17.646;10.488;9.455;6.942;12.440;75.224;46;164.210
;08:7,01 a 10,00;587;171;562;432;105;80;18;843;446;1.445;79;5;469;2.272;1.685;1.429;1.576;3.657;8.760;6.005;3.885;1.523;4.868;28.394;11;69.307;383;41;87;103;22;15;8;355;245;878;218;5;119;692;438;1.040;1.216;3.654;5.149;2.213;3.238;2.870;6.492;22.928;8;52.417;970;212;649;535;127;95;26;1.198;691;2.323;297;10;588;2.964;2.123;2.469;2.792;7.311;13.909;8.218;7.123;4.393;11.360;51.322;19;121.724
