;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;9;77;40;72;3;11;84;56;12;33;68;2;133;434;2.881;781;163;41;761;325;894;112;504;879;171;8.546;7;11;8;28;0;1;19;38;14;12;87;0;149;88;293;553;88;58;748;88;1.114;427;1.024;1.269;25;6.149;16;88;48;100;3;12;103;94;26;45;155;2;282;522;3.174;1.334;251;99;1.509;413;2.008;539;1.528;2.148;196;14.695
;02:1,01 a 1,50;33;183;315;436;103;30;450;383;127;205;335;5;1.237;650;7.302;11.347;2.061;335;8.922;2.811;5.872;1.223;1.122;2.327;431;48.245;22;30;34;193;41;8;60;193;89;128;714;2;856;182;559;10.516;827;600;3.798;758;7.512;4.597;2.504;2.761;51;37.035;55;213;349;629;144;38;510;576;216;333;1.049;7;2.093;832;7.861;21.863;2.888;935;12.720;3.569;13.384;5.820;3.626;5.088;482;85.280
;03:1,51 a 2,00;34;166;123;118;31;5;173;188;46;103;184;0;323;458;4.802;2.893;605;119;4.681;1.099;1.431;687;470;2.167;95;21.001;6;8;17;9;4;0;24;67;16;24;41;0;106;72;183;2.032;177;216;704;169;978;2.357;750;3.542;5;11.507;40;174;140;127;35;5;197;255;62;127;225;0;429;530;4.985;4.925;782;335;5.385;1.268;2.409;3.044;1.220;5.709;100;32.508
;04:2,01 a 3,00;85;85;80;72;14;3;69;118;28;39;136;1;260;650;1.787;1.503;452;119;1.583;2.007;864;789;505;3.064;29;14.342;9;6;13;10;5;0;15;61;2;5;26;0;65;118;203;1.002;144;196;497;212;648;2.207;806;3.940;6;10.196;94;91;93;82;19;3;84;179;30;44;162;1;325;768;1.990;2.505;596;315;2.080;2.219;1.512;2.996;1.311;7.004;35;24.538
;05:3,01 a 4,00;71;6;17;69;3;1;21;35;11;26;49;0;67;249;537;549;177;195;618;271;319;448;413;2.203;2;6.357;9;0;1;6;0;0;4;25;4;4;15;1;22;70;89;378;57;222;235;88;347;1.044;455;3.413;1;6.490;80;6;18;75;3;1;25;60;15;30;64;1;89;319;626;927;234;417;853;359;666;1.492;868;5.616;3;12.847
;06:4,01 a 5,00;49;3;6;46;3;1;8;25;5;7;20;0;49;125;220;199;84;194;244;152;169;213;313;1.872;6;4.013;5;1;1;1;2;0;5;15;1;5;3;0;10;37;65;188;17;226;141;50;176;653;272;2.823;1;4.698;54;4;7;47;5;1;13;40;6;12;23;0;59;162;285;387;101;420;385;202;345;866;585;4.695;7;8.711
;07:5,01 a 7,00;78;2;2;35;0;1;2;29;6;21;8;0;27;182;309;174;67;231;293;211;183;265;362;5.093;1;7.582;21;2;0;3;0;0;3;9;0;6;5;0;7;30;112;98;19;256;168;64;218;714;349;5.314;3;7.401;99;4;2;38;0;1;5;38;6;27;13;0;34;212;421;272;86;487;461;275;401;979;711;10.407;4;14.983
;08:7,01 a 10,00;144;1;2;17;3;0;5;10;3;62;8;0;23;198;323;93;31;257;215;123;171;250;340;4.029;0;6.308;36;0;0;1;0;0;0;4;0;10;0;1;3;60;83;54;8;240;95;35;174;320;248;3.534;0;4.906;180;1;2;18;3;0;5;14;3;72;8;1;26;258;406;147;39;497;310;158;345;570;588;7.563;0;11.214
;09:10,01 a 15,00;157;0;0;4;0;0;7;5;1;113;9;0;5;119;133;57;14;246;189;64;196;316;176;1.939;0;3.750;37;0;0;1;0;0;3;2;0;7;1;0;2;41;39;22;3;165;76;17;233;247;138;1.301;0;2.335;194;0;0;5;0;0;10;7;1;120;10;0;7;160;172;79;17;411;265;81;429;563;314;3.240;0;6.085
;10:15,01 a 20,00;217;0;0;0;0;0;0;2;2;99;1;0;7;70;65;13;5;73;89;33;21;209;63;1.159;0;2.128;60;0;0;0;0;0;1;0;0;10;0;0;2;15;17;5;1;28;30;5;31;156;26;603;0;990;277;0;0;0;0;0;1;2;2;109;1;0;9;85;82;18;6;101;119;38;52;365;89;1.762;0;3.118
;11:Mais de 20,00;347;0;0;5;0;0;0;1;0;260;2;0;3;82;33;12;4;48;73;16;24;156;27;1.497;0;2.590;48;1;0;0;0;0;0;0;0;10;0;0;0;22;4;1;0;16;21;0;7;53;7;826;0;1.016;395;1;0;5;0;0;0;1;0;270;2;0;3;104;37;13;4;64;94;16;31;209;34;2.323;0;3.606
;{ñ class};2;5;4;5;0;0;5;5;3;9;18;0;29;100;262;128;22;26;200;263;111;33;106;87;0;1.423;2;0;1;3;0;0;1;3;1;4;23;0;13;11;6;91;3;30;52;18;121;114;93;144;0;734;4;5;5;8;0;0;6;8;4;13;41;0;42;111;268;219;25;56;252;281;232;147;199;231;0;2.157
292740:Salvador - BA;Total;2.270;1.336;3.113;1.198;386;286;1.888;1.901;605;3.251;1.461;47;6.744;9.023;73.424;63.271;13.541;5.867;84.676;41.441;37.436;14.246;17.720;89.702;930;475.763;652;201;712;357;78;37;430;1.283;292;1.390;3.632;42;3.979;2.905;6.773;55.249;6.886;7.040;45.334;15.809;46.355;32.769;26.850;105.294;188;364.537;2.922;1.537;3.825;1.555;464;323;2.318;3.184;897;4.641;5.093;89;10.723;11.928;80.197;118.520;20.427;12.907;130.010;57.250;83.791;47.015;44.570;194.996;1.118;840.300
;00:Até 0,50;3;0;20;11;3;0;9;36;1;8;11;0;47;66;472;458;75;7;256;251;276;41;206;106;0;2.363;0;0;10;4;3;1;5;16;0;6;20;0;66;12;283;589;72;6;135;160;259;89;251;117;0;2.104;3;0;30;15;6;1;14;52;1;14;31;0;113;78;755;1.047;147;13;391;411;535;130;457;223;0;4.467
;01:0,51 a 1,00;3;20;43;31;7;18;98;100;31;88;124;3;326;183;2.366;2.983;436;70;2.379;1.463;3.731;203;1.213;419;239;16.577;4;1;26;15;1;7;24;91;24;53;326;18;307;174;458;3.032;285;145;4.214;2.763;5.577;377;2.848;442;42;21.254;7;21;69;46;8;25;122;191;55;141;450;21;633;357;2.824;6.015;721;215;6.593;4.226;9.308;580;4.061;861;281;37.831
;02:1,01 a 1,50;75;600;955;278;152;107;727;650;244;1.112;829;12;2.879;1.704;22.638;36.750;6.079;449;36.968;11.331;18.188;3.576;3.184;4.007;512;154.006;12;94;266;107;33;14;181;558;176;651;2.732;19;2.312;588;2.619;35.939;3.436;827;26.070;7.560;26.471;10.143;6.703;6.699;97;134.307;87;694;1.221;385;185;121;908;1.208;420;1.763;3.561;31;5.191;2.292;25.257;72.689;9.515;1.276;63.038;18.891;44.659;13.719;9.887;10.706;609;288.313
;03:1,51 a 2,00;82;337;688;201;75;55;308;331;93;460;253;12;1.372;1.383;18.884;10.605;2.244;247;21.494;9.121;5.899;3.134;2.028;7.463;91;86.860;14;30;240;99;16;9;45;133;42;107;263;3;506;365;923;6.972;978;408;5.225;1.606;4.915;6.611;2.646;10.976;16;43.148;96;367;928;300;91;64;353;464;135;567;516;15;1.878;1.748;19.807;17.577;3.222;655;26.719;10.727;10.814;9.745;4.674;18.439;107;130.008
;04:2,01 a 3,00;134;220;618;262;67;59;287;260;119;416;124;14;1.069;1.067;14.914;6.182;1.985;342;12.104;10.704;4.060;2.982;2.044;8.898;36;68.967;17;40;80;55;10;3;75;136;28;91;130;1;364;209;900;4.351;951;505;4.040;1.525;3.862;5.657;3.224;14.768;15;41.037;151;260;698;317;77;62;362;396;147;507;254;15;1.433;1.276;15.814;10.533;2.936;847;16.144;12.229;7.922;8.639;5.268;23.666;51;110.004
;05:3,01 a 4,00;60;75;360;147;26;14;181;146;37;167;29;2;385;680;5.206;2.344;755;699;3.948;3.109;1.638;1.501;1.811;12.603;19;35.942;8;8;30;24;3;1;45;78;10;45;39;0;156;165;403;1.529;397;860;1.705;623;1.541;3.154;2.337;14.611;5;27.777;68;83;390;171;29;15;226;224;47;212;68;2;541;845;5.609;3.873;1.152;1.559;5.653;3.732;3.179;4.655;4.148;27.214;24;63.719
;06:4,01 a 5,00;25;37;173;79;9;4;110;92;33;107;22;1;183;815;2.605;1.345;413;634;1.965;1.138;964;699;1.448;20.872;3;33.776;4;5;19;19;7;0;14;64;4;75;21;1;70;257;264;1.047;218;894;1.103;392;865;1.677;1.794;14.512;2;23.328;29;42;192;98;16;4;124;156;37;182;43;2;253;1.072;2.869;2.392;631;1.528;3.068;1.530;1.829;2.376;3.242;35.384;5;57.104
;07:5,01 a 7,00;110;20;111;82;11;3;67;132;28;150;16;2;159;1.023;2.083;1.086;463;908;2.061;1.229;896;823;1.853;16.436;10;29.762;60;8;23;9;2;2;23;90;4;67;18;0;54;346;289;799;215;1.212;1.073;460;963;2.132;2.371;21.812;3;32.035;170;28;134;91;13;5;90;222;32;217;34;2;213;1.369;2.372;1.885;678;2.120;3.134;1.689;1.859;2.955;4.224;38.248;13;61.797
;08:7,01 a 10,00;217;5;59;38;15;4;48;70;6;119;10;0;116;833;1.332;519;278;838;1.284;812;558;492;1.536;7.234;6;16.429;62;12;8;9;2;0;10;63;0;71;11;0;37;345;275;338;140;920;738;312;659;1.434;2.121;12.066;2;19.635;279;17;67;47;17;4;58;133;6;190;21;0;153;1.178;1.607;857;418;1.758;2.022;1.124;1.217;1.926;3.657;19.300;8;36.064
;09:10,01 a 15,00;305;11;47;29;12;4;18;46;4;130;6;0;47;551;843;250;275;896;988;466;481;325;1.246;4.645;2;11.627;122;3;5;8;0;0;5;20;1;67;2;0;13;261;195;131;71;836;506;138;600;595;1.498;4.190;3;9.270;427;14;52;37;12;4;23;66;5;197;8;0;60;812;1.038;381;346;1.732;1.494;604;1.081;920;2.744;8.835;5;20.897
;10:15,01 a 20,00;509;1;10;14;0;6;8;9;2;98;4;0;18;230;375;82;135;387;294;144;134;167;431;2.862;2;5.922;185;0;0;0;0;0;1;6;0;59;1;0;4;84;59;37;27;234;101;42;155;259;443;1.933;2;3.632;694;1;10;14;0;6;9;15;2;157;5;0;22;314;434;119;162;621;395;186;289;426;874;4.795;4;9.554
;11:Mais de 20,00;733;0;4;17;3;6;15;12;0;348;1;0;30;307;458;90;212;333;234;156;140;141;341;4.105;3;7.689;161;0;0;1;0;0;1;2;1;80;0;0;3;66;36;15;22;98;39;38;44;147;271;3.092;1;4.118;894;0;4;18;3;6;16;14;1;428;1;0;33;373;494;105;234;431;273;194;184;288;612;7.197;4;11.807
;{ñ class};14;10;25;9;6;6;12;17;7;48;32;1;113;181;1.248;577;191;57;701;1.517;471;162;379;52;7;5.843;3;0;5;7;1;0;1;26;2;18;69;0;87;33;69;470;74;95;385;190;444;494;343;76;0;2.892;17;10;30;16;7;6;13;43;9;66;101;1;200;214;1.317;1.047;265;152;1.086;1.707;915;656;722;128;7;8.735
310620:Belo Horizonte - MG;Total;2.063;2.054;12.185;4.718;1.733;4.271;2.538;4.972;2.605;2.821;2.603;551;7.959;20.534;126.363;83.124;17.710;12.214;145.750;45.231;72.596;12.856;18.342;137.164;3.759;746.716;1.010;484;2.011;1.420;588;345;552;3.151;2.485;2.400;6.225;628;9.639;3.352;14.570;84.116;12.126;14.705;117.796;12.652;96.978;44.046;28.508;203.208;1.436;664.431;3.073;2.538;14.196;6.138;2.321;4.616;3.090;8.123;5.090;5.221;8.828;1.179;17.598;23.886;140.933;167.240;29.836;26.919;263.546;57.883;169.574;56.902;46.850;340.372;5.195;1.411.147
;00:Até 0,50;3;0;37;13;0;7;3;7;5;28;8;2;34;80;722;154;21;1;423;229;795;14;240;57;6;2.889;4;2;21;11;1;2;2;8;5;4;6;1;33;107;482;199;35;13;1.469;238;1.270;46;345;192;7;4.503;7;2;58;24;1;9;5;15;10;32;14;3;67;187;1.204;353;56;14;1.892;467;2.065;60;585;249;13;7.392
;01:0,51 a 1,00;14;40;55;23;12;88;53;85;63;60;49;4;207;55;3.035;2.520;403;71;4.550;1.126;5.832;171;717;458;230;19.921;25;17;24;14;4;60;22;101;138;49;131;9;365;23;558;3.041;342;109;11.859;554;9.640;561;1.587;1.081;89;30.403;39;57;79;37;16;148;75;186;201;109;180;13;572;78;3.593;5.561;745;180;16.409;1.680;15.472;732;2.304;1.539;319;50.324
;02:1,01 a 1,50;59;866;1.741;822;398;237;881;1.079;856;1.008;1.112;300;3.201;1.095;33.096;39.909;5.938;818;37.579;10.025;25.418;1.870;2.283;5.461;1.237;177.289;28;244;457;364;254;65;250;1.018;1.313;1.447;3.738;470;6.285;392;4.982;52.891;5.948;3.157;55.278;4.191;53.012;10.836;6.816;25.790;462;239.688;87;1.110;2.198;1.186;652;302;1.131;2.097;2.169;2.455;4.850;770;9.486;1.487;38.078;92.800;11.886;3.975;92.857;14.216;78.430;12.706;9.099;31.251;1.699;416.977
;03:1,51 a 2,00;69;468;1.661;937;359;451;974;738;491;672;571;147;1.733;1.354;34.360;17.110;3.702;561;35.543;6.505;19.268;2.545;2.683;5.409;517;138.828;9;105;217;423;114;72;160;536;391;354;1.096;89;1.351;177;2.283;11.850;2.060;678;17.146;2.075;15.319;10.768;3.382;15.507;136;86.298;78;573;1.878;1.360;473;523;1.134;1.274;882;1.026;1.667;236;3.084;1.531;36.643;28.960;5.762;1.239;52.689;8.580;34.587;13.313;6.065;20.916;653;225.126
;04:2,01 a 3,00;89;386;1.986;925;421;2.156;446;1.295;503;513;452;53;1.384;2.577;26.928;11.681;3.470;1.080;32.871;13.150;10.846;3.421;2.141;12.400;655;131.829;37;57;229;182;110;48;64;642;351;217;706;17;670;268;2.244;8.454;1.724;1.247;12.597;2.198;8.255;11.840;4.143;56.545;205;113.050;126;443;2.215;1.107;531;2.204;510;1.937;854;730;1.158;70;2.054;2.845;29.172;20.135;5.194;2.327;45.468;15.348;19.101;15.261;6.284;68.945;860;244.879
;05:3,01 a 4,00;76;107;1.478;585;181;387;101;553;217;141;154;22;500;2.985;9.566;4.374;1.324;1.570;10.050;5.446;3.822;1.289;1.789;30.043;297;77.057;71;24;112;111;50;25;19;283;102;87;224;11;334;182;1.210;3.092;706;2.050;5.745;954;3.020;3.005;2.415;30.633;132;54.597;147;131;1.590;696;231;412;120;836;319;228;378;33;834;3.167;10.776;7.466;2.030;3.620;15.795;6.400;6.842;4.294;4.204;60.676;429;131.654
;06:4,01 a 5,00;70;54;1.441;263;104;233;25;305;110;76;72;5;244;1.926;4.817;2.304;782;1.115;5.267;2.102;1.617;629;1.360;17.587;156;42.664;65;15;86;82;22;15;6;119;49;62;96;4;159;261;720;1.711;422;1.404;3.663;543;1.609;2.165;2.011;20.800;72;36.161;135;69;1.527;345;126;248;31;424;159;138;168;9;403;2.187;5.537;4.015;1.204;2.519;8.930;2.645;3.226;2.794;3.371;38.387;228;78.825
;07:5,01 a 7,00;157;43;1.203;284;119;203;17;320;119;107;64;5;224;2.407;4.456;2.207;758;1.946;5.420;2.353;1.510;915;2.068;27.326;272;54.503;117;7;188;100;13;25;10;198;60;51;74;4;121;522;705;1.342;423;2.056;3.312;762;1.538;2.196;2.773;23.903;159;40.659;274;50;1.391;384;132;228;27;518;179;158;138;9;345;2.929;5.161;3.549;1.181;4.002;8.732;3.115;3.048;3.111;4.841;51.229;431;95.162
;08:7,01 a 10,00;230;32;839;258;65;229;8;235;71;50;58;2;139;3.994;2.911;1.065;515;1.688;5.258;1.564;1.111;824;1.705;15.872;172;38.895;187;7;264;67;14;14;11;93;33;42;37;0;100;786;661;508;191;1.776;2.609;636;909;1.103;2.041;9.720;106;21.915;417;39;1.103;325;79;243;19;328;104;92;95;2;239;4.780;3.572;1.573;706;3.464;7.867;2.200;2.020;1.927;3.746;25.592;278;60.810
;09:10,01 a 15,00;409;17;718;261;41;149;6;155;67;60;17;0;76;2.562;1.699;559;301;1.619;3.959;994;767;592;1.581;9.191;110;25.910;252;3;253;37;3;13;1;51;25;33;9;1;33;363;370;246;104;1.394;1.683;261;700;583;1.625;7.756;48;15.847;661;20;971;298;44;162;7;206;92;93;26;1;109;2.925;2.069;805;405;3.013;5.642;1.255;1.467;1.175;3.206;16.947;158;41.757
;10:15,01 a 20,00;300;9;344;139;11;39;0;56;45;38;12;0;38;592;626;189;153;756;1.510;389;206;272;672;4.920;56;11.372;110;0;84;13;0;2;1;23;9;14;9;0;9;133;129;51;40;442;604;77;150;323;553;4.642;11;7.429;410;9;428;152;11;41;1;79;54;52;21;0;47;725;755;240;193;1.198;2.114;466;356;595;1.225;9.562;67;18.801
;11:Mais de 20,00;576;3;533;167;9;47;3;53;45;37;12;0;50;763;974;183;196;930;1.720;321;224;226;735;8.412;20;16.239;103;2;62;8;0;3;1;10;2;14;1;0;9;124;97;26;32;295;432;43;52;184;396;6.579;2;8.477;679;5;595;175;9;50;4;63;47;51;13;0;59;887;1.071;209;228;1.225;2.152;364;276;410;1.131;14.991;22;24.716
;{ñ class};11;29;149;41;13;45;21;91;13;31;22;11;129;144;3.173;869;147;59;1.600;1.027;1.180;88;368;28;31;9.320;2;1;14;8;3;1;5;69;7;26;98;22;170;14;129;705;99;84;1.399;120;1.504;436;421;60;7;5.404;13;30;163;49;16;46;26;160;20;57;120;33;299;158;3.302;1.574;246;143;2.999;1.147;2.684;524;789;88;38;14.724
320530:Vitória - ES;Total;3.970;56;345;239;59;51;158;1.362;304;1.038;133;1;1.002;2.188;12.638;11.962;2.650;2.759;18.989;14.650;12.993;2.322;4.530;30.740;165;125.304;707;10;25;66;11;17;32;835;146;172;375;0;1.730;335;1.848;13.796;1.551;3.335;12.681;3.296;18.589;8.797;5.914;37.236;56;111.560;4.677;66;370;305;70;68;190;2.197;450;1.210;508;1;2.732;2.523;14.486;25.758;4.201;6.094;31.670;17.946;31.582;11.119;10.444;67.976;221;236.864
;00:Até 0,50;0;0;0;1;0;0;0;23;2;32;0;0;9;9;148;197;20;24;109;82;686;45;52;15;0;1.454;0;0;0;1;0;0;3;18;1;2;0;0;8;11;148;189;16;26;145;70;674;62;63;53;1;1.491;0;0;0;2;0;0;3;41;3;34;0;0;17;20;296;386;36;50;254;152;1.360;107;115;68;1;2.945
;01:0,51 a 1,00;39;0;7;1;2;0;4;152;22;0;3;0;33;6;494;152;21;9;213;223;932;25;122;34;16;2.510;40;0;2;0;0;0;0;26;6;0;8;0;55;2;70;154;17;23;408;165;1.523;63;193;72;10;2.837;79;0;9;1;2;0;4;178;28;0;11;0;88;8;564;306;38;32;621;388;2.455;88;315;106;26;5.347
;02:1,01 a 1,50;7;21;45;41;22;12;56;221;97;12;79;1;421;302;3.797;5.503;715;138;4.480;1.193;4.126;347;427;1.138;95;23.296;4;5;6;15;7;10;13;208;72;24;278;0;1.203;15;682;7.991;525;473;5.856;471;10.046;2.955;1.142;4.046;31;36.078;11;26;51;56;29;22;69;429;169;36;357;1;1.624;317;4.479;13.494;1.240;611;10.336;1.664;14.172;3.302;1.569;5.184;126;59.374
;03:1,51 a 2,00;10;17;45;34;11;7;45;210;31;137;31;0;255;649;3.168;2.581;444;112;4.983;1.010;1.662;550;358;1.881;23;18.254;1;4;2;10;2;4;5;129;25;8;53;0;231;100;255;2.617;270;292;1.793;392;2.140;2.583;753;4.388;8;16.065;11;21;47;44;13;11;50;339;56;145;84;0;486;749;3.423;5.198;714;404;6.776;1.402;3.802;3.133;1.111;6.269;31;34.319
;04:2,01 a 3,00;361;14;67;66;16;15;37;307;68;133;14;0;137;808;2.201;1.774;525;147;4.170;2.710;1.560;511;445;2.408;7;18.501;82;1;6;23;2;2;4;155;23;15;19;0;78;48;227;1.565;282;245;2.015;634;1.310;1.349;745;4.752;3;13.585;443;15;73;89;18;17;41;462;91;148;33;0;215;856;2.428;3.339;807;392;6.185;3.344;2.870;1.860;1.190;7.160;10;32.086
;05:3,01 a 4,00;388;2;24;31;4;7;10;116;39;169;2;0;53;110;1.163;809;274;412;1.447;2.570;779;234;458;4.930;9;14.040;56;0;3;8;0;0;4;80;12;44;5;0;55;31;146;616;161;484;846;427;793;525;558;6.530;1;11.385;444;2;27;39;4;7;14;196;51;213;7;0;108;141;1.309;1.425;435;896;2.293;2.997;1.572;759;1.016;11.460;10;25.425
;06:4,01 a 5,00;343;0;40;14;1;1;3;81;19;183;1;0;32;54;399;333;160;227;731;1.491;379;168;395;4.297;3;9.355;33;0;0;3;0;0;3;55;4;23;2;0;25;21;97;248;116;321;416;248;399;412;487;4.733;0;7.646;376;0;40;17;1;1;6;136;23;206;3;0;57;75;496;581;276;548;1.147;1.739;778;580;882;9.030;3;17.001
;07:5,01 a 7,00;482;0;51;25;2;1;0;108;13;118;2;0;28;62;416;251;176;471;875;2.161;520;206;640;5.931;2;12.541;96;0;4;2;0;1;0;75;2;16;1;0;13;38;99;176;75;494;479;342;338;419;636;5.064;0;8.370;578;0;55;27;2;2;0;183;15;134;3;0;41;100;515;427;251;965;1.354;2.503;858;625;1.276;10.995;2;20.911
;08:7,01 a 10,00;578;0;39;14;1;0;1;64;8;99;1;0;16;63;214;127;102;433;845;1.477;645;85;540;4.174;4;9.530;116;0;1;3;0;0;0;52;0;15;0;0;9;39;65;91;41;417;380;268;285;149;513;3.474;0;5.918;694;0;40;17;1;0;1;116;8;114;1;0;25;102;279;218;143;850;1.225;1.745;930;234;1.053;7.648;4;15.448
;09:10,01 a 15,00;609;0;17;4;0;3;0;20;2;87;0;0;4;42;82;78;81;430;624;1.011;731;76;641;2.794;0;7.336;103;0;0;1;0;0;0;20;0;15;0;0;1;17;44;28;23;420;179;186;420;80;518;2.232;0;4.287;712;0;17;5;0;3;0;40;2;102;0;0;5;59;126;106;104;850;803;1.197;1.151;156;1.159;5.026;0;11.623
;10:15,01 a 20,00;477;0;5;2;0;0;0;15;2;26;0;0;0;14;31;19;33;172;155;334;274;24;224;1.297;1;3.105;100;0;1;0;0;0;0;9;0;5;0;0;2;4;4;7;6;88;46;53;87;35;169;863;0;1.479;577;0;6;2;0;0;0;24;2;31;0;0;2;18;35;26;39;260;201;387;361;59;393;2.160;1;4.584
;11:Mais de 20,00;661;0;2;0;0;0;0;19;0;29;0;0;0;18;24;20;57;167;94;219;143;34;188;1.825;0;3.500;76;0;0;0;0;0;0;1;0;4;0;0;0;9;1;5;3;29;14;25;7;37;80;1.004;0;1.295;737;0;2;0;0;0;0;20;0;33;0;0;0;27;25;25;60;196;108;244;150;71;268;2.829;0;4.795
;{ñ class};15;2;3;6;0;5;2;26;1;13;0;0;14;51;501;118;42;17;263;169;556;17;40;16;5;1.882;0;0;0;0;0;0;0;7;1;1;9;0;50;0;10;109;16;23;104;15;567;128;57;25;2;1.124;15;2;3;6;0;5;2;33;2;14;9;0;64;51;511;227;58;40;367;184;1.123;145;97;41;7;3.006
330455:Rio de Janeiro - RJ;Total;8.492;4.551;14.319;12.129;3.039;10.379;2.677;12.799;8.143;27.137;7.060;455;22.698;34.633;131.374;187.496;52.143;31.352;311.115;144.355;167.080;30.847;42.815;236.687;2.198;1.505.973;3.987;833;2.026;2.625;955;1.261;604;7.330;4.674;13.240;18.306;149;14.528;8.653;13.882;160.611;27.018;34.421;154.960;45.083;157.173;79.248;72.070;242.163;271;1.066.071;12.479;5.384;16.345;14.754;3.994;11.640;3.281;20.129;12.817;40.377;25.366;604;37.226;43.286;145.256;348.107;79.161;65.773;466.075;189.438;324.253;110.095;114.885;478.850;2.469;2.572.044
;00:Até 0,50;1;7;10;22;15;71;0;14;11;39;22;0;139;6;101;361;32;6;307;321;1.222;62;732;162;0;3.663;0;2;0;33;3;5;0;11;5;22;31;0;117;3;25;381;34;22;240;214;904;67;1.149;149;0;3.417;1;9;10;55;18;76;0;25;16;61;53;0;256;9;126;742;66;28;547;535;2.126;129;1.881;311;0;7.080
;01:0,51 a 1,00;15;48;223;225;26;103;57;282;154;212;235;1;302;179;1.051;2.693;591;209;2.919;1.731;6.344;318;2.616;6.455;31;27.020;23;23;82;102;7;20;26;256;126;206;382;14;296;101;583;3.048;520;364;5.392;1.389;8.047;697;4.150;2.357;5;28.216;38;71;305;327;33;123;83;538;280;418;617;15;598;280;1.634;5.741;1.111;573;8.311;3.120;14.391;1.015;6.766;8.812;36;55.236
;02:1,01 a 1,50;91;786;2.340;1.262;473;446;858;2.119;1.333;2.651;3.008;182;8.654;1.687;15.397;89.631;15.721;1.458;65.549;23.638;74.312;5.716;7.533;12.367;1.049;338.261;83;218;673;485;368;107;254;1.781;1.694;2.732;11.309;65;8.767;1.421;3.486;95.857;10.253;2.508;62.340;11.475;89.368;20.743;23.795;24.717;151;374.650;174;1.004;3.013;1.747;841;553;1.112;3.900;3.027;5.383;14.317;247;17.421;3.108;18.883;185.488;25.974;3.966;127.889;35.113;163.680;26.459;31.328;37.084;1.200;712.911
;03:1,51 a 2,00;116;945;2.031;1.532;548;1.461;725;1.891;1.030;2.420;1.552;109;4.939;9.007;34.414;43.080;10.264;1.632;85.714;24.772;32.062;7.718;4.447;23.467;647;296.523;24;169;233;417;230;160;93;928;981;1.194;2.923;14;2.214;2.918;2.623;29.706;3.843;2.784;23.911;9.647;21.401;23.582;8.471;29.047;39;167.552;140;1.114;2.264;1.949;778;1.621;818;2.819;2.011;3.614;4.475;123;7.153;11.925;37.037;72.786;14.107;4.416;109.625;34.419;53.463;31.300;12.918;52.514;686;464.075
;04:2,01 a 3,00;443;1.087;2.626;2.424;678;1.996;655;2.417;1.338;2.859;1.222;80;4.030;6.032;44.311;26.932;8.938;3.018;68.738;33.338;22.067;5.852;5.641;46.548;208;293.478;177;127;278;381;133;208;87;1.004;552;1.150;1.754;12;1.099;867;2.318;15.962;3.845;4.365;19.520;6.608;12.919;13.682;8.011;46.392;26;141.477;620;1.214;2.904;2.805;811;2.204;742;3.421;1.890;4.009;2.976;92;5.129;6.899;46.629;42.894;12.783;7.383;88.258;39.946;34.986;19.534;13.652;92.940;234;434.955
;05:3,01 a 4,00;355;466;2.176;1.823;323;2.982;196;1.217;1.173;1.466;348;26;1.637;3.747;14.322;9.212;3.888;4.107;24.731;19.434;7.958;3.271;4.341;23.628;121;132.948;187;56;190;218;57;190;43;687;271;692;572;12;823;426;1.159;6.061;1.926;5.391;10.093;3.208;5.728;6.598;5.464;26.465;12;76.529;542;522;2.366;2.041;380;3.172;239;1.904;1.444;2.158;920;38;2.460;4.173;15.481;15.273;5.814;9.498;34.824;22.642;13.686;9.869;9.805;50.093;133;209.477
;06:4,01 a 5,00;356;299;1.371;1.155;208;851;68;1.051;888;1.061;223;15;888;2.480;5.768;4.511;2.178;3.048;11.841;6.983;4.694;1.460;3.038;20.779;41;75.255;208;27;128;176;24;90;34;590;162;512;276;5;303;374;791;2.765;1.315;3.900;6.343;2.160;3.568;2.972;3.761;28.137;12;58.633;564;326;1.499;1.331;232;941;102;1.641;1.050;1.573;499;20;1.191;2.854;6.559;7.276;3.493;6.948;18.184;9.143;8.262;4.432;6.799;48.916;53;133.888
