;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;06:4,01 a 5,00;7;10;33;48;25;7;7;97;21;105;96;24;184;170;416;673;232;399;738;585;563;242;783;9.572;17;15.054;6;4;11;7;11;2;4;74;0;37;86;7;103;72;80;376;123;529;427;157;587;781;789;5.457;15;9.745;13;14;44;55;36;9;11;171;21;142;182;31;287;242;496;1.049;355;928;1.165;742;1.150;1.023;1.572;15.029;32;24.799
;07:5,01 a 7,00;44;2;70;77;53;14;4;88;23;82;88;10;198;263;485;615;244;771;807;771;597;241;1.249;8.553;22;15.371;12;1;3;10;10;1;1;71;1;38;62;0;96;121;116;328;126;717;492;198;531;646;1.055;12.009;22;16.667;56;3;73;87;63;15;5;159;24;120;150;10;294;384;601;943;370;1.488;1.299;969;1.128;887;2.304;20.562;44;32.038
;08:7,01 a 10,00;19;9;21;48;82;12;1;62;9;80;42;10;128;320;358;346;198;907;609;603;360;211;1.076;5.502;33;11.046;5;1;2;8;15;0;2;52;1;24;28;0;47;153;72;156;83;691;278;148;286;508;976;5.518;15;9.069;24;10;23;56;97;12;3;114;10;104;70;10;175;473;430;502;281;1.598;887;751;646;719;2.052;11.020;48;20.115
;09:10,01 a 15,00;54;4;13;24;29;2;2;21;3;56;16;17;93;321;141;197;121;1.171;517;322;474;194;1.024;3.503;25;8.344;16;0;3;3;4;0;0;27;1;18;6;2;28;132;31;73;29;845;215;71;489;285;894;2.598;3;5.773;70;4;16;27;33;2;2;48;4;74;22;19;121;453;172;270;150;2.016;732;393;963;479;1.918;6.101;28;14.117
;10:15,01 a 20,00;65;1;2;5;13;0;0;8;1;20;8;5;25;150;62;64;63;759;157;123;47;61;540;1.746;9;3.934;16;0;2;1;1;0;0;4;1;8;2;0;11;51;8;27;13;341;55;18;51;107;449;1.215;6;2.387;81;1;4;6;14;0;0;12;2;28;10;5;36;201;70;91;76;1.100;212;141;98;168;989;2.961;15;6.321
;11:Mais de 20,00;134;0;4;4;20;0;0;10;0;41;6;4;53;161;58;84;68;627;155;112;86;61;468;3.720;17;5.893;10;0;0;0;5;0;0;1;0;6;1;0;3;22;2;20;6;172;51;12;45;63;268;2.356;6;3.049;144;0;4;4;25;0;0;11;0;47;7;4;56;183;60;104;74;799;206;124;131;124;736;6.076;23;8.942
;{ñ class};4;7;11;3;5;11;17;28;3;16;44;7;80;8;317;304;70;46;367;389;219;40;222;23;12;2.253;0;0;0;0;5;0;1;9;0;4;149;6;80;3;10;122;26;40;249;23;209;124;169;28;2;1.259;4;7;11;3;10;11;18;37;3;20;193;13;160;11;327;426;96;86;616;412;428;164;391;51;14;3.512
240810:Natal - RN;Total;915;443;582;215;99;65;674;694;294;224;7.309;119;2.820;3.583;16.840;24.715;4.760;1.875;22.800;7.136;13.601;2.560;6.387;40.178;935;159.823;199;87;54;23;1;14;97;367;134;46;10.906;126;1.273;541;1.171;19.405;1.930;1.969;10.894;1.543;13.391;7.007;7.861;50.299;176;129.514;1.114;530;636;238;100;79;771;1.061;428;270;18.215;245;4.093;4.124;18.011;44.120;6.690;3.844;33.694;8.679;26.992;9.567;14.248;90.477;1.111;289.337
;00:Até 0,50;0;0;0;0;0;0;0;2;0;0;110;0;11;8;18;65;6;16;27;25;81;12;117;45;0;543;0;2;0;0;0;0;0;1;0;1;197;0;20;4;27;101;11;10;30;18;92;33;143;28;0;718;0;2;0;0;0;0;0;3;0;1;307;0;31;12;45;166;17;26;57;43;173;45;260;73;0;1.261
;01:0,51 a 1,00;1;12;35;5;4;4;46;32;20;12;530;19;159;33;352;793;110;5;472;164;783;65;514;705;101;4.976;0;12;3;2;0;2;9;25;10;5;660;26;107;16;79;783;82;31;484;66;1.006;188;1.115;562;17;5.290;1;24;38;7;4;6;55;57;30;17;1.190;45;266;49;431;1.576;192;36;956;230;1.789;253;1.629;1.267;118;10.266
;02:1,01 a 1,50;50;302;280;61;14;32;329;313;148;165;4.814;79;1.553;532;10.183;16.359;2.732;217;12.521;1.623;8.351;1.109;1.176;4.953;464;68.360;11;42;40;16;1;9;59;155;87;30;9.238;92;961;29;454;14.532;1.166;424;7.720;623;8.551;3.597;2.155;8.343;92;58.427;61;344;320;77;15;41;388;468;235;195;14.052;171;2.514;561;10.637;30.891;3.898;641;20.241;2.246;16.902;4.706;3.331;13.296;556;126.787
;03:1,51 a 2,00;5;86;141;59;22;11;169;93;49;26;1.013;7;441;642;2.644;3.776;840;139;5.014;1.543;1.877;556;473;3.871;148;23.645;1;13;5;4;0;1;14;63;14;4;360;2;83;51;188;1.896;227;182;1.032;342;1.345;1.682;642;5.869;17;14.037;6;99;146;63;22;12;183;156;63;30;1.373;9;524;693;2.832;5.672;1.067;321;6.046;1.885;3.222;2.238;1.115;9.740;165;37.682
;04:2,01 a 3,00;18;28;71;37;41;13;104;143;39;15;454;6;371;644;1.961;1.937;531;145;2.725;2.473;1.211;301;514;6.630;83;20.495;7;11;6;0;0;2;7;59;16;3;160;4;51;55;145;1.104;207;200;671;195;994;621;695;16.938;14;22.165;25;39;77;37;41;15;111;202;55;18;614;10;422;699;2.106;3.041;738;345;3.396;2.668;2.205;922;1.209;23.568;97;42.660
;05:3,01 a 4,00;19;7;26;30;15;4;15;35;14;3;124;3;128;337;583;817;207;182;639;553;370;120;542;10.126;41;14.940;5;3;0;1;0;0;3;19;6;1;50;1;21;90;76;481;98;183;290;89;418;197;581;6.435;5;9.053;24;10;26;31;15;4;18;54;20;4;174;4;149;427;659;1.298;305;365;929;642;788;317;1.123;16.561;46;23.993
;06:4,01 a 5,00;9;2;12;9;1;1;4;27;9;2;49;1;44;319;287;322;118;140;352;134;199;82;495;2.787;26;5.431;3;2;0;0;0;0;1;10;0;1;20;0;10;47;42;162;54;159;186;45;212;153;455;3.225;4;4.791;12;4;12;9;1;1;5;37;9;3;69;1;54;366;329;484;172;299;538;179;411;235;950;6.012;30;10.222
;07:5,01 a 7,00;22;1;8;9;2;0;1;23;11;0;88;1;36;405;274;271;83;238;381;206;247;119;655;3.132;16;6.229;6;1;0;0;0;0;3;14;1;0;25;0;8;93;72;139;37;209;199;65;237;277;585;2.863;3;4.837;28;2;8;9;2;0;4;37;12;0;113;1;44;498;346;410;120;447;580;271;484;396;1.240;5.995;19;11.066
;08:7,01 a 10,00;48;1;5;3;0;0;2;10;1;0;30;2;15;335;229;133;52;220;262;145;141;108;665;2.650;16;5.073;14;0;0;0;0;0;1;7;0;1;14;1;5;93;57;80;24;219;120;47;181;156;475;2.351;1;3.847;62;1;5;3;0;0;3;17;1;1;44;3;20;428;286;213;76;439;382;192;322;264;1.140;5.001;17;8.920
;09:10,01 a 15,00;110;0;1;1;0;0;0;5;0;0;20;0;15;180;92;78;24;320;168;57;182;62;620;2.042;31;4.008;54;1;0;0;0;0;0;10;0;0;9;0;3;33;21;36;10;231;83;28;166;47;548;1.796;16;3.092;164;1;1;1;0;0;0;15;0;0;29;0;18;213;113;114;34;551;251;85;348;109;1.168;3.838;47;7.100
;10:15,01 a 20,00;201;0;0;0;0;0;0;3;1;0;2;0;9;61;43;28;17;144;62;22;16;10;286;1.125;2;2.032;58;0;0;0;0;0;0;2;0;0;2;0;0;17;4;8;4;80;30;9;26;2;258;701;0;1.201;259;0;0;0;0;0;0;5;1;0;4;0;9;78;47;36;21;224;92;31;42;12;544;1.826;2;3.233
;11:Mais de 20,00;432;0;0;1;0;0;0;4;0;1;16;1;7;58;31;21;18;97;52;25;48;2;254;2.062;0;3.130;40;0;0;0;0;0;0;0;0;0;3;0;0;8;3;3;4;25;22;1;30;2;145;1.108;3;1.397;472;0;0;1;0;0;0;4;0;1;19;1;7;66;34;24;22;122;74;26;78;4;399;3.170;3;4.527
;{ñ class};0;4;3;0;0;0;4;4;2;0;59;0;31;29;143;115;22;12;125;166;95;14;76;50;7;961;0;0;0;0;0;0;0;2;0;0;168;0;4;5;3;80;6;16;27;15;133;52;64;80;4;659;0;4;3;0;0;0;4;6;2;0;227;0;35;34;146;195;28;28;152;181;228;66;140;130;11;1.620
250750:João Pessoa - PB;Total;28;1.676;350;437;46;16;514;1.237;433;1.120;3.112;380;2.727;5.008;16.300;15.759;4.273;1.667;13.959;5.757;7.857;1.944;6.968;49.860;641;142.069;4;104;65;89;8;4;71;556;173;190;1.884;327;819;835;1.508;10.759;1.291;1.697;3.570;906;7.275;6.082;8.390;64.711;177;111.495;32;1.780;415;526;54;20;585;1.793;606;1.310;4.996;707;3.546;5.843;17.808;26.518;5.564;3.364;17.529;6.663;15.132;8.026;15.358;114.571;818;253.564
;00:Até 0,50;0;1;0;0;0;0;0;7;0;0;3;0;6;1;3;11;0;2;69;6;29;5;249;58;0;450;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;17;0;1;28;14;118;21;160;49;1;414;0;1;0;0;0;0;0;7;0;0;5;0;8;2;3;28;0;3;97;20;147;26;409;107;1;864
;01:0,51 a 1,00;12;29;39;23;0;5;55;64;42;70;50;10;61;100;718;382;39;18;997;179;1.169;36;362;8.411;117;12.988;0;3;7;3;0;2;8;61;23;26;73;26;71;15;168;181;19;28;419;53;1.329;150;401;13.251;9;16.326;12;32;46;26;0;7;63;125;65;96;123;36;132;115;886;563;58;46;1.416;232;2.498;186;763;21.662;126;29.314
;02:1,01 a 1,50;9;547;228;265;19;11;371;566;249;614;1.393;300;1.684;1.994;11.923;11.134;2.582;162;8.287;2.250;4.346;786;1.172;9.557;294;60.743;4;45;51;65;2;2;47;269;130;111;1.143;277;602;336;985;8.402;947;346;2.039;392;3.917;3.285;2.410;16.469;68;42.344;13;592;279;330;21;13;418;835;379;725;2.536;577;2.286;2.330;12.908;19.536;3.529;508;10.326;2.642;8.263;4.071;3.582;26.026;362;103.087
;03:1,51 a 2,00;6;397;45;48;14;0;48;242;44;210;847;21;340;1.006;1.957;2.370;965;58;2.907;756;886;324;363;7.772;58;21.684;0;10;4;10;3;0;3;88;8;16;450;13;39;97;155;1.072;163;109;490;115;599;1.015;397;6.909;19;11.784;6;407;49;58;17;0;51;330;52;226;1.297;34;379;1.103;2.112;3.442;1.128;167;3.397;871;1.485;1.339;760;14.681;77;33.468
;04:2,01 a 3,00;1;362;31;31;9;0;23;172;43;125;418;22;297;691;1.032;1.041;410;112;725;1.708;612;330;550;9.425;78;18.248;0;15;3;9;1;0;3;82;7;19;144;2;43;103;93;608;104;170;230;129;504;821;829;12.341;34;16.294;1;377;34;40;10;0;26;254;50;144;562;24;340;794;1.125;1.649;514;282;955;1.837;1.116;1.151;1.379;21.766;112;34.542
;05:3,01 a 4,00;0;158;1;42;2;0;8;69;12;43;166;9;138;256;208;335;116;154;242;229;192;189;499;4.113;35;7.216;0;16;0;1;1;0;3;20;1;5;16;2;21;56;40;230;26;161;91;67;200;310;550;7.121;16;8.954;0;174;1;43;3;0;11;89;13;48;182;11;159;312;248;565;142;315;333;296;392;499;1.049;11.234;51;16.170
;06:4,01 a 5,00;0;60;3;12;2;0;1;28;5;18;79;2;48;123;68;137;55;138;149;111;93;92;590;1.683;13;3.510;0;5;0;1;0;0;1;15;1;3;15;2;13;41;11;69;12;120;58;22;82;169;543;2.160;12;3.355;0;65;3;13;2;0;2;43;6;21;94;4;61;164;79;206;67;258;207;133;175;261;1.133;3.843;25;6.865
;07:5,01 a 7,00;0;46;2;4;0;0;2;36;20;17;70;6;48;296;125;111;42;256;165;162;97;129;996;2.321;28;4.979;0;6;0;0;0;0;3;6;1;5;11;3;9;56;24;64;4;234;72;44;96;194;1.040;2.370;9;4.251;0;52;2;4;0;0;5;42;21;22;81;9;57;352;149;175;46;490;237;206;193;323;2.036;4.691;37;9.230
;08:7,01 a 10,00;0;27;0;6;0;0;1;23;4;9;20;4;17;217;92;82;19;218;198;132;80;31;691;2.379;8;4.258;0;2;0;0;0;0;0;5;1;1;3;1;11;49;21;32;8;233;86;31;73;57;737;1.788;7;3.146;0;29;0;6;0;0;1;28;5;10;23;5;28;266;113;114;27;451;284;163;153;88;1.428;4.167;15;7.404
;09:10,01 a 15,00;0;20;0;2;0;0;0;8;2;5;20;3;11;122;23;43;15;317;62;59;241;7;679;1.253;3;2.895;0;2;0;0;0;0;1;3;0;1;0;0;4;49;4;20;2;200;28;18;267;7;783;903;1;2.293;0;22;0;2;0;0;1;11;2;6;20;3;15;171;27;63;17;517;90;77;508;14;1.462;2.156;4;5.188
;10:15,01 a 20,00;0;9;0;2;0;0;0;4;1;2;17;2;6;57;7;8;4;121;35;29;22;6;337;856;4;1.529;0;0;0;0;0;0;0;0;0;0;1;0;0;14;1;4;0;64;8;4;16;1;282;351;0;746;0;9;0;2;0;0;0;4;1;2;18;2;6;71;8;12;4;185;43;33;38;7;619;1.207;4;2.275
;11:Mais de 20,00;0;7;0;0;0;0;0;3;2;0;7;0;5;97;10;12;3;95;16;20;37;2;349;1.984;0;2.649;0;0;0;0;0;0;0;1;0;1;0;0;0;15;0;1;1;16;1;0;31;1;187;962;0;1.217;0;7;0;0;0;0;0;4;2;1;7;0;5;112;10;13;4;111;17;20;68;3;536;2.946;0;3.866
;{ñ class};0;13;1;2;0;0;5;15;9;7;22;1;66;48;134;93;23;16;107;116;53;7;131;48;3;920;0;0;0;0;1;0;2;6;1;2;26;1;4;3;6;59;5;15;20;17;43;51;71;37;1;371;0;13;1;2;1;0;7;21;10;9;48;2;70;51;140;152;28;31;127;133;96;58;202;85;4;1.291
261160:Recife - PE;Total;452;2.086;2.403;1.064;1.249;397;1.103;2.336;775;3.722;752;286;10.063;8.786;44.449;47.596;16.806;5.288;58.818;19.099;28.020;7.707;12.358;79.697;1.909;357.221;240;278;290;238;286;31;226;1.185;342;1.551;2.586;52;4.400;1.754;5.556;34.728;6.844;5.764;31.037;4.690;23.895;19.799;18.330;96.708;635;261.445;692;2.364;2.693;1.302;1.535;428;1.329;3.521;1.117;5.273;3.338;338;14.463;10.540;50.005;82.324;23.650;11.052;89.855;23.789;51.915;27.506;30.688;176.405;2.544;618.666
;00:Até 0,50;0;1;0;0;0;0;0;1;1;1;0;0;25;2;28;45;11;0;61;36;270;14;179;355;17;1.047;0;0;0;0;0;0;0;2;1;0;1;0;27;0;6;50;13;2;37;56;96;34;126;832;2;1.285;0;1;0;0;0;0;0;3;2;1;1;0;52;2;34;95;24;2;98;92;366;48;305;1.187;19;2.332
;01:0,51 a 1,00;1;40;71;5;4;8;25;83;54;55;23;3;488;32;417;1.711;260;19;2.320;681;1.661;92;681;1.203;226;10.163;1;7;9;1;0;1;11;46;19;34;152;2;313;13;61;1.438;138;55;4.550;248;2.505;198;1.189;2.263;57;13.311;2;47;80;6;4;9;36;129;73;89;175;5;801;45;478;3.149;398;74;6.870;929;4.166;290;1.870;3.466;283;23.474
;02:1,01 a 1,50;98;843;867;302;203;163;548;725;373;1.722;558;251;5.978;1.521;19.104;29.085;8.229;391;28.106;6.037;14.956;2.721;2.438;6.781;766;132.766;53;87;133;63;76;9;94;382;193;901;2.203;43;3.151;43;1.048;23.312;3.628;871;16.872;1.739;13.923;7.846;4.084;13.837;242;94.833;151;930;1.000;365;279;172;642;1.107;566;2.623;2.761;294;9.129;1.564;20.152;52.397;11.857;1.262;44.978;7.776;28.879;10.567;6.522;20.618;1.008;227.599
;03:1,51 a 2,00;20;295;464;165;288;85;355;543;119;605;86;12;1.477;881;12.236;7.389;2.472;189;15.266;2.268;3.700;1.968;1.283;8.854;169;61.189;6;23;40;50;72;6;43;296;53;164;97;2;339;86;985;4.517;958;488;3.068;578;2.425;5.508;2.282;19.988;39;42.113;26;318;504;215;360;91;398;839;172;769;183;14;1.816;967;13.221;11.906;3.430;677;18.334;2.846;6.125;7.476;3.565;28.842;208;103.302
;04:2,01 a 3,00;33;455;414;187;270;41;108;373;107;547;45;13;1.039;1.452;6.464;4.742;2.528;380;5.949;4.709;2.603;1.324;1.374;14.872;213;50.242;23;32;40;66;41;3;33;143;36;143;68;4;200;144;1.132;2.657;984;595;2.600;866;2.140;2.729;2.482;19.594;71;36.826;56;487;454;253;311;44;141;516;143;690;113;17;1.239;1.596;7.596;7.399;3.512;975;8.549;5.575;4.743;4.053;3.856;34.466;284;87.068
;05:3,01 a 4,00;23;150;202;118;152;18;26;175;27;225;23;4;388;797;2.048;1.752;929;551;2.129;2.191;882;567;1.080;17.004;210;31.671;23;39;15;16;33;1;10;84;14;91;20;1;144;132;577;1.129;416;688;1.159;338;709;1.311;1.606;14.351;51;22.958;46;189;217;134;185;19;36;259;41;316;43;5;532;929;2.625;2.881;1.345;1.239;3.288;2.529;1.591;1.878;2.686;31.355;261;54.629
;06:4,01 a 5,00;12;72;101;58;89;1;18;102;16;116;4;1;155;487;864;880;455;491;1.086;647;475;259;909;5.379;48;12.725;18;23;13;14;17;0;11;57;10;47;6;0;62;116;379;519;226;521;681;187;442;757;1.438;7.343;43;12.930;30;95;114;72;106;1;29;159;26;163;10;1;217;603;1.243;1.399;681;1.012;1.767;834;917;1.016;2.347;12.722;91;25.655
;07:5,01 a 7,00;39;68;92;85;75;9;4;115;41;100;3;0;165;750;1.068;720;589;828;1.302;870;541;230;1.330;9.368;19;18.411;26;23;8;8;19;1;5;58;8;65;5;0;57;269;495;472;222;820;830;233;489;531;1.905;7.538;18;14.105;65;91;100;93;94;10;9;173;49;165;8;0;222;1.019;1.563;1.192;811;1.648;2.132;1.103;1.030;761;3.235;16.906;37;32.516
;08:7,01 a 10,00;29;46;68;70;67;5;8;97;17;90;4;2;82;816;716;436;408;724;957;675;317;157;1.147;6.718;141;13.797;17;17;18;14;12;6;9;44;3;37;10;0;31;346;346;256;111;717;574;188;299;306;1.415;5.337;84;10.197;46;63;86;84;79;11;17;141;20;127;14;2;113;1.162;1.062;692;519;1.441;1.531;863;616;463;2.562;12.055;225;23.994
;09:10,01 a 15,00;57;31;48;42;46;27;3;58;5;103;1;0;64;879;500;270;409;829;686;405;500;215;967;3.609;56;9.810;29;15;10;3;5;3;3;44;2;36;1;0;18;375;182;137;62;605;325;136;551;286;976;2.023;18;5.845;86;46;58;45;51;30;6;102;7;139;2;0;82;1.254;682;407;471;1.434;1.011;541;1.051;501;1.943;5.632;74;15.655
;10:15,01 a 20,00;51;18;17;7;7;22;1;33;2;53;3;0;27;435;168;121;204;381;264;163;116;49;494;1.518;18;4.172;24;4;1;1;1;1;4;9;0;12;1;0;3;128;82;41;31;236;129;34;100;58;480;790;5;2.175;75;22;18;8;8;23;5;42;2;65;4;0;30;563;250;162;235;617;393;197;216;107;974;2.308;23;6.347
;11:Mais de 20,00;85;28;22;11;31;16;0;16;9;55;1;0;54;617;368;106;190;419;302;115;86;51;297;3.822;13;6.714;20;4;1;0;4;0;1;8;0;6;0;0;5;99;242;16;21;102;75;27;39;63;218;2.398;2;3.351;105;32;23;11;35;16;1;24;9;61;1;0;59;716;610;122;211;521;377;142;125;114;515;6.220;15;10.065
;{ñ class};4;39;37;14;17;2;7;15;4;50;1;0;121;117;468;339;122;86;390;302;1.913;60;179;214;13;4.514;0;4;2;2;6;0;2;12;3;15;22;0;50;3;21;184;34;64;137;60;177;172;129;414;3;1.516;4;43;39;16;23;2;9;27;7;65;23;0;171;120;489;523;156;150;527;362;2.090;232;308;628;16;6.030
270430:Maceió - AL;Total;202;280;449;525;24;94;402;719;160;1.426;245;45;8.108;3.060;14.703;20.882;4.270;1.511;13.102;6.833;13.503;2.588;5.397;31.850;641;131.019;25;30;78;56;5;11;71;307;70;372;396;17;1.306;485;737;14.550;1.330;1.711;4.079;1.522;10.665;6.540;6.419;34.201;110;85.093;227;310;527;581;29;105;473;1.026;230;1.798;641;62;9.414;3.545;15.440;35.432;5.600;3.222;17.181;8.355;24.168;9.128;11.816;66.051;751;216.112
;00:Até 0,50;0;0;0;0;0;0;0;0;0;2;0;0;10;4;14;55;2;2;12;10;220;1;96;37;1;466;0;0;0;0;0;0;0;0;0;0;0;0;7;2;3;36;12;0;32;9;37;7;62;27;0;234;0;0;0;0;0;0;0;0;0;2;0;0;17;6;17;91;14;2;44;19;257;8;158;64;1;700
;01:0,51 a 1,00;5;18;13;20;4;2;43;93;16;30;25;6;857;77;390;728;99;18;402;156;1.056;41;437;464;78;5.078;2;3;3;2;1;1;11;27;11;10;52;6;198;32;37;633;51;25;350;86;983;109;597;699;12;3.941;7;21;16;22;5;3;54;120;27;40;77;12;1.055;109;427;1.361;150;43;752;242;2.039;150;1.034;1.163;90;9.019
;02:1,01 a 1,50;103;209;148;130;9;34;290;264;89;655;188;36;4.072;754;6.516;13.981;2.427;167;6.976;2.142;8.000;930;1.182;4.459;446;54.207;12;14;40;26;3;4;45;167;48;219;311;10;738;51;288;10.711;810;386;2.359;682;7.062;2.674;2.084;6.065;77;34.886;115;223;188;156;12;38;335;431;137;874;499;46;4.810;805;6.804;24.692;3.237;553;9.335;2.824;15.062;3.604;3.266;10.524;523;89.093
;03:1,51 a 2,00;20;30;157;84;1;34;42;155;28;233;17;0;1.380;327;4.046;2.985;688;79;3.486;1.097;1.688;854;483;2.181;67;20.162;1;5;20;16;0;4;6;33;5;24;13;0;97;16;138;1.558;167;152;483;255;1.081;2.115;537;3.967;8;10.701;21;35;177;100;1;38;48;188;33;257;30;0;1.477;343;4.184;4.543;855;231;3.969;1.352;2.769;2.969;1.020;6.148;75;30.863
;04:2,01 a 3,00;18;15;86;170;5;16;15;86;12;104;7;1;855;421;1.739;1.620;465;124;1.105;2.077;1.118;371;588;4.803;27;15.848;2;4;11;5;1;1;4;22;3;30;9;0;87;40;123;844;140;131;418;171;733;689;737;8.223;7;12.435;20;19;97;175;6;17;19;108;15;134;16;1;942;461;1.862;2.464;605;255;1.523;2.248;1.851;1.060;1.325;13.026;34;28.283
;05:3,01 a 4,00;9;1;19;45;2;3;5;34;5;58;3;0;251;362;745;620;198;149;377;339;370;127;498;2.521;8;6.749;2;3;1;4;0;0;1;10;1;20;2;0;44;65;44;270;64;181;146;98;277;285;488;2.852;3;4.861;11;4;20;49;2;3;6;44;6;78;5;0;295;427;789;890;262;330;523;437;647;412;986;5.373;11;11.610
;06:4,01 a 5,00;3;2;12;19;0;2;2;29;3;24;3;1;87;191;214;234;117;113;163;162;187;66;336;5.023;3;6.996;1;1;1;2;0;0;2;21;2;11;0;1;25;67;31;134;19;167;85;35;125;141;314;3.039;0;4.224;4;3;13;21;0;2;4;50;5;35;3;2;112;258;245;368;136;280;248;197;312;207;650;8.062;3;11.220
;07:5,01 a 7,00;2;2;3;15;0;1;2;30;5;44;0;0;137;312;299;234;91;211;181;247;223;65;505;5.373;3;7.985;1;0;1;1;0;0;1;20;0;20;1;0;32;90;30;110;19;214;75;48;142;187;464;4.439;0;5.895;3;2;4;16;0;1;3;50;5;64;1;0;169;402;329;344;110;425;256;295;365;252;969;9.812;3;13.880
;08:7,01 a 10,00;12;1;0;11;2;0;0;18;0;59;0;1;92;203;228;95;57;200;79;136;92;35;471;3.491;2;5.285;3;0;0;0;0;0;1;5;0;18;0;0;13;60;28;40;18;199;50;47;63;54;464;3.112;1;4.176;15;1;0;11;2;0;1;23;0;77;0;1;105;263;256;135;75;399;129;183;155;89;935;6.603;3;9.461
;09:10,01 a 15,00;7;0;1;6;1;0;0;2;0;130;0;0;82;200;172;66;41;258;53;104;32;22;400;1.125;2;2.704;0;0;0;0;0;0;0;1;0;10;0;0;9;39;10;15;6;173;21;26;17;10;373;758;0;1.468;7;0;1;6;1;0;0;3;0;140;0;0;91;239;182;81;47;431;74;130;49;32;773;1.883;2;4.172
;10:15,01 a 20,00;5;0;0;2;0;0;0;1;0;40;0;0;35;76;28;14;19;98;20;35;9;17;194;805;0;1.398;0;0;0;0;0;0;0;0;0;3;0;0;12;15;0;8;3;42;11;5;4;5;152;313;0;573;5;0;0;2;0;0;0;1;0;43;0;0;47;91;28;22;22;140;31;40;13;22;346;1.118;0;1.971
;11:Mais de 20,00;8;0;0;1;0;0;0;0;0;32;0;0;62;73;27;26;16;71;11;29;10;3;148;1.481;1;1.999;0;0;0;0;0;0;0;0;0;4;0;0;17;5;0;2;5;18;4;8;1;4;78;597;0;743;8;0;0;1;0;0;0;0;0;36;0;0;79;78;27;28;21;89;15;37;11;7;226;2.078;1;2.742
;{ñ class};10;2;10;22;0;2;3;7;2;15;2;0;188;60;285;224;50;21;237;299;498;56;59;87;3;2.142;1;0;1;0;0;1;0;1;0;3;8;0;27;3;5;189;16;23;45;52;140;260;69;110;2;956;11;2;11;22;0;3;3;8;2;18;10;0;215;63;290;413;66;44;282;351;638;316;128;197;5;3.098
280030:Aracaju - SE;Total;1.760;748;555;738;80;43;520;587;152;498;1.128;6;1.964;3.419;13.608;15.238;3.308;1.543;15.654;6.375;8.490;2.712;3.906;28.499;1.409;112.940;231;170;103;219;20;3;93;312;64;199;1.325;6;1.247;690;1.117;12.126;1.217;1.721;4.481;1.196;8.615;7.110;5.612;34.015;330;82.222;1.991;918;658;957;100;46;613;899;216;697;2.453;12;3.211;4.109;14.725;27.364;4.525;3.264;20.135;7.571;17.105;9.822;9.518;62.514;1.739;195.162
;00:Até 0,50;1;9;2;11;0;0;5;0;1;3;9;0;13;11;43;51;11;3;41;26;150;3;159;288;3;843;0;6;5;19;0;0;0;0;0;4;11;0;15;5;36;55;6;5;37;42;115;11;162;330;0;864;1;15;7;30;0;0;5;0;1;7;20;0;28;16;79;106;17;8;78;68;265;14;321;618;3;1.707
;01:0,51 a 1,00;7;44;57;84;3;9;33;46;8;37;45;2;142;590;2.204;749;114;20;930;309;863;123;518;854;254;8.045;4;13;11;15;2;0;8;42;5;11;131;0;145;35;129;540;57;41;604;113;1.126;375;930;1.506;34;5.877;11;57;68;99;5;9;41;88;13;48;176;2;287;625;2.333;1.289;171;61;1.534;422;1.989;498;1.448;2.360;288;13.922
;02:1,01 a 1,50;27;392;339;458;51;27;312;242;84;237;573;3;1.042;639;6.629;9.895;1.867;141;9.161;2.590;4.160;1.169;870;3.053;517;44.478;11;103;66;161;14;3;52;142;46;141;1.054;4;881;137;393;8.550;813;262;2.586;530;4.414;4.210;1.825;4.060;54;30.512;38;495;405;619;65;30;364;384;130;378;1.627;7;1.923;776;7.022;18.445;2.680;403;11.747;3.120;8.574;5.379;2.695;7.113;571;74.990
;03:1,51 a 2,00;35;162;91;53;19;6;88;111;18;108;245;0;383;440;2.168;2.433;620;75;2.850;936;1.268;630;384;2.312;90;15.525;3;18;16;8;3;0;12;38;9;20;63;0;99;77;109;1.593;130;189;494;99;770;1.264;542;3.582;8;9.146;38;180;107;61;22;6;100;149;27;128;308;0;482;517;2.277;4.026;750;264;3.344;1.035;2.038;1.894;926;5.894;98;24.671
