;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;02:1,01 a 1,50;7;134;215;424;61;17;272;285;114;188;384;0;908;343;5.085;9.553;1.868;220;10.388;2.730;6.102;1.460;1.203;2.087;307;44.355;4;18;39;204;9;1;37;139;66;140;414;3;1.160;90;440;9.153;871;453;7.151;784;7.762;5.635;2.751;3.248;25;40.597;11;152;254;628;70;18;309;424;180;328;798;3;2.068;433;5.525;18.706;2.739;673;17.539;3.514;13.864;7.095;3.954;5.335;332;84.952
;03:1,51 a 2,00;8;82;95;58;11;7;90;112;54;68;176;0;280;344;2.133;3.404;656;92;6.641;1.071;1.827;738;512;2.352;90;20.901;2;10;15;17;4;0;9;27;17;18;32;0;152;62;142;2.336;216;140;1.049;171;1.024;2.827;869;2.675;6;11.820;10;92;110;75;15;7;99;139;71;86;208;0;432;406;2.275;5.740;872;232;7.690;1.242;2.851;3.565;1.381;5.027;96;32.721
;04:2,01 a 3,00;12;31;83;57;11;1;57;74;45;29;115;0;122;632;1.134;1.632;513;167;3.864;1.932;1.024;893;616;2.774;29;15.847;1;3;12;9;1;0;10;24;8;4;19;0;49;135;145;1.174;156;181;672;153;678;2.411;1.018;3.590;6;10.459;13;34;95;66;12;1;67;98;53;33;134;0;171;767;1.279;2.806;669;348;4.536;2.085;1.702;3.304;1.634;6.364;35;26.306
;05:3,01 a 4,00;4;6;16;32;8;0;18;22;14;6;26;0;54;257;334;522;204;202;655;294;368;511;397;3.911;3;7.864;3;1;5;1;3;0;5;13;5;2;11;0;31;60;94;401;54;231;217;80;364;1.267;456;3.815;2;7.121;7;7;21;33;11;0;23;35;19;8;37;0;85;317;428;923;258;433;872;374;732;1.778;853;7.726;5;14.985
;06:4,01 a 5,00;12;0;5;18;1;0;3;14;6;4;9;0;19;95;142;189;80;185;272;145;119;257;274;3.677;2;5.528;4;0;1;1;0;0;0;10;0;1;2;0;6;24;53;195;16;219;164;51;158;658;347;4.563;1;6.474;16;0;6;19;1;0;3;24;6;5;11;0;25;119;195;384;96;404;436;196;277;915;621;8.240;3;12.002
;07:5,01 a 7,00;27;3;6;10;0;0;1;18;10;11;8;0;15;165;283;145;67;276;351;155;202;267;391;5.262;5;7.678;9;0;3;2;0;0;1;4;2;1;2;0;7;40;97;137;19;267;175;60;192;542;459;3.400;0;5.419;36;3;9;12;0;0;2;22;12;12;10;0;22;205;380;282;86;543;526;215;394;809;850;8.662;5;13.097
;08:7,01 a 10,00;113;1;2;2;1;0;1;3;2;32;7;0;3;133;194;79;39;239;243;84;156;254;361;1.862;2;3.813;41;0;0;2;0;0;1;0;0;12;0;0;0;48;50;41;8;220;106;25;141;279;330;1.426;1;2.731;154;1;2;4;1;0;2;3;2;44;7;0;3;181;244;120;47;459;349;109;297;533;691;3.288;3;6.544
;09:10,01 a 15,00;81;0;0;9;0;0;0;7;3;105;2;0;1;129;83;42;13;204;151;59;140;396;267;1.686;0;3.378;25;0;0;0;0;0;0;1;1;7;1;0;0;40;28;11;4;154;58;11;195;261;234;984;0;2.015;106;0;0;9;0;0;0;8;4;112;3;0;1;169;111;53;17;358;209;70;335;657;501;2.670;0;5.393
;10:15,01 a 20,00;152;0;0;0;0;0;0;0;1;69;1;0;2;69;29;6;3;81;57;20;22;155;96;651;0;1.414;49;0;0;0;0;0;0;0;0;6;0;0;1;20;8;1;1;33;21;1;19;83;88;385;0;716;201;0;0;0;0;0;0;0;1;75;1;0;3;89;37;7;4;114;78;21;41;238;184;1.036;0;2.130
;11:Mais de 20,00;270;0;0;0;0;0;0;1;0;137;3;0;0;80;10;4;2;53;84;16;11;63;61;1.205;0;2.000;39;0;0;0;0;0;0;0;0;9;0;0;1;20;2;2;0;14;32;1;5;31;29;655;0;840;309;0;0;0;0;0;0;1;0;146;3;0;1;100;12;6;2;67;116;17;16;94;90;1.860;0;2.840
;{ñ class};2;12;9;15;1;1;10;13;4;7;48;0;28;108;467;241;69;20;456;238;190;37;102;22;21;2.121;0;0;1;12;1;0;2;6;1;6;34;0;27;18;26;220;17;40;241;45;287;166;110;56;1;1.317;2;12;10;27;2;1;12;19;5;13;82;0;55;126;493;461;86;60;697;283;477;203;212;78;22;3.438
292740:Salvador - BA;Total;1.595;1.037;1.862;1.421;345;331;1.709;1.454;826;2.248;1.048;51;7.470;9.630;45.797;57.769;13.203;5.587;68.372;37.887;34.568;16.371;18.584;87.814;1.030;418.009;543;142;484;689;62;60;361;876;329;1.015;2.436;64;4.475;2.640;5.835;49.929;6.388;7.113;41.734;11.191;41.524;39.313;29.065;98.265;201;344.734;2.138;1.179;2.346;2.110;407;391;2.070;2.330;1.155;3.263;3.484;115;11.945;12.270;51.632;107.698;19.591;12.700;110.106;49.078;76.092;55.684;47.649;186.079;1.231;762.743
;00:Até 0,50;3;10;3;0;0;0;11;33;2;9;10;0;90;52;380;463;130;10;154;303;337;155;211;141;4;2.511;0;4;2;0;2;0;8;30;4;4;8;0;76;50;412;519;83;7;150;245;236;215;304;199;0;2.558;3;14;5;0;2;0;19;63;6;13;18;0;166;102;792;982;213;17;304;548;573;370;515;340;4;5.069
;01:0,51 a 1,00;6;30;39;27;1;5;66;149;23;56;61;4;317;122;1.027;2.485;340;82;1.770;797;2.149;196;1.391;751;200;12.094;0;4;16;12;4;1;26;40;20;46;121;5;306;96;335;2.073;204;149;4.306;1.106;2.949;396;3.401;574;29;16.219;6;34;55;39;5;6;92;189;43;102;182;9;623;218;1.362;4.558;544;231;6.076;1.903;5.098;592;4.792;1.325;229;28.313
;02:1,01 a 1,50;55;382;630;496;121;96;668;493;307;966;586;28;3.373;2.226;13.530;33.544;5.547;605;28.216;8.155;17.479;4.273;3.794;3.883;621;130.074;14;57;189;513;25;21;138;409;160;446;1.899;51;2.572;355;2.521;31.913;3.242;1.173;22.920;4.575;24.971;12.708;8.065;6.695;116;125.748;69;439;819;1.009;146;117;806;902;467;1.412;2.485;79;5.945;2.581;16.051;65.457;8.789;1.778;51.136;12.730;42.450;16.981;11.859;10.578;737;255.822
;03:1,51 a 2,00;61;310;487;287;83;77;312;235;164;344;175;15;1.560;1.303;11.389;10.462;2.349;336;18.220;8.940;5.831;4.033;2.258;7.053;100;76.384;4;26;112;43;12;6;49;94;58;85;189;6;651;208;755;7.000;944;483;5.293;1.773;4.582;8.648;2.893;9.121;21;43.056;65;336;599;330;95;83;361;329;222;429;364;21;2.211;1.511;12.144;17.462;3.293;819;23.513;10.713;10.413;12.681;5.151;16.174;121;119.440
;04:2,01 a 3,00;89;192;400;238;82;96;261;171;197;282;113;4;1.047;1.591;11.281;5.782;2.173;333;10.103;9.315;3.898;3.252;2.215;8.319;39;61.473;16;31;59;71;10;10;74;71;50;63;80;2;363;418;694;4.297;798;553;4.182;1.432;3.646;7.112;3.458;12.336;16;39.842;105;223;459;309;92;106;335;242;247;345;193;6;1.410;2.009;11.975;10.079;2.971;886;14.285;10.747;7.544;10.364;5.673;20.655;55;101.315
;05:3,01 a 4,00;29;51;97;154;21;23;176;102;52;83;23;0;399;802;2.875;1.978;772;524;3.177;4.955;1.597;1.636;1.903;6.396;19;27.844;8;4;32;10;3;4;28;67;12;35;26;0;194;217;283;1.414;362;772;1.405;574;1.381;3.377;2.339;11.666;8;24.221;37;55;129;164;24;27;204;169;64;118;49;0;593;1.019;3.158;3.392;1.134;1.296;4.582;5.529;2.978;5.013;4.242;18.062;27;52.065
;06:4,01 a 5,00;24;22;40;50;6;7;58;90;31;50;15;0;200;684;1.199;1.058;464;593;1.773;1.375;808;653;1.306;13.585;8;24.099;7;6;23;7;3;3;17;48;10;45;15;0;82;237;193;1.098;219;861;997;368;806;1.763;1.654;11.338;1;19.801;31;28;63;57;9;10;75;138;41;95;30;0;282;921;1.392;2.156;683;1.454;2.770;1.743;1.614;2.416;2.960;24.923;9;43.900
;07:5,01 a 7,00;43;11;47;61;6;8;70;81;19;113;15;0;143;868;1.126;732;468;954;1.493;1.292;816;880;1.521;24.272;9;35.048;18;4;18;14;2;5;9;51;10;63;14;0;67;274;244;702;193;1.213;791;464;1.094;2.179;2.081;16.317;3;25.830;61;15;65;75;8;13;79;132;29;176;29;0;210;1.142;1.370;1.434;661;2.167;2.284;1.756;1.910;3.059;3.602;40.589;12;60.878
;08:7,01 a 10,00;141;5;35;52;10;1;42;47;11;99;3;0;126;724;916;352;277;710;1.041;629;521;508;1.324;8.968;4;16.546;76;4;16;11;1;3;8;36;4;79;5;0;36;330;227;242;129;739;549;274;654;1.438;1.933;17.240;3;24.037;217;9;51;63;11;4;50;83;15;178;8;0;162;1.054;1.143;594;406;1.449;1.590;903;1.175;1.946;3.257;26.208;7;40.583
;09:10,01 a 15,00;188;7;27;21;10;11;23;21;7;58;5;0;29;600;438;161;209;709;849;416;393;346;1.346;6.748;2;12.624;61;1;7;4;0;7;1;13;1;58;5;0;17;268;78;78;80;658;387;113;454;488;1.664;6.845;1;11.289;249;8;34;25;10;18;24;34;8;116;10;0;46;868;516;239;289;1.367;1.236;529;847;834;3.010;13.593;3;23.913
;10:15,01 a 20,00;324;1;7;12;1;1;5;3;2;74;0;0;19;214;152;57;101;309;272;133;138;133;583;2.969;4;5.514;159;1;1;0;0;0;0;4;0;44;0;0;3;72;14;25;26;212;92;25;133;255;636;2.464;1;4.167;483;2;8;12;1;1;5;7;2;118;0;0;22;286;166;82;127;521;364;158;271;388;1.219;5.433;5;9.681
;11:Mais de 20,00;610;0;15;10;1;0;6;10;1;81;1;0;17;233;108;51;164;310;172;163;126;139;325;4.501;2;7.046;179;0;0;1;0;0;0;3;0;22;0;0;2;58;8;17;19;88;35;29;58;177;255;3.280;2;4.233;789;0;15;11;1;0;6;13;1;103;1;0;19;291;116;68;183;398;207;192;184;316;580;7.781;4;11.279
;{ñ class};22;16;35;13;3;6;11;19;10;33;41;0;150;211;1.376;644;209;112;1.132;1.414;475;167;407;228;18;6.752;1;0;9;3;0;0;3;10;0;25;74;0;106;57;71;551;89;205;627;213;560;557;382;190;0;3.733;23;16;44;16;3;6;14;29;10;58;115;0;256;268;1.447;1.195;298;317;1.759;1.627;1.035;724;789;418;18;10.485
310620:Belo Horizonte - MG;Total;1.103;1.272;8.106;3.144;906;2.376;1.846;3.145;2.282;2.577;1.671;286;6.416;19.189;79.234;76.253;16.038;10.791;124.226;42.289;55.020;13.414;19.840;128.229;2.621;622.274;501;471;1.597;734;309;263;357;2.087;2.113;1.963;4.095;319;10.013;3.065;9.853;74.578;10.025;14.657;98.655;11.756;76.957;47.711;31.461;149.973;1.198;554.711;1.604;1.743;9.703;3.878;1.215;2.639;2.203;5.232;4.395;4.540;5.766;605;16.429;22.254;89.087;150.831;26.063;25.448;222.881;54.045;131.977;61.125;51.301;278.202;3.819;1.176.985
;00:Até 0,50;10;3;55;18;8;3;2;31;11;24;8;0;55;86;579;1.090;169;33;805;330;1.357;62;313;37;1;5.090;2;3;10;5;4;5;2;38;7;16;16;0;55;90;420;1.079;119;48;1.507;327;2.049;130;420;111;2;6.465;12;6;65;23;12;8;4;69;18;40;24;0;110;176;999;2.169;288;81;2.312;657;3.406;192;733;148;3;11.555
;01:0,51 a 1,00;12;16;48;20;6;54;37;33;58;41;29;2;137;27;1.689;1.437;166;159;3.562;569;3.752;163;889;243;95;13.244;17;13;53;13;2;23;21;47;47;41;73;8;278;11;429;1.986;187;242;7.598;399;6.964;716;1.595;566;64;21.393;29;29;101;33;8;77;58;80;105;82;102;10;415;38;2.118;3.423;353;401;11.160;968;10.716;879;2.484;809;159;34.637
;02:1,01 a 1,50;79;419;1.218;597;176;142;679;606;738;966;666;155;3.082;307;19.020;37.674;5.206;808;27.028;10.416;20.278;2.008;2.707;2.951;718;138.644;30;131;319;197;123;38;149;606;954;1.080;1.958;233;6.474;119;2.753;45.576;4.412;2.994;43.466;4.632;42.028;11.000;7.475;10.102;385;187.234;109;550;1.537;794;299;180;828;1.212;1.692;2.046;2.624;388;9.556;426;21.773;83.250;9.618;3.802;70.494;15.048;62.306;13.008;10.182;13.053;1.103;325.878
;03:1,51 a 2,00;81;334;1.043;611;196;548;664;604;452;531;374;59;1.491;1.819;23.436;16.899;3.628;493;25.981;6.005;14.791;2.440;2.524;3.609;447;109.060;10;71;158;162;62;28;87;433;485;297;926;28;1.495;460;1.748;11.712;1.822;771;17.011;1.618;11.749;10.926;3.641;11.539;119;77.358;91;405;1.201;773;258;576;751;1.037;937;828;1.300;87;2.986;2.279;25.184;28.611;5.450;1.264;42.992;7.623;26.540;13.366;6.165;15.148;566;186.418
;04:2,01 a 3,00;115;260;1.420;705;225;735;339;876;480;480;325;31;886;3.533;16.470;10.623;3.196;998;36.797;12.540;7.465;3.579;2.490;11.913;282;116.763;26;99;145;135;60;51;61;430;342;218;696;16;761;261;1.669;7.864;1.666;1.730;13.061;1.808;6.820;13.126;5.251;38.943;98;95.337;141;359;1.565;840;285;786;400;1.306;822;698;1.021;47;1.647;3.794;18.139;18.487;4.862;2.728;49.858;14.348;14.285;16.705;7.741;50.856;380;212.100
;05:3,01 a 4,00;95;71;1.128;275;94;224;75;315;181;134;106;10;290;3.005;5.952;3.539;1.299;1.219;9.582;4.767;2.509;1.526;1.907;9.282;226;47.811;37;51;92;54;23;29;16;155;122;71;165;10;325;288;882;2.602;690;1.854;4.675;850;2.197;4.321;2.579;21.171;135;43.394;132;122;1.220;329;117;253;91;470;303;205;271;20;615;3.293;6.834;6.141;1.989;3.073;14.257;5.617;4.706;5.847;4.486;30.453;361;91.205
;06:4,01 a 5,00;48;33;726;154;62;155;14;135;124;84;58;10;110;1.858;2.799;1.637;700;1.313;4.235;1.705;1.142;730;1.508;21.681;178;41.199;51;34;76;41;12;20;6;87;47;45;82;2;132;209;487;1.523;359;1.690;2.712;457;1.230;2.391;2.206;17.651;56;31.606;99;67;802;195;74;175;20;222;171;129;140;12;242;2.067;3.286;3.160;1.059;3.003;6.947;2.162;2.372;3.121;3.714;39.332;234;72.805
;07:5,01 a 7,00;83;37;643;173;52;198;9;213;95;119;45;1;110;1.967;2.357;1.459;651;1.541;4.761;2.022;1.234;866;2.065;29.133;166;50.000;81;25;216;50;13;29;8;125;53;70;64;4;101;390;528;1.020;379;1.927;2.789;701;1.183;2.395;2.873;18.994;70;34.088;164;62;859;223;65;227;17;338;148;189;109;5;211;2.357;2.885;2.479;1.030;3.468;7.550;2.723;2.417;3.261;4.938;48.127;236;84.088
;08:7,01 a 10,00;158;31;600;192;44;150;6;102;54;56;21;2;57;3.167;1.696;635;403;1.421;4.210;1.421;841;872;1.561;22.842;300;40.842;93;16;238;38;5;27;3;51;23;45;31;1;48;710;456;372;196;1.396;2.047;481;736;1.133;2.108;11.611;173;22.038;251;47;838;230;49;177;9;153;77;101;52;3;105;3.877;2.152;1.007;599;2.817;6.257;1.902;1.577;2.005;3.669;34.453;473;62.880
;09:10,01 a 15,00;170;21;560;177;27;79;3;83;44;46;8;2;39;2.166;933;289;247;1.391;2.966;849;531;579;1.687;11.748;92;24.737;88;17;197;23;2;9;1;32;16;29;6;1;21;317;225;131;79;1.237;1.274;227;468;555;1.665;8.702;58;15.380;258;38;757;200;29;88;4;115;60;75;14;3;60;2.483;1.158;420;326;2.628;4.240;1.076;999;1.134;3.352;20.450;150;40.117
;10:15,01 a 20,00;90;14;230;92;3;26;0;20;13;23;1;1;12;548;297;94;105;588;1.181;267;167;259;993;5.744;62;10.830;27;4;48;7;0;1;1;7;2;15;3;0;3;119;56;32;20;376;472;58;102;264;729;4.275;18;6.639;117;18;278;99;3;27;1;27;15;38;4;1;15;667;353;126;125;964;1.653;325;269;523;1.722;10.019;80;17.469
;11:Mais de 20,00;150;11;336;88;1;19;1;20;15;41;12;1;37;563;349;67;111;737;1.221;191;190;211;741;8.952;21;14.086;34;4;39;3;0;2;0;5;1;19;1;1;4;77;33;21;20;270;361;24;32;193;364;6.198;3;7.709;184;15;375;91;1;21;1;25;16;60;13;2;41;640;382;88;131;1.007;1.582;215;222;404;1.105;15.150;24;21.795
;{ñ class};12;22;99;42;12;43;17;107;17;32;18;12;110;143;3.657;810;157;90;1.897;1.207;763;119;455;94;33;9.968;5;3;6;6;3;1;2;71;14;17;74;15;316;14;167;660;76;122;1.682;174;1.399;561;555;110;17;6.070;17;25;105;48;15;44;19;178;31;49;92;27;426;157;3.824;1.470;233;212;3.579;1.381;2.162;680;1.010;204;50;16.038
320530:Vitória - ES;Total;3.718;129;178;370;29;19;92;1.148;230;874;96;1;1.073;1.625;6.340;10.253;2.238;2.688;15.024;12.563;10.672;3.317;4.319;32.080;669;109.745;613;46;19;134;4;5;16;620;108;140;299;0;1.500;281;1.466;11.333;1.492;3.527;12.269;2.597;14.444;10.409;6.076;35.053;235;102.686;4.331;175;197;504;33;24;108;1.768;338;1.014;395;1;2.573;1.906;7.806;21.586;3.730;6.215;27.293;15.160;25.116;13.726;10.395;67.133;904;212.431
;00:Até 0,50;4;0;0;0;0;0;0;17;1;7;0;0;7;8;67;136;46;32;85;85;552;51;47;14;2;1.161;4;0;0;6;0;0;0;23;2;3;1;0;6;7;41;123;25;26;122;52;567;84;89;23;0;1.204;8;0;0;6;0;0;0;40;3;10;1;0;13;15;108;259;71;58;207;137;1.119;135;136;37;2;2.365
;01:0,51 a 1,00;24;0;2;1;1;1;2;196;10;0;3;0;14;4;91;163;10;6;165;133;619;14;123;269;7;1.858;15;1;4;0;0;1;1;43;3;1;21;0;37;0;37;222;15;16;393;100;764;66;163;1.740;2;3.645;39;1;6;1;1;2;3;239;13;1;24;0;51;4;128;385;25;22;558;233;1.383;80;286;2.009;9;5.503
;02:1,01 a 1,50;3;26;42;64;5;4;48;151;94;12;57;1;393;203;1.577;4.902;618;148;3.613;1.193;2.822;361;533;611;118;17.599;1;8;7;17;2;0;9;152;61;13;205;0;918;6;504;6.363;542;373;5.737;465;6.640;2.762;1.375;1.671;28;27.859;4;34;49;81;7;4;57;303;155;25;262;1;1.311;209;2.081;11.265;1.160;521;9.350;1.658;9.462;3.123;1.908;2.282;146;45.458
;03:1,51 a 2,00;74;24;49;64;3;3;23;211;26;85;18;0;337;367;1.487;2.298;416;172;3.923;969;1.855;860;321;1.191;57;14.833;15;13;2;71;0;2;1;80;23;14;44;0;293;75;130;2.256;283;377;1.926;337;2.900;2.966;705;2.724;16;15.253;89;37;51;135;3;5;24;291;49;99;62;0;630;442;1.617;4.554;699;549;5.849;1.306;4.755;3.826;1.026;3.915;73;30.086
;04:2,01 a 3,00;394;31;48;119;13;5;12;227;39;137;15;0;142;670;1.334;1.490;458;218;3.562;2.878;1.363;805;455;5.188;168;19.771;82;11;3;26;2;2;1;100;9;6;20;0;119;36;192;1.331;259;461;2.067;519;1.328;2.435;753;8.358;57;18.177;476;42;51;145;15;7;13;327;48;143;35;0;261;706;1.526;2.821;717;679;5.629;3.397;2.691;3.240;1.208;13.546;225;37.948
;05:3,01 a 4,00;360;11;11;45;3;5;3;123;30;195;2;0;76;105;488;592;219;368;1.124;2.029;652;541;454;7.732;65;15.233;43;5;1;4;0;0;3;83;8;32;1;0;47;38;101;473;132;566;751;270;678;753;676;6.335;38;11.038;403;16;12;49;3;5;6;206;38;227;3;0;123;143;589;1.065;351;934;1.875;2.299;1.330;1.294;1.130;14.067;103;26.271
;06:4,01 a 5,00;288;10;8;23;2;0;0;74;12;116;0;0;30;46;247;228;124;263;584;1.286;426;209;386;2.612;30;7.004;40;2;0;4;0;0;0;39;1;16;0;0;19;11;113;247;110;322;352;185;296;462;488;3.379;6;6.092;328;12;8;27;2;0;0;113;13;132;0;0;49;57;360;475;234;585;936;1.471;722;671;874;5.991;36;13.096
;07:5,01 a 7,00;398;17;9;29;2;1;0;60;7;90;0;0;21;36;232;191;111;477;738;1.500;637;182;484;5.230;70;10.522;68;2;1;3;0;0;0;52;0;10;0;0;24;26;100;126;65;509;431;258;312;415;504;4.686;37;7.629;466;19;10;32;2;1;0;112;7;100;0;0;45;62;332;317;176;986;1.169;1.758;949;597;988;9.916;107;18.151
;08:7,01 a 10,00;477;3;5;15;0;0;0;25;6;96;0;0;12;71;162;72;76;382;581;1.131;606;110;456;3.915;98;8.299;90;4;1;2;0;0;0;25;0;18;0;0;9;45;78;61;21;376;241;202;275;136;466;2.568;39;4.657;567;7;6;17;0;0;0;50;6;114;0;0;21;116;240;133;97;758;822;1.333;881;246;922;6.483;137;12.956
;09:10,01 a 15,00;452;3;0;6;0;0;0;20;1;70;0;0;7;46;110;35;60;382;294;768;580;88;621;2.622;48;6.213;69;0;0;1;0;0;0;9;1;15;0;0;3;19;72;15;14;366;87;150;270;119;561;1.919;12;3.702;521;3;0;7;0;0;0;29;2;85;0;0;10;65;182;50;74;748;381;918;850;207;1.182;4.541;60;9.915
;10:15,01 a 20,00;530;0;1;1;0;0;0;10;0;34;0;0;0;14;85;11;22;106;85;220;208;39;252;1.047;0;2.665;98;0;0;0;0;0;0;4;0;4;0;0;0;9;55;1;3;73;17;30;45;37;191;793;0;1.360;628;0;1;1;0;0;0;14;0;38;0;0;0;23;140;12;25;179;102;250;253;76;443;1.840;0;4.025
;11:Mais de 20,00;703;1;0;2;0;0;0;9;0;27;0;0;0;28;59;6;42;114;28;157;63;24;149;1.640;1;3.053;88;0;0;0;0;0;0;1;0;4;0;0;0;7;18;5;3;31;14;16;3;32;56;845;0;1.123;791;1;0;2;0;0;0;10;0;31;0;0;0;35;77;11;45;145;42;173;66;56;205;2.485;1;4.176
;{ñ class};11;3;3;1;0;0;4;25;4;5;1;0;34;27;401;129;36;20;242;214;289;33;38;9;5;1.534;0;0;0;0;0;0;1;9;0;4;7;0;25;2;25;110;20;31;131;13;366;142;49;12;0;947;11;3;3;1;0;0;5;34;4;9;8;0;59;29;426;239;56;51;373;227;655;175;87;21;5;2.481
330455:Rio de Janeiro - RJ;Total;5.720;3.839;11.467;8.255;2.350;3.095;2.331;9.254;7.553;25.054;5.460;321;23.883;28.306;90.621;177.578;49.656;28.738;269.972;130.730;166.315;34.190;50.434;228.582;2.720;1.366.424;2.804;686;1.705;1.862;846;476;458;5.509;4.039;13.218;13.529;111;14.325;9.357;12.828;155.347;26.911;32.384;130.302;36.622;160.777;93.954;84.894;211.506;430;1.014.880;8.524;4.525;13.172;10.117;3.196;3.571;2.789;14.763;11.592;38.272;18.989;432;38.208;37.663;103.449;332.925;76.567;61.122;400.274;167.352;327.092;128.144;135.328;440.088;3.150;2.381.304
;00:Até 0,50;1;0;11;19;2;6;0;5;8;15;43;0;23;6;76;215;21;3;187;126;1.393;29;870;683;0;3.742;0;0;4;7;2;0;1;3;15;3;31;0;16;1;42;289;22;7;176;79;985;67;1.261;216;0;3.227;1;0;15;26;4;6;1;8;23;18;74;0;39;7;118;504;43;10;363;205;2.378;96;2.131;899;0;6.969
;01:0,51 a 1,00;40;35;200;154;37;45;96;139;172;278;160;1;451;110;1.111;2.929;760;208;2.905;2.167;6.883;625;3.085;4.710;27;27.328;29;23;59;72;13;9;17;200;151;275;216;2;379;106;969;3.026;1.474;359;5.171;1.445;8.500;1.370;4.687;1.104;8;29.664;69;58;259;226;50;54;113;339;323;553;376;3;830;216;2.080;5.955;2.234;567;8.076;3.612;15.383;1.995;7.772;5.814;35;56.992
;02:1,01 a 1,50;59;434;1.399;1.060;419;218;684;1.676;1.040;1.947;2.231;95;7.117;505;10.157;79.372;14.065;1.114;44.949;17.606;66.438;6.054;7.729;9.772;1.177;277.317;42;131;455;377;354;72;185;1.606;1.321;2.400;7.646;34;7.153;243;3.180;82.926;8.683;2.204;47.102;8.312;80.003;20.762;26.172;15.154;235;316.752;101;565;1.854;1.437;773;290;869;3.282;2.361;4.347;9.877;129;14.270;748;13.337;162.298;22.748;3.318;92.051;25.918;146.441;26.816;33.901;24.926;1.412;594.069
;03:1,51 a 2,00;101;697;1.322;1.249;398;349;632;1.438;1.099;2.252;1.137;47;5.989;1.479;20.770;45.356;10.316;1.600;65.194;20.464;36.014;8.171;4.905;18.610;881;250.470;23;109;207;282;142;71;77;605;849;1.472;2.385;12;3.319;1.541;2.652;35.688;4.216;2.691;22.037;6.208;27.900;28.292;9.255;21.860;73;171.966;124;806;1.529;1.531;540;420;709;2.043;1.948;3.724;3.522;59;9.308;3.020;23.422;81.044;14.532;4.291;87.231;26.672;63.914;36.463;14.160;40.470;954;422.436
;04:2,01 a 3,00;283;866;2.469;1.764;422;562;535;1.517;1.569;2.600;945;85;4.610;8.183;33.290;27.751;9.492;2.953;76.917;29.226;23.099;6.473;7.125;28.810;349;271.895;133;114;280;318;107;77;73;719;514;1.023;1.519;11;1.060;3.775;2.276;17.760;4.055;4.348;18.673;5.635;15.556;16.766;9.778;37.971;36;142.577;416;980;2.749;2.082;529;639;608;2.236;2.083;3.623;2.464;96;5.670;11.958;35.566;45.511;13.547;7.301;95.590;34.861;38.655;23.239;16.903;66.781;385;414.472
;05:3,01 a 4,00;320;523;1.892;1.073;255;394;190;698;1.043;1.429;332;33;1.781;6.417;9.990;9.015;3.885;3.689;25.584;21.990;8.949;3.403;4.918;28.518;91;136.412;171;67;160;134;50;45;45;391;251;669;470;15;831;818;1.023;6.546;2.021;4.878;9.243;3.100;7.581;8.639;6.523;28.865;24;82.560;491;590;2.052;1.207;305;439;235;1.089;1.294;2.098;802;48;2.612;7.235;11.013;15.561;5.906;8.567;34.827;25.090;16.530;12.042;11.441;57.383;115;218.972
;06:4,01 a 5,00;287;316;1.099;638;138;221;62;463;785;1.032;204;16;1.104;2.383;3.574;3.730;2.059;2.795;11.517;7.062;4.715;1.647;3.572;24.315;39;73.773;194;33;91;119;28;42;22;275;179;561;246;7;360;388;553;2.651;1.256;3.713;5.599;2.014;3.858;4.072;4.679;21.800;17;52.757;481;349;1.190;757;166;263;84;738;964;1.593;450;23;1.464;2.771;4.127;6.381;3.315;6.508;17.116;9.076;8.573;5.719;8.251;46.115;56;126.530
;07:5,01 a 7,00;525;324;1.206;663;173;241;53;807;676;1.575;129;25;972;2.805;2.775;2.986;2.247;4.210;11.337;8.107;5.238;2.006;4.889;43.606;50;97.625;337;63;142;143;36;43;26;517;231;976;279;16;316;628;608;2.320;1.450;4.582;6.544;3.056;4.631;4.444;6.508;33.693;5;71.594;862;387;1.348;806;209;284;79;1.324;907;2.551;408;41;1.288;3.433;3.383;5.306;3.697;8.792;17.881;11.163;9.869;6.450;11.397;77.299;55;169.219
;08:7,01 a 10,00;702;221;618;468;115;203;17;882;441;1.938;86;9;497;2.328;1.938;1.568;1.794;3.512;9.685;6.901;4.212;1.709;4.596;31.664;10;76.114;421;50;117;127;26;43;8;378;185;1.205;170;6;143;718;646;1.058;1.252;3.610;5.620;2.358;3.772;2.917;6.150;23.817;8;54.805;1.123;271;735;595;141;246;25;1.260;626;3.143;256;15;640;3.046;2.584;2.626;3.046;7.122;15.305;9.259;7.984;4.626;10.746;55.481;18;130.919
