;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;4;37;78;35;5;10;50;37;21;38;73;0;201;189;1.676;1.475;218;55;3.341;514;1.915;266;732;258;59;11.287;2;7;9;39;3;1;9;25;20;26;52;0;364;93;267;1.678;142;88;2.884;238;2.161;930;1.404;435;8;10.885;6;44;87;74;8;11;59;62;41;64;125;0;565;282;1.943;3.153;360;143;6.225;752;4.076;1.196;2.136;693;67;22.172
;02:1,01 a 1,50;10;115;249;544;58;17;191;227;115;138;312;0;890;571;4.627;9.048;1.604;144;10.076;2.130;6.074;1.755;1.136;2.883;195;43.109;4;14;35;458;12;1;23;99;59;82;243;0;1.077;223;373;8.227;700;378;5.115;466;6.004;5.896;2.255;3.316;12;35.072;14;129;284;1.002;70;18;214;326;174;220;555;0;1.967;794;5.000;17.275;2.304;522;15.191;2.596;12.078;7.651;3.391;6.199;207;78.181
;03:1,51 a 2,00;12;56;116;83;23;2;39;63;55;54;166;0;250;593;2.044;2.852;630;85;5.800;1.131;1.745;943;430;2.346;31;19.549;2;1;14;17;3;0;4;15;17;31;26;0;198;50;159;2.105;197;144;1.075;133;943;2.919;874;3.247;5;12.179;14;57;130;100;26;2;43;78;72;85;192;0;448;643;2.203;4.957;827;229;6.875;1.264;2.688;3.862;1.304;5.593;36;31.728
;04:2,01 a 3,00;51;3;62;56;8;0;29;34;37;24;104;0;68;530;1.515;1.324;432;121;1.590;1.084;955;847;520;2.474;8;11.876;3;2;12;11;2;0;4;13;16;4;13;0;54;76;164;1.065;170;180;631;123;622;2.687;923;2.967;1;9.743;54;5;74;67;10;0;33;47;53;28;117;0;122;606;1.679;2.389;602;301;2.221;1.207;1.577;3.534;1.443;5.441;9;21.619
;05:3,01 a 4,00;54;0;18;29;3;0;4;7;12;6;20;0;11;289;434;369;209;159;393;182;327;470;328;2.178;9;5.511;2;0;2;3;0;0;0;7;5;0;6;0;22;60;54;360;68;162;220;61;262;1.199;499;2.875;4;5.871;56;0;20;32;3;0;4;14;17;6;26;0;33;349;488;729;277;321;613;243;589;1.669;827;5.053;13;11.382
;06:4,01 a 5,00;30;1;7;17;3;0;0;4;2;3;5;0;8;102;195;187;85;162;164;76;113;372;232;3.852;34;5.654;1;0;0;2;1;0;0;2;3;3;2;0;5;30;37;210;26;193;104;34;120;661;302;4.983;15;6.734;31;1;7;19;4;0;0;6;5;6;7;0;13;132;232;397;111;355;268;110;233;1.033;534;8.835;49;12.388
;07:5,01 a 7,00;10;1;5;18;0;0;0;2;5;6;10;0;4;117;157;152;61;177;146;93;117;438;274;5.150;90;7.033;2;0;1;3;0;0;0;0;3;2;0;0;3;38;42;142;20;239;91;31;113;455;298;3.171;25;4.679;12;1;6;21;0;0;0;2;8;8;10;0;7;155;199;294;81;416;237;124;230;893;572;8.321;115;11.712
;08:7,01 a 10,00;18;0;19;2;2;0;0;1;0;21;2;0;3;106;83;76;32;245;132;44;47;232;216;2.297;76;3.654;7;0;14;0;0;0;0;0;0;6;0;0;2;37;24;37;12;195;68;21;42;204;231;1.508;5;2.413;25;0;33;2;2;0;0;1;0;27;2;0;5;143;107;113;44;440;200;65;89;436;447;3.805;81;6.067
;09:10,01 a 15,00;35;0;0;3;0;0;0;3;3;36;1;0;0;103;63;24;15;196;61;35;18;254;171;1.396;21;2.438;4;0;0;1;0;0;0;1;0;4;1;0;1;49;16;14;4;159;15;5;15;213;188;742;2;1.434;39;0;0;4;0;0;0;4;3;40;2;0;1;152;79;38;19;355;76;40;33;467;359;2.138;23;3.872
;10:15,01 a 20,00;22;0;0;1;0;0;0;0;0;24;0;0;0;51;10;6;2;106;38;12;7;123;179;729;0;1.310;6;0;0;0;0;0;0;0;0;0;0;0;0;14;2;2;0;49;17;1;4;77;130;319;0;621;28;0;0;1;0;0;0;0;0;24;0;0;0;65;12;8;2;155;55;13;11;200;309;1.048;0;1.931
;11:Mais de 20,00;39;0;0;0;0;0;0;0;0;21;1;0;0;42;7;4;2;57;57;14;9;92;40;1.130;0;1.515;7;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;16;34;1;2;47;36;591;0;750;46;0;0;0;0;0;0;0;0;21;1;0;0;58;7;4;2;73;91;15;11;139;76;1.721;0;2.265
;{ñ class};7;6;19;22;5;4;23;36;1;11;21;0;54;211;795;455;131;97;1.238;507;510;81;206;71;34;4.545;1;0;7;25;1;0;2;22;3;8;35;0;71;66;87;451;63;67;587;85;557;321;289;41;7;2.796;8;6;26;47;6;4;25;58;4;19;56;0;125;277;882;906;194;164;1.825;592;1.067;402;495;112;41;7.341
292740:Salvador - BA;Total;457;806;2.349;1.195;291;249;1.282;1.011;639;1.493;752;9;6.639;12.671;41.843;50.292;14.165;4.579;70.916;35.860;31.761;21.825;15.593;88.310;857;405.844;200;131;570;242;73;52;276;592;396;730;1.553;8;4.296;3.805;4.719;42.517;7.497;6.299;46.337;7.788;31.924;57.761;25.398;95.357;206;338.727;657;937;2.919;1.437;364;301;1.558;1.603;1.035;2.223;2.305;17;10.935;16.476;46.562;92.809;21.662;10.878;117.253;43.648;63.685;79.586;40.991;183.667;1.063;744.571
;00:Até 0,50;6;5;19;4;1;5;22;16;3;6;6;0;106;198;805;728;399;25;722;306;599;367;299;104;5;4.756;3;2;24;1;0;3;8;11;2;6;11;0;103;225;464;796;505;29;882;231;949;635;517;109;1;5.517;9;7;43;5;1;8;30;27;5;12;17;0;209;423;1.269;1.524;904;54;1.604;537;1.548;1.002;816;213;6;10.273
;01:0,51 a 1,00;9;58;90;73;16;15;128;75;95;85;133;1;705;565;3.614;6.496;1.390;119;7.634;1.447;5.037;657;1.768;3.609;157;33.976;9;8;38;32;6;3;37;58;64;65;269;1;671;216;339;5.838;964;353;11.779;770;6.626;1.710;4.303;9.774;8;43.941;18;66;128;105;22;18;165;133;159;150;402;2;1.376;781;3.953;12.334;2.354;472;19.413;2.217;11.663;2.367;6.071;13.383;165;77.917
;02:1,01 a 1,50;34;295;626;284;125;73;591;313;251;527;406;6;3.234;3.989;11.649;27.497;6.007;327;30.062;10.343;15.066;5.802;3.132;5.933;449;127.021;6;64;186;78;38;22;112;170;180;316;982;7;2.316;876;1.596;23.524;3.161;863;20.161;3.043;15.427;16.389;6.074;7.725;103;103.419;40;359;812;362;163;95;703;483;431;843;1.388;13;5.550;4.865;13.245;51.021;9.168;1.190;50.223;13.386;30.493;22.191;9.206;13.658;552;230.440
;03:1,51 a 2,00;70;247;430;208;64;54;242;133;103;286;102;2;1.111;1.456;8.942;7.134;2.253;161;16.390;6.606;4.523;5.666;1.864;6.471;107;64.625;15;19;120;42;15;7;52;38;56;50;115;0;491;193;617;5.019;837;388;4.538;1.074;3.382;13.263;2.456;8.535;22;41.344;85;266;550;250;79;61;294;171;159;336;217;2;1.602;1.649;9.559;12.153;3.090;549;20.928;7.680;7.905;18.929;4.320;15.006;129;105.969
;04:2,01 a 3,00;89;122;378;236;59;46;146;131;113;240;36;0;746;1.703;9.184;3.924;1.877;254;7.118;9.901;2.921;3.879;1.939;7.755;51;52.848;26;16;89;36;9;4;40;76;50;45;46;0;321;622;734;3.069;706;485;3.511;897;2.502;11.828;2.976;12.724;22;40.834;115;138;467;272;68;50;186;207;163;285;82;0;1.067;2.325;9.918;6.993;2.583;739;10.629;10.798;5.423;15.707;4.915;20.479;73;93.682
;05:3,01 a 4,00;32;26;190;119;9;28;71;81;25;77;11;0;244;1.029;2.806;1.415;723;442;2.538;2.064;1.096;1.862;1.297;8.716;14;24.915;7;10;25;17;3;1;9;50;12;38;12;0;144;277;298;1.204;348;691;1.491;448;929;4.984;2.000;11.201;11;24.210;39;36;215;136;12;29;80;131;37;115;23;0;388;1.306;3.104;2.619;1.071;1.133;4.029;2.512;2.025;6.846;3.297;19.917;25;49.125
;06:4,01 a 5,00;18;12;215;67;9;8;28;61;11;43;8;0;122;561;1.094;804;366;449;1.181;839;584;795;1.103;17.505;17;25.900;4;4;24;12;2;3;7;36;7;39;7;0;66;209;171;1.056;202;630;817;255;493;2.082;1.376;9.541;11;17.054;22;16;239;79;11;11;35;97;18;82;15;0;188;770;1.265;1.860;568;1.079;1.998;1.094;1.077;2.877;2.479;27.046;28;42.954
;07:5,01 a 7,00;24;5;183;68;2;6;20;58;18;72;4;0;124;748;719;608;315;716;1.366;807;552;1.041;1.174;15.285;16;23.931;28;6;22;11;0;0;6;59;6;44;5;0;60;279;163;555;182;992;877;264;428;2.948;1.727;12.663;15;21.340;52;11;205;79;2;6;26;117;24;116;9;0;184;1.027;882;1.163;497;1.708;2.243;1.071;980;3.989;2.901;27.948;31;45.271
;08:7,01 a 10,00;32;1;122;49;1;2;6;45;7;37;0;0;65;694;442;315;207;756;894;518;281;537;934;8.759;4;14.708;18;1;16;5;0;3;2;30;6;45;1;0;17;279;135;206;98;861;510;236;193;1.534;1.335;11.255;4;16.790;50;2;138;54;1;5;8;75;13;82;1;0;82;973;577;521;305;1.617;1.404;754;474;2.071;2.269;20.014;8;31.498
;09:10,01 a 15,00;24;2;22;26;0;6;0;38;6;40;0;0;20;621;207;150;123;628;620;278;94;465;848;6.583;4;10.805;18;0;11;4;0;4;0;33;6;34;1;0;5;309;51;89;45;511;261;87;93;761;1.092;6.283;2;9.700;42;2;33;30;0;10;0;71;12;74;1;0;25;930;258;239;168;1.139;881;365;187;1.226;1.940;12.866;6;20.505
;10:15,01 a 20,00;56;0;14;11;0;0;0;13;1;27;0;0;12;226;46;54;38;272;223;78;24;207;578;3.488;6;5.374;43;0;5;0;0;0;0;7;2;14;0;0;0;81;5;13;9;175;69;23;32;328;647;2.511;1;3.965;99;0;19;11;0;0;0;20;3;41;0;0;12;307;51;67;47;447;292;101;56;535;1.225;5.999;7;9.339
;11:Mais de 20,00;50;0;12;7;0;0;3;8;2;23;0;0;9;176;49;38;26;281;125;66;32;157;166;3.936;5;5.171;20;0;1;0;0;1;1;7;1;11;0;0;1;62;3;23;6;91;29;17;16;164;184;2.836;0;3.474;70;0;13;7;0;1;4;15;3;34;0;0;10;238;52;61;32;372;154;83;48;321;350;6.772;5;8.645
;{ñ class};13;33;48;43;5;6;25;39;4;30;46;0;141;705;2.286;1.129;441;149;2.043;2.607;952;390;491;166;22;11.814;3;1;9;4;0;1;2;17;4;23;104;0;101;177;143;1.125;434;230;1.412;443;854;1.135;711;200;6;7.139;16;34;57;47;5;7;27;56;8;53;150;0;242;882;2.429;2.254;875;379;3.455;3.050;1.806;1.525;1.202;366;28;18.953
310620:Belo Horizonte - MG;Total;940;1.190;7.618;3.475;1.006;1.355;1.452;2.415;2.433;2.683;1.393;175;7.053;18.464;103.259;73.804;14.926;12.116;154.766;35.693;47.489;14.291;14.735;126.928;2.605;652.264;587;330;1.486;840;344;188;246;1.517;1.872;1.949;3.159;190;8.414;3.155;13.343;73.544;9.530;15.258;116.217;9.105;65.490;52.737;27.913;182.873;2.084;592.371;1.527;1.520;9.104;4.315;1.350;1.543;1.698;3.932;4.305;4.632;4.552;365;15.467;21.619;116.602;147.348;24.456;27.374;270.983;44.798;112.979;67.028;42.648;309.801;4.689;1.244.635
;00:Até 0,50;4;3;61;27;5;0;6;18;16;33;8;0;87;279;1.277;1.397;201;43;1.729;284;1.461;117;314;51;4;7.425;3;5;29;13;5;5;3;18;19;26;24;0;132;342;703;1.734;157;79;2.231;208;2.374;272;469;80;6;8.937;7;8;90;40;10;5;9;36;35;59;32;0;219;621;1.980;3.131;358;122;3.960;492;3.835;389;783;131;10;16.362
;01:0,51 a 1,00;12;61;140;79;33;28;83;73;123;156;126;7;640;86;6.292;4.987;586;121;8.829;1.166;5.458;360;1.182;596;115;31.339;12;20;56;29;15;20;16;72;104;151;289;6;1.180;21;824;6.741;517;290;14.375;677;10.773;1.494;2.483;2.077;150;42.392;24;81;196;108;48;48;99;145;227;307;415;13;1.820;107;7.116;11.728;1.103;411;23.204;1.843;16.231;1.854;3.665;2.673;265;73.731
;02:1,01 a 1,50;73;421;1.230;783;282;201;562;591;791;1.100;519;71;3.512;751;26.776;36.223;5.060;514;31.946;6.929;17.131;2.437;2.787;7.226;797;148.713;27;99;309;229;145;38;119;424;626;976;1.356;111;5.028;249;3.801;42.159;3.926;1.406;41.502;2.415;29.959;12.105;6.971;37.068;939;191.987;100;520;1.539;1.012;427;239;681;1.015;1.417;2.076;1.875;182;8.540;1.000;30.577;78.382;8.986;1.920;73.448;9.344;47.090;14.542;9.758;44.294;1.736;340.700
;03:1,51 a 2,00;46;252;1.214;599;221;329;489;494;473;549;302;36;1.227;1.910;25.771;14.181;2.884;576;29.599;4.344;10.461;2.690;2.285;3.223;446;104.601;17;53;166;164;58;27;46;314;474;258;654;25;870;281;2.268;9.096;1.539;1.421;18.183;1.294;8.830;11.478;3.883;11.639;346;73.384;63;305;1.380;763;279;356;535;808;947;807;956;61;2.097;2.191;28.039;23.277;4.423;1.997;47.782;5.638;19.291;14.168;6.168;14.862;792;177.985
;04:2,01 a 3,00;74;257;1.332;593;226;337;170;574;418;434;242;13;687;3.749;20.612;8.383;2.652;1.251;39.055;10.772;5.986;3.674;2.148;10.724;237;114.600;26;64;192;118;70;25;26;261;355;235;516;12;473;249;2.277;6.924;1.418;2.353;16.344;1.475;5.601;14.137;5.581;38.289;128;97.149;100;321;1.524;711;296;362;196;835;773;669;758;25;1.160;3.998;22.889;15.307;4.070;3.604;55.399;12.247;11.587;17.811;7.729;49.013;365;211.749
;05:3,01 a 4,00;64;44;961;344;98;106;45;215;196;137;74;9;208;3.112;6.994;2.926;1.100;1.186;10.776;2.957;1.881;1.576;1.311;10.122;167;46.609;54;34;106;87;23;15;14;139;100;94;119;7;166;251;1.184;2.339;655;1.824;6.828;764;2.025;5.288;2.326;23.744;98;48.284;118;78;1.067;431;121;121;59;354;296;231;193;16;374;3.363;8.178;5.265;1.755;3.010;17.604;3.721;3.906;6.864;3.637;33.866;265;94.893
;06:4,01 a 5,00;39;20;735;172;44;49;7;108;96;65;37;5;107;2.056;3.181;1.476;577;1.234;5.733;1.539;1.042;709;1.086;22.583;158;42.858;41;13;98;52;12;13;8;71;45;37;55;2;90;290;593;1.610;402;1.720;3.711;467;1.160;2.706;1.574;19.237;44;34.051;80;33;833;224;56;62;15;179;141;102;92;7;197;2.346;3.774;3.086;979;2.954;9.444;2.006;2.202;3.415;2.660;41.820;202;76.909
;07:5,01 a 7,00;80;34;633;173;46;113;7;95;86;69;21;1;118;1.736;2.308;1.266;608;1.976;7.140;1.725;1.089;812;1.132;31.033;162;52.463;92;16;147;53;9;15;4;65;49;57;46;4;114;334;486;1.008;318;2.154;4.136;543;1.169;2.171;1.801;18.865;76;33.732;172;50;780;226;55;128;11;160;135;126;67;5;232;2.070;2.794;2.274;926;4.130;11.276;2.268;2.258;2.983;2.933;49.898;238;86.195
;08:7,01 a 10,00;114;14;483;219;23;87;2;70;67;34;13;1;111;1.963;1.826;660;483;1.857;6.492;1.194;690;762;852;16.741;205;34.963;120;11;166;43;4;10;3;47;30;28;15;3;56;479;551;357;211;1.693;3.119;464;659;1.136;1.204;12.254;136;22.799;234;25;649;262;27;97;5;117;97;62;28;4;167;2.442;2.377;1.017;694;3.550;9.611;1.658;1.349;1.898;2.056;28.995;341;57.762
;09:10,01 a 15,00;160;9;290;252;13;35;4;40;72;21;10;4;66;1.532;930;361;257;1.580;3.808;672;402;587;653;10.533;68;22.359;117;6;118;24;2;15;3;17;29;11;11;1;33;297;203;150;81;1.133;1.565;212;306;706;642;8.812;44;14.538;277;15;408;276;15;50;7;57;101;32;21;5;99;1.829;1.133;511;338;2.713;5.373;884;708;1.293;1.295;19.345;112;36.897
;10:15,01 a 20,00;75;5;126;72;1;18;1;13;29;5;2;0;35;498;193;91;70;591;1.247;205;148;199;368;6.375;29;10.396;29;2;56;9;0;2;0;6;8;1;7;0;7;97;27;33;16;402;477;52;64;245;220;4.925;6;6.691;104;7;182;81;1;20;1;19;37;6;9;0;42;595;220;124;86;993;1.724;257;212;444;588;11.300;35;17.087
;11:Mais de 20,00;164;5;229;70;2;14;1;11;26;5;13;1;61;412;181;89;45;775;1.177;142;162;150;124;7.631;7;11.497;39;2;27;3;0;2;0;2;6;1;1;0;11;64;20;28;9;292;331;19;35;129;56;5.669;2;6.748;203;7;256;73;2;16;1;13;32;6;14;1;72;476;201;117;54;1.067;1.508;161;197;279;180;13.300;9;18.245
;{ñ class};35;65;184;92;12;38;75;113;40;75;26;27;194;380;6.918;1.764;403;412;7.235;3.764;1.578;218;493;90;210;24.441;10;5;16;16;1;1;4;81;27;74;66;19;254;201;406;1.365;281;491;3.415;515;2.535;870;703;214;109;11.679;45;70;200;108;13;39;79;194;67;149;92;46;448;581;7.324;3.129;684;903;10.650;4.279;4.113;1.088;1.196;304;319;36.120
320530:Vitória - ES;Total;4.142;119;439;700;46;12;40;623;243;16;61;0;963;2.318;6.933;9.743;1.859;3.287;18.491;10.683;9.935;6.488;4.619;26.451;589;108.800;809;25;50;139;2;1;14;428;132;16;188;5;1.569;435;753;10.501;1.322;4.078;13.354;2.694;12.528;19.493;6.426;26.032;206;101.200;4.951;144;489;839;48;13;54;1.051;375;32;249;5;2.532;2.753;7.686;20.244;3.181;7.365;31.845;13.377;22.463;25.981;11.045;52.483;795;210.000
;00:Até 0,50;0;0;4;5;0;0;0;11;2;0;0;0;14;29;101;135;31;53;207;66;536;90;66;49;0;1.399;8;0;2;0;0;0;0;13;2;0;1;0;17;17;71;152;33;53;269;63;626;149;80;70;0;1.626;8;0;6;5;0;0;0;24;4;0;1;0;31;46;172;287;64;106;476;129;1.162;239;146;119;0;3.025
;01:0,51 a 1,00;37;3;4;14;0;3;2;60;6;3;12;0;85;17;479;598;66;19;813;209;859;72;169;112;9;3.651;27;1;4;4;0;0;0;37;8;4;35;0;155;4;34;819;86;38;1.054;132;1.323;343;401;261;5;4.775;64;4;8;18;0;3;2;97;14;7;47;0;240;21;513;1.417;152;57;1.867;341;2.182;415;570;373;14;8.426
;02:1,01 a 1,50;10;27;74;115;8;5;24;132;75;6;26;0;390;108;2.142;4.643;549;140;4.841;898;2.618;774;564;1.130;97;19.396;20;11;15;22;0;0;7;137;51;11;128;0;957;10;184;5.418;500;326;6.027;404;5.127;3.866;1.329;2.588;15;27.153;30;38;89;137;8;5;31;269;126;17;154;0;1.347;118;2.326;10.061;1.049;466;10.868;1.302;7.745;4.640;1.893;3.718;112;46.549
;03:1,51 a 2,00;75;24;92;156;6;0;4;119;39;4;18;0;228;677;1.706;1.911;275;212;4.537;955;1.638;1.106;306;995;78;15.161;43;8;5;24;0;0;3;51;34;0;13;1;225;57;138;1.751;186;467;1.901;407;2.246;3.857;617;1.861;14;13.909;118;32;97;180;6;0;7;170;73;4;31;1;453;734;1.844;3.662;461;679;6.438;1.362;3.884;4.963;923;2.856;92;29.070
;04:2,01 a 3,00;333;26;120;138;10;1;5;139;54;2;4;0;110;764;1.138;1.227;322;502;3.153;2.086;1.230;1.693;443;3.969;108;17.577;63;1;11;39;2;0;1;83;20;1;5;3;113;75;129;1.204;193;828;1.847;427;1.303;5.332;790;5.941;45;18.456;396;27;131;177;12;1;6;222;74;3;9;3;223;839;1.267;2.431;515;1.330;5.000;2.513;2.533;7.025;1.233;9.910;153;36.033
;05:3,01 a 4,00;355;11;37;163;9;0;1;43;32;0;0;0;52;215;365;448;202;376;1.218;1.538;566;789;472;4.940;70;11.902;47;2;6;33;0;0;1;35;7;0;0;0;33;51;63;446;120;565;710;244;616;1.944;699;4.718;17;10.357;402;13;43;196;9;0;2;78;39;0;0;0;85;266;428;894;322;941;1.928;1.782;1.182;2.733;1.171;9.658;87;22.259
;06:4,01 a 5,00;358;11;11;42;6;1;0;34;9;0;0;0;28;53;166;221;95;321;740;1.006;350;450;422;4.912;27;9.263;55;0;1;6;0;0;0;14;3;0;0;1;19;29;52;217;73;346;430;202;240;1.416;510;4.348;3;7.965;413;11;12;48;6;1;0;48;12;0;0;1;47;82;218;438;168;667;1.170;1.208;590;1.866;932;9.260;30;17.228
;07:5,01 a 7,00;432;13;9;35;4;2;0;29;9;0;0;0;17;47;144;173;94;429;1.028;1.331;509;592;484;4.043;38;9.462;77;1;0;8;0;1;0;22;2;0;0;0;12;58;36;155;67;464;432;277;208;1.204;545;2.894;31;6.494;509;14;9;43;4;3;0;51;11;0;0;0;29;105;180;328;161;893;1.460;1.608;717;1.796;1.029;6.937;69;15.956
;08:7,01 a 10,00;461;1;6;15;2;0;0;14;8;0;0;0;5;82;107;76;73;451;874;1.006;600;503;474;2.556;94;7.408;126;1;2;2;0;0;0;17;4;0;1;0;9;51;28;57;14;385;273;233;127;597;471;1.213;37;3.648;587;2;8;17;2;0;0;31;12;0;1;0;14;133;135;133;87;836;1.147;1.239;727;1.100;945;3.769;131;11.056
;09:10,01 a 15,00;573;2;0;7;0;0;0;5;3;1;0;0;5;105;55;39;31;353;430;684;498;97;501;1.592;10;4.991;119;0;0;0;0;0;0;3;0;0;0;0;2;48;3;26;10;284;98;183;42;203;490;881;3;2.395;692;2;0;7;0;0;0;8;3;1;0;0;7;153;58;65;41;637;528;867;540;300;991;2.473;13;7.386
;10:15,01 a 20,00;663;0;1;1;0;0;0;4;1;0;0;0;0;32;11;8;14;114;86;243;104;78;544;1.044;0;2.948;113;0;0;0;0;0;0;2;0;0;0;0;0;16;0;7;1;80;11;32;7;74;367;449;0;1.159;776;0;1;1;0;0;0;6;1;0;0;0;0;48;11;15;15;194;97;275;111;152;911;1.493;0;4.107
;11:Mais de 20,00;800;0;0;1;0;0;0;4;0;0;0;0;0;29;5;5;22;122;42;161;29;16;96;895;0;2.227;102;0;0;0;0;0;0;0;0;0;0;0;0;8;0;5;1;35;10;19;4;21;48;507;0;760;902;0;0;1;0;0;0;4;0;0;0;0;0;37;5;10;23;157;52;180;33;37;144;1.402;0;2.987
;{ñ class};45;1;81;8;1;0;4;29;5;0;1;0;29;160;514;259;85;195;522;500;398;228;78;214;58;3.415;9;0;4;1;0;0;2;14;1;0;5;0;27;11;15;244;38;207;292;71;659;487;79;301;36;2.503;54;1;85;9;1;0;6;43;6;0;6;0;56;171;529;503;123;402;814;571;1.057;715;157;515;94;5.918
330455:Rio de Janeiro - RJ;Total;7.910;3.551;10.780;6.966;2.023;2.244;1.626;7.088;7.185;18.564;4.250;86;18.634;28.858;71.804;155.454;44.355;31.321;269.355;103.712;131.115;32.372;48.877;198.078;3.000;1.209.208;3.175;680;1.489;1.378;747;316;418;4.399;3.934;9.984;11.150;79;11.191;9.963;10.302;135.775;25.109;35.147;137.718;28.780;123.028;90.224;80.083;174.514;623;900.206;11.085;4.231;12.269;8.344;2.770;2.560;2.044;11.487;11.119;28.548;15.400;165;29.825;38.821;82.106;291.229;69.464;66.468;407.073;132.492;254.143;122.596;128.960;372.592;3.623;2.109.414
;00:Até 0,50;7;6;32;13;3;3;4;25;22;25;100;1;77;4;459;1.100;246;36;1.333;487;2.522;127;1.055;241;13;7.941;6;2;15;8;5;2;0;16;20;26;97;0;76;16;177;1.283;256;52;1.315;267;2.339;313;1.418;250;3;7.962;13;8;47;21;8;5;4;41;42;51;197;1;153;20;636;2.383;502;88;2.648;754;4.861;440;2.473;491;16;15.903
;01:0,51 a 1,00;30;96;247;167;52;61;153;503;208;252;245;2;805;300;2.074;8.465;1.547;435;8.663;2.955;12.523;990;4.111;1.402;117;46.403;24;40;132;66;59;21;33;351;201;264;586;1;730;149;801;9.215;1.296;772;10.303;1.724;14.785;2.862;8.410;1.405;23;54.253;54;136;379;233;111;82;186;854;409;516;831;3;1.535;449;2.875;17.680;2.843;1.207;18.966;4.679;27.308;3.852;12.521;2.807;140;100.656
;02:1,01 a 1,50;27;495;1.205;1.063;430;200;642;1.297;1.042;1.362;1.802;20;6.541;1.193;12.352;76.991;14.316;1.479;53.650;17.706;48.571;6.938;7.374;6.464;1.388;264.548;21;95;322;286;344;59;208;1.008;1.015;1.462;6.446;16;5.225;345;2.940;74.969;8.802;2.940;47.873;6.670;49.611;22.137;21.763;5.144;374;260.075;48;590;1.527;1.349;774;259;850;2.305;2.057;2.824;8.248;36;11.766;1.538;15.292;151.960;23.118;4.419;101.523;24.376;98.182;29.075;29.137;11.608;1.762;524.623
;03:1,51 a 2,00;84;613;1.499;972;316;287;388;1.078;1.070;1.414;890;10;4.100;2.142;16.874;33.149;9.157;1.711;68.393;14.561;22.946;7.617;4.929;9.467;763;204.430;25;92;201;190;118;42;61;506;738;887;1.824;6;2.245;1.530;2.083;23.408;3.667;2.910;21.981;3.394;18.721;21.814;7.705;13.114;89;127.351;109;705;1.700;1.162;434;329;449;1.584;1.808;2.301;2.714;16;6.345;3.672;18.957;56.557;12.824;4.621;90.374;17.955;41.667;29.431;12.634;22.581;852;331.781
;04:2,01 a 3,00;187;700;2.531;1.466;350;309;265;947;1.411;1.634;572;19;2.669;10.783;21.269;17.860;6.728;3.904;62.199;23.388;16.592;6.150;6.302;27.416;270;215.921;68;92;230;208;73;42;59;572;516;784;864;18;901;4.270;1.711;12.776;3.096;5.521;16.947;3.868;12.320;16.916;8.705;35.342;49;125.948;255;792;2.761;1.674;423;351;324;1.519;1.927;2.418;1.436;37;3.570;15.053;22.980;30.636;9.824;9.425;79.146;27.256;28.912;23.066;15.007;62.758;319;341.869
;05:3,01 a 4,00;225;338;1.708;846;309;203;81;519;945;1.072;219;9;1.105;4.163;6.587;5.728;2.749;3.748;20.897;9.105;6.747;3.501;4.580;29.156;105;104.645;136;71;131;131;41;22;27;334;308;559;268;5;597;554;761;4.823;1.601;5.053;8.649;2.453;5.915;8.727;6.149;27.454;22;74.791;361;409;1.839;977;350;225;108;853;1.253;1.631;487;14;1.702;4.717;7.348;10.551;4.350;8.801;29.546;11.558;12.662;12.228;10.729;56.610;127;179.436
;06:4,01 a 5,00;227;304;1.039;450;143;109;29;322;645;836;117;4;730;1.547;2.239;2.347;1.499;2.891;9.243;5.144;3.559;2.057;3.548;20.927;27;59.983;188;46;94;91;21;21;6;253;189;478;172;11;235;373;384;2.092;1.114;3.459;5.173;1.693;3.368;5.753;4.799;18.665;3;48.681;415;350;1.133;541;164;130;35;575;834;1.314;289;15;965;1.920;2.623;4.439;2.613;6.350;14.416;6.837;6.927;7.810;8.347;39.592;30;108.664
;07:5,01 a 7,00;452;380;995;487;138;111;10;670;576;1.264;68;6;780;1.773;1.693;1.979;1.826;4.180;10.300;6.741;4.124;2.112;4.593;39.578;37;84.873;375;69;131;119;23;21;8;401;268;764;234;12;161;555;389;1.723;1.448;4.552;6.301;2.192;4.459;4.562;6.339;27.527;8;62.641;827;449;1.126;606;161;132;18;1.071;844;2.028;302;18;941;2.328;2.082;3.702;3.274;8.732;16.601;8.933;8.583;6.674;10.932;67.105;45;147.514
