;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;04:2,01 a 3,00;30;110;397;439;81;133;46;340;151;216;720;70;1.056;305;7.845;5.407;1.675;346;9.882;6.800;4.052;866;2.015;6.490;220;49.692;9;21;94;49;11;15;14;162;59;70;615;24;342;25;724;3.567;951;626;4.228;855;3.381;2.057;2.660;13.250;44;33.853;39;131;491;488;92;148;60;502;210;286;1.335;94;1.398;330;8.569;8.974;2.626;972;14.110;7.655;7.433;2.923;4.675;19.740;264;83.545
;05:3,01 a 4,00;6;42;195;156;23;31;14;145;61;120;239;41;398;236;2.732;2.056;691;649;3.104;2.277;1.415;347;1.336;4.166;74;20.554;7;15;47;28;4;6;0;85;18;53;232;14;198;93;363;1.321;366;858;1.791;386;1.151;893;1.715;7.029;23;16.696;13;57;242;184;27;37;14;230;79;173;471;55;596;329;3.095;3.377;1.057;1.507;4.895;2.663;2.566;1.240;3.051;11.195;97;37.250
;06:4,01 a 5,00;8;23;117;75;19;5;13;78;48;61;101;11;186;219;965;945;397;417;1.320;717;651;189;1.230;15.935;30;23.760;2;4;35;11;8;3;0;50;3;40;89;2;96;84;175;567;218;557;1.029;185;565;694;1.140;4.340;26;9.923;10;27;152;86;27;8;13;128;51;101;190;13;282;303;1.140;1.512;615;974;2.349;902;1.216;883;2.370;20.275;56;33.683
;07:5,01 a 7,00;7;22;112;57;22;17;3;82;23;111;127;12;187;334;987;787;370;741;1.443;910;703;251;1.606;10.533;40;19.487;6;8;23;7;4;2;0;53;5;41;88;5;109;141;195;474;157;800;922;282;538;809;1.415;10.042;38;16.164;13;30;135;64;26;19;3;135;28;152;215;17;296;475;1.182;1.261;527;1.541;2.365;1.192;1.241;1.060;3.021;20.575;78;35.651
;08:7,01 a 10,00;10;23;40;53;30;13;0;36;7;83;37;14;119;334;813;412;275;1.026;1.128;640;443;205;1.214;6.035;42;13.032;6;4;23;5;4;0;0;43;4;32;40;1;42;166;169;189;111;819;466;165;348;513;1.197;5.141;28;9.516;16;27;63;58;34;13;0;79;11;115;77;15;161;500;982;601;386;1.845;1.594;805;791;718;2.411;11.176;70;22.548
;09:10,01 a 15,00;16;5;48;18;38;4;0;15;3;103;23;13;92;321;564;238;195;1.319;710;365;432;222;1.232;4.078;28;10.082;5;4;15;3;3;0;0;22;1;25;13;0;27;148;76;86;53;953;278;83;509;432;1.060;3.390;18;7.204;21;9;63;21;41;4;0;37;4;128;36;13;119;469;640;324;248;2.272;988;448;941;654;2.292;7.468;46;17.286
;10:15,01 a 20,00;24;2;16;7;15;0;0;2;2;74;5;3;23;141;276;71;77;864;167;157;85;91;613;2.094;19;4.828;8;1;4;1;2;0;0;7;0;20;3;0;6;40;35;32;16;493;71;48;122;191;475;1.520;8;3.103;32;3;20;8;17;0;0;9;2;94;8;3;29;181;311;103;93;1.357;238;205;207;282;1.088;3.614;27;7.931
;11:Mais de 20,00;40;4;32;4;4;0;0;9;1;123;10;4;43;131;211;77;97;720;201;148;68;98;479;3.692;29;6.225;4;0;6;0;1;0;0;0;0;15;3;0;4;20;14;12;13;207;54;24;27;90;330;2.416;9;3.249;44;4;38;4;5;0;0;9;1;138;13;4;47;151;225;89;110;927;255;172;95;188;809;6.108;38;9.474
;{ñ class};2;11;37;12;4;15;17;17;12;13;49;9;110;75;589;364;92;44;651;473;308;43;232;424;20;3.623;0;0;11;2;0;1;0;13;2;3;165;10;87;11;26;178;29;45;639;45;248;121;195;630;0;2.461;2;11;48;14;4;16;17;30;14;16;214;19;197;86;615;542;121;89;1.290;518;556;164;427;1.054;20;6.084
240810:Natal - RN;Total;935;391;721;356;63;58;832;691;261;123;5.466;7;3.469;4.193;21.624;27.178;4.369;1.865;30.316;6.279;15.321;3.281;9.149;40.362;780;178.090;226;99;88;60;13;10;152;281;113;47;8.080;18;1.556;670;1.730;22.267;2.140;1.931;14.644;1.677;13.809;8.907;11.197;46.373;195;136.283;1.161;490;809;416;76;68;984;972;374;170;13.546;25;5.025;4.863;23.354;49.445;6.509;3.796;44.960;7.956;29.130;12.188;20.346;86.735;975;314.373
;00:Até 0,50;0;3;1;0;0;0;0;2;0;0;126;0;13;10;42;68;2;11;56;35;121;12;143;83;5;733;0;8;0;0;0;0;0;2;0;0;378;0;31;6;39;91;13;11;136;25;168;39;145;139;3;1.234;0;11;1;0;0;0;0;4;0;0;504;0;44;16;81;159;15;22;192;60;289;51;288;222;8;1.967
;01:0,51 a 1,00;0;8;23;11;5;1;41;95;10;1;97;0;174;29;548;816;149;9;873;149;688;89;613;1.405;116;5.950;0;0;3;4;1;1;16;29;15;2;422;1;79;27;116;944;74;21;769;87;961;211;1.069;767;24;5.643;0;8;26;15;6;2;57;124;25;3;519;1;253;56;664;1.760;223;30;1.642;236;1.649;300;1.682;2.172;140;11.593
;02:1,01 a 1,50;19;205;392;167;36;34;442;318;116;90;3.700;7;1.973;426;11.277;17.768;2.455;183;14.557;2.034;8.906;1.515;1.290;2.449;362;70.721;8;41;59;38;10;6;84;155;64;33;6.438;15;1.148;67;694;15.887;1.180;357;9.903;746;8.834;4.719;2.820;5.112;83;58.501;27;246;451;205;46;40;526;473;180;123;10.138;22;3.121;493;11.971;33.655;3.635;540;24.460;2.780;17.740;6.234;4.110;7.561;445;129.222
;03:1,51 a 2,00;15;98;158;67;16;14;236;122;48;15;642;0;575;783;4.291;4.230;631;65;8.071;912;2.551;796;562;3.771;135;28.804;1;15;11;3;1;1;23;40;16;6;121;0;129;60;255;2.356;288;122;1.603;230;1.526;2.187;764;6.205;14;15.977;16;113;169;70;17;15;259;162;64;21;763;0;704;843;4.546;6.586;919;187;9.674;1.142;4.077;2.983;1.326;9.976;149;44.781
;04:2,01 a 3,00;32;58;122;55;5;7;84;91;47;10;478;0;426;656;3.198;2.346;528;135;4.410;1.947;1.684;351;800;6.234;44;23.748;2;21;10;9;1;2;12;29;11;3;198;1;97;92;252;1.706;288;198;1.001;267;974;667;1.064;11.415;9;18.329;34;79;132;64;6;9;96;120;58;13;676;1;523;748;3.450;4.052;816;333;5.411;2.214;2.658;1.018;1.864;17.649;53;42.077
;05:3,01 a 4,00;3;11;6;32;0;2;11;26;14;3;111;0;107;746;883;869;224;215;823;353;457;245;906;10.818;41;16.906;3;6;1;5;0;0;7;4;4;2;60;0;28;113;101;528;130;259;373;100;389;419;881;9.985;22;13.420;6;17;7;37;0;2;18;30;18;5;171;0;135;859;984;1.397;354;474;1.196;453;846;664;1.787;20.803;63;30.326
;06:4,01 a 5,00;1;3;2;8;1;0;5;9;19;1;72;0;59;381;345;373;100;179;372;159;204;94;753;3.336;19;6.495;2;7;1;1;0;0;1;4;3;0;16;0;11;67;65;263;64;176;209;63;223;204;710;4.078;8;6.176;3;10;3;9;1;0;6;13;22;1;88;0;70;448;410;636;164;355;581;222;427;298;1.463;7.414;27;12.671
;07:5,01 a 7,00;18;0;4;5;0;0;3;13;4;2;60;0;42;478;327;318;93;239;333;269;168;62;1.083;3.813;11;7.345;9;1;0;0;0;0;6;11;0;1;25;0;7;78;79;227;54;216;196;68;194;208;1.033;2.862;11;5.286;27;1;4;5;0;0;9;24;4;3;85;0;49;556;406;545;147;455;529;337;362;270;2.116;6.675;22;12.631
;08:7,01 a 10,00;76;0;4;6;0;0;3;6;0;1;34;0;26;350;212;126;47;237;292;136;98;33;1.150;2.699;11;5.547;34;0;0;0;0;0;1;5;0;0;14;1;4;77;71;90;17;230;153;44;114;126;1.057;1.994;8;4.040;110;0;4;6;0;0;4;11;0;1;48;1;30;427;283;216;64;467;445;180;212;159;2.207;4.693;19;9.587
;09:10,01 a 15,00;93;2;1;0;0;0;1;2;2;0;12;0;6;213;126;62;44;329;186;78;229;36;1.045;2.211;12;4.690;37;0;0;0;0;0;1;1;0;0;8;0;5;59;32;24;8;240;102;23;198;30;943;1.499;5;3.215;130;2;1;0;0;0;2;3;2;0;20;0;11;272;158;86;52;569;288;101;427;66;1.988;3.710;17;7.905
;10:15,01 a 20,00;203;0;0;0;0;0;0;2;0;0;6;0;8;55;24;15;31;145;67;33;34;13;302;1.241;7;2.186;80;0;0;0;0;0;0;1;0;0;0;0;0;15;7;9;9;66;33;6;66;2;337;806;1;1.438;283;0;0;0;0;0;0;3;0;0;6;0;8;70;31;24;40;211;100;39;100;15;639;2.047;8;3.624
;11:Mais de 20,00;474;0;0;1;0;0;0;4;0;0;16;0;5;36;54;9;24;102;39;24;25;8;399;2.056;11;3.287;50;0;0;0;0;0;0;0;0;0;1;0;0;6;6;4;5;21;11;0;12;3;258;1.192;3;1.572;524;0;0;1;0;0;0;4;0;0;17;0;5;42;60;13;29;123;50;24;37;11;657;3.248;14;4.859
;{ñ class};1;3;8;4;0;0;6;1;1;0;112;0;55;30;297;178;41;16;237;150;156;27;103;246;6;1.678;0;0;3;0;0;0;1;0;0;0;399;0;17;3;13;138;10;14;155;18;150;92;116;319;4;1.452;1;3;11;4;0;0;7;1;1;0;511;0;72;33;310;316;51;30;392;168;306;119;219;565;10;3.130
250750:João Pessoa - PB;Total;93;1.656;585;246;77;41;603;1.193;634;1.079;3.219;373;3.298;4.086;26.351;19.406;5.139;1.785;20.226;6.774;9.510;2.736;8.562;53.174;657;171.503;9;117;95;47;20;3;67;527;318;187;2.275;207;1.523;764;2.061;14.420;1.547;1.766;7.169;1.068;9.118;7.650;10.239;63.249;175;124.621;102;1.773;680;293;97;44;670;1.720;952;1.266;5.494;580;4.821;4.850;28.412;33.826;6.686;3.551;27.395;7.842;18.628;10.386;18.801;116.423;832;296.124
;00:Até 0,50;0;1;0;0;0;0;0;5;0;0;8;3;5;1;58;14;7;1;55;12;58;7;274;42;1;552;0;1;0;0;0;0;0;0;1;0;59;13;2;0;55;11;1;0;19;7;77;16;183;46;1;492;0;2;0;0;0;0;0;5;1;0;67;16;7;1;113;25;8;1;74;19;135;23;457;88;2;1.044
;01:0,51 a 1,00;12;30;20;14;0;1;28;72;31;61;99;12;102;85;580;462;72;8;914;191;645;45;562;7.246;63;11.355;4;9;5;3;0;0;1;62;8;21;124;8;66;75;201;248;48;24;693;61;656;118;894;12.222;16;15.567;16;39;25;17;0;1;29;134;39;82;223;20;168;160;781;710;120;32;1.607;252;1.301;163;1.456;19.468;79;26.922
;02:1,01 a 1,50;8;722;398;151;33;33;411;535;362;549;1.606;244;1.888;1.240;14.567;13.104;2.963;142;10.820;2.546;5.575;1.053;1.387;10.484;292;71.113;1;41;77;31;14;2;38;284;259;118;1.542;146;1.058;187;1.052;10.956;993;267;4.614;443;6.030;3.812;2.558;16.577;41;51.141;9;763;475;182;47;35;449;819;621;667;3.148;390;2.946;1.427;15.619;24.060;3.956;409;15.434;2.989;11.605;4.865;3.945;27.061;333;122.254
;03:1,51 a 2,00;15;399;91;37;19;6;111;210;84;216;762;44;533;1.004;5.595;3.045;1.014;70;5.461;1.047;1.351;598;444;5.396;75;27.627;1;10;3;10;3;1;7;75;17;18;369;9;86;119;308;1.496;191;145;814;173;792;1.663;540;8.780;24;15.654;16;409;94;47;22;7;118;285;101;234;1.131;53;619;1.123;5.903;4.541;1.205;215;6.275;1.220;2.143;2.261;984;14.176;99;43.281
;04:2,01 a 3,00;35;274;57;24;11;1;30;154;83;135;351;27;372;628;3.414;1.612;616;127;1.527;1.870;859;534;627;12.424;62;25.854;3;24;8;3;1;0;8;54;25;15;83;13;86;93;193;1.008;187;227;479;134;592;1.301;995;11.607;32;17.171;38;298;65;27;12;1;38;208;108;150;434;40;458;721;3.607;2.620;803;354;2.006;2.004;1.451;1.835;1.622;24.031;94;43.025
;05:3,01 a 4,00;12;115;5;12;0;0;9;65;12;50;152;8;107;213;966;507;218;198;499;247;232;184;675;6.015;51;10.552;0;17;1;0;1;0;5;21;1;5;12;8;50;40;84;307;76;212;161;87;193;349;576;5.069;19;7.294;12;132;6;12;1;0;14;86;13;55;164;16;157;253;1.050;814;294;410;660;334;425;533;1.251;11.084;70;17.846
;06:4,01 a 5,00;5;35;6;1;8;0;3;31;20;22;65;9;51;117;350;193;81;159;197;167;106;116;722;1.848;24;4.336;0;5;0;0;1;0;1;10;5;4;15;2;20;37;47;128;20;171;93;40;95;179;556;2.063;9;3.501;5;40;6;1;9;0;4;41;25;26;80;11;71;154;397;321;101;330;290;207;201;295;1.278;3.911;33;7.837
;07:5,01 a 7,00;3;24;2;3;1;0;5;42;23;17;49;9;76;218;233;155;72;286;245;224;137;75;1.099;2.883;27;5.908;0;2;1;0;0;0;2;7;1;2;11;4;58;61;43;100;16;239;93;61;110;88;1.014;2.910;16;4.839;3;26;3;3;1;0;7;49;24;19;60;13;134;279;276;255;88;525;338;285;247;163;2.113;5.793;43;10.747
;08:7,01 a 10,00;2;19;3;0;0;0;1;19;4;8;19;7;54;216;184;96;29;260;235;135;99;34;999;2.852;20;5.295;0;5;0;0;0;0;2;2;1;1;2;0;56;52;39;49;7;208;102;29;66;26;1.207;1.429;6;3.289;2;24;3;0;0;0;3;21;5;9;21;7;110;268;223;145;36;468;337;164;165;60;2.206;4.281;26;8.584
;09:10,01 a 15,00;0;11;0;0;0;0;0;9;4;6;23;3;19;142;92;48;22;301;93;64;252;49;932;1.549;16;3.635;0;2;0;0;0;0;1;1;0;2;0;1;13;54;13;13;0;166;48;10;267;15;1.042;1.261;6;2.915;0;13;0;0;0;0;1;10;4;8;23;4;32;196;105;61;22;467;141;74;519;64;1.974;2.810;22;6.550
;10:15,01 a 20,00;0;3;0;0;1;0;0;2;1;2;12;2;3;61;19;15;8;138;25;31;41;11;297;1.073;8;1.753;0;1;0;0;0;0;1;1;0;0;1;1;5;26;9;2;0;50;7;4;69;5;298;641;2;1.123;0;4;0;0;1;0;1;3;1;2;13;3;8;87;28;17;8;188;32;35;110;16;595;1.714;10;2.876
;11:Mais de 20,00;0;2;0;0;0;0;0;1;2;1;11;3;5;67;20;10;5;74;16;16;21;10;384;1.337;10;1.995;0;0;0;0;0;0;0;1;0;0;0;0;7;9;4;2;0;27;1;1;8;6;257;597;2;922;0;2;0;0;0;0;0;2;2;1;11;3;12;76;24;12;5;101;17;17;29;16;641;1.934;12;2.917
;{ñ class};1;21;3;4;4;0;5;48;8;12;62;2;83;94;273;145;32;21;139;224;134;20;160;25;8;1.528;0;0;0;0;0;0;1;9;0;1;57;2;16;11;13;100;8;30;45;18;163;72;119;47;1;713;1;21;3;4;4;0;6;57;8;13;119;4;99;105;286;245;40;51;184;242;297;92;279;72;9;2.241
261160:Recife - PE;Total;298;2.326;3.328;1.443;650;448;1.531;2.653;1.166;2.972;793;296;7.509;9.169;66.124;52.461;19.833;5.352;85.417;26.097;31.930;11.115;16.282;82.185;2.108;433.486;84;450;487;328;221;65;290;1.464;695;1.229;3.217;26;5.169;1.821;5.804;44.905;8.916;5.956;50.289;8.008;31.702;29.574;22.848;98.272;646;322.466;382;2.776;3.815;1.771;871;513;1.821;4.117;1.861;4.201;4.010;322;12.678;10.990;71.928;97.366;28.749;11.308;135.706;34.105;63.632;40.689;39.130;180.457;2.754;755.952
;00:Até 0,50;0;2;7;0;2;0;4;8;1;16;2;0;29;9;250;474;62;11;174;111;517;153;241;180;7;2.260;0;3;4;0;2;0;3;3;3;29;23;0;28;8;139;630;92;19;226;175;325;424;256;458;6;2.856;0;5;11;0;4;0;7;11;4;45;25;0;57;17;389;1.104;154;30;400;286;842;577;497;638;13;5.116
;01:0,51 a 1,00;5;31;91;21;3;7;33;57;37;63;33;3;203;78;620;1.204;279;36;2.230;963;1.914;96;860;1.114;109;10.090;5;21;13;6;0;0;10;40;40;37;82;0;265;59;260;1.115;210;58;5.508;909;3.321;256;1.155;983;42;14.395;10;52;104;27;3;7;43;97;77;100;115;3;468;137;880;2.319;489;94;7.738;1.872;5.235;352;2.015;2.097;151;24.485
;02:1,01 a 1,50;70;680;1.167;434;176;145;620;806;476;1.116;523;231;4.302;1.890;19.966;29.776;9.333;568;35.702;7.459;16.848;3.629;3.147;4.063;678;143.805;23;70;236;103;100;29;127;535;389;600;2.661;21;3.685;100;1.305;28.895;4.153;834;28.531;3.006;19.292;11.069;6.354;6.787;204;119.109;93;750;1.403;537;276;174;747;1.341;865;1.716;3.184;252;7.987;1.990;21.271;58.671;13.486;1.402;64.233;10.465;36.140;14.698;9.501;10.850;882;262.914
;03:1,51 a 2,00;47;452;728;261;155;128;499;591;202;526;128;35;992;1.169;17.526;9.065;3.553;240;23.455;3.340;4.653;2.672;1.705;10.041;254;82.417;3;39;89;76;36;17;61;236;82;118;215;4;428;79;1.176;6.501;1.503;418;5.798;999;3.202;7.579;2.719;23.683;61;55.122;50;491;817;337;191;145;560;827;284;644;343;39;1.420;1.248;18.702;15.566;5.056;658;29.253;4.339;7.855;10.251;4.424;33.724;315;137.539
;04:2,01 a 3,00;42;507;610;261;102;80;239;487;206;474;62;16;880;1.556;14.029;6.395;3.208;297;11.489;7.517;2.965;1.996;1.922;8.984;396;64.720;7;66;59;70;21;7;32;218;97;144;107;1;240;260;1.068;4.049;1.443;528;4.307;1.156;2.232;3.959;3.145;17.125;79;40.420;49;573;669;331;123;87;271;705;303;618;169;17;1.120;1.816;15.097;10.444;4.651;825;15.796;8.673;5.197;5.955;5.067;26.109;475;105.140
;05:3,01 a 4,00;19;188;272;167;47;14;72;219;76;168;20;1;355;950;6.178;2.299;1.020;726;4.088;1.888;1.004;782;1.336;16.898;205;38.992;7;51;24;28;25;3;14;140;25;62;37;0;179;152;503;1.471;550;878;1.712;446;1.073;2.169;1.776;16.145;56;27.526;26;239;296;195;72;17;86;359;101;230;57;1;534;1.102;6.681;3.770;1.570;1.604;5.800;2.334;2.077;2.951;3.112;33.043;261;66.518
;06:4,01 a 5,00;9;89;142;88;33;8;28;124;47;107;5;0;156;616;2.533;949;502;477;1.884;846;571;395;1.198;10.239;64;21.110;8;35;18;12;12;1;8;63;17;40;20;0;103;120;364;746;296;619;1.085;271;492;1.222;1.645;7.905;34;15.136;17;124;160;100;45;9;36;187;64;147;25;0;259;736;2.897;1.695;798;1.096;2.969;1.117;1.063;1.617;2.843;18.144;98;36.246
;07:5,01 a 7,00;8;86;130;96;33;8;11;131;55;139;11;1;199;648;1.591;872;599;884;1.882;1.288;523;422;1.633;12.579;142;23.971;9;43;26;12;12;3;19;79;22;59;14;0;86;249;441;640;297;905;1.125;383;488;1.153;1.834;11.378;61;19.338;17;129;156;108;45;11;30;210;77;198;25;1;285;897;2.032;1.512;896;1.789;3.007;1.671;1.011;1.575;3.467;23.957;203;43.309
;08:7,01 a 10,00;16;73;68;47;32;13;7;100;29;94;7;0;103;677;1.208;465;433;610;1.618;1.100;345;272;1.625;7.860;94;16.896;3;33;7;13;9;1;4;55;12;42;16;0;44;307;288;354;171;699;835;307;276;574;1.588;6.570;57;12.265;19;106;75;60;41;14;11;155;41;136;23;0;147;984;1.496;819;604;1.309;2.453;1.407;621;846;3.213;14.430;151;29.161
;09:10,01 a 15,00;28;58;46;38;30;31;3;62;16;112;1;0;84;753;791;280;301;752;1.194;749;542;364;1.453;4.630;88;12.406;5;45;6;4;2;4;3;66;2;50;11;0;21;313;152;157;81;645;525;181;536;569;1.490;3.459;29;8.356;33;103;52;42;32;35;6;128;18;162;12;0;105;1.066;943;437;382;1.397;1.719;930;1.078;933;2.943;8.089;117;20.762
;10:15,01 a 20,00;7;33;11;7;11;9;2;27;2;34;0;0;40;289;263;127;135;328;429;207;122;139;475;1.999;34;4.730;2;14;1;0;0;0;4;11;1;22;1;0;12;95;38;36;49;178;155;54;146;185;376;1.308;7;2.695;9;47;12;7;11;9;6;38;3;56;1;0;52;384;301;163;184;506;584;261;268;324;851;3.307;41;7.425
;11:Mais de 20,00;42;54;17;15;16;4;0;15;5;48;1;0;64;399;232;91;194;345;423;191;111;89;473;3.365;20;6.214;12;18;2;0;1;0;3;8;0;12;0;0;5;71;45;20;30;98;98;32;39;106;332;2.116;4;3.052;54;72;19;15;17;4;3;23;5;60;1;0;69;470;277;111;224;443;521;223;150;195;805;5.481;24;9.266
;{ñ class};5;73;39;8;10;1;13;26;14;75;0;9;102;135;937;464;214;78;849;438;1.815;106;214;233;17;5.875;0;12;2;4;1;0;2;10;5;14;30;0;73;8;25;291;41;77;384;89;280;309;178;355;6;2.196;5;85;41;12;11;1;15;36;19;89;30;9;175;143;962;755;255;155;1.233;527;2.095;415;392;588;23;8.071
270430:Maceió - AL;Total;110;459;1.034;481;40;128;558;591;153;1.552;152;52;7.564;3.456;26.505;25.492;4.989;1.652;17.503;9.229;16.107;2.903;6.181;32.118;926;159.935;23;50;105;70;11;17;87;258;47;534;406;43;1.511;538;1.740;20.452;1.665;1.869;6.240;1.904;15.637;7.615;7.938;32.747;83;101.590;133;509;1.139;551;51;145;645;849;200;2.086;558;95;9.075;3.994;28.245;45.944;6.654;3.521;23.743;11.133;31.744;10.518;14.119;64.865;1.009;261.525
;00:Até 0,50;0;0;0;1;0;0;0;3;0;4;0;0;46;4;225;86;13;0;49;23;286;38;139;16;2;935;0;0;0;0;0;0;0;1;0;9;1;0;28;4;55;113;27;3;49;34;182;59;132;14;0;711;0;0;0;1;0;0;0;4;0;13;1;0;74;8;280;199;40;3;98;57;468;97;271;30;2;1.646
;01:0,51 a 1,00;1;24;33;16;5;0;49;40;6;47;16;0;269;21;1.550;1.331;177;39;670;254;1.493;79;599;233;74;7.026;1;8;7;2;3;1;11;56;9;35;46;1;162;22;139;1.204;63;34;491;129;1.960;315;837;249;6;5.791;2;32;40;18;8;1;60;96;15;82;62;1;431;43;1.689;2.535;240;73;1.161;383;3.453;394;1.436;482;80;12.817
;02:1,01 a 1,50;28;327;437;123;20;43;398;336;78;673;117;44;3.550;951;12.415;16.692;2.867;223;8.220;3.125;9.204;1.186;1.491;4.103;576;67.227;2;24;51;38;4;7;41;140;30;322;317;35;889;97;739;14.356;1.003;462;3.502;880;9.946;3.874;2.739;5.688;53;45.239;30;351;488;161;24;50;439;476;108;995;434;79;4.439;1.048;13.154;31.048;3.870;685;11.722;4.005;19.150;5.060;4.230;9.791;629;112.466
;03:1,51 a 2,00;25;53;253;91;4;50;63;114;17;287;11;3;1.961;557;5.436;3.376;824;110;5.108;1.704;2.071;763;637;4.081;150;27.749;1;3;25;9;4;3;12;21;4;44;20;1;125;47;240;2.101;217;144;860;262;1.260;1.511;736;5.371;5;13.026;26;56;278;100;8;53;75;135;21;331;31;4;2.086;604;5.676;5.477;1.041;254;5.968;1.966;3.331;2.274;1.373;9.452;155;40.775
;04:2,01 a 3,00;10;27;184;127;5;10;27;57;26;126;3;2;1.009;483;3.409;2.021;569;156;2.070;2.419;1.246;394;746;3.346;40;18.512;4;10;12;10;0;2;16;15;3;41;10;4;91;65;228;1.284;184;161;646;223;799;692;918;6.650;3;12.071;14;37;196;137;5;12;43;72;29;167;13;6;1.100;548;3.637;3.305;753;317;2.716;2.642;2.045;1.086;1.664;9.996;43;30.583
;05:3,01 a 4,00;9;10;57;41;3;9;8;14;5;69;4;2;164;320;1.056;749;161;192;528;361;349;141;533;4.595;22;9.402;5;3;3;6;0;0;3;9;0;17;3;1;61;64;123;482;68;205;246;96;282;319;582;3.083;3;5.664;14;13;60;47;3;9;11;23;5;86;7;3;225;384;1.179;1.231;229;397;774;457;631;460;1.115;7.678;25;15.066
;06:4,01 a 5,00;3;1;24;14;1;4;1;5;9;34;0;0;92;208;421;310;89;148;218;213;171;62;360;3.169;9;5.566;3;0;6;1;0;1;1;0;1;15;1;1;22;65;47;206;30;160;118;59;137;187;414;2.823;2;4.300;6;1;30;15;1;5;2;5;10;49;1;1;114;273;468;516;119;308;336;272;308;249;774;5.992;11;9.866
;07:5,01 a 7,00;6;5;12;17;1;2;2;7;5;39;0;0;99;302;422;260;79;174;181;265;242;76;462;5.308;10;7.976;3;2;0;2;0;1;3;6;0;12;0;0;28;72;60;164;15;231;97;69;193;193;411;4.279;5;5.846;9;7;12;19;1;3;5;13;5;51;0;0;127;374;482;424;94;405;278;334;435;269;873;9.587;15;13.822
;08:7,01 a 10,00;6;0;3;10;1;1;2;2;2;54;0;0;73;222;304;123;43;176;103;152;120;23;474;3.219;13;5.126;0;0;0;0;0;1;0;5;0;21;0;0;27;55;52;64;13;176;65;45;83;40;489;2.316;3;3.455;6;0;3;10;1;2;2;7;2;75;0;0;100;277;356;187;56;352;168;197;203;63;963;5.535;16;8.581
;09:10,01 a 15,00;11;0;0;8;0;3;0;3;0;124;0;1;61;142;214;46;39;226;34;97;243;27;372;1.643;5;3.299;1;0;0;0;0;0;0;0;0;7;0;0;8;28;36;27;6;188;22;15;289;13;332;1.077;1;2.050;12;0;0;8;0;3;0;3;0;131;0;1;69;170;250;73;45;414;56;112;532;40;704;2.720;6;5.349
;10:15,01 a 20,00;2;0;1;2;0;2;0;0;0;36;0;0;25;67;54;21;9;104;19;26;22;13;99;919;5;1.426;1;0;0;0;0;0;0;0;0;2;0;0;8;11;4;5;4;43;12;8;57;6;98;441;2;702;3;0;1;2;0;2;0;0;0;38;0;0;33;78;58;26;13;147;31;34;79;19;197;1.360;7;2.128
;11:Mais de 20,00;4;0;0;0;0;2;0;0;0;21;0;0;53;56;42;11;25;67;11;19;18;4;146;1.385;4;1.868;0;0;0;0;0;0;0;0;0;2;0;0;14;6;3;2;2;23;1;2;18;3;102;666;0;844;4;0;0;0;0;2;0;0;0;23;0;0;67;62;45;13;27;90;12;21;36;7;248;2.051;4;2.712
;{ñ class};5;12;30;31;0;2;8;10;5;38;1;0;162;123;957;466;94;37;292;571;642;97;123;101;16;3.823;2;0;1;2;0;1;0;5;0;7;8;0;48;2;14;444;33;39;131;82;431;403;148;90;0;1.891;7;12;31;33;0;3;8;15;5;45;9;0;210;125;971;910;127;76;423;653;1.073;500;271;191;16;5.714
280030:Aracaju - SE;Total;897;543;605;1.008;157;36;734;791;245;989;882;3;1.517;3.644;19.256;17.618;3.459;1.855;20.784;7.067;9.336;4.927;4.713;26.620;782;128.468;234;57;87;334;52;4;125;377;152;243;867;8;1.187;810;1.953;14.950;1.431;2.286;9.841;1.519;10.184;13.699;7.086;28.546;87;96.119;1.131;600;692;1.342;209;40;859;1.168;397;1.232;1.749;11;2.704;4.454;21.209;32.568;4.890;4.141;30.625;8.586;19.520;18.626;11.799;55.166;869;224.587
;00:Até 0,50;0;0;1;22;0;0;0;6;1;0;10;0;11;38;86;80;9;5;24;32;121;51;155;98;0;750;0;0;0;18;0;0;2;1;0;1;15;0;9;54;55;95;19;7;40;48;129;99;208;67;0;867;0;0;1;40;0;0;2;7;1;1;25;0;20;92;141;175;28;12;64;80;250;150;363;165;0;1.617
