;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;0;20;37;54;2;0;39;82;8;40;43;0;121;336;1.327;535;124;31;885;148;1.041;130;516;606;111;6.236;0;3;3;29;1;0;9;35;14;19;46;0;117;67;264;440;64;42;1.491;91;1.282;469;1.069;679;9;6.243;0;23;40;83;3;0;48;117;22;59;89;0;238;403;1.591;975;188;73;2.376;239;2.323;599;1.585;1.285;120;12.479
;02:1,01 a 1,50;36;223;320;454;97;24;373;307;124;205;340;0;852;808;7.715;10.336;2.105;214;8.487;2.959;5.798;1.280;1.111;2.112;364;46.644;18;29;55;235;32;2;44;168;84;152;520;0;1.072;178;741;10.017;918;436;6.723;788;8.250;5.165;2.429;2.694;23;40.773;54;252;375;689;129;26;417;475;208;357;860;0;1.924;986;8.456;20.353;3.023;650;15.210;3.747;14.048;6.445;3.540;4.806;387;87.417
;03:1,51 a 2,00;19;176;166;118;17;6;182;146;45;82;214;0;269;527;5.551;3.547;727;131;7.355;1.180;1.780;777;487;2.237;90;25.829;1;17;15;20;3;0;27;53;11;17;39;0;126;119;213;2.495;196;184;1.005;191;1.181;2.582;793;3.835;3;13.126;20;193;181;138;20;6;209;199;56;99;253;0;395;646;5.764;6.042;923;315;8.360;1.371;2.961;3.359;1.280;6.072;93;38.955
;04:2,01 a 3,00;37;83;100;103;21;3;70;117;43;54;140;0;127;673;1.915;1.835;561;140;2.460;2.086;1.069;857;693;3.342;27;16.556;14;5;17;16;2;0;17;54;14;10;25;0;45;119;209;1.271;168;190;730;219;672;2.715;1.042;3.505;4;11.063;51;88;117;119;23;3;87;171;57;64;165;0;172;792;2.124;3.106;729;330;3.190;2.305;1.741;3.572;1.735;6.847;31;27.619
;05:3,01 a 4,00;28;9;23;65;3;0;29;40;12;34;37;0;56;254;492;632;172;164;709;309;372;615;617;1.860;1;6.533;5;1;4;6;1;0;7;15;0;3;14;0;26;45;101;445;63;201;335;87;387;1.382;667;2.475;3;6.273;33;10;27;71;4;0;36;55;12;37;51;0;82;299;593;1.077;235;365;1.044;396;759;1.997;1.284;4.335;4;12.806
;06:4,01 a 5,00;24;5;15;41;3;0;6;23;7;6;15;0;14;131;199;244;94;167;353;171;159;262;499;2.363;1;4.802;4;2;0;2;1;0;2;9;4;3;2;0;6;39;75;225;28;225;195;62;182;757;469;3.535;1;5.828;28;7;15;43;4;0;8;32;11;9;17;0;20;170;274;469;122;392;548;233;341;1.019;968;5.898;2;10.630
;07:5,01 a 7,00;40;3;7;58;3;1;6;17;3;8;5;0;14;177;354;192;91;292;424;216;226;268;626;5.400;4;8.435;12;0;2;5;1;0;2;6;0;2;0;0;6;34;122;129;23;291;241;68;215;642;580;4.709;0;7.090;52;3;9;63;4;1;8;23;3;10;5;0;20;211;476;321;114;583;665;284;441;910;1.206;10.109;4;15.525
;08:7,01 a 10,00;101;2;2;27;1;0;4;4;3;52;4;0;10;167;280;105;34;265;274;103;146;264;662;3.304;0;5.814;37;0;0;2;0;0;3;1;0;18;2;0;0;56;78;65;5;277;143;37;146;289;670;3.069;0;4.898;138;2;2;29;1;0;7;5;3;70;6;0;10;223;358;170;39;542;417;140;292;553;1.332;6.373;0;10.712
;09:10,01 a 15,00;92;0;1;10;0;0;1;5;3;109;6;0;1;130;128;58;18;247;209;80;188;350;519;1.744;0;3.899;23;0;0;0;0;0;1;1;1;4;0;0;1;45;41;16;5;176;90;10;225;226;531;1.087;0;2.483;115;0;1;10;0;0;2;6;4;113;6;0;2;175;169;74;23;423;299;90;413;576;1.050;2.831;0;6.382
;10:15,01 a 20,00;191;0;0;1;0;0;2;1;1;79;0;0;3;70;54;9;4;94;77;25;21;200;233;971;0;2.036;63;0;0;1;0;0;0;0;0;6;0;0;1;18;13;2;2;46;31;3;32;121;189;545;0;1.073;254;0;0;2;0;0;2;1;1;85;0;0;4;88;67;11;6;140;108;28;53;321;422;1.516;0;3.109
;11:Mais de 20,00;350;0;0;2;0;0;0;2;0;275;1;0;2;86;24;10;9;65;83;13;19;110;211;1.421;0;2.683;51;0;0;0;0;0;1;0;0;16;0;0;0;21;4;0;0;19;31;0;6;53;105;799;0;1.106;401;0;0;2;0;0;1;2;0;291;1;0;2;107;28;10;9;84;114;13;25;163;316;2.220;0;3.789
;{ñ class};4;6;12;10;0;0;9;13;3;8;16;0;10;151;334;171;46;31;261;371;162;52;110;29;7;1.816;1;0;1;6;1;0;1;3;0;4;34;0;14;19;25;137;11;30;71;41;187;159;109;75;0;929;5;6;13;16;1;0;10;16;3;12;50;0;24;170;359;308;57;61;332;412;349;211;219;104;7;2.745
292740:Salvador - BA;Total;2.288;1.506;2.392;1.493;393;390;2.040;1.899;877;3.102;1.267;63;7.804;10.032;65.353;63.047;15.419;5.917;82.086;43.131;37.574;14.896;18.364;92.707;1.094;475.134;672;220;616;306;92;69;420;1.171;404;1.202;3.111;71;4.559;2.765;6.769;55.564;7.294;7.362;51.577;15.980;47.504;34.709;28.400;103.711;213;374.761;2.960;1.726;3.008;1.799;485;459;2.460;3.070;1.281;4.304;4.378;134;12.363;12.797;72.122;118.611;22.713;13.279;133.663;59.111;85.078;49.605;46.764;196.418;1.307;849.895
;00:Até 0,50;9;5;8;3;0;0;11;11;3;8;15;0;67;38;451;534;88;7;286;163;298;59;212;334;5;2.615;1;2;4;2;1;0;5;14;3;15;19;0;74;27;388;621;116;6;223;178;290;130;275;349;6;2.749;10;7;12;5;1;0;16;25;6;23;34;0;141;65;839;1.155;204;13;509;341;588;189;487;683;11;5.364
;01:0,51 a 1,00;7;22;57;34;4;3;125;195;29;106;96;1;227;141;1.787;2.471;375;65;2.337;1.184;2.348;169;1.253;677;198;13.911;3;5;29;21;3;2;30;94;27;65;273;9;236;100;471;2.223;221;133;5.885;3.438;3.480;360;2.832;486;20;20.446;10;27;86;55;7;5;155;289;56;171;369;10;463;241;2.258;4.694;596;198;8.222;4.622;5.828;529;4.085;1.163;218;34.357
;02:1,01 a 1,50;33;606;887;253;138;141;806;614;241;1.198;736;31;3.270;2.387;19.584;35.327;6.346;499;31.756;9.823;18.912;3.235;3.496;3.807;656;144.782;5;100;311;85;41;27;171;521;202;516;2.340;51;2.653;520;2.688;35.422;3.540;1.050;27.710;6.319;28.434;10.086;7.643;5.580;139;136.154;38;706;1.198;338;179;168;977;1.135;443;1.714;3.076;82;5.923;2.907;22.272;70.749;9.886;1.549;59.466;16.142;47.346;13.321;11.139;9.387;795;280.936
;03:1,51 a 2,00;81;398;565;263;87;78;340;319;199;519;224;14;1.733;1.355;17.589;11.456;2.669;297;21.187;9.991;6.294;3.516;2.118;8.580;116;89.988;14;35;141;78;18;9;46;113;77;91;191;9;651;335;888;7.461;1.090;476;6.314;2.019;5.390;7.808;2.779;10.790;15;46.838;95;433;706;341;105;87;386;432;276;610;415;23;2.384;1.690;18.477;18.917;3.759;773;27.501;12.010;11.684;11.324;4.897;19.370;131;136.826
;04:2,01 a 3,00;179;262;444;415;80;106;302;266;253;419;90;14;1.211;1.594;13.504;6.566;2.509;361;13.286;10.935;4.494;3.339;2.358;7.424;54;70.465;22;37;48;61;9;9;82;114;60;89;121;1;406;287;851;5.059;969;558;4.990;1.700;4.319;6.239;3.494;10.269;16;39.810;201;299;492;476;89;115;384;380;313;508;211;15;1.617;1.881;14.355;11.625;3.478;919;18.276;12.635;8.813;9.578;5.852;17.693;70;110.275
;05:3,01 a 4,00;72;105;146;183;28;24;187;119;56;178;27;2;443;784;5.103;2.664;1.111;543;4.195;4.993;1.748;1.663;1.723;6.916;16;33.029;13;8;22;19;5;3;32;70;14;41;33;0;207;187;370;1.830;484;753;1.780;657;1.649;3.225;2.358;14.251;5;28.016;85;113;168;202;33;27;219;189;70;219;60;2;650;971;5.473;4.494;1.595;1.296;5.975;5.650;3.397;4.888;4.081;21.167;21;61.045
;06:4,01 a 5,00;27;34;73;142;9;6;91;103;40;93;20;1;271;819;1.958;1.495;589;588;2.440;1.418;906;709;1.352;18.863;13;32.060;7;8;10;15;4;0;17;77;8;50;20;1;102;234;257;1.199;277;871;1.355;405;979;1.620;1.718;11.824;2;21.060;34;42;83;157;13;6;108;180;48;143;40;2;373;1.053;2.215;2.694;866;1.459;3.795;1.823;1.885;2.329;3.070;30.687;15;53.120
;07:5,01 a 7,00;44;27;68;103;12;5;80;129;27;149;12;0;194;908;1.844;1.065;576;1.021;2.172;1.494;899;861;1.744;21.020;11;34.465;23;7;17;8;7;7;22;72;9;74;21;0;70;301;302;839;227;1.304;1.219;467;1.127;2.220;2.318;18.758;1;29.420;67;34;85;111;19;12;102;201;36;223;33;0;264;1.209;2.146;1.904;803;2.325;3.391;1.961;2.026;3.081;4.062;39.778;12;63.885
;08:7,01 a 10,00;164;11;43;49;13;7;42;69;12;120;7;0;151;758;1.209;546;338;852;1.439;788;512;517;1.523;10.833;8;20.011;75;15;14;12;1;5;9;55;1;87;14;0;46;333;267;345;146;888;770;332;567;1.484;2.193;18.556;3;26.218;239;26;57;61;14;12;51;124;13;207;21;0;197;1.091;1.476;891;484;1.740;2.209;1.120;1.079;2.001;3.716;29.389;11;46.229
;09:10,01 a 15,00;227;8;17;21;15;12;25;37;3;96;3;0;59;566;665;263;290;829;1.271;565;486;343;1.255;6.311;3;13.370;80;2;8;3;1;4;2;17;1;52;4;0;18;252;147;156;94;834;577;167;600;544;1.532;6.692;2;11.789;307;10;25;24;16;16;27;54;4;148;7;0;77;818;812;419;384;1.663;1.848;732;1.086;887;2.787;13.003;5;25.159
;10:15,01 a 20,00;480;2;13;8;2;3;4;5;2;90;1;0;20;210;218;88;133;410;497;166;124;152;451;2.982;1;6.062;207;0;1;2;0;3;0;7;1;63;0;0;3;91;52;22;20;264;158;45;147;285;475;2.260;1;4.107;687;2;14;10;2;6;4;12;3;153;1;0;23;301;270;110;153;674;655;211;271;437;926;5.242;2;10.169
;11:Mais de 20,00;954;2;13;8;2;1;13;12;1;98;1;0;23;258;231;81;218;360;287;185;121;154;506;4.797;4;8.330;219;1;1;0;1;0;0;2;0;37;0;0;5;51;25;24;28;115;56;42;55;191;479;3.490;2;4.824;1.173;3;14;8;3;1;13;14;1;135;1;0;28;309;256;105;246;475;343;227;176;345;985;8.287;6;13.154
;{ñ class};11;24;58;11;3;4;14;20;11;28;35;0;135;214;1.210;491;177;85;933;1.426;432;179;373;163;9;6.046;3;0;10;0;1;0;4;15;1;22;75;0;88;47;63;363;82;110;540;211;467;517;304;406;1;3.330;14;24;68;11;4;4;18;35;12;50;110;0;223;261;1.273;854;259;195;1.473;1.637;899;696;677;569;10;9.376
310620:Belo Horizonte - MG;Total;1.821;1.756;10.499;4.066;1.153;4.272;2.212;3.998;2.685;2.886;2.140;463;7.178;21.309;121.287;80.916;17.948;11.658;139.232;47.648;59.159;13.079;20.611;134.925;2.831;715.732;881;480;1.880;1.120;432;299;461;2.621;2.482;2.329;5.281;533;10.449;3.406;14.901;82.853;11.484;15.020;109.408;14.227;87.733;46.895;31.924;190.470;1.382;638.951;2.702;2.236;12.379;5.186;1.585;4.571;2.673;6.619;5.167;5.215;7.421;996;17.627;24.715;136.188;163.769;29.432;26.678;248.640;61.875;146.892;59.974;52.535;325.395;4.213;1.354.683
;00:Até 0,50;8;4;72;18;9;1;7;38;7;32;12;0;47;66;877;679;136;26;609;226;1.469;41;240;30;2;4.656;0;2;17;11;7;1;2;39;11;27;18;0;40;117;588;657;93;49;1.308;250;1.957;86;308;73;5;5.666;8;6;89;29;16;2;9;77;18;59;30;0;87;183;1.465;1.336;229;75;1.917;476;3.426;127;548;103;7;10.322
;01:0,51 a 1,00;4;22;126;26;5;88;30;39;52;43;37;4;127;24;3.490;1.802;269;145;3.546;842;4.719;116;759;562;149;17.026;6;8;43;15;3;34;10;50;71;50;91;17;353;14;658;2.452;231;267;8.297;545;7.963;484;1.496;1.348;77;24.583;10;30;169;41;8;122;40;89;123;93;128;21;480;38;4.148;4.254;500;412;11.843;1.387;12.682;600;2.255;1.910;226;41.609
;02:1,01 a 1,50;40;538;1.427;705;284;232;701;733;885;1.087;798;221;2.903;552;28.050;36.688;5.659;759;29.006;10.708;19.271;1.607;2.252;5.331;824;151.261;22;153;410;302;199;72;208;747;1.135;1.390;2.684;377;6.407;89;4.410;49.210;5.123;2.672;46.442;5.696;47.816;10.288;7.189;23.135;457;216.633;62;691;1.837;1.007;483;304;909;1.480;2.020;2.477;3.482;598;9.310;641;32.460;85.898;10.782;3.431;75.448;16.404;67.087;11.895;9.441;28.466;1.281;367.894
;03:1,51 a 2,00;49;435;1.336;727;274;571;843;614;485;638;506;127;1.679;2.361;34.368;18.152;3.720;533;28.094;6.141;16.329;2.257;2.990;5.250;406;128.885;16;82;188;259;97;48;128;472;569;337;1.096;84;1.733;416;2.769;13.386;1.987;784;18.687;2.156;13.737;9.656;3.772;13.389;177;86.025;65;517;1.524;986;371;619;971;1.086;1.054;975;1.602;211;3.412;2.777;37.137;31.538;5.707;1.317;46.781;8.297;30.066;11.913;6.762;18.639;583;214.910
;04:2,01 a 3,00;126;361;1.646;889;281;2.094;471;1.094;566;548;440;62;1.251;3.393;26.781;12.295;3.786;1.111;40.832;15.387;8.592;3.715;2.734;11.120;303;139.878;32;99;201;170;64;46;68;538;380;215;816;27;891;339;2.413;8.998;1.905;1.587;15.534;2.095;7.585;14.045;5.186;48.350;119;111.703;158;460;1.847;1.059;345;2.140;539;1.632;946;763;1.256;89;2.142;3.732;29.194;21.293;5.691;2.698;56.366;17.482;16.177;17.760;7.920;59.470;422;251.581
;05:3,01 a 4,00;101;119;1.089;441;117;317;90;466;247;165;140;20;436;3.232;9.862;4.487;1.533;1.310;12.351;5.453;2.970;1.476;2.123;11.290;333;60.168;38;45;100;86;26;20;18;261;140;92;233;10;403;298;1.291;3.460;815;2.022;5.562;990;2.667;4.045;2.817;27.108;143;52.690;139;164;1.189;527;143;337;108;727;387;257;373;30;839;3.530;11.153;7.947;2.348;3.332;17.913;6.443;5.637;5.521;4.940;38.398;476;112.858
;06:4,01 a 5,00;68;86;1.334;231;66;235;24;258;121;83;65;8;186;1.991;4.568;2.304;833;1.209;5.277;1.978;1.408;756;1.623;34.925;126;59.763;57;29;69;64;19;21;10;124;54;53;92;6;180;283;731;1.865;478;1.574;3.478;515;1.450;2.329;2.236;22.824;59;38.600;125;115;1.403;295;85;256;34;382;175;136;157;14;366;2.274;5.299;4.169;1.311;2.783;8.755;2.493;2.858;3.085;3.859;57.749;185;98.363
;07:5,01 a 7,00;127;83;1.133;268;67;209;13;283;144;124;56;3;192;2.464;4.166;2.090;786;1.817;5.666;2.236;1.535;872;2.256;20.037;231;46.858;93;19;206;90;8;15;5;156;58;70;97;2;130;528;714;1.354;407;2.114;3.276;729;1.440;2.761;3.152;23.200;133;40.757;220;102;1.339;358;75;224;18;439;202;194;153;5;322;2.992;4.880;3.444;1.193;3.931;8.942;2.965;2.975;3.633;5.408;43.237;364;87.615
;08:7,01 a 10,00;187;37;828;231;19;297;9;195;67;56;36;3;106;3.641;2.710;851;472;1.550;5.158;1.808;895;771;1.785;20.260;231;42.203;154;21;263;59;5;27;5;89;31;32;38;1;68;719;645;527;220;1.657;2.508;594;796;1.177;2.386;10.532;122;22.676;341;58;1.091;290;24;324;14;284;98;88;74;4;174;4.360;3.355;1.378;692;3.207;7.666;2.402;1.691;1.948;4.171;30.792;353;64.879
;09:10,01 a 15,00;338;22;687;226;8;123;4;114;54;34;14;2;48;2.246;1.542;456;317;1.577;3.900;1.050;765;712;1.608;11.338;101;27.286;232;13;251;39;1;9;3;44;18;21;13;2;35;351;355;211;107;1.461;1.618;325;674;704;1.591;8.602;56;16.736;570;35;938;265;9;132;7;158;72;55;27;4;83;2.597;1.897;667;424;3.038;5.518;1.375;1.439;1.416;3.199;19.940;157;44.022
;10:15,01 a 20,00;229;11;306;113;7;33;0;39;15;21;4;1;22;527;471;141;131;677;1.422;371;200;302;650;5.604;70;11.367;116;3;63;10;1;2;0;15;3;13;6;0;2;131;99;36;28;427;532;90;157;333;607;4.914;19;7.607;345;14;369;123;8;35;0;54;18;34;10;1;24;658;570;177;159;1.104;1.954;461;357;635;1.257;10.518;89;18.974
;11:Mais de 20,00;525;10;418;139;7;32;2;37;18;24;9;0;54;676;714;127;144;869;1.513;273;210;299;1.170;9.135;29;16.434;112;4;56;7;0;3;0;13;1;12;1;0;7;107;86;25;21;313;446;52;49;257;663;6.906;7;9.148;637;14;474;146;7;35;2;50;19;36;10;0;61;783;800;152;165;1.182;1.959;325;259;556;1.833;16.041;36;25.582
;{ñ class};19;28;97;52;9;40;18;88;24;31;23;12;127;136;3.688;844;162;75;1.858;1.175;796;155;421;43;26;9.947;3;2;13;8;2;1;4;73;11;17;96;7;200;14;142;672;69;93;1.720;190;1.442;730;521;89;8;6.127;22;30;110;60;11;41;22;161;35;48;119;19;327;150;3.830;1.516;231;168;3.578;1.365;2.238;885;942;132;34;16.074
320530:Vitória - ES;Total;4.063;190;196;281;43;35;156;1.396;260;1.067;102;1;1.047;1.795;8.146;11.718;2.696;2.945;17.758;14.851;12.408;2.599;4.957;34.268;771;123.749;709;44;20;61;2;7;27;828;125;179;352;0;1.647;222;1.195;13.477;1.713;3.908;13.560;3.138;18.467;9.509;6.557;38.272;253;114.272;4.772;234;216;342;45;42;183;2.224;385;1.246;454;1;2.694;2.017;9.341;25.195;4.409;6.853;31.318;17.989;30.875;12.108;11.514;72.540;1.024;238.021
;00:Até 0,50;0;2;2;3;1;0;1;22;1;1;0;0;6;7;70;186;37;23;121;98;640;55;63;6;3;1.348;0;1;1;2;0;0;0;18;1;2;0;0;6;2;85;172;21;50;168;67;651;88;79;11;0;1.425;0;3;3;5;1;0;1;40;2;3;0;0;12;9;155;358;58;73;289;165;1.291;143;142;17;3;2.773
;01:0,51 a 1,00;38;0;0;1;0;0;3;184;5;1;2;0;22;6;186;157;23;1;175;200;619;30;148;23;11;1.835;32;1;2;0;0;0;0;59;3;3;9;0;47;3;49;210;17;10;405;171;1.071;81;187;85;3;2.448;70;1;2;1;0;0;3;243;8;4;11;0;69;9;235;367;40;11;580;371;1.690;111;335;108;14;4.283
;02:1,01 a 1,50;0;31;51;39;6;5;67;230;90;19;58;1;336;119;2.246;5.001;641;168;3.893;1.320;3.540;347;504;666;111;19.489;3;7;4;12;1;2;15;206;73;21;251;0;1.067;13;313;7.180;609;614;5.916;445;9.890;2.872;1.283;3.060;26;33.883;3;38;55;51;7;7;82;436;163;40;309;1;1.403;132;2.559;12.181;1.250;782;9.809;1.765;13.430;3.219;1.787;3.726;137;53.372
;03:1,51 a 2,00;14;39;42;41;8;3;39;217;34;134;23;0;350;371;2.247;2.756;496;153;4.495;1.099;1.942;626;378;1.687;69;17.263;2;10;1;15;0;1;2;89;22;16;53;0;294;19;170;2.835;310;410;2.032;392;2.496;2.671;762;2.459;16;15.077;16;49;43;56;8;4;41;306;56;150;76;0;644;390;2.417;5.591;806;563;6.527;1.491;4.438;3.297;1.140;4.146;85;32.340
;04:2,01 a 3,00;340;50;44;48;13;6;30;292;52;135;13;0;166;868;1.780;1.855;591;199;4.229;2.829;1.576;624;552;4.018;124;20.434;74;9;7;17;1;4;5;157;14;10;24;0;103;43;210;1.717;310;385;2.309;575;1.538;1.874;848;6.401;39;16.674;414;59;51;65;14;10;35;449;66;145;37;0;269;911;1.990;3.572;901;584;6.538;3.404;3.114;2.498;1.400;10.419;163;37.108
;05:3,01 a 4,00;364;24;23;36;7;11;9;139;34;225;1;0;73;157;596;741;290;379;1.406;2.461;848;291;479;5.636;124;14.354;68;7;2;3;0;0;3;82;7;34;7;0;61;36;132;616;164;577;995;408;871;522;648;8.348;40;13.631;432;31;25;39;7;11;12;221;41;259;8;0;134;193;728;1.357;454;956;2.401;2.869;1.719;813;1.127;13.984;164;27.985
;06:4,01 a 5,00;322;15;9;30;4;3;4;89;23;145;2;0;34;37;259;399;147;309;735;1.558;408;180;503;4.645;51;9.911;35;3;0;4;0;0;2;53;3;29;1;0;22;4;75;282;125;347;439;213;351;449;586;3.777;35;6.835;357;18;9;34;4;3;6;142;26;174;3;0;56;41;334;681;272;656;1.174;1.771;759;629;1.089;8.422;86;16.746
;07:5,01 a 7,00;425;19;11;38;2;2;0;101;9;122;2;0;24;50;206;266;165;501;890;2.058;687;214;583;6.171;74;12.620;76;4;0;5;0;0;0;76;1;18;0;0;20;27;68;225;81;519;512;322;349;506;666;6.001;22;9.498;501;23;11;43;2;2;0;177;10;140;2;0;44;77;274;491;246;1.020;1.402;2.380;1.036;720;1.249;12.172;96;22.118
;08:7,01 a 10,00;562;2;7;25;2;0;0;45;8;111;0;0;19;57;105;138;115;474;866;1.441;642;97;578;4.945;105;10.344;124;2;2;2;0;0;0;55;1;19;1;0;10;39;51;83;40;419;389;265;223;169;587;3.484;47;6.012;686;4;9;27;2;0;0;100;9;130;1;0;29;96;156;221;155;893;1.255;1.706;865;266;1.165;8.429;152;16.356
;09:10,01 a 15,00;583;3;2;14;0;0;0;15;1;97;0;0;6;48;56;59;79;444;501;984;753;64;599;3.114;90;7.512;96;0;1;0;0;0;0;13;0;17;0;0;2;21;27;40;15;441;220;201;410;101;532;2.621;21;4.779;679;3;3;14;0;0;0;28;1;114;0;0;8;69;83;99;94;885;721;1.185;1.163;165;1.131;5.735;111;12.291
;10:15,01 a 20,00;564;1;2;2;0;0;0;15;1;24;0;0;0;19;21;17;22;138;137;361;245;26;224;1.273;5;3.097;101;0;0;1;0;0;0;11;0;5;0;0;1;5;5;7;8;89;45;44;90;25;156;866;3;1.462;665;1;2;3;0;0;0;26;1;29;0;0;1;24;26;24;30;227;182;405;335;51;380;2.139;8;4.559
;11:Mais de 20,00;828;1;0;3;0;0;0;17;0;40;0;0;0;22;9;18;49;150;78;249;114;25;327;2.077;1;4.008;98;0;0;0;0;0;0;1;0;3;0;0;0;7;1;12;5;34;13;24;10;33;186;1.151;0;1.578;926;1;0;3;0;0;0;18;0;43;0;0;0;29;10;30;54;184;91;273;124;58;513;3.228;1;5.586
;{ñ class};23;3;3;1;0;5;3;30;2;13;1;0;11;34;365;125;41;6;232;193;394;20;19;7;3;1.534;0;0;0;0;0;0;0;8;0;2;6;0;14;3;9;98;8;13;117;11;517;118;37;8;1;970;23;3;3;1;0;5;3;38;2;15;7;0;25;37;374;223;49;19;349;204;911;138;56;15;4;2.504
330455:Rio de Janeiro - RJ;Total;8.212;4.195;14.122;11.368;3.551;14.177;2.741;11.749;8.227;27.710;6.767;413;26.534;30.164;149.693;188.098;52.627;30.323;313.520;144.641;173.317;33.726;48.492;238.103;2.267;1.544.737;3.753;770;2.091;2.536;1.207;1.330;623;7.122;4.288;14.391;17.593;157;17.767;9.510;16.669;167.876;27.916;33.703;162.377;46.652;172.322;91.376;81.886;225.035;389;1.109.339;11.965;4.965;16.213;13.904;4.758;15.507;3.364;18.871;12.515;42.101;24.360;570;44.301;39.674;166.362;355.974;80.543;64.026;475.897;191.293;345.639;125.102;130.378;463.138;2.656;2.654.076
;00:Até 0,50;0;2;5;6;0;82;0;18;15;18;8;0;22;8;154;211;24;6;175;157;1.357;51;717;142;0;3.178;0;1;0;4;0;32;0;2;5;4;15;0;14;1;41;193;20;15;136;86;1.114;79;1.072;236;0;3.070;0;3;5;10;0;114;0;20;20;22;23;0;36;9;195;404;44;21;311;243;2.471;130;1.789;378;0;6.248
;01:0,51 a 1,00;41;56;239;179;47;137;58;203;169;278;285;5;486;103;1.785;3.253;614;182;3.278;2.044;6.957;381;2.678;1.571;22;25.051;19;28;108;88;26;49;25;236;140;264;335;11;473;95;1.047;3.891;575;320;6.563;2.219;8.754;972;4.342;949;8;31.537;60;84;347;267;73;186;83;439;309;542;620;16;959;198;2.832;7.144;1.189;502;9.841;4.263;15.711;1.353;7.020;2.520;30;56.588
;02:1,01 a 1,50;71;537;1.788;1.310;488;382;740;1.836;1.280;2.305;2.632;139;7.867;786;12.561;79.584;14.246;1.118;52.434;19.129;67.082;4.959;7.211;7.774;979;289.238;43;162;596;477;499;97;272;1.850;1.334;2.851;9.725;62;10.008;496;3.331;89.181;10.194;2.157;59.710;11.252;89.135;18.346;25.206;11.534;174;348.692;114;699;2.384;1.787;987;479;1.012;3.686;2.614;5.156;12.357;201;17.875;1.282;15.892;168.765;24.440;3.275;112.144;30.381;156.217;23.305;32.417;19.308;1.153;637.930
;03:1,51 a 2,00;107;794;1.771;1.627;572;972;779;1.737;1.041;2.607;1.390;66;6.523;1.820;38.448;47.062;10.544;1.585;73.641;23.590;37.779;8.185;4.728;16.641;647;284.656;33;133;274;395;205;139;114;920;911;1.596;3.363;18;3.333;1.579;3.247;37.721;4.119;2.840;28.021;9.596;28.415;27.682;9.248;22.820;60;186.782;140;927;2.045;2.022;777;1.111;893;2.657;1.952;4.203;4.753;84;9.856;3.399;41.695;84.783;14.663;4.425;101.662;33.186;66.194;35.867;13.976;39.461;707;471.438
;04:2,01 a 3,00;310;958;2.880;2.241;829;2.518;676;2.215;1.523;2.796;1.284;108;5.333;11.309;53.633;31.245;10.002;2.884;88.369;31.951;25.139;7.092;6.653;29.363;289;321.600;134;122;334;396;169;268;83;926;572;1.206;1.949;15;1.294;4.077;3.335;19.216;3.995;4.289;22.908;6.863;16.188;18.566;9.095;43.888;33;159.921;444;1.080;3.214;2.637;998;2.786;759;3.141;2.095;4.002;3.233;123;6.627;15.386;56.968;50.461;13.997;7.173;111.277;38.814;41.327;25.658;15.748;73.251;322;481.521
;05:3,01 a 4,00;306;528;2.113;1.532;443;3.418;246;1.058;1.160;1.631;384;32;1.997;4.486;17.629;10.543;4.382;3.990;29.482;22.747;9.600;3.808;4.738;24.012;128;150.393;173;67;188;220;83;192;56;609;302;774;639;8;1.026;495;1.537;7.312;2.215;5.267;10.768;3.663;7.295;8.678;6.032;32.443;27;90.069;479;595;2.301;1.752;526;3.610;302;1.667;1.462;2.405;1.023;40;3.023;4.981;19.166;17.855;6.597;9.257;40.250;26.410;16.895;12.486;10.770;56.455;155;240.462
;06:4,01 a 5,00;389;326;1.511;965;233;3.145;104;932;813;1.094;260;21;1.138;2.237;6.869;4.857;2.458;2.823;13.569;8.742;5.094;1.559;3.584;21.211;41;83.975;234;28;146;148;37;119;29;525;173;527;323;15;369;392;906;3.129;1.292;3.830;6.657;2.235;3.982;3.862;4.828;24.442;20;58.248;623;354;1.657;1.113;270;3.264;133;1.457;986;1.621;583;36;1.507;2.629;7.775;7.986;3.750;6.653;20.226;10.977;9.076;5.421;8.412;45.653;61;142.223
