;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;01:0,51 a 1,00;5;6;24;43;3;6;22;23;13;28;33;0;72;99;932;466;71;28;1.729;171;1.058;165;569;161;59;5.786;0;2;6;34;0;1;4;14;3;19;38;0;121;58;86;430;35;44;2.349;115;1.180;567;940;331;3;6.380;5;8;30;77;3;7;26;37;16;47;71;0;193;157;1.018;896;106;72;4.078;286;2.238;732;1.509;492;62;12.166
;02:1,01 a 1,50;9;105;192;461;52;14;184;250;129;157;278;0;949;794;4.063;9.027;1.569;173;9.846;2.460;6.765;1.661;1.183;1.014;183;41.518;3;22;43;349;7;2;28;105;62;123;286;1;1.361;215;292;8.785;641;374;5.660;743;7.725;5.812;2.746;1.439;19;36.843;12;127;235;810;59;16;212;355;191;280;564;1;2.310;1.009;4.355;17.812;2.210;547;15.506;3.203;14.490;7.473;3.929;2.453;202;78.361
;03:1,51 a 2,00;13;76;151;66;17;4;68;71;45;57;156;0;317;507;1.751;3.100;657;73;5.922;1.013;2.059;877;450;1.232;73;18.755;3;2;18;14;4;0;5;19;21;22;30;0;187;63;123;2.342;205;136;1.048;171;1.082;2.858;921;2.010;4;11.288;16;78;169;80;21;4;73;90;66;79;186;0;504;570;1.874;5.442;862;209;6.970;1.184;3.141;3.735;1.371;3.242;77;30.043
;04:2,01 a 3,00;45;13;96;54;6;3;29;51;38;20;92;0;107;573;958;1.452;510;106;1.791;1.848;995;927;527;1.457;38;11.736;6;1;16;14;2;0;1;18;12;5;17;0;54;94;112;1.093;178;177;623;163;705;2.873;1.073;1.816;5;9.058;51;14;112;68;8;3;30;69;50;25;109;0;161;667;1.070;2.545;688;283;2.414;2.011;1.700;3.800;1.600;3.273;43;20.794
;05:3,01 a 4,00;30;1;58;22;5;0;5;13;20;4;22;0;21;296;325;439;195;138;342;272;375;581;363;1.244;2;4.773;3;1;8;2;1;0;2;9;3;1;6;0;31;48;49;384;72;148;189;91;280;1.301;514;1.659;0;4.802;33;2;66;24;6;0;7;22;23;5;28;0;52;344;374;823;267;286;531;363;655;1.882;877;2.903;2;9.575
;06:4,01 a 5,00;27;0;24;21;1;0;3;8;14;4;4;0;8;120;113;178;68;160;149;100;128;223;250;708;2;2.313;1;0;5;1;0;0;0;4;2;2;2;0;8;27;26;213;22;232;79;39;129;618;377;1.115;0;2.902;28;0;29;22;1;0;3;12;16;6;6;0;16;147;139;391;90;392;228;139;257;841;627;1.823;2;5.215
;07:5,01 a 7,00;41;1;4;14;1;0;2;9;6;7;10;0;8;123;117;147;78;237;146;112;174;600;361;1.166;2;3.366;13;0;1;0;0;0;0;3;2;3;1;0;2;35;17;150;26;255;115;39;157;634;443;1.462;0;3.358;54;1;5;14;1;0;2;12;8;10;11;0;10;158;134;297;104;492;261;151;331;1.234;804;2.628;2;6.724
;08:7,01 a 10,00;85;0;2;3;1;0;0;2;1;25;3;0;2;110;74;77;30;252;136;72;198;267;282;678;3;2.303;36;0;0;0;0;0;0;1;0;6;0;0;1;40;19;37;6;214;76;22;195;273;285;911;1;2.123;121;0;2;3;1;0;0;3;1;31;3;0;3;150;93;114;36;466;212;94;393;540;567;1.589;4;4.426
;09:10,01 a 15,00;106;0;1;3;0;0;0;1;1;50;2;0;0;110;33;33;18;195;57;45;70;341;233;581;0;1.880;24;0;0;1;0;0;0;1;0;6;1;0;0;43;3;12;3;156;24;7;85;253;242;564;0;1.425;130;0;1;4;0;0;0;2;1;56;3;0;0;153;36;45;21;351;81;52;155;594;475;1.145;0;3.305
;10:15,01 a 20,00;108;0;0;0;0;0;0;0;0;61;1;0;1;59;25;7;4;120;47;12;10;143;132;557;0;1.287;34;0;0;0;0;0;0;0;0;8;0;0;0;15;1;1;2;60;20;1;9;92;92;301;0;636;142;0;0;0;0;0;0;0;0;69;1;0;1;74;26;8;6;180;67;13;19;235;224;858;0;1.923
;11:Mais de 20,00;197;0;0;0;0;0;0;0;0;96;2;0;0;65;5;4;1;60;64;17;8;71;78;669;0;1.337;28;0;0;0;0;0;0;0;0;4;0;0;0;21;1;1;0;13;33;3;2;29;50;472;0;657;225;0;0;0;0;0;0;0;0;100;2;0;0;86;6;5;1;73;97;20;10;100;128;1.141;0;1.994
;{ñ class};6;5;17;18;3;3;27;14;2;9;20;0;48;193;656;543;164;90;1.193;437;576;86;280;53;234;4.677;0;0;3;15;0;0;1;5;1;8;30;0;53;43;102;553;71;56;420;71;534;349;340;85;47;2.787;6;5;20;33;3;3;28;19;3;17;50;0;101;236;758;1.096;235;146;1.613;508;1.110;435;620;138;281;7.464
292740:Salvador - BA;Total;1.205;701;1.538;1.243;395;278;1.198;1.072;731;1.524;915;20;7.431;12.369;35.845;52.195;15.858;5.006;65.996;34.663;34.968;17.496;20.561;76.388;911;390.507;529;114;490;296;59;54;272;612;382;766;1.920;27;4.671;3.707;3.972;45.321;6.801;6.506;41.045;8.114;38.869;43.142;32.147;63.507;190;303.513;1.734;815;2.028;1.539;454;332;1.470;1.684;1.113;2.290;2.835;47;12.102;16.076;39.817;97.516;22.659;11.512;107.041;42.777;73.837;60.638;52.708;139.895;1.101;694.020
;00:Até 0,50;4;4;5;2;0;3;15;13;3;9;9;0;83;139;358;540;317;21;256;273;509;262;283;129;4;3.241;1;0;8;0;0;0;3;18;4;5;8;0;85;178;316;573;188;18;459;227;692;348;435;187;0;3.753;5;4;13;2;0;3;18;31;7;14;17;0;168;317;674;1.113;505;39;715;500;1.201;610;718;316;4;6.994
;01:0,51 a 1,00;2;10;47;40;10;14;65;54;40;56;60;1;558;83;906;3.258;573;103;3.617;689;2.660;338;1.549;587;144;15.464;6;5;28;19;4;0;12;17;26;34;111;0;428;139;340;2.550;272;167;7.587;430;3.232;683;3.291;1.071;18;20.470;8;15;75;59;14;14;77;71;66;90;171;1;986;222;1.246;5.808;845;270;11.204;1.119;5.892;1.021;4.840;1.658;162;35.934
;02:1,01 a 1,50;22;207;511;321;92;110;514;357;313;571;554;13;3.671;3.791;10.038;29.397;5.982;331;28.241;6.618;16.624;4.854;4.239;2.401;517;120.289;5;44;167;140;19;31;138;262;178;348;1.393;24;2.669;905;1.005;27.530;3.630;949;20.272;2.717;20.444;13.553;9.659;2.107;99;108.288;27;251;678;461;111;141;652;619;491;919;1.947;37;6.340;4.696;11.043;56.927;9.612;1.280;48.513;9.335;37.068;18.407;13.898;4.508;616;228.577
;03:1,51 a 2,00;36;245;418;225;85;47;280;171;138;224;138;5;1.286;1.503;8.537;8.839;2.792;220;16.905;8.555;5.904;4.551;2.220;3.689;96;67.109;14;28;124;39;23;6;51;54;61;60;161;3;571;193;705;6.174;847;396;4.305;1.569;5.004;9.923;2.785;3.178;18;36.292;50;273;542;264;108;53;331;225;199;284;299;8;1.857;1.696;9.242;15.013;3.639;616;21.210;10.124;10.908;14.474;5.005;6.867;114;103.401
;04:2,01 a 3,00;82;145;255;247;96;45;150;140;127;219;58;1;780;1.630;7.814;4.698;3.039;279;7.917;8.581;4.161;2.925;2.414;5.927;42;51.772;30;20;62;36;8;5;37;66;61;63;71;0;356;551;648;3.629;793;516;3.407;1.159;4.243;7.578;3.590;8.220;16;35.165;112;165;317;283;104;50;187;206;188;282;129;1;1.136;2.181;8.462;8.327;3.832;795;11.324;9.740;8.404;10.503;6.004;14.147;58;86.937
;05:3,01 a 4,00;47;31;82;140;12;24;74;97;41;70;16;0;356;967;2.595;1.627;860;509;2.493;4.333;1.585;1.514;1.924;6.463;12;25.872;14;5;16;14;3;2;9;51;12;37;24;0;159;220;252;1.191;339;697;1.361;561;1.479;3.719;2.575;7.669;8;20.417;61;36;98;154;15;26;83;148;53;107;40;0;515;1.187;2.847;2.818;1.199;1.206;3.854;4.894;3.064;5.233;4.499;14.132;20;46.289
;06:4,01 a 5,00;19;11;40;51;9;5;20;71;21;40;7;0;150;579;1.005;838;454;483;1.045;981;744;615;1.399;12.041;8;20.636;11;4;21;7;0;1;6;32;13;33;11;0;66;242;174;983;189;727;731;246;696;1.827;1.747;7.581;2;15.350;30;15;61;58;9;6;26;103;34;73;18;0;216;821;1.179;1.821;643;1.210;1.776;1.227;1.440;2.442;3.146;19.622;10;35.986
;07:5,01 a 7,00;70;11;43;54;3;6;19;61;21;74;5;0;125;819;738;669;421;908;1.169;1.008;781;865;1.632;21.089;22;30.613;53;5;18;12;0;2;3;40;6;49;9;0;58;274;171;760;163;1.139;740;360;1.009;2.150;2.184;10.241;18;19.464;123;16;61;66;3;8;22;101;27;123;14;0;183;1.093;909;1.429;584;2.047;1.909;1.368;1.790;3.015;3.816;31.330;40;50.077
;08:7,01 a 10,00;141;0;38;46;0;3;8;33;7;48;0;0;90;714;478;337;239;795;765;512;548;427;1.434;9.351;8;16.022;77;2;22;6;0;1;3;28;6;41;2;0;20;312;148;236;89;822;467;205;652;1.026;1.988;10.078;6;16.237;218;2;60;52;0;4;11;61;13;89;2;0;110;1.026;626;573;328;1.617;1.232;717;1.200;1.453;3.422;19.429;14;32.259
;09:10,01 a 15,00;110;2;21;21;0;6;0;22;9;64;0;0;23;615;228;143;146;634;538;295;305;305;1.610;6.611;2;11.710;61;1;12;5;0;4;0;11;7;34;1;0;9;268;57;101;55;578;261;87;354;412;1.914;7.334;1;11.567;171;3;33;26;0;10;0;33;16;98;1;0;32;883;285;244;201;1.212;799;382;659;717;3.524;13.945;3;23.277
;10:15,01 a 20,00;223;1;13;10;0;1;1;2;4;44;0;0;13;195;81;50;60;263;183;99;116;119;859;3.413;7;5.757;135;0;2;0;0;0;0;4;4;18;0;0;1;81;11;23;11;180;61;26;99;224;860;2.210;0;3.950;358;1;15;10;0;1;1;6;8;62;0;0;14;276;92;73;71;443;244;125;215;343;1.719;5.623;7;9.707
;11:Mais de 20,00;424;0;14;12;0;0;2;3;1;53;0;0;10;190;56;46;61;323;97;111;139;107;413;4.383;4;6.449;119;0;0;0;0;1;0;3;2;8;0;0;1;68;1;19;9;93;28;19;74;149;378;3.278;0;4.250;543;0;14;12;0;1;2;6;3;61;0;0;11;258;57;65;70;416;125;130;213;256;791;7.661;4;10.699
;{ñ class};25;34;51;74;88;14;50;48;6;52;68;0;286;1.144;3.011;1.753;914;137;2.770;2.608;892;614;585;304;45;15.573;3;0;10;18;2;1;10;26;2;36;129;0;248;276;144;1.552;216;224;1.366;508;891;1.550;741;353;4;8.310;28;34;61;92;90;15;60;74;8;88;197;0;534;1.420;3.155;3.305;1.130;361;4.136;3.116;1.783;2.164;1.326;657;49;23.883
310620:Belo Horizonte - MG;Total;858;1.117;7.242;2.814;866;1.807;1.487;2.603;2.566;2.524;1.411;217;7.177;19.113;89.111;74.830;14.888;11.169;141.950;42.466;55.365;13.941;15.990;128.045;1.076;640.633;552;301;1.457;681;319;201;259;1.532;2.427;1.666;3.519;234;8.729;3.070;10.314;71.342;9.373;14.412;107.453;10.431;74.080;50.033;29.333;158.134;386;560.238;1.410;1.418;8.699;3.495;1.185;2.008;1.746;4.135;4.993;4.190;4.930;451;15.906;22.183;99.425;146.172;24.261;25.581;249.403;52.897;129.445;63.974;45.323;286.179;1.462;1.200.871
;00:Até 0,50;3;6;16;10;6;1;2;10;11;22;8;0;66;161;592;1.049;150;31;1.368;325;1.606;115;316;49;1;5.924;9;2;4;6;2;4;3;22;6;34;6;1;76;233;381;1.167;135;54;1.809;301;2.121;192;469;138;4;7.179;12;8;20;16;8;5;5;32;17;56;14;1;142;394;973;2.216;285;85;3.177;626;3.727;307;785;187;5;13.103
;01:0,51 a 1,00;7;19;95;36;6;38;21;31;61;34;28;5;203;40;1.434;1.574;216;57;5.236;644;4.043;202;856;335;112;15.333;15;9;58;14;0;24;11;41;55;30;51;21;271;11;329;2.147;195;108;10.063;371;6.329;719;1.722;723;19;23.336;22;28;153;50;6;62;32;72;116;64;79;26;474;51;1.763;3.721;411;165;15.299;1.015;10.372;921;2.578;1.058;131;38.669
;02:1,01 a 1,50;62;373;1.058;571;223;149;542;615;724;1.155;490;106;3.912;876;22.662;37.949;5.202;510;29.270;8.437;21.010;2.104;2.514;3.566;490;144.570;23;87;306;183;140;39;94;462;894;934;1.592;150;6.032;251;2.967;43.427;4.083;1.326;42.936;3.022;39.097;10.659;7.493;8.224;185;174.606;85;460;1.364;754;363;188;636;1.077;1.618;2.089;2.082;256;9.944;1.127;25.629;81.376;9.285;1.836;72.206;11.459;60.107;12.763;10.007;11.790;675;319.176
;03:1,51 a 2,00;69;254;961;586;183;197;558;496;602;515;315;54;1.391;1.769;25.518;15.940;3.023;495;28.960;4.909;13.706;2.649;2.527;3.929;260;109.866;16;51;165;139;73;23;75;319;668;275;860;31;1.108;285;1.898;10.338;1.669;1.178;18.273;1.365;11.353;11.414;4.127;13.019;106;78.828;85;305;1.126;725;256;220;633;815;1.270;790;1.175;85;2.499;2.054;27.416;26.278;4.692;1.673;47.233;6.274;25.059;14.063;6.654;16.948;366;188.694
;04:2,01 a 3,00;82;198;1.247;535;211;822;217;642;535;413;278;16;818;3.774;17.861;9.247;2.830;1.240;40.776;10.319;6.823;3.605;2.267;11.192;104;116.052;36;64;145;127;42;27;31;279;441;194;596;11;541;281;1.795;7.181;1.494;2.395;14.803;1.835;6.401;14.070;5.816;42.772;19;101.396;118;262;1.392;662;253;849;248;921;976;607;874;27;1.359;4.055;19.656;16.428;4.324;3.635;55.579;12.154;13.224;17.675;8.083;53.964;123;217.448
;05:3,01 a 4,00;53;49;1.003;265;78;134;50;259;228;119;86;9;235;3.189;5.654;3.117;1.115;1.272;9.751;6.835;2.267;1.567;1.425;9.430;15;48.205;61;19;107;52;33;14;20;117;140;72;151;4;210;320;857;2.403;651;2.014;5.574;899;2.146;4.796;2.460;22.486;9;45.615;114;68;1.110;317;111;148;70;376;368;191;237;13;445;3.509;6.511;5.520;1.766;3.286;15.325;7.734;4.413;6.363;3.885;31.916;24;93.820
;06:4,01 a 5,00;40;32;796;129;49;83;14;125;123;59;45;4;92;2.118;2.601;1.534;561;1.318;4.757;1.722;1.123;744;1.089;27.208;13;46.379;27;15;89;35;13;19;10;82;63;27;58;2;93;260;433;1.522;344;1.738;3.072;475;1.219;2.655;1.676;20.207;7;34.141;67;47;885;164;62;102;24;207;186;86;103;6;185;2.378;3.034;3.056;905;3.056;7.829;2.197;2.342;3.399;2.765;47.415;20;80.520
;07:5,01 a 7,00;68;32;646;150;42;121;5;144;97;73;19;1;95;1.833;2.241;1.241;545;1.631;5.478;1.557;1.172;856;1.474;29.041;13;48.575;97;14;148;49;5;16;2;58;50;32;52;5;98;368;405;996;300;1.961;3.182;609;1.114;2.323;1.920;18.376;3;32.183;165;46;794;199;47;137;7;202;147;105;71;6;193;2.201;2.646;2.237;845;3.592;8.660;2.166;2.286;3.179;3.394;47.417;16;80.758
;08:7,01 a 10,00;119;21;501;169;35;133;4;72;56;38;13;1;74;2.397;1.569;576;394;1.622;5.026;1.105;907;914;985;17.420;21;34.172;110;13;169;42;7;21;4;43;39;18;19;2;41;569;418;335;167;1.556;2.388;441;939;1.282;1.472;12.038;7;22.140;229;34;670;211;42;154;8;115;95;56;32;3;115;2.966;1.987;911;561;3.178;7.414;1.546;1.846;2.196;2.457;29.458;28;56.312
;09:10,01 a 15,00;132;21;319;178;15;53;1;50;45;16;8;2;48;1.821;813;280;254;1.414;3.095;689;524;554;1.114;10.909;5;22.360;92;4;153;17;1;10;1;21;29;8;7;1;25;282;170;143;78;1.144;1.264;209;456;523;930;8.508;2;14.078;224;25;472;195;16;63;2;71;74;24;15;3;73;2.103;983;423;332;2.558;4.359;898;980;1.077;2.044;19.417;7;36.438
;10:15,01 a 20,00;68;6;160;58;1;23;0;17;15;9;2;1;23;473;212;95;81;540;1.147;220;155;226;588;6.248;4;10.372;19;4;54;4;1;2;2;4;7;2;5;0;12;115;27;20;19;360;463;54;82;234;349;4.899;1;6.739;87;10;214;62;2;25;2;21;22;11;7;1;35;588;239;115;100;900;1.610;274;237;460;937;11.147;5;17.111
;11:Mais de 20,00;124;11;256;66;0;18;1;12;13;10;12;1;40;457;213;61;77;805;1.162;143;207;182;293;8.628;5;12.797;31;4;30;3;0;1;0;2;4;3;1;0;5;74;18;20;9;298;347;22;40;158;109;6.535;0;7.714;155;15;286;69;0;19;1;14;17;13;13;1;45;531;231;81;86;1.103;1.509;165;247;340;402;15.163;5;20.511
;{ñ class};31;95;184;61;17;35;72;130;56;61;107;17;180;205;7.741;2.167;440;234;5.924;5.561;1.822;223;542;90;33;26.028;16;15;29;10;2;1;6;82;31;37;121;6;217;21;616;1.643;229;280;3.279;828;2.783;1.008;790;209;24;12.283;47;110;213;71;19;36;78;212;87;98;228;23;397;226;8.357;3.810;669;514;9.203;6.389;4.605;1.231;1.332;299;57;38.311
320530:Vitória - ES;Total;3.968;122;171;317;52;18;61;710;183;12;81;1;1.047;2.185;5.392;10.139;1.836;3.307;17.200;11.987;10.953;3.644;4.837;31.455;562;110.240;581;39;28;46;2;4;20;501;96;6;255;0;1.464;423;690;11.022;1.305;4.212;12.451;2.617;14.140;10.465;6.655;36.897;176;104.095;4.549;161;199;363;54;22;81;1.211;279;18;336;1;2.511;2.608;6.082;21.161;3.141;7.519;29.651;14.604;25.093;14.109;11.492;68.352;738;214.335
;00:Até 0,50;2;1;0;4;2;0;0;16;3;0;0;0;8;12;50;103;41;27;112;110;472;84;79;18;0;1.144;7;0;0;0;0;0;0;13;2;0;0;0;10;14;61;101;36;47;168;96;583;103;93;30;0;1.364;9;1;0;4;2;0;0;29;5;0;0;0;18;26;111;204;77;74;280;206;1.055;187;172;48;0;2.508
;01:0,51 a 1,00;23;0;3;3;0;1;3;53;2;0;3;0;14;6;100;240;23;9;317;126;679;23;141;271;5;2.045;12;2;0;0;0;0;0;31;5;1;19;0;26;12;23;250;30;13;525;71;894;92;201;1.645;1;3.853;35;2;3;3;0;1;3;84;7;1;22;0;40;18;123;490;53;22;842;197;1.573;115;342;1.916;6;5.898
;02:1,01 a 1,50;13;25;28;25;7;4;30;133;72;5;50;1;459;261;1.641;4.779;542;138;4.329;1.025;3.202;509;518;841;102;18.739;2;11;12;12;0;1;10;151;47;3;178;0;992;7;234;5.973;496;311;5.346;437;6.020;2.698;1.400;2.449;15;26.805;15;36;40;37;7;5;40;284;119;8;228;1;1.451;268;1.875;10.752;1.038;449;9.675;1.462;9.222;3.207;1.918;3.290;117;45.544
;03:1,51 a 2,00;90;22;27;38;6;1;13;139;27;2;12;0;272;516;1.439;2.322;305;403;4.541;1.110;1.955;922;318;1.315;59;15.854;12;9;6;9;1;1;3;76;22;2;35;0;223;38;102;2.177;219;738;2.063;326;2.778;3.072;720;2.783;16;15.431;102;31;33;47;7;2;16;215;49;4;47;0;495;554;1.541;4.499;524;1.141;6.604;1.436;4.733;3.994;1.038;4.098;75;31.285
;04:2,01 a 3,00;394;27;46;72;23;6;8;142;40;3;14;0;138;693;1.057;1.399;341;308;3.361;2.222;1.332;920;451;6.474;137;19.608;46;5;7;16;1;1;2;70;12;0;13;0;105;76;118;1.272;216;571;1.786;451;1.498;2.339;824;10.881;45;20.355;440;32;53;88;24;7;10;212;52;3;27;0;243;769;1.175;2.671;557;879;5.147;2.673;2.830;3.259;1.275;17.355;182;39.963
;05:3,01 a 4,00;394;11;10;74;3;0;4;64;19;1;1;0;65;155;267;515;184;382;1.177;1.841;662;498;481;5.948;57;12.813;54;6;1;2;0;0;4;61;5;0;2;0;37;66;61;475;118;641;759;267;741;740;710;5.752;16;10.518;448;17;11;76;3;0;8;125;24;1;3;0;102;221;328;990;302;1.023;1.936;2.108;1.403;1.238;1.191;11.700;73;23.331
;06:4,01 a 5,00;311;12;5;25;7;1;0;39;3;0;0;0;41;47;85;239;99;325;595;1.301;409;177;454;4.245;19;8.439;28;2;0;2;0;0;1;22;2;0;0;0;19;32;29;240;77;389;423;203;294;436;545;4.074;5;6.823;339;14;5;27;7;1;1;61;5;0;0;0;60;79;114;479;176;714;1.018;1.504;703;613;999;8.319;24;15.262
;07:5,01 a 7,00;458;18;6;24;1;3;0;54;5;0;0;0;24;53;77;170;93;474;712;1.464;560;180;492;4.581;58;9.507;81;3;0;2;0;1;0;34;0;0;1;0;15;62;31;161;59;488;331;279;291;410;545;4.128;28;6.950;539;21;6;26;1;4;0;88;5;0;1;0;39;115;108;331;152;962;1.043;1.743;851;590;1.037;8.709;86;16.457
;08:7,01 a 10,00;452;0;4;44;2;0;1;15;4;0;0;0;7;112;41;74;63;462;667;1.089;701;107;507;3.083;91;7.526;77;1;2;1;0;0;0;22;0;0;0;0;9;51;12;47;15;427;220;209;352;139;495;2.138;41;4.258;529;1;6;45;2;0;1;37;4;0;0;0;16;163;53;121;78;889;887;1.298;1.053;246;1.002;5.221;132;11.784
;09:10,01 a 15,00;434;2;0;4;0;1;0;18;4;1;0;0;3;109;20;30;36;378;452;765;451;100;670;2.033;16;5.527;76;0;0;1;0;0;0;7;1;0;0;0;2;38;2;19;10;293;219;163;136;119;614;1.587;5;3.292;510;2;0;5;0;1;0;25;5;1;0;0;5;147;22;49;46;671;671;928;587;219;1.284;3.620;21;8.819
;10:15,01 a 20,00;551;0;1;1;0;1;0;3;3;0;0;0;0;33;5;10;17;120;123;260;117;29;418;1.183;0;2.875;91;0;0;0;0;0;0;2;0;0;0;0;0;9;0;2;1;73;54;33;15;32;303;643;0;1.258;642;0;1;1;0;1;0;5;3;0;0;0;0;42;5;12;18;193;177;293;132;61;721;1.826;0;4.133
;11:Mais de 20,00;817;1;0;1;0;0;0;6;1;0;0;0;0;31;1;4;28;114;132;184;46;20;243;1.435;0;3.064;89;0;0;0;0;0;0;1;0;0;0;0;0;5;0;1;2;39;121;21;2;32;117;736;0;1.166;906;1;0;1;0;0;0;7;1;0;0;0;0;36;1;5;30;153;253;205;48;52;360;2.171;0;4.230
;{ñ class};29;3;41;2;1;0;2;28;0;0;1;0;16;157;609;254;64;167;682;490;367;75;65;28;18;3.099;6;0;0;1;0;0;0;11;0;0;7;0;26;13;17;304;26;182;436;61;536;253;88;51;4;2.022;35;3;41;3;1;0;2;39;0;0;8;0;42;170;626;558;90;349;1.118;551;903;328;153;79;22;5.121
330455:Rio de Janeiro - RJ;Total;6.431;3.043;9.731;7.973;1.967;2.336;1.964;7.645;7.277;19.821;4.662;98;23.004;28.589;74.277;164.284;44.278;29.071;266.813;115.186;147.840;29.402;51.424;216.921;2.382;1.266.419;2.925;605;1.395;1.509;753;358;414;4.602;3.906;10.321;11.172;75;13.037;9.357;9.863;144.449;24.833;33.581;131.505;32.641;134.399;82.954;84.681;191.692;414;931.441;9.356;3.648;11.126;9.482;2.720;2.694;2.378;12.247;11.183;30.142;15.834;173;36.041;37.946;84.140;308.733;69.111;62.652;398.318;147.827;282.239;112.356;136.105;408.613;2.796;2.197.860
;00:Até 0,50;2;4;11;15;2;0;1;6;9;12;19;0;61;13;153;273;78;24;849;178;1.344;54;829;199;3;4.139;0;1;6;10;1;1;1;2;4;17;40;0;79;11;86;398;43;24;719;109;1.209;141;1.190;214;0;4.306;2;5;17;25;3;1;2;8;13;29;59;0;140;24;239;671;121;48;1.568;287;2.553;195;2.019;413;3;8.445
;01:0,51 a 1,00;23;45;168;113;28;46;105;359;227;224;206;0;440;213;1.167;4.180;905;265;5.246;2.127;7.724;779;2.951;2.446;23;30.010;29;23;85;59;39;8;18;309;138;188;243;2;528;138;783;4.560;893;470;7.553;1.447;9.044;1.997;4.640;1.396;23;34.613;52;68;253;172;67;54;123;668;365;412;449;2;968;351;1.950;8.740;1.798;735;12.799;3.574;16.768;2.776;7.591;3.842;46;64.623
;02:1,01 a 1,50;19;327;1.072;958;321;253;726;1.346;868;1.264;1.860;23;6.454;487;9.789;73.709;13.035;1.394;43.295;16.477;51.172;4.977;7.744;8.379;1.153;247.102;21;84;304;295;318;67;147;1.064;1.021;1.467;6.159;16;5.648;199;2.611;72.184;8.755;2.731;41.123;6.715;59.163;15.751;24.279;10.288;226;260.636;40;411;1.376;1.253;639;320;873;2.410;1.889;2.731;8.019;39;12.102;686;12.400;145.893;21.790;4.125;84.418;23.192;110.335;20.728;32.023;18.667;1.379;507.738
;03:1,51 a 2,00;59;528;1.216;1.171;388;267;448;1.128;1.017;1.486;1.028;13;5.299;1.592;15.312;41.761;9.642;1.565;68.488;16.655;31.416;7.632;5.365;17.428;616;231.520;24;80;174;228;161;44;84;584;742;1.017;1.954;5;3.056;486;1.892;33.600;4.082;2.952;23.664;5.107;24.000;24.450;9.550;17.776;57;155.769;83;608;1.390;1.399;549;311;532;1.712;1.759;2.503;2.982;18;8.355;2.078;17.204;75.361;13.724;4.517;92.152;21.762;55.416;32.082;14.915;35.204;673;387.289
;04:2,01 a 3,00;174;671;2.034;1.846;406;363;412;1.214;1.562;1.910;768;23;3.581;10.537;24.923;21.896;7.460;2.935;68.915;27.264;21.814;6.244;7.098;22.665;321;237.036;65;95;199;258;89;43;75;611;553;862;1.153;11;886;5.016;1.754;15.292;3.248;4.774;17.690;5.158;13.478;17.445;9.309;32.957;45;131.066;239;766;2.233;2.104;495;406;487;1.825;2.115;2.772;1.921;34;4.467;15.553;26.677;37.188;10.708;7.709;86.605;32.422;35.292;23.689;16.407;55.622;366;368.102
;05:3,01 a 4,00;265;288;1.599;992;279;240;144;633;965;1.118;285;12;1.506;4.253;8.122;7.418;3.106;3.497;23.026;15.026;8.605;3.233;4.706;29.543;61;118.922;147;64;136;112;38;27;43;381;292;577;434;7;728;588;730;6.216;1.781;4.914;8.983;2.821;6.534;7.967;6.487;24.834;24;74.865;412;352;1.735;1.104;317;267;187;1.014;1.257;1.695;719;19;2.234;4.841;8.852;13.634;4.887;8.411;32.009;17.847;15.139;11.200;11.193;54.377;85;193.787
;06:4,01 a 5,00;222;292;974;521;120;161;38;357;691;916;125;6;852;1.700;2.582;3.083;1.636;2.697;9.711;5.858;4.057;1.722;4.016;20.338;23;62.698;187;39;87;93;25;25;17;209;193;471;234;7;269;338;402;2.675;1.067;3.208;5.245;1.718;3.370;4.556;5.165;18.176;4;47.780;409;331;1.061;614;145;186;55;566;884;1.387;359;13;1.121;2.038;2.984;5.758;2.703;5.905;14.956;7.576;7.427;6.278;9.181;38.514;27;110.478
;07:5,01 a 7,00;415;337;1.040;597;150;151;24;734;616;1.238;108;10;904;2.336;1.986;2.497;1.854;3.847;10.359;7.192;4.405;1.721;5.093;44.487;19;92.120;341;65;123;131;29;33;18;460;247;753;278;13;215;506;413;2.109;1.346;4.507;6.096;2.652;3.844;3.715;6.894;32.673;5;67.466;756;402;1.163;728;179;184;42;1.194;863;1.991;386;23;1.119;2.842;2.399;4.606;3.200;8.354;16.455;9.844;8.249;5.436;11.987;77.160;24;159.586
