;;Sexo Trabalhador;IBGE Subsetor
Capital; Faixa Remun Média (SM); 01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;01:Masculino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;02:Feminino;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total;Total
;05:3,01 a 4,00;6;28;101;133;37;29;16;166;65;169;235;39;538;154;2.260;2.078;575;503;1.890;2.072;1.401;320;1.197;10.181;68;24.261;3;8;14;13;11;8;3;131;16;67;219;6;202;59;337;1.166;309;687;1.272;332;1.273;867;1.490;8.616;32;17.141;9;36;115;146;48;37;19;297;81;236;454;45;740;213;2.597;3.244;884;1.190;3.162;2.404;2.674;1.187;2.687;18.797;100;41.402
;06:4,01 a 5,00;3;15;41;72;30;13;8;61;35;105;104;9;253;173;780;856;328;398;997;727;739;190;886;11.256;24;18.103;4;2;10;8;10;3;1;58;6;51;75;2;124;75;166;583;189;577;782;183;973;509;949;5.138;21;10.499;7;17;51;80;40;16;9;119;41;156;179;11;377;248;946;1.439;517;975;1.779;910;1.712;699;1.835;16.394;45;28.602
;07:5,01 a 7,00;9;9;53;67;32;15;12;87;39;117;122;12;243;279;945;793;281;713;1.140;803;761;202;1.561;8.189;37;16.521;7;4;4;11;16;2;2;66;7;39;93;3;121;118;181;442;164;774;820;246;577;617;1.325;12.871;39;18.549;16;13;57;78;48;17;14;153;46;156;215;15;364;397;1.126;1.235;445;1.487;1.960;1.049;1.338;819;2.886;21.060;76;35.070
;08:7,01 a 10,00;6;6;13;42;29;15;2;46;33;74;56;9;142;299;769;437;268;917;1.015;619;481;215;1.305;5.962;44;12.804;3;2;5;4;7;0;0;42;9;33;32;1;47;154;165;183;89;804;474;161;373;524;1.205;5.398;22;9.737;9;8;18;46;36;15;2;88;42;107;88;10;189;453;934;620;357;1.721;1.489;780;854;739;2.510;11.360;66;22.541
;09:10,01 a 15,00;14;2;9;20;61;2;1;20;10;68;19;15;76;369;439;230;171;1.245;624;356;486;175;1.124;4.008;41;9.585;3;1;2;5;11;0;0;32;2;20;9;2;28;152;103;80;46;906;267;72;509;365;925;3.351;15;6.906;17;3;11;25;72;2;1;52;12;88;28;17;104;521;542;310;217;2.151;891;428;995;540;2.049;7.359;56;16.491
;10:15,01 a 20,00;12;2;4;3;24;0;0;4;2;14;12;5;41;146;213;88;76;846;177;102;70;100;578;1.889;16;4.424;8;0;3;1;5;0;0;3;0;9;4;0;11;49;46;35;18;525;62;19;81;192;543;1.464;6;3.084;20;2;7;4;29;0;0;7;2;23;16;5;52;195;259;123;94;1.371;239;121;151;292;1.121;3.353;22;7.508
;11:Mais de 20,00;37;3;2;4;31;0;0;10;1;37;6;5;66;171;144;110;182;813;195;106;108;95;587;4.083;18;6.814;2;0;1;0;3;0;0;0;0;8;1;0;4;30;15;15;8;252;63;17;59;119;381;2.640;4;3.622;39;3;3;4;34;0;0;10;1;45;7;5;70;201;159;125;190;1.065;258;123;167;214;968;6.723;22;10.436
;{ñ class};6;7;13;6;5;12;12;19;9;15;51;6;97;65;728;334;113;39;450;407;254;43;237;53;16;2.997;0;1;4;0;6;0;0;8;3;6;170;6;93;6;25;136;41;40;698;39;181;117;188;67;6;1.841;6;8;17;6;11;12;12;27;12;21;221;12;190;71;753;470;154;79;1.148;446;435;160;425;120;22;4.838
240810:Natal - RN;Total;903;416;721;338;46;55;772;629;266;125;6.396;74;2.318;3.338;21.593;26.404;4.963;1.877;27.039;7.884;14.671;2.820;8.144;41.564;926;174.282;220;117;91;43;8;16;121;283;114;45;9.641;70;1.276;589;1.461;21.692;2.220;1.997;12.482;1.861;13.256;7.830;9.635;49.258;195;134.521;1.123;533;812;381;54;71;893;912;380;170;16.037;144;3.594;3.927;23.054;48.096;7.183;3.874;39.521;9.745;27.927;10.650;17.779;90.822;1.121;308.803
;00:Até 0,50;0;0;0;1;0;0;0;2;0;0;162;0;2;6;15;95;9;14;35;70;73;11;124;40;0;659;0;1;0;0;0;0;0;0;0;0;224;0;13;4;7;89;10;14;39;53;79;41;120;40;0;734;0;1;0;1;0;0;0;2;0;0;386;0;15;10;22;184;19;28;74;123;152;52;244;80;0;1.393
;01:0,51 a 1,00;0;12;28;24;5;2;53;42;27;2;226;6;141;35;466;780;107;7;702;218;636;80;547;899;76;5.121;1;5;6;4;0;1;17;22;10;1;632;6;59;27;117;1.006;78;34;852;57;834;172;905;553;16;5.415;1;17;34;28;5;3;70;64;37;3;858;12;200;62;583;1.786;185;41;1.554;275;1.470;252;1.452;1.452;92;10.536
;02:1,01 a 1,50;13;215;397;161;24;27;364;292;117;87;4.214;53;1.478;194;12.431;16.906;2.718;150;13.583;2.460;8.492;1.238;1.151;2.824;374;69.963;5;50;64;19;7;12;61;150;73;31;7.846;60;1.021;24;549;15.573;1.265;372;8.138;844;8.390;3.981;2.341;3.336;67;54.279;18;265;461;180;31;39;425;442;190;118;12.060;113;2.499;218;12.980;32.479;3.983;522;21.721;3.304;16.882;5.219;3.492;6.160;441;124.242
;03:1,51 a 2,00;10;120;170;50;11;13;189;105;42;16;947;7;345;776;3.767;4.396;897;106;6.797;1.283;2.360;768;478;3.836;119;27.608;3;19;9;7;0;1;17;50;14;6;337;1;91;71;213;2.342;279;184;1.374;327;1.421;2.108;698;7.704;17;17.293;13;139;179;57;11;14;206;155;56;22;1.284;8;436;847;3.980;6.738;1.176;290;8.171;1.610;3.781;2.876;1.176;11.540;136;44.901
;04:2,01 a 3,00;33;49;91;52;5;9;128;97;52;12;437;2;235;567;2.966;2.277;604;140;3.594;2.628;1.616;313;543;7.449;148;24.047;8;27;9;8;1;2;9;28;12;4;158;1;55;63;265;1.420;281;199;921;230;1.099;651;755;17.914;16;24.136;41;76;100;60;6;11;137;125;64;16;595;3;290;630;3.231;3.697;885;339;4.515;2.858;2.715;964;1.298;25.363;164;48.183
;05:3,01 a 4,00;3;13;17;28;1;4;20;44;9;2;129;2;44;357;829;885;260;190;815;376;480;196;736;11.831;86;17.357;1;8;3;3;0;0;6;10;2;1;50;1;21;90;86;591;138;185;350;107;406;285;621;7.828;33;10.826;4;21;20;31;1;4;26;54;11;3;179;3;65;447;915;1.476;398;375;1.165;483;886;481;1.357;19.659;119;28.183
;06:4,01 a 5,00;4;0;3;5;0;0;3;13;11;1;46;1;17;332;279;331;123;147;393;161;240;75;572;3.408;15;6.180;5;6;0;2;0;0;2;2;1;1;26;0;4;60;47;212;62;159;182;53;251;169;506;3.028;7;4.785;9;6;3;7;0;0;5;15;12;2;72;1;21;392;326;543;185;306;575;214;491;244;1.078;6.436;22;10.965
;07:5,01 a 7,00;18;1;8;8;0;0;5;14;3;2;78;2;22;411;260;333;96;277;386;255;201;42;970;2.395;26;5.813;11;1;0;0;0;0;7;9;2;0;33;0;2;92;57;203;57;238;242;74;211;210;858;2.724;7;5.038;29;2;8;8;0;0;12;23;5;2;111;2;24;503;317;536;153;515;628;329;412;252;1.828;5.119;33;10.851
;08:7,01 a 10,00;65;1;1;5;0;0;2;7;0;3;32;1;5;355;183;121;45;235;223;164;130;28;1.046;2.715;23;5.390;22;0;0;0;0;0;1;7;0;0;13;1;2;88;56;94;27;230;140;52;127;107;1.018;1.923;10;3.918;87;1;1;5;0;0;3;14;0;3;45;2;7;443;239;215;72;465;363;216;257;135;2.064;4.638;33;9.308
;09:10,01 a 15,00;94;1;1;1;0;0;1;4;1;0;15;0;5;168;92;85;28;314;203;67;258;41;1.110;2.334;33;4.856;44;0;0;0;0;0;1;3;0;0;7;0;3;44;40;34;7;246;92;30;231;29;983;1.773;14;3.581;138;1;1;1;0;0;2;7;1;0;22;0;8;212;132;119;35;560;295;97;489;70;2.093;4.107;47;8.437
;10:15,01 a 20,00;188;0;0;0;0;0;0;0;1;0;2;0;6;60;35;23;22;169;64;20;30;10;348;1.422;10;2.410;72;0;0;0;0;0;0;2;0;0;4;0;0;20;12;11;6;87;53;4;49;6;420;985;4;1.735;260;0;0;0;0;0;0;2;1;0;6;0;6;80;47;34;28;256;117;24;79;16;768;2.407;14;4.145
;11:Mais de 20,00;471;0;0;1;0;0;0;6;0;0;16;0;2;52;52;13;20;111;53;30;58;5;450;2.365;7;3.712;48;0;0;0;0;0;0;0;0;0;2;0;0;4;5;6;4;32;19;0;41;3;342;1.388;2;1.896;519;0;0;1;0;0;0;6;0;0;18;0;2;56;57;19;24;143;72;30;99;8;792;3.753;9;5.608
;{ñ class};4;4;5;2;0;0;7;3;3;0;92;0;16;25;218;159;34;17;191;152;97;13;69;46;9;1.166;0;0;0;0;0;0;0;0;0;1;309;0;5;2;7;111;6;17;80;30;117;68;68;62;2;885;4;4;5;2;0;0;7;3;3;1;401;0;21;27;225;270;40;34;271;182;214;81;137;108;11;2.051
250750:João Pessoa - PB;Total;26;1.690;528;497;12;22;499;1.320;547;1.117;2.923;333;2.682;4.355;24.537;17.819;4.813;1.748;16.838;6.345;8.512;2.215;8.455;53.173;578;161.584;5;101;95;71;7;1;75;602;243;239;1.907;155;838;807;1.974;12.797;1.505;1.732;5.367;1.053;7.836;6.330;9.907;66.213;140;120.000;31;1.791;623;568;19;23;574;1.922;790;1.356;4.830;488;3.520;5.162;26.511;30.616;6.318;3.480;22.205;7.398;16.348;8.545;18.362;119.386;718;281.584
;00:Até 0,50;0;1;0;0;0;0;0;5;0;0;0;0;4;4;7;6;3;1;25;21;48;3;275;30;0;433;0;0;0;0;0;0;0;0;0;0;6;0;1;5;2;11;0;2;18;10;72;10;178;19;0;334;0;1;0;0;0;0;0;5;0;0;6;0;5;9;9;17;3;3;43;31;120;13;453;49;0;767
;01:0,51 a 1,00;7;23;44;16;0;4;64;71;41;30;107;12;91;64;644;446;63;18;893;163;1.233;51;420;7.988;70;12.563;1;0;6;6;0;0;4;53;13;9;118;8;59;31;137;295;60;27;504;56;1.250;118;432;12.212;4;15.403;8;23;50;22;0;4;68;124;54;39;225;20;150;95;781;741;123;45;1.397;219;2.483;169;852;20.200;74;27.966
;02:1,01 a 1,50;6;650;307;256;7;18;330;550;327;606;1.430;219;1.388;1.302;15.757;12.256;2.855;151;9.889;2.402;4.457;893;1.258;11.156;303;68.773;2;28;69;33;7;1;46;319;195;177;1.242;116;612;255;1.258;9.670;1.004;316;2.906;449;4.312;3.339;2.540;18.304;58;47.258;8;678;376;289;14;19;376;869;522;783;2.672;335;2.000;1.557;17.015;21.926;3.859;467;12.795;2.851;8.769;4.232;3.798;29.460;361;116.031
;03:1,51 a 2,00;11;366;71;129;2;0;52;247;82;227;716;42;512;1.068;3.980;2.742;980;51;3.657;895;1.106;396;378;5.376;85;23.171;0;13;11;23;0;0;10;79;18;24;369;11;39;110;222;1.393;207;110;795;183;702;1.163;459;8.211;22;14.174;11;379;82;152;2;0;62;326;100;251;1.085;53;551;1.178;4.202;4.135;1.187;161;4.452;1.078;1.808;1.559;837;13.587;107;37.345
;04:2,01 a 3,00;2;313;73;50;1;0;33;206;41;149;326;20;362;727;2.589;1.282;516;111;1.161;1.878;741;423;538;8.131;55;19.728;1;22;5;5;0;0;3;77;9;14;86;12;52;114;176;812;134;181;606;148;557;974;866;12.582;32;17.468;3;335;78;55;1;0;36;283;50;163;412;32;414;841;2.765;2.094;650;292;1.767;2.026;1.298;1.397;1.404;20.713;87;37.196
;05:3,01 a 4,00;0;170;14;16;1;0;8;78;12;58;112;14;111;281;634;470;172;178;375;252;243;186;664;8.072;15;12.136;1;16;1;3;0;0;2;28;1;8;12;1;23;39;54;276;52;178;183;65;209;304;578;6.056;7;8.097;1;186;15;19;1;0;10;106;13;66;124;15;134;320;688;746;224;356;558;317;452;490;1.242;14.128;22;20.233
;06:4,01 a 5,00;0;60;5;11;0;0;3;41;14;20;74;4;47;112;201;177;73;144;167;136;103;94;673;2.125;8;4.292;0;8;1;0;0;0;3;13;2;1;12;3;17;41;24;110;14;152;68;35;104;158;528;1.928;10;3.232;0;68;6;11;0;0;6;54;16;21;86;7;64;153;225;287;87;296;235;171;207;252;1.201;4.053;18;7.524
;07:5,01 a 7,00;0;30;4;7;1;0;3;30;10;10;59;5;53;189;230;127;66;283;217;217;95;92;1.053;2.931;25;5.737;0;6;0;1;0;0;2;10;1;2;11;2;8;61;34;81;18;229;98;44;99;168;965;2.752;3;4.595;0;36;4;8;1;0;5;40;11;12;70;7;61;250;264;208;84;512;315;261;194;260;2.018;5.683;28;10.332
;08:7,01 a 10,00;0;40;0;7;0;0;1;30;4;8;19;5;20;270;138;96;23;238;215;132;100;43;1.195;2.754;5;5.343;0;4;0;0;0;0;4;7;1;0;3;2;10;53;32;33;6;215;104;32;58;34;1.360;1.419;1;3.378;0;44;0;7;0;0;5;37;5;8;22;7;30;323;170;129;29;453;319;164;158;77;2.555;4.173;6;8.721
;09:10,01 a 15,00;0;16;0;1;0;0;0;11;1;4;14;5;10;146;63;56;15;306;79;53;238;15;872;1.717;2;3.624;0;3;0;0;0;0;0;5;0;2;0;0;3;54;18;21;0;214;48;8;251;6;919;1.194;1;2.747;0;19;0;1;0;0;0;16;1;6;14;5;13;200;81;77;15;520;127;61;489;21;1.791;2.911;3;6.371
;10:15,01 a 20,00;0;6;0;1;0;0;0;4;3;2;15;1;4;51;20;15;12;143;21;28;36;6;419;831;3;1.621;0;1;0;0;0;0;0;1;0;0;1;0;0;24;3;3;0;64;7;7;57;1;505;538;0;1.212;0;7;0;1;0;0;0;5;3;2;16;1;4;75;23;18;12;207;28;35;93;7;924;1.369;3;2.833
;11:Mais de 20,00;0;4;0;0;0;0;0;2;2;0;6;6;7;86;18;11;6;100;19;21;40;2;603;2.041;2;2.976;0;0;0;0;0;0;1;0;0;0;0;0;0;13;4;5;1;24;1;1;34;1;483;979;0;1.547;0;4;0;0;0;0;1;2;2;0;6;6;7;99;22;16;7;124;20;22;74;3;1.086;3.020;2;4.523
;{ñ class};0;11;10;3;0;0;5;45;10;3;45;0;73;55;256;135;29;24;120;147;72;11;107;21;5;1.187;0;0;2;0;0;0;0;10;3;2;47;0;14;7;10;87;9;20;29;15;131;54;94;19;2;555;0;11;12;3;0;0;5;55;13;5;92;0;87;62;266;222;38;44;149;162;203;65;201;40;7;1.742
261160:Recife - PE;Total;327;2.210;2.920;1.314;816;507;1.503;2.652;957;2.731;795;288;7.897;6.004;54.289;53.028;18.581;5.577;75.293;22.687;31.127;11.098;13.064;82.800;2.010;400.475;180;273;371;289;214;51;340;1.458;487;1.353;2.893;48;4.795;1.185;4.472;40.843;7.851;6.004;44.323;6.380;27.371;26.733;18.814;101.446;721;298.895;507;2.483;3.291;1.603;1.030;558;1.843;4.110;1.444;4.084;3.688;336;12.692;7.189;58.761;93.871;26.432;11.581;119.616;29.067;58.498;37.831;31.878;184.246;2.731;699.370
;00:Até 0,50;0;1;0;3;1;0;0;0;1;1;3;0;11;1;101;50;28;8;141;62;278;94;181;214;0;1.179;0;0;0;0;0;0;0;1;1;0;9;0;18;0;51;45;25;8;103;70;139;218;166;528;1;1.383;0;1;0;3;1;0;0;1;2;1;12;0;29;1;152;95;53;16;244;132;417;312;347;742;1;2.562
;01:0,51 a 1,00;0;31;44;15;1;8;22;81;38;95;14;16;195;43;486;1.551;295;38;2.850;826;1.850;118;811;1.875;131;11.434;1;7;8;2;0;1;11;51;23;50;55;9;261;46;156;1.607;200;81;6.303;602;2.943;347;1.301;3.115;36;17.216;1;38;52;17;1;9;33;132;61;145;69;25;456;89;642;3.158;495;119;9.153;1.428;4.793;465;2.112;4.990;167;28.650
;02:1,01 a 1,50;40;773;932;319;170;190;683;759;392;1.183;577;224;4.611;1.844;21.870;29.451;8.964;429;31.950;6.630;16.335;3.634;2.550;4.929;643;140.082;14;81;175;53;78;19;160;505;277;771;2.485;35;3.404;73;1.040;26.222;3.831;742;24.258;2.442;16.145;9.215;4.863;9.105;256;106.249;54;854;1.107;372;248;209;843;1.264;669;1.954;3.062;259;8.015;1.917;22.910;55.673;12.795;1.171;56.208;9.072;32.480;12.849;7.413;14.034;899;246.331
;03:1,51 a 2,00;29;430;640;279;179;150;465;542;130;492;100;22;985;527;16.251;8.437;3.021;200;19.586;2.688;4.730;2.437;1.475;9.055;193;73.043;8;30;52;80;35;13;43;243;57;116;155;2;388;24;946;5.571;1.229;417;4.427;768;2.914;6.549;2.380;23.473;58;49.978;37;460;692;359;214;163;508;785;187;608;255;24;1.373;551;17.197;14.008;4.250;617;24.013;3.456;7.644;8.986;3.855;32.528;251;123.021
;04:2,01 a 3,00;50;486;577;267;162;54;213;507;189;321;56;16;897;517;9.178;6.489;3.080;350;10.089;6.074;3.053;2.088;1.493;9.832;453;56.491;19;40;54;78;31;5;55;214;64;111;96;1;211;41;891;3.654;1.204;573;3.636;1.022;2.099;4.130;2.721;18.867;100;39.917;69;526;631;345;193;59;268;721;253;432;152;17;1.108;558;10.069;10.143;4.284;923;13.725;7.096;5.152;6.218;4.214;28.699;553;96.408
;05:3,01 a 4,00;28;149;264;125;79;14;53;213;55;137;27;4;409;245;2.561;2.595;987;706;3.378;2.285;962;831;1.047;16.777;161;34.092;20;30;21;28;19;2;16;115;23;80;27;1;182;42;408;1.362;475;787;1.631;405;974;2.228;1.414;14.382;65;24.737;48;179;285;153;98;16;69;328;78;217;54;5;591;287;2.969;3.957;1.462;1.493;5.009;2.690;1.936;3.059;2.461;31.159;226;58.829
;06:4,01 a 5,00;14;95;136;93;51;3;32;106;38;75;7;2;193;241;925;1.341;481;523;1.554;729;537;358;835;9.411;81;17.861;19;18;17;12;18;0;10;77;14;39;12;0;101;56;214;748;280;650;961;215;449;1.019;1.300;8.009;44;14.282;33;113;153;105;69;3;42;183;52;114;19;2;294;297;1.139;2.089;761;1.173;2.515;944;986;1.377;2.135;17.420;125;32.143
;07:5,01 a 7,00;13;68;118;89;52;13;8;148;61;121;2;0;190;401;914;1.301;552;906;1.748;1.022;541;468;1.221;11.540;84;21.581;21;24;11;18;16;4;22;64;20;46;7;0;77;138;256;723;265;867;1.098;292;441;1.212;1.422;9.886;44;16.974;34;92;129;107;68;17;30;212;81;167;9;0;267;539;1.170;2.024;817;1.773;2.846;1.314;982;1.680;2.643;21.426;128;38.555
;08:7,01 a 10,00;37;46;82;61;44;7;7;131;21;78;4;1;113;487;719;668;371;665;1.413;902;329;360;1.319;8.000;117;15.982;25;11;19;13;10;2;8;76;3;51;11;0;46;228;284;365;138;746;826;247;274;665;1.327;6.523;70;11.968;62;57;101;74;54;9;15;207;24;129;15;1;159;715;1.003;1.033;509;1.411;2.239;1.149;603;1.025;2.646;14.523;187;27.950
;09:10,01 a 15,00;41;27;53;34;31;35;2;82;14;110;1;0;81;662;371;457;274;797;1.194;669;516;378;1.119;4.988;78;12.014;20;13;9;2;3;1;5;78;1;44;7;0;21;302;130;189;81;703;513;166;533;550;1.062;3.620;25;8.078;61;40;62;36;34;36;7;160;15;154;8;0;102;964;501;646;355;1.500;1.707;835;1.049;928;2.181;8.608;103;20.092
;10:15,01 a 20,00;21;11;12;9;15;18;2;33;3;40;1;0;31;366;120;157;156;441;395;274;132;136;443;2.103;35;4.954;16;6;0;0;0;3;6;15;0;13;2;0;12;130;53;62;51;254;149;57;99;211;460;1.269;9;2.877;37;17;12;9;15;21;8;48;3;53;3;0;43;496;173;219;207;695;544;331;231;347;903;3.372;44;7.831
;11:Mais de 20,00;53;31;23;11;18;15;1;23;8;54;1;0;79;578;117;125;202;424;400;173;135;111;394;3.951;19;6.946;17;3;2;0;1;1;1;7;0;18;0;0;10;104;19;30;37;118;114;26;107;142;258;2.519;5;3.539;70;34;25;11;19;16;2;30;8;72;1;0;89;682;136;155;239;542;514;199;242;253;652;6.470;24;10.485
;{ñ class};1;62;39;9;13;0;15;27;7;24;2;3;102;92;676;406;170;90;595;353;1.729;85;176;125;15;4.816;0;10;3;3;3;0;3;12;4;14;27;0;64;1;24;265;35;58;304;68;254;247;140;150;8;1.697;1;72;42;12;16;0;18;39;11;38;29;3;166;93;700;671;205;148;899;421;1.983;332;316;275;23;6.513
270430:Maceió - AL;Total;117;422;585;537;34;121;470;749;160;1.423;131;51;8.215;3.163;26.014;23.857;4.503;1.655;16.185;7.833;15.061;2.718;5.854;30.736;645;151.239;19;45;83;65;10;14;84;315;53;415;380;33;1.505;488;1.067;17.717;1.436;1.784;5.503;1.813;14.092;6.991;7.206;32.780;85;93.983;136;467;668;602;44;135;554;1.064;213;1.838;511;84;9.720;3.651;27.081;41.574;5.939;3.439;21.688;9.646;29.153;9.709;13.060;63.516;730;245.222
;00:Até 0,50;0;0;0;0;0;0;0;0;0;3;0;0;80;5;97;44;9;2;16;47;255;12;109;8;1;688;0;0;0;0;0;0;0;0;0;3;0;0;27;1;10;50;9;0;13;44;99;27;117;7;0;407;0;0;0;0;0;0;0;0;0;6;0;0;107;6;107;94;18;2;29;91;354;39;226;15;1;1.095
;01:0,51 a 1,00;2;30;19;10;3;6;43;38;6;72;7;0;795;6;1.440;1.056;108;23;541;166;1.276;95;555;200;66;6.563;1;6;7;3;0;7;12;36;15;39;25;0;208;3;56;826;51;27;381;91;1.380;185;752;194;14;4.319;3;36;26;13;3;13;55;74;21;111;32;0;1.003;9;1.496;1.882;159;50;922;257;2.656;280;1.307;394;80;10.882
;02:1,01 a 1,50;57;300;197;106;14;36;347;331;75;567;101;44;3.607;653;13.397;15.457;2.617;175;7.621;2.167;8.585;948;1.277;4.108;418;63.205;6;20;39;20;6;2;42;143;26;219;315;31;813;59;437;12.695;809;419;3.118;756;9.159;2.889;2.353;6.103;40;40.519;63;320;236;126;20;38;389;474;101;786;416;75;4.420;712;13.834;28.152;3.426;594;10.739;2.923;17.744;3.837;3.630;10.211;458;103.724
;03:1,51 a 2,00;12;50;170;99;7;46;48;155;29;261;10;5;1.704;585;6.141;3.326;766;103;5.034;1.609;1.975;830;555;2.988;60;26.568;2;7;22;16;3;1;15;38;6;33;20;0;121;37;187;1.915;246;124;854;353;1.335;2.018;607;4.341;6;12.307;14;57;192;115;10;47;63;193;35;294;30;5;1.825;622;6.328;5.241;1.012;227;5.888;1.962;3.310;2.848;1.162;7.329;66;38.875
;04:2,01 a 3,00;5;27;134;167;3;24;19;96;25;114;6;1;974;367;2.819;1.974;443;156;1.561;2.214;1.232;384;612;3.864;45;17.266;1;7;11;14;1;3;11;29;4;31;10;1;117;40;180;1.060;162;149;464;219;833;740;769;7.360;10;12.226;6;34;145;181;4;27;30;125;29;145;16;2;1.091;407;2.999;3.034;605;305;2.025;2.433;2.065;1.124;1.381;11.224;55;29.492
;05:3,01 a 4,00;9;3;34;62;4;4;2;31;5;58;0;0;397;328;747;757;174;172;488;468;359;142;440;3.523;21;8.228;6;2;2;8;0;0;0;11;0;19;2;0;55;53;78;367;71;175;199;101;266;307;492;2.863;3;5.080;15;5;36;70;4;4;2;42;5;77;2;0;452;381;825;1.124;245;347;687;569;625;449;932;6.386;24;13.308
;06:4,01 a 5,00;3;2;10;21;2;0;1;30;8;40;1;0;140;219;240;273;91;144;221;166;171;86;349;4.501;3;6.722;1;1;0;1;0;0;3;24;2;14;2;1;33;66;31;191;18;162;130;52;155;187;319;2.974;3;4.370;4;3;10;22;2;0;4;54;10;54;3;1;173;285;271;464;109;306;351;218;326;273;668;7.475;6;11.092
;07:5,01 a 7,00;5;5;5;21;0;1;2;40;7;36;3;0;124;285;251;303;89;197;197;268;206;68;482;5.138;8;7.741;0;2;1;3;0;0;0;27;0;12;0;0;23;75;34;153;22;236;105;60;159;212;455;4.521;5;6.105;5;7;6;24;0;1;2;67;7;48;3;0;147;360;285;456;111;433;302;328;365;280;937;9.659;13;13.846
;08:7,01 a 10,00;7;1;1;12;1;0;0;13;0;56;0;0;91;267;172;126;46;187;109;143;115;36;582;2.460;8;4.433;0;0;0;0;0;0;0;2;0;22;0;0;27;76;30;45;12;216;69;39;86;56;562;2.098;2;3.342;7;1;1;12;1;0;0;15;0;78;0;0;118;343;202;171;58;403;178;182;201;92;1.144;4.558;10;7.775
;09:10,01 a 15,00;6;0;1;9;0;0;1;0;0;113;0;1;94;205;89;73;33;274;45;93;232;22;444;1.273;2;3.010;1;0;0;0;0;0;1;3;0;10;0;0;10;47;11;26;8;166;18;18;261;15;400;858;0;1.853;7;0;1;9;0;0;2;3;0;123;0;1;104;252;100;99;41;440;63;111;493;37;844;2.131;2;4.863
;10:15,01 a 20,00;5;0;0;1;0;0;0;1;0;48;0;0;29;90;11;26;13;116;17;30;31;20;167;788;5;1.398;0;0;0;0;0;0;0;0;0;2;0;0;8;16;1;3;3;55;11;7;53;8;168;380;1;716;5;0;0;1;0;0;0;1;0;50;0;0;37;106;12;29;16;171;28;37;84;28;335;1.168;6;2.114
;11:Mais de 20,00;1;0;0;3;0;1;0;0;0;23;0;0;55;106;23;21;26;83;7;19;42;2;173;1.490;1;2.076;0;0;0;0;0;0;0;0;0;2;0;0;17;12;0;1;2;22;3;4;58;3;106;666;0;896;1;0;0;3;0;1;0;0;0;25;0;0;72;118;23;22;28;105;10;23;100;5;279;2.156;1;2.972
;{ñ class};5;4;14;26;0;3;7;14;5;32;3;0;125;47;587;421;88;23;328;443;582;73;109;395;7;3.341;1;0;1;0;0;1;0;2;0;9;6;0;46;3;12;385;23;33;138;69;248;344;106;415;1;1.843;6;4;15;26;0;4;7;16;5;41;9;0;171;50;599;806;111;56;466;512;830;417;215;810;8;5.184
280030:Aracaju - SE;Total;1.104;427;654;871;79;31;624;831;216;905;1.095;5;2.044;3.963;19.059;17.471;3.324;1.317;16.556;7.009;9.644;4.605;4.441;27.593;829;124.697;214;54;118;246;28;9;112;389;86;209;1.038;5;1.258;882;1.636;14.266;1.289;1.496;5.979;1.500;10.482;12.545;6.696;30.901;91;91.529;1.318;481;772;1.117;107;40;736;1.220;302;1.114;2.133;10;3.302;4.845;20.695;31.737;4.613;2.813;22.535;8.509;20.126;17.150;11.137;58.494;920;216.226
;00:Até 0,50;0;0;0;15;0;0;0;7;0;1;20;0;11;68;114;59;4;3;35;45;147;32;157;223;1;942;0;0;0;13;1;0;0;2;0;2;16;0;8;58;101;56;1;6;56;29;126;55;191;261;0;982;0;0;0;28;1;0;0;9;0;3;36;0;19;126;215;115;5;9;91;74;273;87;348;484;1;1.924
;01:0,51 a 1,00;5;44;32;73;4;5;53;58;15;33;61;0;131;600;2.930;757;114;37;762;249;939;125;511;869;189;8.596;3;9;17;13;1;0;13;37;7;21;90;0;177;109;247;577;60;41;795;94;1.126;401;1.007;1.235;24;6.104;8;53;49;86;5;5;66;95;22;54;151;0;308;709;3.177;1.334;174;78;1.557;343;2.065;526;1.518;2.104;213;14.700
;02:1,01 a 1,50;12;168;364;465;44;23;335;362;90;184;407;4;1.145;802;6.454;11.010;1.799;185;8.781;2.651;5.173;1.146;1.118;2.516;493;45.731;4;28;58;183;22;9;45;174;60;109;797;3;829;187;474;9.891;815;387;3.307;718;6.422;4.317;2.413;3.238;50;34.540;16;196;422;648;66;32;380;536;150;293;1.204;7;1.974;989;6.928;20.901;2.614;572;12.088;3.369;11.595;5.463;3.531;5.754;543;80.271
